name_admin_unit,part_of_district,admin_unit,vars,all_sexes_overall,male_overall,female_overall,tgend_overall,all_sexes_rural,male_rural,female_rural,tgend_rural,all_sexes_urban,male_urban,female_urban,tgend_urban
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,Drop Out (5 - 16),20331,9900,10431,,18300,8913,9387,,2031,987,1044,
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,Never to School (5-16),121770,41025,80742,3,116385,38983,77399,3,5385,2042,3343,
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,Out of School Children (5-16),142101,50925,91173,3,134685,47896,86786,3,7416,3029,4387,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,Population >=5,271994,139270,132724,,223767,114407,109360,,48227,24863,23364,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,Population >=10,230856,118616,112240,,189016,96915,92101,,41840,21701,20139,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,Literate >=10,152589,91114,61475,,120299,72370,47929,,32290,18744,13546,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,Literate %,66.09999999999999,76.81,54.77,,63.64,74.67,52.04,,77.17,86.37,67.26000000000001,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,Ever Attended,182216,106705,75511,,144803,85321,59482,,37413,21384,16029,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,Primary Completed,13185,7107,6078,,10937,5902,5035,,2248,1205,1043,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,Enrolment Primary,38912,20144,18768,,32207,16791,15416,,6705,3353,3352,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,Enrolment Middle,17774,9182,8592,,14735,7629,7106,,3039,1553,1486,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,Enrolment Matric,11192,5915,5277,,9116,4817,4299,,2076,1098,978,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,Enrolment Intermidiate,8144,4731,3413,,6443,3825,2618,,1701,906,795,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,Enrolment Graduation above,8016,4630,3386,,5793,3389,2404,,2223,1241,982,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,Never to School (all),89778,32565,57213,,78964,29086,49878,,10814,3479,7335,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,Drop Out (5 - 16),3787,1727,2060,,3227,1431,1796,,560,296,264,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,Never to School (5-16),13495,5966,7529,,12263,5372,6891,,1232,594,638,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,Out of School Children (5-16),17282,7693,9589,,15490,6803,8687,,1792,890,902,
LOWER DIR,LOWER DIR,DISTRICT,Population >=5,1364058,666356,697675,27,1323280,645583,677671,26,40778,20773,20004,1
LOWER DIR,LOWER DIR,DISTRICT,Population >=10,1106546,534201,572318,27,1073057,517176,555855,26,33489,17025,16463,1
LOWER DIR,LOWER DIR,DISTRICT,Literate >=10,634720,387686,247022,12,610826,373980,236835,11,23894,13706,10187,1
LOWER DIR,LOWER DIR,DISTRICT,Literate %,57.36,72.56999999999999,43.16,44.44,56.92,72.31,42.61,42.31,71.34999999999999,80.51000000000001,61.88,100
LOWER DIR,LOWER DIR,DISTRICT,Ever Attended,803988,483185,320790,13,774998,466931,308055,12,28990,16254,12735,1
LOWER DIR,LOWER DIR,DISTRICT,Primary Completed,81257,40698,40557,2,79048,39598,39448,2,2209,1100,1109,
LOWER DIR,LOWER DIR,DISTRICT,Enrolment Primary,230823,124656,106167,,223317,120908,102409,,7506,3748,3758,
LOWER DIR,LOWER DIR,DISTRICT,Enrolment Middle,104047,60479,43568,,100837,58823,42014,,3210,1656,1554,
LOWER DIR,LOWER DIR,DISTRICT,Enrolment Matric,53682,32935,20744,3,51704,31851,19850,3,1978,1084,894,
LOWER DIR,LOWER DIR,DISTRICT,Enrolment Intermidiate,39890,25779,14108,3,38433,24941,13490,2,1457,838,618,1
LOWER DIR,LOWER DIR,DISTRICT,Enrolment Graduation above,41687,29547,12138,2,39903,28460,11441,2,1784,1087,697,
LOWER DIR,LOWER DIR,DISTRICT,Never to School (all),560070,183171,376885,14,548282,178652,369616,14,11788,4519,7269,
LOWER DIR,LOWER DIR,DISTRICT,Drop Out (5 - 16),28325,11266,17058,1,27715,10976,16738,1,610,290,320,
LOWER DIR,LOWER DIR,DISTRICT,Never to School (5-16),121208,48197,73007,4,118941,46871,72066,4,2267,1326,941,
LOWER DIR,LOWER DIR,DISTRICT,Out of School Children (5-16),149533,59463,90065,5,146656,57847,88804,5,2877,1616,1261,
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Population >=5,224509,115053,109445,11,224509,115053,109445,11,,,,
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Population >=10,167582,85434,82137,11,167582,85434,82137,11,,,,
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Literate >=10,36945,28465,8479,1,36945,28465,8479,1,,,,
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Literate %,22.05,33.32,10.32,9.09,22.05,33.32,10.32,9.09,,,,
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Ever Attended,43888,35017,8870,1,43888,35017,8870,1,,,,
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Primary Completed,4523,3503,1020,,4523,3503,1020,,,,,
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Enrolment Primary,16458,11878,4580,,16458,11878,4580,,,,,
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Enrolment Middle,5168,3857,1311,,5168,3857,1311,,,,,
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Enrolment Matric,1840,1450,390,,1840,1450,390,,,,,
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Enrolment Intermidiate,1496,1235,261,,1496,1235,261,,,,,
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Enrolment Graduation above,1155,1095,60,,1155,1095,60,,,,,
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Never to School (all),180621,80036,100575,10,180621,80036,100575,10,,,,
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Drop Out (5 - 16),2994,1988,1006,,2994,1988,1006,,,,,
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Never to School (5-16),87563,39943,47616,4,87563,39943,47616,4,,,,
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Out of School Children (5-16),90557,41931,48622,4,90557,41931,48622,4,,,,
MALAKAND,MALAKAND,DISTRICT,Population >=5,697517,355873,341632,12,634837,323131,311700,6,62680,32742,29932,6
MALAKAND,MALAKAND,DISTRICT,Population >=10,580753,295496,285245,12,528108,267857,260245,6,52645,27639,25000,6
MALAKAND,MALAKAND,DISTRICT,Literate >=10,358119,212500,145611,8,324913,192856,132053,4,33206,19644,13558,4
MALAKAND,MALAKAND,DISTRICT,Literate %,61.66,71.91,51.05,66.67,61.52,72,50.74,66.67,63.08,71.06999999999999,54.23,66.67
MALAKAND,MALAKAND,DISTRICT,Ever Attended,434259,254548,179705,6,396276,233015,163256,5,37983,21533,16449,1
MALAKAND,MALAKAND,DISTRICT,Primary Completed,37719,19214,18505,,34313,17540,16773,,3406,1674,1732,
MALAKAND,MALAKAND,DISTRICT,Enrolment Primary,113511,60432,53079,,103579,55535,48044,,9932,4897,5035,
MALAKAND,MALAKAND,DISTRICT,Enrolment Middle,55270,30642,24627,1,50546,28286,22259,1,4724,2356,2368,
MALAKAND,MALAKAND,DISTRICT,Enrolment Matric,30170,16800,13369,1,27555,15390,12164,1,2615,1410,1205,
MALAKAND,MALAKAND,DISTRICT,Enrolment Intermidiate,18980,11939,7041,,17499,11011,6488,,1481,928,553,
MALAKAND,MALAKAND,DISTRICT,Enrolment Graduation above,18154,11790,6364,,16753,10882,5871,,1401,908,493,
MALAKAND,MALAKAND,DISTRICT,Never to School (all),263258,101325,161927,6,238561,90116,148444,1,24697,11209,13483,5
MALAKAND,MALAKAND,DISTRICT,Drop Out (5 - 16),12671,5394,7276,1,11429,4804,6624,1,1242,590,652,
MALAKAND,MALAKAND,DISTRICT,Never to School (5-16),42312,19775,22534,3,38156,17219,20937,,4156,2556,1597,3
MALAKAND,MALAKAND,DISTRICT,Out of School Children (5-16),54983,25169,29810,4,49585,22023,27561,1,5398,3146,2249,3
MANSEHRA,MANSEHRA,DISTRICT,Population >=5,1551021,785486,765428,107,1414050,715146,698861,43,136971,70340,66567,64
MANSEHRA,MANSEHRA,DISTRICT,Population >=10,1310639,661954,648578,107,1191810,601049,590718,43,118829,60905,57860,64
MANSEHRA,MANSEHRA,DISTRICT,Literate >=10,836108,498642,337408,58,740900,445936,294937,27,95208,52706,42471,31
MANSEHRA,MANSEHRA,DISTRICT,Literate %,63.79,75.33,52.02,54.21,62.17,74.19,49.93,62.79,80.12,86.54000000000001,73.40000000000001,48.44
MANSEHRA,MANSEHRA,DISTRICT,Ever Attended,1023301,600658,422595,48,913519,539790,373705,24,109782,60868,48890,24
MANSEHRA,MANSEHRA,DISTRICT,Primary Completed,136429,67019,69398,12,127606,62755,64846,5,8823,4264,4552,7
MANSEHRA,MANSEHRA,DISTRICT,Enrolment Primary,257315,138632,118682,1,237784,127876,109907,1,19531,10756,8775,
MANSEHRA,MANSEHRA,DISTRICT,Enrolment Middle,108515,61938,46575,2,98831,56717,42112,2,9684,5221,4463,
MANSEHRA,MANSEHRA,DISTRICT,Enrolment Matric,56595,33346,23248,1,50520,30196,20323,1,6075,3150,2925,
MANSEHRA,MANSEHRA,DISTRICT,Enrolment Intermidiate,34986,20997,13988,1,30397,18599,11797,1,4589,2398,2191,
MANSEHRA,MANSEHRA,DISTRICT,Enrolment Graduation above,27748,15940,11808,,21780,12951,8829,,5968,2989,2979,
MANSEHRA,MANSEHRA,DISTRICT,Never to School (all),527720,184828,342833,59,500531,175356,325156,19,27189,9472,17677,40
MANSEHRA,MANSEHRA,DISTRICT,Drop Out (5 - 16),41036,17144,23890,2,37929,15418,22509,2,3107,1726,1381,
MANSEHRA,MANSEHRA,DISTRICT,Never to School (5-16),70256,23926,46330,,66654,22653,44001,,3602,1273,2329,
MANSEHRA,MANSEHRA,DISTRICT,Out of School Children (5-16),111292,41070,70220,2,104583,38071,66510,2,6709,2999,3710,
MARDAN,MARDAN,DISTRICT,Population >=5,2333697,1195914,1137730,53,1944636,994793,949824,19,389061,201121,187906,34
MARDAN,MARDAN,DISTRICT,Population >=10,1954332,999836,954443,53,1623089,828770,794300,19,331243,171066,160143,34
MARDAN,MARDAN,DISTRICT,Literate >=10,1090251,683025,407192,34,879622,557537,322072,13,210629,125488,85120,21
MARDAN,MARDAN,DISTRICT,Literate %,55.79,68.31,42.66,64.15000000000001,54.19,67.27,40.55,68.42,63.59,73.36,53.15,61.76
MARDAN,MARDAN,DISTRICT,Ever Attended,1327612,815924,511661,27,1080247,668978,411256,13,247365,146946,100405,14
MARDAN,MARDAN,DISTRICT,Primary Completed,123009,65071,57932,6,101001,53425,47572,4,22008,11646,10360,2
MARDAN,MARDAN,DISTRICT,Enrolment Primary,360783,193114,167668,1,301791,160974,140816,1,58992,32140,26852,
MARDAN,MARDAN,DISTRICT,Enrolment Middle,162168,95262,66903,3,135589,80476,55110,3,26579,14786,11793,
MARDAN,MARDAN,DISTRICT,Enrolment Matric,77761,47339,30421,1,64080,39633,24446,1,13681,7706,5975,
MARDAN,MARDAN,DISTRICT,Enrolment Intermidiate,54474,35119,19353,2,43662,28799,14861,2,10812,6320,4492,
MARDAN,MARDAN,DISTRICT,Enrolment Graduation above,54350,35465,18885,,42334,28314,14020,,12016,7151,4865,
MARDAN,MARDAN,DISTRICT,Never to School (all),1006085,379990,626069,26,864389,325815,538568,6,141696,54175,87501,20
MARDAN,MARDAN,DISTRICT,Drop Out (5 - 16),45659,19999,25659,1,38931,16858,22072,1,6728,3141,3587,
MARDAN,MARDAN,DISTRICT,Never to School (5-16),185310,77753,107556,1,161575,67387,94188,,23735,10366,13368,1
MARDAN,MARDAN,DISTRICT,Out of School Children (5-16),230969,97752,133215,2,200506,84245,116260,1,30463,13507,16955,1
MOHMAND,MOHMAND,DISTRICT,Population >=5,457993,233025,224962,6,457993,233025,224962,6,,,,
MOHMAND,MOHMAND,DISTRICT,Population >=10,362180,184649,177525,6,362180,184649,177525,6,,,,
MOHMAND,MOHMAND,DISTRICT,Literate >=10,113307,86501,26802,4,113307,86501,26802,4,,,,
MOHMAND,MOHMAND,DISTRICT,Literate %,31.28,46.85,15.1,66.67,31.28,46.85,15.1,66.67,,,,
MOHMAND,MOHMAND,DISTRICT,Ever Attended,139733,106739,32990,4,139733,106739,32990,4,,,,
MOHMAND,MOHMAND,DISTRICT,Primary Completed,16159,12390,3767,2,16159,12390,3767,2,,,,
MOHMAND,MOHMAND,DISTRICT,Enrolment Primary,49402,34296,15106,,49402,34296,15106,,,,,
MOHMAND,MOHMAND,DISTRICT,Enrolment Middle,15894,12544,3349,1,15894,12544,3349,1,,,,
MOHMAND,MOHMAND,DISTRICT,Enrolment Matric,6213,5276,936,1,6213,5276,936,1,,,,
MOHMAND,MOHMAND,DISTRICT,Enrolment Intermidiate,4320,3697,623,,4320,3697,623,,,,,
MOHMAND,MOHMAND,DISTRICT,Enrolment Graduation above,3651,3201,450,,3651,3201,450,,,,,
MOHMAND,MOHMAND,DISTRICT,Never to School (all),318260,126286,191972,2,318260,126286,191972,2,,,,
MOHMAND,MOHMAND,DISTRICT,Drop Out (5 - 16),7906,4577,3329,,7906,4577,3329,,,,,
MOHMAND,MOHMAND,DISTRICT,Never to School (5-16),115176,42118,73058,,115176,42118,73058,,,,,
MOHMAND,MOHMAND,DISTRICT,Out of School Children (5-16),123082,46695,76387,,123082,46695,76387,,,,,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Population >=5,557677,285417,272245,15,554792,283911,270867,14,2885,1506,1378,1
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Population >=10,438878,224570,214293,15,436496,223307,213175,14,2382,1263,1118,1
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Literate >=10,144051,105412,38637,2,142516,104432,38083,1,1535,980,554,1
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Literate %,32.82,46.94,18.03,13.33,32.65,46.77,17.86,7.14,64.44,77.59,49.55,100
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Ever Attended,155409,120665,34742,2,153600,119519,34080,1,1809,1146,662,1
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Primary Completed,11887,8914,2973,,11782,8862,2920,,105,52,53,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Enrolment Primary,50353,35633,14720,,49887,35403,14484,,466,230,236,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Enrolment Middle,18535,13562,4972,1,18282,13434,4848,,253,128,124,1
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Enrolment Matric,8435,6622,1813,,8334,6570,1764,,101,52,49,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Enrolment Intermidiate,6240,5100,1140,,6144,5039,1105,,96,61,35,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Enrolment Graduation above,6334,5476,858,,6178,5365,813,,156,111,45,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Never to School (all),402268,164752,237503,13,401192,164392,236787,13,1076,360,716,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Drop Out (5 - 16),7440,4981,2459,,7424,4975,2449,,16,6,10,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Never to School (5-16),152760,62047,90706,7,152472,61925,90540,7,288,122,166,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Out of School Children (5-16),160200,67028,93165,7,159896,66900,92989,7,304,128,176,
NOWSHERA,NOWSHERA,DISTRICT,Population >=5,1493498,762134,731314,50,1197208,606711,590479,18,296290,155423,140835,32
NOWSHERA,NOWSHERA,DISTRICT,Population >=10,1256704,642791,613863,50,1003542,508868,494656,18,253162,133923,119207,32
NOWSHERA,NOWSHERA,DISTRICT,Literate >=10,713608,440507,273077,24,540888,336096,204784,8,172720,104411,68293,16
NOWSHERA,NOWSHERA,DISTRICT,Literate %,56.78,68.53,44.49,48,53.9,66.05,41.4,44.44,68.23,77.95999999999999,57.29,50
NOWSHERA,NOWSHERA,DISTRICT,Ever Attended,871117,528583,342518,16,667018,407423,259587,8,204099,121160,82931,8
NOWSHERA,NOWSHERA,DISTRICT,Primary Completed,81109,43908,37201,,63112,34612,28500,,17997,9296,8701,
NOWSHERA,NOWSHERA,DISTRICT,Enrolment Primary,235783,125940,109843,,187820,101290,86530,,47963,24650,23313,
NOWSHERA,NOWSHERA,DISTRICT,Enrolment Middle,101027,56785,44241,1,81086,46024,35061,1,19941,10761,9180,
NOWSHERA,NOWSHERA,DISTRICT,Enrolment Matric,50637,29525,21111,1,40364,24089,16274,1,10273,5436,4837,
NOWSHERA,NOWSHERA,DISTRICT,Enrolment Intermidiate,30483,18454,12028,1,23043,14179,8864,,7440,4275,3164,1
NOWSHERA,NOWSHERA,DISTRICT,Enrolment Graduation above,30062,17901,12157,4,21751,13179,8568,4,8311,4722,3589,
NOWSHERA,NOWSHERA,DISTRICT,Never to School (all),622381,233551,388796,34,530190,199288,330892,10,92191,34263,57904,24
NOWSHERA,NOWSHERA,DISTRICT,Drop Out (5 - 16),29183,14031,15151,1,23775,11447,12328,,5408,2584,2823,1
NOWSHERA,NOWSHERA,DISTRICT,Never to School (5-16),111031,40470,70559,2,96877,34786,62090,1,14154,5684,8469,1
NOWSHERA,NOWSHERA,DISTRICT,Out of School Children (5-16),140214,54501,85710,3,120652,46233,74418,1,19562,8268,11292,2
ORAKZAI,ORAKZAI,DISTRICT,Population >=5,313045,164076,148962,7,313045,164076,148962,7,,,,
ORAKZAI,ORAKZAI,DISTRICT,Population >=10,249296,129779,119510,7,249296,129779,119510,7,,,,
ORAKZAI,ORAKZAI,DISTRICT,Literate >=10,83690,65792,17896,2,83690,65792,17896,2,,,,
ORAKZAI,ORAKZAI,DISTRICT,Literate %,33.57,50.7,14.97,28.57,33.57,50.7,14.97,28.57,,,,
ORAKZAI,ORAKZAI,DISTRICT,Ever Attended,110194,84858,25334,2,110194,84858,25334,2,,,,
ORAKZAI,ORAKZAI,DISTRICT,Primary Completed,9674,7219,2455,,9674,7219,2455,,,,,
ORAKZAI,ORAKZAI,DISTRICT,Enrolment Primary,37853,25807,12046,,37853,25807,12046,,,,,
ORAKZAI,ORAKZAI,DISTRICT,Enrolment Middle,15698,12368,3330,,15698,12368,3330,,,,,
ORAKZAI,ORAKZAI,DISTRICT,Enrolment Matric,6766,5678,1088,,6766,5678,1088,,,,,
ORAKZAI,ORAKZAI,DISTRICT,Enrolment Intermidiate,5838,5014,824,,5838,5014,824,,,,,
ORAKZAI,ORAKZAI,DISTRICT,Enrolment Graduation above,3802,3299,503,,3802,3299,503,,,,,
ORAKZAI,ORAKZAI,DISTRICT,Never to School (all),202851,79218,123628,5,202851,79218,123628,5,,,,
ORAKZAI,ORAKZAI,DISTRICT,Drop Out (5 - 16),3881,2331,1550,,3881,2331,1550,,,,,
ORAKZAI,ORAKZAI,DISTRICT,Never to School (5-16),69126,26225,42899,2,69126,26225,42899,2,,,,
ORAKZAI,ORAKZAI,DISTRICT,Out of School Children (5-16),73007,28556,44449,2,73007,28556,44449,2,,,,
PESHAWAR,PESHAWAR,DISTRICT,Population >=5,4063745,2075770,1987788,187,2410306,1223441,1186835,30,1653439,852329,800953,157
PESHAWAR,PESHAWAR,DISTRICT,Population >=10,3394763,1738321,1656255,187,1981526,1007619,973877,30,1413237,730702,682378,157
PESHAWAR,PESHAWAR,DISTRICT,Literate >=10,1808869,1128289,680497,83,935257,612490,322760,7,873612,515799,357737,76
PESHAWAR,PESHAWAR,DISTRICT,Literate %,53.28,64.91,41.09,44.39,47.2,60.79,33.14,23.33,61.82,70.59,52.43,48.41
PESHAWAR,PESHAWAR,DISTRICT,Ever Attended,2131050,1325554,805419,77,1123270,733625,389638,7,1007780,591929,415781,70
PESHAWAR,PESHAWAR,DISTRICT,Primary Completed,177796,102278,75506,12,104238,63128,41108,2,73558,39150,34398,10
PESHAWAR,PESHAWAR,DISTRICT,Enrolment Primary,604511,336936,267575,,373649,212478,161171,,230862,124458,106404,
PESHAWAR,PESHAWAR,DISTRICT,Enrolment Middle,247929,147251,100677,1,137099,87402,49697,,110830,59849,50980,1
PESHAWAR,PESHAWAR,DISTRICT,Enrolment Matric,112039,68025,44012,2,58946,38200,20745,1,53093,29825,23267,1
PESHAWAR,PESHAWAR,DISTRICT,Enrolment Intermidiate,83474,53903,29569,2,39956,27689,12266,1,43518,26214,17303,1
PESHAWAR,PESHAWAR,DISTRICT,Enrolment Graduation above,110691,72092,38599,,39009,28226,10783,,71682,43866,27816,
PESHAWAR,PESHAWAR,DISTRICT,Never to School (all),1932695,750216,1182369,110,1287036,489816,797197,23,645659,260400,385172,87
PESHAWAR,PESHAWAR,DISTRICT,Drop Out (5 - 16),72628,35751,36872,5,43493,21754,21738,1,29135,13997,15134,4
PESHAWAR,PESHAWAR,DISTRICT,Never to School (5-16),447300,164391,282895,14,317989,111556,206424,9,129311,52835,76471,5
PESHAWAR,PESHAWAR,DISTRICT,Out of School Children (5-16),519928,200142,319767,19,361482,133310,228162,10,158446,66832,91605,9
SHANGLA,SHANGLA,DISTRICT,Population >=5,737720,380413,357301,6,737720,380413,357301,6,,,,
SHANGLA,SHANGLA,DISTRICT,Population >=10,583402,299519,283877,6,583402,299519,283877,6,,,,
SHANGLA,SHANGLA,DISTRICT,Literate >=10,196832,146230,50601,1,196832,146230,50601,1,,,,
SHANGLA,SHANGLA,DISTRICT,Literate %,33.74,48.82,17.82,16.67,33.74,48.82,17.82,16.67,,,,
SHANGLA,SHANGLA,DISTRICT,Ever Attended,256458,184409,72048,1,256458,184409,72048,1,,,,
SHANGLA,SHANGLA,DISTRICT,Primary Completed,26487,18873,7614,,26487,18873,7614,,,,,
SHANGLA,SHANGLA,DISTRICT,Enrolment Primary,94952,57638,37314,,94952,57638,37314,,,,,
SHANGLA,SHANGLA,DISTRICT,Enrolment Middle,35756,26027,9728,1,35756,26027,9728,1,,,,
SHANGLA,SHANGLA,DISTRICT,Enrolment Matric,15694,12070,3624,,15694,12070,3624,,,,,
SHANGLA,SHANGLA,DISTRICT,Enrolment Intermidiate,11990,9605,2385,,11990,9605,2385,,,,,
SHANGLA,SHANGLA,DISTRICT,Enrolment Graduation above,11688,9702,1986,,11688,9702,1986,,,,,
SHANGLA,SHANGLA,DISTRICT,Never to School (all),481262,196004,285253,5,481262,196004,285253,5,,,,
SHANGLA,SHANGLA,DISTRICT,Drop Out (5 - 16),9477,4761,4716,,9477,4761,4716,,,,,
SHANGLA,SHANGLA,DISTRICT,Never to School (5-16),154239,63950,90288,1,154239,63950,90288,1,,,,
SHANGLA,SHANGLA,DISTRICT,Out of School Children (5-16),163716,68711,95004,1,163716,68711,95004,1,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Population >=5,736393,382042,354337,14,736393,382042,354337,14,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Population >=10,593064,308785,284265,14,593064,308785,284265,14,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Literate >=10,189570,131645,57922,3,189570,131645,57922,3,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Literate %,31.96,42.63,20.38,21.43,31.96,42.63,20.38,21.43,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Ever Attended,213144,146909,66232,3,213144,146909,66232,3,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Primary Completed,23038,15432,7606,,23038,15432,7606,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Enrolment Primary,61139,36291,24848,,61139,36291,24848,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Enrolment Middle,30521,18158,12362,1,30521,18158,12362,1,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Enrolment Matric,10774,7417,3357,,10774,7417,3357,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Enrolment Intermidiate,8118,5654,2464,,8118,5654,2464,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Enrolment Graduation above,6663,4886,1777,,6663,4886,1777,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Never to School (all),523249,235133,288105,11,523249,235133,288105,11,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Drop Out (5 - 16),12275,6895,5380,,12275,6895,5380,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Never to School (5-16),187216,86886,100325,5,187216,86886,100325,5,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Out of School Children (5-16),199491,93781,105705,5,199491,93781,105705,5,,,,
SWABI,SWABI,DISTRICT,Population >=5,1626200,820642,805523,35,1333057,673137,659901,19,293143,147505,145622,16
SWABI,SWABI,DISTRICT,Population >=10,1370367,687914,682418,35,1122262,563798,558445,19,248105,124116,123973,16
SWABI,SWABI,DISTRICT,Literate >=10,801359,497656,303682,21,645960,406521,239429,10,155399,91135,64253,11
SWABI,SWABI,DISTRICT,Literate %,58.48,72.34,44.5,60,57.56,72.09999999999999,42.87,52.63,62.63,73.43000000000001,51.83,68.75
SWABI,SWABI,DISTRICT,Ever Attended,972429,594015,378393,21,788684,486915,301759,10,183745,107100,76634,11
SWABI,SWABI,DISTRICT,Primary Completed,96996,48723,48271,2,79289,39913,39375,1,17707,8810,8896,1
SWABI,SWABI,DISTRICT,Enrolment Primary,250785,135638,115147,,204855,111013,93842,,45930,24625,21305,
SWABI,SWABI,DISTRICT,Enrolment Middle,111736,65509,46227,,90616,54330,36286,,21120,11179,9941,
SWABI,SWABI,DISTRICT,Enrolment Matric,55607,34876,20728,3,45616,28856,16759,1,9991,6020,3969,2
SWABI,SWABI,DISTRICT,Enrolment Intermidiate,35843,23707,12133,3,28807,19349,9455,3,7036,4358,2678,
SWABI,SWABI,DISTRICT,Enrolment Graduation above,35181,23655,11526,,28420,19469,8951,,6761,4186,2575,
SWABI,SWABI,DISTRICT,Never to School (all),653771,226627,427130,14,544373,186222,358142,9,109398,40405,68988,5
SWABI,SWABI,DISTRICT,Drop Out (5 - 16),38383,15707,22672,4,31597,12794,18801,2,6786,2913,3871,2
SWABI,SWABI,DISTRICT,Never to School (5-16),107206,41054,66150,2,90124,33303,56819,2,17082,7751,9331,
SWABI,SWABI,DISTRICT,Out of School Children (5-16),145589,56761,88822,6,121721,46097,75620,4,23868,10664,13202,2
SWAT,SWAT,DISTRICT,Population >=5,2285030,1167438,1117505,87,1604606,815596,788982,28,680424,351842,328523,59
SWAT,SWAT,DISTRICT,Population >=10,1877188,954711,922390,87,1310161,661730,648403,28,567027,292981,273987,59
SWAT,SWAT,DISTRICT,Literate >=10,903484,590274,313175,35,570536,384152,186378,6,332948,206122,126797,29
SWAT,SWAT,DISTRICT,Literate %,48.13,61.83,33.95,40.23,43.55,58.05,28.74,21.43,58.72,70.34999999999999,46.28,49.15
SWAT,SWAT,DISTRICT,Ever Attended,1177114,747434,429652,28,768454,499284,269161,9,408660,248150,160491,19
