name_admin_unit,part_of_district,admin_unit,sex___age_group__in_years_,all_sexes_overall,male_overall,female_overall,transgender_overall,all_sexes_rural,male_rural,female_rural,transgender_rural,all_sexes_urban,male_urban,female_urban,transgender_urban
RAIWIND,LAHORE,TEHSIL,18 - 60,558489,300053,258114,322,,,,,558489,300053,258114,322
RAIWIND,LAHORE,TEHSIL,18 &  ABOVE,611004,330582,280096,326,,,,,611004,330582,280096,326
RAIWIND,LAHORE,TEHSIL,60 &  ABOVE,58816,33929,24882,5,,,,,58816,33929,24882,5
RAIWIND,LAHORE,TEHSIL,65 &  ABOVE,34993,20615,14374,4,,,,,34993,20615,14374,4
SHALIMAR,LAHORE,TEHSIL,ALL AGES,2669337,1402238,1266893,206,,,,,2669337,1402238,1266893,206
SHALIMAR,LAHORE,TEHSIL,UNDER 1,54826,28547,26279,,,,,,54826,28547,26279,
SHALIMAR,LAHORE,TEHSIL,UNDER 5,369697,193394,176303,,,,,,369697,193394,176303,
SHALIMAR,LAHORE,TEHSIL,UNDER 10,663593,345024,318569,,,,,,663593,345024,318569,
SHALIMAR,LAHORE,TEHSIL,UNDER 15,958687,500553,458126,8,,,,,958687,500553,458126,8
SHALIMAR,LAHORE,TEHSIL,05 - 24,1082277,567150,515082,45,,,,,1082277,567150,515082,45
SHALIMAR,LAHORE,TEHSIL,15 - 49,1382097,718171,663756,170,,,,,1382097,718171,663756,170
SHALIMAR,LAHORE,TEHSIL,15 - 64,1621068,849109,771764,195,,,,,1621068,849109,771764,195
SHALIMAR,LAHORE,TEHSIL,18 - 60,1419478,739854,679434,190,,,,,1419478,739854,679434,190
SHALIMAR,LAHORE,TEHSIL,18 &  ABOVE,1555204,818907,736104,193,,,,,1555204,818907,736104,193
SHALIMAR,LAHORE,TEHSIL,60 &  ABOVE,152806,88343,64459,4,,,,,152806,88343,64459,4
SHALIMAR,LAHORE,TEHSIL,65 &  ABOVE,89582,52576,37003,3,,,,,89582,52576,37003,3
LAYYAH,LAYYAH,DISTRICT,ALL AGES,2102361,1082910,1019362,89,1716092,885141,830916,35,386269,197769,188446,54
LAYYAH,LAYYAH,DISTRICT,UNDER 1,65263,33947,31316,,55403,28705,26698,,9860,5242,4618,
LAYYAH,LAYYAH,DISTRICT,UNDER 5,330842,172282,158560,,278114,144834,133280,,52728,27448,25280,
LAYYAH,LAYYAH,DISTRICT,UNDER 10,604722,312080,292642,,506160,261366,244794,,98562,50714,47848,
LAYYAH,LAYYAH,DISTRICT,UNDER 15,859487,444481,415006,,716349,370527,345822,,143138,73954,69184,
LAYYAH,LAYYAH,DISTRICT,05 - 24,915687,471625,444043,19,753973,388899,365068,6,161714,82726,78975,13
LAYYAH,LAYYAH,DISTRICT,15 - 49,996485,505954,490453,78,803516,409123,394362,31,192969,96831,96091,47
LAYYAH,LAYYAH,DISTRICT,15 - 64,1169011,598576,570347,88,940114,482428,457651,35,228897,116148,112696,53
LAYYAH,LAYYAH,DISTRICT,18 - 60,1004939,511625,493230,84,806578,411631,394914,33,198361,99994,98316,51
LAYYAH,LAYYAH,DISTRICT,18 &  ABOVE,1111457,569543,541828,86,891813,457966,433813,34,219644,111577,108015,52
LAYYAH,LAYYAH,DISTRICT,60 &  ABOVE,115627,62940,52684,3,92408,50339,42068,1,23219,12601,10616,2
LAYYAH,LAYYAH,DISTRICT,65 &  ABOVE,73863,39853,34009,1,59629,32186,27443,,14234,7667,6566,1
CHOUBARA,LAYYAH,TEHSIL,ALL AGES,299069,156256,142809,4,242080,126588,115491,1,56989,29668,27318,3
CHOUBARA,LAYYAH,TEHSIL,UNDER 1,11489,6422,5067,,9909,5549,4360,,1580,873,707,
CHOUBARA,LAYYAH,TEHSIL,UNDER 5,54677,29683,24994,,45348,24623,20725,,9329,5060,4269,
CHOUBARA,LAYYAH,TEHSIL,UNDER 10,94091,49978,44113,,77330,41086,36244,,16761,8892,7869,
CHOUBARA,LAYYAH,TEHSIL,UNDER 15,129619,68522,61097,,106025,56076,49949,,23594,12446,11148,
CHOUBARA,LAYYAH,TEHSIL,05 - 24,126833,65867,60964,2,102344,53196,49147,1,24489,12671,11817,1
CHOUBARA,LAYYAH,TEHSIL,15 - 49,134987,69007,65976,4,108171,55360,52810,1,26816,13647,13166,3
CHOUBARA,LAYYAH,TEHSIL,15 - 64,158364,81544,76816,4,127076,65504,61571,1,31288,16040,15245,3
CHOUBARA,LAYYAH,TEHSIL,18 - 60,136480,69932,66546,2,109475,56164,53311,,27005,13768,13235,2
CHOUBARA,LAYYAH,TEHSIL,18 &  ABOVE,152171,78636,73533,2,122177,63190,58987,,29994,15446,14546,2
CHOUBARA,LAYYAH,TEHSIL,60 &  ABOVE,17041,9460,7581,,13759,7624,6135,,3282,1836,1446,
CHOUBARA,LAYYAH,TEHSIL,65 &  ABOVE,11086,6190,4896,,8979,5008,3971,,2107,1182,925,
KAROR LAL ESAN,LAYYAH,TEHSIL,ALL AGES,684717,352111,332567,39,594087,306100,287983,4,90630,46011,44584,35
KAROR LAL ESAN,LAYYAH,TEHSIL,UNDER 1,20256,10668,9588,,18070,9494,8576,,2186,1174,1012,
KAROR LAL ESAN,LAYYAH,TEHSIL,UNDER 5,105547,55067,50480,,93399,48778,44621,,12148,6289,5859,
KAROR LAL ESAN,LAYYAH,TEHSIL,UNDER 10,193537,99831,93706,,170814,88122,82692,,22723,11709,11014,
KAROR LAL ESAN,LAYYAH,TEHSIL,UNDER 15,275630,142485,133145,,242427,125380,117047,,33203,17105,16098,
KAROR LAL ESAN,LAYYAH,TEHSIL,05 - 24,297158,152527,144622,9,259121,133154,125966,1,38037,19373,18656,8
KAROR LAL ESAN,LAYYAH,TEHSIL,15 - 49,326612,165032,161544,36,280910,142392,138514,4,45702,22640,23030,32
KAROR LAL ESAN,LAYYAH,TEHSIL,15 - 64,384573,196354,188180,39,330324,169141,161179,4,54249,27213,27001,35
KAROR LAL ESAN,LAYYAH,TEHSIL,18 - 60,330901,168141,162721,39,284053,144785,139264,4,46848,23356,23457,35
KAROR LAL ESAN,LAYYAH,TEHSIL,18 &  ABOVE,366253,187435,178779,39,314478,161437,153037,4,51775,25998,25742,35
KAROR LAL ESAN,LAYYAH,TEHSIL,60 &  ABOVE,38210,20920,17290,,32874,18051,14823,,5336,2869,2467,
KAROR LAL ESAN,LAYYAH,TEHSIL,65 &  ABOVE,24514,13272,11242,,21336,11579,9757,,3178,1693,1485,
LAYYAH,LAYYAH,TEHSIL,ALL AGES,1118575,574543,543986,46,879925,452453,427442,30,238650,122090,116544,16
LAYYAH,LAYYAH,TEHSIL,UNDER 1,33518,16857,16661,,27424,13662,13762,,6094,3195,2899,
LAYYAH,LAYYAH,TEHSIL,UNDER 5,170618,87532,83086,,139367,71433,67934,,31251,16099,15152,
LAYYAH,LAYYAH,TEHSIL,UNDER 10,317094,162271,154823,,258016,132158,125858,,59078,30113,28965,
LAYYAH,LAYYAH,TEHSIL,UNDER 15,454238,233474,220764,,367897,189071,178826,,86341,44403,41938,
LAYYAH,LAYYAH,TEHSIL,05 - 24,491696,253231,238457,8,392508,202549,189955,4,99188,50682,48502,4
LAYYAH,LAYYAH,TEHSIL,15 - 49,534886,271915,262933,38,414435,211371,203038,26,120451,60544,59895,12
LAYYAH,LAYYAH,TEHSIL,15 - 64,626074,320678,305351,45,482714,247783,234901,30,143360,72895,70450,15
LAYYAH,LAYYAH,TEHSIL,18 - 60,537558,273552,263963,43,413050,210682,202339,29,124508,62870,61624,14
LAYYAH,LAYYAH,TEHSIL,18 &  ABOVE,593033,303472,289516,45,455158,233339,221789,30,137875,70133,67727,15
LAYYAH,LAYYAH,TEHSIL,60 &  ABOVE,60376,32560,27813,3,45775,24664,21110,1,14601,7896,6703,2
LAYYAH,LAYYAH,TEHSIL,65 &  ABOVE,38263,20391,17871,1,29314,15599,13715,,8949,4792,4156,1
LODHRAN,LODHRAN,DISTRICT,ALL AGES,1926357,996914,929326,117,1603155,830759,772347,49,323202,166155,156979,68
LODHRAN,LODHRAN,DISTRICT,UNDER 1,46210,24204,22006,,39054,20468,18586,,7156,3736,3420,
LODHRAN,LODHRAN,DISTRICT,UNDER 5,278877,145300,133577,,236508,123447,113061,,42369,21853,20516,
LODHRAN,LODHRAN,DISTRICT,UNDER 10,540664,280950,259714,,457467,238263,219204,,83197,42687,40510,
LODHRAN,LODHRAN,DISTRICT,UNDER 15,776354,406078,370274,2,653911,342669,311242,,122443,63409,59032,2
LODHRAN,LODHRAN,DISTRICT,05 - 24,851179,444558,406598,23,709123,371196,337920,7,142056,73362,68678,16
LODHRAN,LODHRAN,DISTRICT,15 - 49,921451,470947,450408,96,758495,388204,370251,40,162956,82743,80157,56
LODHRAN,LODHRAN,DISTRICT,15 - 64,1080129,554154,525862,113,890096,456878,433171,47,190033,97276,92691,66
LODHRAN,LODHRAN,DISTRICT,18 - 60,932869,476223,456539,107,768200,392321,375836,43,164669,83902,80703,64
LODHRAN,LODHRAN,DISTRICT,18 &  ABOVE,1032750,528679,503959,112,852417,436642,415728,47,180333,92037,88231,65
LODHRAN,LODHRAN,DISTRICT,60 &  ABOVE,109217,57312,51898,7,91938,48304,43628,6,17279,9008,8270,1
LODHRAN,LODHRAN,DISTRICT,65 &  ABOVE,69874,36682,33190,2,59148,31212,27934,2,10726,5470,5256,
DUNYAPUR,LODHRAN,TEHSIL,ALL AGES,571328,294328,276973,27,519440,267772,251657,11,51888,26556,25316,16
DUNYAPUR,LODHRAN,TEHSIL,UNDER 1,15518,8085,7433,,14278,7431,6847,,1240,654,586,
DUNYAPUR,LODHRAN,TEHSIL,UNDER 5,83416,43667,39749,,76666,40178,36488,,6750,3489,3261,
DUNYAPUR,LODHRAN,TEHSIL,UNDER 10,156553,81597,74956,,143491,74854,68637,,13062,6743,6319,
DUNYAPUR,LODHRAN,TEHSIL,UNDER 15,223971,117274,106697,,204681,107251,97430,,19290,10023,9267,
DUNYAPUR,LODHRAN,TEHSIL,05 - 24,244305,127161,117139,5,221906,115589,106315,2,22399,11572,10824,3
DUNYAPUR,LODHRAN,TEHSIL,15 - 49,275142,139319,135801,22,248834,126068,122758,8,26308,13251,13043,14
DUNYAPUR,LODHRAN,TEHSIL,15 - 64,324742,165257,159458,27,294010,149641,144358,11,30732,15616,15100,16
DUNYAPUR,LODHRAN,TEHSIL,18 - 60,280636,141908,138704,24,254046,128474,125563,9,26590,13434,13141,15
DUNYAPUR,LODHRAN,TEHSIL,18 &  ABOVE,313016,158869,154120,27,283741,144075,139655,11,29275,14794,14465,16
DUNYAPUR,LODHRAN,TEHSIL,60 &  ABOVE,35032,18330,16699,3,32085,16830,15253,2,2947,1500,1446,1
DUNYAPUR,LODHRAN,TEHSIL,65 &  ABOVE,22615,11797,10818,,20749,10880,9869,,1866,917,949,
KAHROR PACCA,LODHRAN,TEHSIL,ALL AGES,546058,283615,262417,26,419104,218252,200847,5,126954,65363,61570,21
KAHROR PACCA,LODHRAN,TEHSIL,UNDER 1,10975,5717,5258,,8392,4377,4015,,2583,1340,1243,
KAHROR PACCA,LODHRAN,TEHSIL,UNDER 5,72623,37801,34822,,56487,29457,27030,,16136,8344,7792,
KAHROR PACCA,LODHRAN,TEHSIL,UNDER 10,146806,76365,70441,,114468,59752,54716,,32338,16613,15725,
KAHROR PACCA,LODHRAN,TEHSIL,UNDER 15,213499,111849,101649,1,166163,87251,78912,,47336,24598,22737,1
KAHROR PACCA,LODHRAN,TEHSIL,05 - 24,239725,125470,114252,3,184858,97156,87701,1,54867,28314,26551,2
KAHROR PACCA,LODHRAN,TEHSIL,15 - 49,264188,135952,128219,17,200346,103417,96925,4,63842,32535,31294,13
KAHROR PACCA,LODHRAN,TEHSIL,15 - 64,311066,160548,150493,25,236068,122059,114004,5,74998,38489,36489,20
KAHROR PACCA,LODHRAN,TEHSIL,18 - 60,269766,138754,130988,24,204414,105308,99102,4,65352,33446,31886,20
KAHROR PACCA,LODHRAN,TEHSIL,18 &  ABOVE,300055,154602,145429,24,228017,117784,110229,4,72038,36818,35200,20
KAHROR PACCA,LODHRAN,TEHSIL,60 &  ABOVE,32953,17253,15700,,25617,13532,12085,,7336,3721,3615,
KAHROR PACCA,LODHRAN,TEHSIL,65 &  ABOVE,21493,11218,10275,,16873,8942,7931,,4620,2276,2344,
LODHRAN,LODHRAN,TEHSIL,ALL AGES,808971,418971,389936,64,664611,344735,319843,33,144360,74236,70093,31
LODHRAN,LODHRAN,TEHSIL,UNDER 1,19717,10402,9315,,16384,8660,7724,,3333,1742,1591,
LODHRAN,LODHRAN,TEHSIL,UNDER 5,122838,63832,59006,,103355,53812,49543,,19483,10020,9463,
LODHRAN,LODHRAN,TEHSIL,UNDER 10,237305,122988,114317,,199508,103657,95851,,37797,19331,18466,
LODHRAN,LODHRAN,TEHSIL,UNDER 15,338884,176955,161928,1,283067,148167,134900,,55817,28788,27028,1
LODHRAN,LODHRAN,TEHSIL,05 - 24,367149,191927,175207,15,302359,158451,143904,4,64790,33476,31303,11
LODHRAN,LODHRAN,TEHSIL,15 - 49,382121,195676,186388,57,309315,158719,150568,28,72806,36957,35820,29
LODHRAN,LODHRAN,TEHSIL,15 - 64,444321,228349,215911,61,360018,185178,174809,31,84303,43171,41102,30
LODHRAN,LODHRAN,TEHSIL,18 - 60,382467,195561,186847,59,309740,158539,151171,30,72727,37022,35676,29
LODHRAN,LODHRAN,TEHSIL,18 &  ABOVE,419679,215208,204410,61,340659,174783,165844,32,79020,40425,38566,29
LODHRAN,LODHRAN,TEHSIL,60 &  ABOVE,41232,21729,19499,4,34236,17942,16290,4,6996,3787,3209,
LODHRAN,LODHRAN,TEHSIL,65 &  ABOVE,25766,13667,12097,2,21526,11390,10134,2,4240,2277,1963,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,ALL AGES,1829152,916966,912047,139,1483259,743128,740049,82,345893,173838,171998,57
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,UNDER 1,42430,22204,20226,,34691,18180,16511,,7739,4024,3715,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,UNDER 5,249176,129108,120068,,202685,105060,97625,,46491,24048,22443,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,UNDER 10,457547,235359,222188,,371647,191171,180476,,85900,44188,41712,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,UNDER 15,662274,342424,319848,2,537306,277763,259541,2,124968,64661,60307,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,05 - 24,743180,376497,366638,45,601859,304525,297301,33,141321,71972,69337,12
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,15 - 49,887128,423126,463883,119,714048,339401,374577,70,173080,83725,89306,49
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,15 - 64,1071555,520879,550542,134,864748,419486,445184,78,206807,101393,105358,56
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,18 - 60,925110,444513,480471,126,745941,357531,388338,72,179169,86982,92133,54
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,18 &  ABOVE,1058341,519015,539195,131,858151,420440,437636,75,200190,98575,101559,56
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,60 &  ABOVE,144913,80797,64110,6,121902,68161,53738,3,23011,12636,10372,3
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,65 &  ABOVE,95323,53663,41657,3,81205,45879,35324,2,14118,7784,6333,1
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,ALL AGES,429189,215489,213641,59,377909,190077,187789,43,51280,25412,25852,16
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,UNDER 1,9458,4909,4549,,8364,4355,4009,,1094,554,540,
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,UNDER 5,54135,27863,26272,,48239,24783,23456,,5896,3080,2816,
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,UNDER 10,102032,52058,49974,,90449,46119,44330,,11583,5939,5644,
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,UNDER 15,149084,76576,72507,1,131834,67696,64137,1,17250,8880,8370,
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,05 - 24,172720,87095,85607,18,152242,76807,75420,15,20478,10288,10187,3
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,15 - 49,211316,101732,109533,51,185363,89380,95944,39,25953,12352,13589,12
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,15 - 64,256768,125958,130752,58,225221,110735,114444,42,31547,15223,16308,16
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,18 - 60,221791,107754,113981,56,194514,94777,99697,40,27277,12977,14284,16
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,18 &  ABOVE,254620,126021,128542,57,223636,111062,112533,41,30984,14959,16009,16
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,60 &  ABOVE,35657,19767,15888,2,31641,17635,14005,1,4016,2132,1883,1
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,65 &  ABOVE,23337,12955,10382,,20854,11646,9208,,2483,1309,1174,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,ALL AGES,764327,382904,381373,50,532167,265639,266515,13,232160,117265,114858,37
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,UNDER 1,18058,9414,8644,,12678,6626,6052,,5380,2788,2592,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,UNDER 5,108132,56114,52018,,75625,39339,36286,,32507,16775,15732,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,UNDER 10,194773,100327,94446,,135788,70032,65756,,58985,30295,28690,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,UNDER 15,281128,145518,135609,1,195897,101476,94420,1,85231,44042,41189,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,05 - 24,311669,158045,153608,16,216843,109687,107149,7,94826,48358,46459,9
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,15 - 49,370344,176388,193913,43,254333,119717,134606,10,116011,56671,59307,33
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,15 - 64,445217,215816,229354,47,307267,147617,159639,11,137950,68199,69715,36
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,18 - 60,383748,183897,199807,44,264006,125104,138892,10,119742,58793,60915,34
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,18 &  ABOVE,437080,213854,223179,47,303945,147624,156310,11,133135,66230,66869,36
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,60 &  ABOVE,58453,32687,25763,3,43737,24547,19189,1,14716,8140,6574,2
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,65 &  ABOVE,37982,21570,16410,2,29003,16546,12456,1,8979,5024,3954,1
PHALIA,MANDI BAHAUDDIN,TEHSIL,ALL AGES,635636,318573,317033,30,573183,287412,285745,26,62453,31161,31288,4
PHALIA,MANDI BAHAUDDIN,TEHSIL,UNDER 1,14914,7881,7033,,13649,7199,6450,,1265,682,583,
PHALIA,MANDI BAHAUDDIN,TEHSIL,UNDER 5,86909,45131,41778,,78821,40938,37883,,8088,4193,3895,
PHALIA,MANDI BAHAUDDIN,TEHSIL,UNDER 10,160742,82974,77768,,145410,75020,70390,,15332,7954,7378,
PHALIA,MANDI BAHAUDDIN,TEHSIL,UNDER 15,232062,120330,111732,,209575,108591,100984,,22487,11739,10748,
PHALIA,MANDI BAHAUDDIN,TEHSIL,05 - 24,258791,131357,127423,11,232774,118031,114732,11,26017,13326,12691,
PHALIA,MANDI BAHAUDDIN,TEHSIL,15 - 49,305468,145006,160437,25,274352,130304,144027,21,31116,14702,16410,4
PHALIA,MANDI BAHAUDDIN,TEHSIL,15 - 64,369570,179105,190436,29,332260,161134,171101,25,37310,17971,19335,4
PHALIA,MANDI BAHAUDDIN,TEHSIL,18 - 60,319571,152862,166683,26,287421,137650,149749,22,32150,15212,16934,4
PHALIA,MANDI BAHAUDDIN,TEHSIL,18 &  ABOVE,366641,179140,187474,27,330570,161754,168793,23,36071,17386,18681,4
PHALIA,MANDI BAHAUDDIN,TEHSIL,60 &  ABOVE,50803,28343,22459,1,46524,25979,20544,1,4279,2364,1915,
PHALIA,MANDI BAHAUDDIN,TEHSIL,65 &  ABOVE,34004,19138,14865,1,31348,17687,13660,1,2656,1451,1205,
MIANWALI,MIANWALI,DISTRICT,ALL AGES,1795897,916977,878855,65,1432505,731081,701398,26,363392,185896,177457,39
MIANWALI,MIANWALI,DISTRICT,UNDER 1,37212,19283,17929,,30779,15929,14850,,6433,3354,3079,
MIANWALI,MIANWALI,DISTRICT,UNDER 5,245779,127487,118292,,200140,103839,96301,,45639,23648,21991,
MIANWALI,MIANWALI,DISTRICT,UNDER 10,454517,234591,219926,,368984,190523,178461,,85533,44068,41465,
MIANWALI,MIANWALI,DISTRICT,UNDER 15,653637,339255,314380,2,529929,275105,254822,2,123708,64150,59558,
MIANWALI,MIANWALI,DISTRICT,05 - 24,735836,381012,354797,27,593430,307676,285739,15,142406,73336,69058,12
MIANWALI,MIANWALI,DISTRICT,15 - 49,889013,446910,442047,56,703202,353254,349927,21,185811,93656,92120,35
MIANWALI,MIANWALI,DISTRICT,15 - 64,1059899,534488,525349,62,837402,421676,415703,23,222497,112812,109646,39
MIANWALI,MIANWALI,DISTRICT,18 - 60,914626,457678,456892,56,720653,359909,360724,20,193973,97769,96168,36
MIANWALI,MIANWALI,DISTRICT,18 &  ABOVE,1032869,520047,512764,58,813997,409195,404781,21,218872,110852,107983,37
MIANWALI,MIANWALI,DISTRICT,60 &  ABOVE,128611,67607,61002,2,101596,53452,48143,1,27015,14155,12859,1
MIANWALI,MIANWALI,DISTRICT,65 &  ABOVE,82361,43234,39126,1,65174,34300,30873,1,17187,8934,8253,
ISAKHEL,MIANWALI,TEHSIL,ALL AGES,414091,206467,207613,11,319550,159565,159983,2,94541,46902,47630,9
ISAKHEL,MIANWALI,TEHSIL,UNDER 1,7721,3928,3793,,6038,3076,2962,,1683,852,831,
ISAKHEL,MIANWALI,TEHSIL,UNDER 5,55374,28492,26882,,43526,22366,21160,,11848,6126,5722,
ISAKHEL,MIANWALI,TEHSIL,UNDER 10,106826,54703,52123,,83927,42981,40946,,22899,11722,11177,
ISAKHEL,MIANWALI,TEHSIL,UNDER 15,154085,79439,74646,,121053,62476,58577,,33032,16963,16069,
ISAKHEL,MIANWALI,TEHSIL,05 - 24,175357,89845,85511,1,137510,70635,66874,1,37847,19210,18637,
ISAKHEL,MIANWALI,TEHSIL,15 - 49,201634,97445,104178,11,154850,75053,79795,2,46784,22392,24383,9
ISAKHEL,MIANWALI,TEHSIL,15 - 64,240432,116808,123613,11,183901,89468,94431,2,56531,27340,29182,9
ISAKHEL,MIANWALI,TEHSIL,18 - 60,206010,98769,107230,11,157196,75477,81717,2,48814,23292,25513,9
ISAKHEL,MIANWALI,TEHSIL,18 &  ABOVE,233807,113347,120449,11,177908,86316,91590,2,55899,27031,28859,9
ISAKHEL,MIANWALI,TEHSIL,60 &  ABOVE,30298,15861,14437,,22617,11824,10793,,7681,4037,3644,
ISAKHEL,MIANWALI,TEHSIL,65 &  ABOVE,19574,10220,9354,,14596,7621,6975,,4978,2599,2379,
MIANWALI,MIANWALI,TEHSIL,ALL AGES,906756,465038,441692,26,744174,381037,363125,12,162582,84001,78567,14
MIANWALI,MIANWALI,TEHSIL,UNDER 1,18368,9456,8912,,15798,8137,7661,,2570,1319,1251,
MIANWALI,MIANWALI,TEHSIL,UNDER 5,122313,63492,58821,,102200,53125,49075,,20113,10367,9746,
MIANWALI,MIANWALI,TEHSIL,UNDER 10,222371,114901,107470,,185439,95974,89465,,36932,18927,18005,
MIANWALI,MIANWALI,TEHSIL,UNDER 15,320303,166180,154122,1,266669,138585,128083,1,53634,27595,26039,
MIANWALI,MIANWALI,TEHSIL,05 - 24,361713,187422,174281,10,299936,155781,144147,8,61777,31641,30134,2
MIANWALI,MIANWALI,TEHSIL,15 - 49,454273,230780,223472,21,369270,187022,182240,8,85003,43758,41232,13
MIANWALI,MIANWALI,TEHSIL,15 - 64,543355,276333,266998,24,441769,223799,217960,10,101586,52534,49038,14
MIANWALI,MIANWALI,TEHSIL,18 - 60,470380,237842,232517,21,381147,191756,189383,8,89233,46086,43134,13
MIANWALI,MIANWALI,TEHSIL,18 &  ABOVE,532454,270422,262010,22,432424,218622,213793,9,100030,51800,48217,13
MIANWALI,MIANWALI,TEHSIL,60 &  ABOVE,67317,35227,32089,1,55598,29047,26550,1,11719,6180,5539,
MIANWALI,MIANWALI,TEHSIL,65 &  ABOVE,43098,22525,20572,1,35736,18653,17082,1,7362,3872,3490,
PIPLAN,MIANWALI,TEHSIL,ALL AGES,475050,245472,229550,28,368781,190479,178290,12,106269,54993,51260,16
PIPLAN,MIANWALI,TEHSIL,UNDER 1,11123,5899,5224,,8943,4716,4227,,2180,1183,997,
PIPLAN,MIANWALI,TEHSIL,UNDER 5,68092,35503,32589,,54414,28348,26066,,13678,7155,6523,
PIPLAN,MIANWALI,TEHSIL,UNDER 10,125320,64987,60333,,99618,51568,48050,,25702,13419,12283,
PIPLAN,MIANWALI,TEHSIL,UNDER 15,179249,93636,85612,1,142207,74044,68162,1,37042,19592,17450,
PIPLAN,MIANWALI,TEHSIL,05 - 24,198766,103745,95005,16,155984,81260,74718,6,42782,22485,20287,10
PIPLAN,MIANWALI,TEHSIL,15 - 49,233106,118685,114397,24,179082,91179,87892,11,54024,27506,26505,13
PIPLAN,MIANWALI,TEHSIL,15 - 64,276112,141347,134738,27,211732,108409,103312,11,64380,32938,31426,16
PIPLAN,MIANWALI,TEHSIL,18 - 60,238236,121067,117145,24,182310,92676,89624,10,55926,28391,27521,14
PIPLAN,MIANWALI,TEHSIL,18 &  ABOVE,266608,136278,130305,25,203665,104257,99398,10,62943,32021,30907,15
PIPLAN,MIANWALI,TEHSIL,60 &  ABOVE,30996,16519,14476,1,23381,12581,10800,,7615,3938,3676,1
PIPLAN,MIANWALI,TEHSIL,65 &  ABOVE,19689,10489,9200,,14842,8026,6816,,4847,2463,2384,
MULTAN,MULTAN,DISTRICT,ALL AGES,5340762,2720277,2620078,407,2859260,1450811,1408313,136,2481502,1269466,1211765,271
MULTAN,MULTAN,DISTRICT,UNDER 1,110143,55467,54676,,63840,32044,31796,,46303,23423,22880,
MULTAN,MULTAN,DISTRICT,UNDER 5,730275,367792,362483,,414169,207513,206656,,316106,160279,155827,
MULTAN,MULTAN,DISTRICT,UNDER 10,1398159,703614,694545,,803524,403668,399856,,594635,299946,294689,
MULTAN,MULTAN,DISTRICT,UNDER 15,2031752,1024001,1007740,11,1152465,579534,572923,8,879287,444467,434817,3
MULTAN,MULTAN,DISTRICT,05 - 24,2309198,1165168,1143900,130,1267574,638005,629527,42,1041624,527163,514373,88
MULTAN,MULTAN,DISTRICT,15 - 49,2677111,1356761,1320008,342,1381002,699219,681671,112,1296109,657542,638337,230
MULTAN,MULTAN,DISTRICT,15 - 64,3127784,1598534,1528864,386,1608827,819521,789182,124,1518957,779013,739682,262
MULTAN,MULTAN,DISTRICT,18 - 60,2716833,1385743,1330737,353,1392107,707984,684008,115,1324726,677759,646729,238
MULTAN,MULTAN,DISTRICT,18 &  ABOVE,2984597,1530414,1453819,364,1534099,783046,750934,119,1450498,747368,702885,245
MULTAN,MULTAN,DISTRICT,60 &  ABOVE,294803,159034,135752,17,155423,82139,73280,4,139380,76895,62472,13
MULTAN,MULTAN,DISTRICT,65 &  ABOVE,181226,97742,83474,10,97968,51756,46208,4,83258,45986,37266,6
