name_admin_unit,part_of_district,admin_unit,language,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,SINDHI,141327,66952,74375,,131441,62209,69232,,9886,4743,5143,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,TOTAL,5561720,2665779,2895390,551,4221634,2019061,2202377,196,1340086,646718,693013,355
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,URDU,162775,79109,83635,31,31454,15351,16099,4,131321,63758,67536,27
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,BALOCHI,18864,8826,10037,1,16058,7575,8483,,2806,1251,1554,1
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,BALTI,42,17,25,,1,,1,,41,17,24,
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,BRAHVI,632,265,367,,501,249,252,,131,16,115,
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,HINDKO,35001,16709,18292,,31880,15196,16684,,3121,1513,1608,
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,KALASHA,1,1,,,1,1,,,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,KASHMIRI,420,208,212,,236,108,128,,184,100,84,
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,KOHIOSTANI,182,95,87,,174,90,84,,8,5,3,
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,MEWATI,244,121,123,,52,24,28,,192,97,95,
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,OTHERS,47719,22912,24801,6,41030,19724,21306,,6689,3188,3495,6
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,PUNJABI,550492,265603,284820,69,247069,118646,128413,10,303423,146957,156407,59
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,PUSHTO,21517,10059,11458,,10549,4933,5616,,10968,5126,5842,
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,SARAIKI,1026027,491085,534866,76,818716,391646,427051,19,207311,99439,107815,57
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,SHINA,566,264,302,,559,259,300,,7,5,2,
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,SINDHI,19263,9200,10063,,16139,7753,8386,,3124,1447,1677,
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,TOTAL,1776665,852544,923962,159,1186749,568094,618626,29,589916,284450,305336,130
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,URDU,55695,27179,28509,7,3784,1890,1894,,51911,25289,26615,7
RAIWIND,LAHORE,TEHSIL,BALOCHI,340,146,193,1,,,,,340,146,193,1
RAIWIND,LAHORE,TEHSIL,BALTI,67,32,35,,,,,,67,32,35,
RAIWIND,LAHORE,TEHSIL,BRAHVI,5,2,3,,,,,,5,2,3,
RAIWIND,LAHORE,TEHSIL,HINDKO,1016,485,529,2,,,,,1016,485,529,2
RAIWIND,LAHORE,TEHSIL,KALASHA,26,14,12,,,,,,26,14,12,
RAIWIND,LAHORE,TEHSIL,KASHMIRI,479,206,273,,,,,,479,206,273,
RAIWIND,LAHORE,TEHSIL,KOHIOSTANI,28,11,16,1,,,,,28,11,16,1
RAIWIND,LAHORE,TEHSIL,MEWATI,56079,26449,29627,3,,,,,56079,26449,29627,3
RAIWIND,LAHORE,TEHSIL,OTHERS,1157,526,628,3,,,,,1157,526,628,3
RAIWIND,LAHORE,TEHSIL,PUNJABI,872040,401350,470436,254,,,,,872040,401350,470436,254
RAIWIND,LAHORE,TEHSIL,PUSHTO,10683,4784,5899,,,,,,10683,4784,5899,
RAIWIND,LAHORE,TEHSIL,SARAIKI,6800,2999,3789,12,,,,,6800,2999,3789,12
RAIWIND,LAHORE,TEHSIL,SHINA,49,23,26,,,,,,49,23,26,
RAIWIND,LAHORE,TEHSIL,SINDHI,2607,1240,1364,3,,,,,2607,1240,1364,3
RAIWIND,LAHORE,TEHSIL,TOTAL,1080637,498419,581873,345,,,,,1080637,498419,581873,345
RAIWIND,LAHORE,TEHSIL,URDU,129261,60152,69043,66,,,,,129261,60152,69043,66
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,BALOCHI,41146,19295,21851,,41146,19295,21851,,,,,
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,BALTI,,,,,,,,,,,,
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,BRAHVI,,,,,,,,,,,,
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,HINDKO,,,,,,,,,,,,
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,KALASHA,,,,,,,,,,,,
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,KASHMIRI,8,2,6,,8,2,6,,,,,
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,KOHIOSTANI,,,,,,,,,,,,
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,MEWATI,,,,,,,,,,,,
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,OTHERS,2,1,1,,2,1,1,,,,,
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,PUNJABI,3,3,,,3,3,,,,,,
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,PUSHTO,1,1,,,1,1,,,,,,
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,SARAIKI,559,269,290,,559,269,290,,,,,
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,SHINA,,,,,,,,,,,,
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,SINDHI,2,,2,,2,,2,,,,,
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,TOTAL,41741,19585,22156,,41741,19585,22156,,,,,
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,URDU,20,14,6,,20,14,6,,,,,
RAJANPUR,RAJANPUR,DISTRICT,BALOCHI,413077,196532,216539,6,389041,184695,204340,6,24036,11837,12199,
RAJANPUR,RAJANPUR,DISTRICT,BALTI,7,4,3,,,,,,7,4,3,
RAJANPUR,RAJANPUR,DISTRICT,BRAHVI,22,10,12,,10,5,5,,12,5,7,
RAJANPUR,RAJANPUR,DISTRICT,HINDKO,548,274,274,,446,223,223,,102,51,51,
RAJANPUR,RAJANPUR,DISTRICT,KALASHA,,,,,,,,,,,,
RAJANPUR,RAJANPUR,DISTRICT,KASHMIRI,726,359,367,,518,260,258,,208,99,109,
RAJANPUR,RAJANPUR,DISTRICT,KOHIOSTANI,,,,,,,,,,,,
RAJANPUR,RAJANPUR,DISTRICT,MEWATI,1399,688,711,,12,9,3,,1387,679,708,
RAJANPUR,RAJANPUR,DISTRICT,OTHERS,1769,873,896,,1255,626,629,,514,247,267,
RAJANPUR,RAJANPUR,DISTRICT,PUNJABI,53062,26451,26609,2,25272,12539,12732,1,27790,13912,13877,1
RAJANPUR,RAJANPUR,DISTRICT,PUSHTO,8795,4204,4591,,5482,2618,2864,,3313,1586,1727,
RAJANPUR,RAJANPUR,DISTRICT,SARAIKI,1781906,881143,900662,101,1259582,621561,638009,12,522324,259582,262653,89
RAJANPUR,RAJANPUR,DISTRICT,SHINA,,,,,,,,,,,,
RAJANPUR,RAJANPUR,DISTRICT,SINDHI,2102,1048,1054,,1542,756,786,,560,292,268,
RAJANPUR,RAJANPUR,DISTRICT,TOTAL,2323980,1142073,1181789,118,1694281,828896,865366,19,629699,313177,316423,99
RAJANPUR,RAJANPUR,DISTRICT,URDU,60567,30487,30071,9,11121,5604,5517,,49446,24883,24554,9
RAJANPUR,RAJANPUR,TEHSIL,BALOCHI,59800,29156,30643,1,53113,25870,27242,1,6687,3286,3401,
RAJANPUR,RAJANPUR,TEHSIL,BALTI,7,4,3,,,,,,7,4,3,
RAJANPUR,RAJANPUR,TEHSIL,BRAHVI,,,,,,,,,,,,
RAJANPUR,RAJANPUR,TEHSIL,HINDKO,125,59,66,,57,24,33,,68,35,33,
RAJANPUR,RAJANPUR,TEHSIL,KALASHA,,,,,,,,,,,,
RAJANPUR,RAJANPUR,TEHSIL,KASHMIRI,233,100,133,,119,49,70,,114,51,63,
RAJANPUR,RAJANPUR,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
RAJANPUR,RAJANPUR,TEHSIL,MEWATI,,,,,,,,,,,,
RAJANPUR,RAJANPUR,TEHSIL,OTHERS,1467,721,746,,1076,540,536,,391,181,210,
RAJANPUR,RAJANPUR,TEHSIL,PUNJABI,39842,19900,19940,2,15810,7847,7962,1,24032,12053,11978,1
RAJANPUR,RAJANPUR,TEHSIL,PUSHTO,3414,1630,1784,,1671,826,845,,1743,804,939,
RAJANPUR,RAJANPUR,TEHSIL,SARAIKI,713089,353056,360007,26,463979,229390,234581,8,249110,123666,125426,18
RAJANPUR,RAJANPUR,TEHSIL,SHINA,,,,,,,,,,,,
RAJANPUR,RAJANPUR,TEHSIL,SINDHI,1112,569,543,,613,308,305,,499,261,238,
RAJANPUR,RAJANPUR,TEHSIL,TOTAL,851729,421677,430020,32,542533,267887,274636,10,309196,153790,155384,22
RAJANPUR,RAJANPUR,TEHSIL,URDU,32640,16482,16155,3,6095,3033,3062,,26545,13449,13093,3
RAWALPINDI,RAWALPINDI,DISTRICT,BALOCHI,3911,1738,2173,,629,295,334,,3282,1443,1839,
RAWALPINDI,RAWALPINDI,DISTRICT,BALTI,7652,3460,4192,,262,118,144,,7390,3342,4048,
RAWALPINDI,RAWALPINDI,DISTRICT,BRAHVI,370,167,203,,66,36,30,,304,131,173,
RAWALPINDI,RAWALPINDI,DISTRICT,HINDKO,236986,116356,120616,14,119836,60007,59828,1,117150,56349,60788,13
RAWALPINDI,RAWALPINDI,DISTRICT,KALASHA,208,89,119,,46,20,26,,162,69,93,
RAWALPINDI,RAWALPINDI,DISTRICT,KASHMIRI,89835,43051,46779,5,12209,6109,6100,,77626,36942,40679,5
RAWALPINDI,RAWALPINDI,DISTRICT,KOHIOSTANI,10921,5298,5622,1,2675,1296,1379,,8246,4002,4243,1
RAWALPINDI,RAWALPINDI,DISTRICT,MEWATI,522,238,284,,108,49,59,,414,189,225,
RAWALPINDI,RAWALPINDI,DISTRICT,OTHERS,382852,195934,186912,6,299917,153871,146041,5,82935,42063,40871,1
RAWALPINDI,RAWALPINDI,DISTRICT,PUNJABI,3596866,1773261,1822574,1031,1281392,650139,631223,30,2315474,1123122,1191351,1001
RAWALPINDI,RAWALPINDI,DISTRICT,PUSHTO,630908,302472,328415,21,101670,50037,51632,1,529238,252435,276783,20
RAWALPINDI,RAWALPINDI,DISTRICT,SARAIKI,40031,18182,21842,7,4764,2115,2649,,35267,16067,19193,7
RAWALPINDI,RAWALPINDI,DISTRICT,SHINA,11101,5148,5953,,2602,1302,1300,,8499,3846,4653,
RAWALPINDI,RAWALPINDI,DISTRICT,SINDHI,17362,8226,9127,9,2227,1197,1030,,15135,7029,8097,9
RAWALPINDI,RAWALPINDI,DISTRICT,TOTAL,6058540,2976366,3080830,1344,1907111,966634,940438,39,4151429,2009732,2140392,1305
RAWALPINDI,RAWALPINDI,DISTRICT,URDU,1029015,502746,526019,250,78708,40043,38663,2,950307,462703,487356,248
RAWALPINDI,RAWALPINDI,TEHSIL,BALOCHI,3150,1401,1749,,388,193,195,,2762,1208,1554,
RAWALPINDI,RAWALPINDI,TEHSIL,BALTI,6429,2828,3601,,54,24,30,,6375,2804,3571,
RAWALPINDI,RAWALPINDI,TEHSIL,BRAHVI,249,103,146,,5,1,4,,244,102,142,
RAWALPINDI,RAWALPINDI,TEHSIL,HINDKO,94012,44978,49025,9,1324,621,703,,92688,44357,48322,9
RAWALPINDI,RAWALPINDI,TEHSIL,KALASHA,170,69,101,,34,14,20,,136,55,81,
RAWALPINDI,RAWALPINDI,TEHSIL,KASHMIRI,70646,33563,37078,5,2508,1256,1252,,68138,32307,35826,5
RAWALPINDI,RAWALPINDI,TEHSIL,KOHIOSTANI,7819,3800,4018,1,166,77,89,,7653,3723,3929,1
RAWALPINDI,RAWALPINDI,TEHSIL,MEWATI,318,149,169,,3,1,2,,315,148,167,
RAWALPINDI,RAWALPINDI,TEHSIL,OTHERS,35162,17379,17783,,10647,5404,5243,,24515,11975,12540,
RAWALPINDI,RAWALPINDI,TEHSIL,PUNJABI,2118585,1025969,1091696,920,327491,164786,162695,10,1791094,861183,929001,910
RAWALPINDI,RAWALPINDI,TEHSIL,PUSHTO,457044,217571,239453,20,25243,12508,12734,1,431801,205063,226719,19
RAWALPINDI,RAWALPINDI,TEHSIL,SARAIKI,30940,14096,16837,7,1717,786,931,,29223,13310,15906,7
RAWALPINDI,RAWALPINDI,TEHSIL,SHINA,8015,3636,4379,,478,226,252,,7537,3410,4127,
RAWALPINDI,RAWALPINDI,TEHSIL,SINDHI,11292,5259,6025,8,503,255,248,,10789,5004,5777,8
RAWALPINDI,RAWALPINDI,TEHSIL,TOTAL,3689775,1781476,1907123,1176,386054,193942,192101,11,3303721,1587534,1715022,1165
RAWALPINDI,RAWALPINDI,TEHSIL,URDU,845944,410675,435063,206,15493,7790,7703,,830451,402885,427360,206
RENALA KHURD,OKARA,TEHSIL,BALOCHI,6,5,1,,6,5,1,,,,,
RENALA KHURD,OKARA,TEHSIL,BALTI,3,,3,,,,,,3,,3,
RENALA KHURD,OKARA,TEHSIL,BRAHVI,4,3,1,,4,3,1,,,,,
RENALA KHURD,OKARA,TEHSIL,HINDKO,44,25,19,,43,24,19,,1,1,,
RENALA KHURD,OKARA,TEHSIL,KALASHA,19,12,7,,19,12,7,,,,,
RENALA KHURD,OKARA,TEHSIL,KASHMIRI,6,4,2,,1,1,,,5,3,2,
RENALA KHURD,OKARA,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
RENALA KHURD,OKARA,TEHSIL,MEWATI,4144,2039,2105,,4112,2026,2086,,32,13,19,
RENALA KHURD,OKARA,TEHSIL,OTHERS,79,35,44,,52,21,31,,27,14,13,
RENALA KHURD,OKARA,TEHSIL,PUNJABI,490369,240559,249778,32,398472,195344,203116,12,91897,45215,46662,20
RENALA KHURD,OKARA,TEHSIL,PUSHTO,1157,560,597,,1045,511,534,,112,49,63,
RENALA KHURD,OKARA,TEHSIL,SARAIKI,177,74,103,,149,59,90,,28,15,13,
RENALA KHURD,OKARA,TEHSIL,SHINA,,,,,,,,,,,,
RENALA KHURD,OKARA,TEHSIL,SINDHI,1005,520,485,,844,442,402,,161,78,83,
RENALA KHURD,OKARA,TEHSIL,TOTAL,529248,259837,269379,32,429478,210770,218696,12,99770,49067,50683,20
RENALA KHURD,OKARA,TEHSIL,URDU,32235,16001,16234,,24731,12322,12409,,7504,3679,3825,
ROJHAN,RAJANPUR,TEHSIL,BALOCHI,223646,104865,118776,5,215666,100949,114712,5,7980,3916,4064,
ROJHAN,RAJANPUR,TEHSIL,BALTI,,,,,,,,,,,,
ROJHAN,RAJANPUR,TEHSIL,BRAHVI,16,7,9,,4,2,2,,12,5,7,
ROJHAN,RAJANPUR,TEHSIL,HINDKO,248,126,122,,248,126,122,,,,,
ROJHAN,RAJANPUR,TEHSIL,KALASHA,,,,,,,,,,,,
ROJHAN,RAJANPUR,TEHSIL,KASHMIRI,189,86,103,,179,80,99,,10,6,4,
ROJHAN,RAJANPUR,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
ROJHAN,RAJANPUR,TEHSIL,MEWATI,,,,,,,,,,,,
ROJHAN,RAJANPUR,TEHSIL,OTHERS,184,93,91,,146,73,73,,38,20,18,
ROJHAN,RAJANPUR,TEHSIL,PUNJABI,2621,1274,1347,,2358,1129,1229,,263,145,118,
ROJHAN,RAJANPUR,TEHSIL,PUSHTO,1614,765,849,,1564,740,824,,50,25,25,
ROJHAN,RAJANPUR,TEHSIL,SARAIKI,188447,90733,97713,1,180988,87024,93963,1,7459,3709,3750,
ROJHAN,RAJANPUR,TEHSIL,SHINA,,,,,,,,,,,,
ROJHAN,RAJANPUR,TEHSIL,SINDHI,742,348,394,,741,348,393,,1,,1,
ROJHAN,RAJANPUR,TEHSIL,TOTAL,419011,198899,220106,6,403140,191040,212094,6,15871,7859,8012,
ROJHAN,RAJANPUR,TEHSIL,URDU,1304,602,702,,1246,569,677,,58,33,25,
SADIQABAD,RAHIM YAR KHAN,TEHSIL,BALOCHI,65752,31306,34446,,58877,28000,30877,,6875,3306,3569,
SADIQABAD,RAHIM YAR KHAN,TEHSIL,BALTI,52,19,33,,52,19,33,,,,,
SADIQABAD,RAHIM YAR KHAN,TEHSIL,BRAHVI,299,133,166,,199,92,107,,100,41,59,
SADIQABAD,RAHIM YAR KHAN,TEHSIL,HINDKO,22777,10900,11877,,20418,9800,10618,,2359,1100,1259,
SADIQABAD,RAHIM YAR KHAN,TEHSIL,KALASHA,54,23,31,,47,20,27,,7,3,4,
SADIQABAD,RAHIM YAR KHAN,TEHSIL,KASHMIRI,358,182,175,1,323,164,158,1,35,18,17,
SADIQABAD,RAHIM YAR KHAN,TEHSIL,KOHIOSTANI,8,4,4,,2,1,1,,6,3,3,
SADIQABAD,RAHIM YAR KHAN,TEHSIL,MEWATI,1447,646,801,,626,278,348,,821,368,453,
SADIQABAD,RAHIM YAR KHAN,TEHSIL,OTHERS,21587,10393,11193,1,16514,7933,8580,1,5073,2460,2613,
SADIQABAD,RAHIM YAR KHAN,TEHSIL,PUNJABI,356168,172662,183463,43,169965,81628,88334,3,186203,91034,95129,40
SADIQABAD,RAHIM YAR KHAN,TEHSIL,PUSHTO,10058,4707,5351,,7219,3382,3837,,2839,1325,1514,
SADIQABAD,RAHIM YAR KHAN,TEHSIL,SARAIKI,751882,359317,392547,18,672661,320699,351949,13,79221,38618,40598,5
SADIQABAD,RAHIM YAR KHAN,TEHSIL,SHINA,90,44,46,,76,38,38,,14,6,8,
SADIQABAD,RAHIM YAR KHAN,TEHSIL,SINDHI,105829,49947,55882,,99581,46901,52680,,6248,3046,3202,
SADIQABAD,RAHIM YAR KHAN,TEHSIL,TOTAL,1381196,662147,718983,66,1057625,504349,553258,18,323571,157798,165725,48
SADIQABAD,RAHIM YAR KHAN,TEHSIL,URDU,44835,21864,22968,3,11065,5394,5671,,33770,16470,17297,3
SAFDARABAD,SHEIKHUPURA,TEHSIL,BALOCHI,5,2,3,,4,1,3,,1,1,,
SAFDARABAD,SHEIKHUPURA,TEHSIL,BALTI,2,1,1,,,,,,2,1,1,
SAFDARABAD,SHEIKHUPURA,TEHSIL,BRAHVI,1,1,,,1,1,,,,,,
SAFDARABAD,SHEIKHUPURA,TEHSIL,HINDKO,,,,,,,,,,,,
SAFDARABAD,SHEIKHUPURA,TEHSIL,KALASHA,,,,,,,,,,,,
SAFDARABAD,SHEIKHUPURA,TEHSIL,KASHMIRI,6,2,4,,6,2,4,,,,,
SAFDARABAD,SHEIKHUPURA,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
SAFDARABAD,SHEIKHUPURA,TEHSIL,MEWATI,3,3,,,3,3,,,,,,
SAFDARABAD,SHEIKHUPURA,TEHSIL,OTHERS,17,8,9,,17,8,9,,,,,
SAFDARABAD,SHEIKHUPURA,TEHSIL,PUNJABI,312311,155396,156866,49,224667,111896,112733,38,87644,43500,44133,11
SAFDARABAD,SHEIKHUPURA,TEHSIL,PUSHTO,894,438,456,,482,221,261,,412,217,195,
SAFDARABAD,SHEIKHUPURA,TEHSIL,SARAIKI,88,29,59,,53,21,32,,35,8,27,
SAFDARABAD,SHEIKHUPURA,TEHSIL,SHINA,,,,,,,,,,,,
SAFDARABAD,SHEIKHUPURA,TEHSIL,SINDHI,616,331,285,,508,276,232,,108,55,53,
SAFDARABAD,SHEIKHUPURA,TEHSIL,TOTAL,320836,159477,161310,49,231660,115210,116412,38,89176,44267,44898,11
SAFDARABAD,SHEIKHUPURA,TEHSIL,URDU,6893,3266,3627,,5919,2781,3138,,974,485,489,
SAHIWAL,SAHIWAL,DISTRICT,BALOCHI,530,248,282,,188,92,96,,342,156,186,
SAHIWAL,SAHIWAL,DISTRICT,BALTI,42,13,29,,,,,,42,13,29,
SAHIWAL,SAHIWAL,DISTRICT,BRAHVI,7,4,3,,7,4,3,,,,,
SAHIWAL,SAHIWAL,DISTRICT,HINDKO,119,67,51,1,72,35,36,1,47,32,15,
SAHIWAL,SAHIWAL,DISTRICT,KALASHA,,,,,,,,,,,,
SAHIWAL,SAHIWAL,DISTRICT,KASHMIRI,75,33,42,,39,19,20,,36,14,22,
SAHIWAL,SAHIWAL,DISTRICT,KOHIOSTANI,,,,,,,,,,,,
SAHIWAL,SAHIWAL,DISTRICT,MEWATI,47,28,19,,24,14,10,,23,14,9,
SAHIWAL,SAHIWAL,DISTRICT,OTHERS,1865,820,1045,,1603,677,926,,262,143,119,
SAHIWAL,SAHIWAL,DISTRICT,PUNJABI,2790216,1375371,1414696,149,2082157,1026230,1055843,84,708059,349141,358853,65
SAHIWAL,SAHIWAL,DISTRICT,PUSHTO,14073,6687,7386,,9195,4428,4767,,4878,2259,2619,
SAHIWAL,SAHIWAL,DISTRICT,SARAIKI,729,327,402,,374,183,191,,355,144,211,
SAHIWAL,SAHIWAL,DISTRICT,SHINA,3,2,1,,,,,,3,2,1,
SAHIWAL,SAHIWAL,DISTRICT,SINDHI,4716,2483,2231,2,3259,1734,1524,1,1457,749,707,1
SAHIWAL,SAHIWAL,DISTRICT,TOTAL,2878122,1418988,1458981,153,2124128,1046981,1077060,87,753994,372007,381921,66
SAHIWAL,SAHIWAL,DISTRICT,URDU,65700,32905,32794,1,27210,13565,13644,1,38490,19340,19150,
SAHIWAL,SAHIWAL,TEHSIL,BALOCHI,379,180,199,,68,32,36,,311,148,163,
SAHIWAL,SAHIWAL,TEHSIL,BALTI,42,13,29,,,,,,42,13,29,
SAHIWAL,SAHIWAL,TEHSIL,BRAHVI,7,4,3,,7,4,3,,,,,
SAHIWAL,SAHIWAL,TEHSIL,HINDKO,90,51,38,1,50,24,25,1,40,27,13,
SAHIWAL,SAHIWAL,TEHSIL,KALASHA,,,,,,,,,,,,
SAHIWAL,SAHIWAL,TEHSIL,KASHMIRI,42,16,26,,6,2,4,,36,14,22,
SAHIWAL,SAHIWAL,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
SAHIWAL,SAHIWAL,TEHSIL,MEWATI,29,16,13,,6,2,4,,23,14,9,
SAHIWAL,SAHIWAL,TEHSIL,OTHERS,1000,363,637,,766,235,531,,234,128,106,
SAHIWAL,SAHIWAL,TEHSIL,PUNJABI,1659466,814638,844744,84,1056115,517200,538880,35,603351,297438,305864,49
SAHIWAL,SAHIWAL,TEHSIL,PUSHTO,8882,4197,4685,,4660,2232,2428,,4222,1965,2257,
SAHIWAL,SAHIWAL,TEHSIL,SARAIKI,472,196,276,,146,65,81,,326,131,195,
SAHIWAL,SAHIWAL,TEHSIL,SHINA,3,2,1,,,,,,3,2,1,
SAHIWAL,SAHIWAL,TEHSIL,SINDHI,2837,1510,1326,1,1631,881,750,,1206,629,576,1
SAHIWAL,SAHIWAL,TEHSIL,TOTAL,1722144,845634,876423,87,1080341,529018,551286,37,641803,316616,325137,50
SAHIWAL,SAHIWAL,TEHSIL,URDU,48895,24448,24446,1,16886,8341,8544,1,32009,16107,15902,
SAHIWAL,SARGODHA,TEHSIL,BALOCHI,13,6,7,,7,3,4,,6,3,3,
SAHIWAL,SARGODHA,TEHSIL,BALTI,1,1,,,1,1,,,,,,
SAHIWAL,SARGODHA,TEHSIL,BRAHVI,,,,,,,,,,,,
SAHIWAL,SARGODHA,TEHSIL,HINDKO,7,5,2,,7,5,2,,,,,
SAHIWAL,SARGODHA,TEHSIL,KALASHA,,,,,,,,,,,,
SAHIWAL,SARGODHA,TEHSIL,KASHMIRI,2,2,,,2,2,,,,,,
SAHIWAL,SARGODHA,TEHSIL,KOHIOSTANI,9,4,5,,9,4,5,,,,,
SAHIWAL,SARGODHA,TEHSIL,MEWATI,,,,,,,,,,,,
SAHIWAL,SARGODHA,TEHSIL,OTHERS,18,8,10,,2,2,,,16,6,10,
SAHIWAL,SARGODHA,TEHSIL,PUNJABI,387176,191471,195653,52,303274,149956,153274,44,83902,41515,42379,8
SAHIWAL,SARGODHA,TEHSIL,PUSHTO,3233,1616,1617,,2925,1474,1451,,308,142,166,
SAHIWAL,SARGODHA,TEHSIL,SARAIKI,45,20,25,,25,10,15,,20,10,10,
SAHIWAL,SARGODHA,TEHSIL,SHINA,6,4,2,,,,,,6,4,2,
SAHIWAL,SARGODHA,TEHSIL,SINDHI,615,328,287,,424,221,203,,191,107,84,
SAHIWAL,SARGODHA,TEHSIL,TOTAL,407486,201594,205839,53,313408,155013,158351,44,94078,46581,47488,9
SAHIWAL,SARGODHA,TEHSIL,URDU,16361,8129,8231,1,6732,3335,3397,,9629,4794,4834,1
SAMBRIAL,SIALKOT,TEHSIL,BALOCHI,119,53,66,,113,52,61,,6,1,5,
SAMBRIAL,SIALKOT,TEHSIL,BALTI,1,,1,,,,,,1,,1,
SAMBRIAL,SIALKOT,TEHSIL,BRAHVI,,,,,,,,,,,,
SAMBRIAL,SIALKOT,TEHSIL,HINDKO,340,167,173,,88,44,44,,252,123,129,
SAMBRIAL,SIALKOT,TEHSIL,KALASHA,2,2,,,2,2,,,,,,
SAMBRIAL,SIALKOT,TEHSIL,KASHMIRI,49,22,27,,20,10,10,,29,12,17,
SAMBRIAL,SIALKOT,TEHSIL,KOHIOSTANI,53,17,36,,53,17,36,,,,,
SAMBRIAL,SIALKOT,TEHSIL,MEWATI,8407,4200,4207,,7044,3515,3529,,1363,685,678,
SAMBRIAL,SIALKOT,TEHSIL,OTHERS,183,100,83,,161,89,72,,22,11,11,
SAMBRIAL,SIALKOT,TEHSIL,PUNJABI,428577,213012,215504,61,303812,151740,152052,20,124765,61272,63452,41
SAMBRIAL,SIALKOT,TEHSIL,PUSHTO,3864,1832,2032,,1924,920,1004,,1940,912,1028,
SAMBRIAL,SIALKOT,TEHSIL,SARAIKI,1682,773,909,,1342,619,723,,340,154,186,
SAMBRIAL,SIALKOT,TEHSIL,SHINA,,,,,,,,,,,,
SAMBRIAL,SIALKOT,TEHSIL,SINDHI,1066,587,479,,701,399,302,,365,188,177,
SAMBRIAL,SIALKOT,TEHSIL,TOTAL,460280,228723,231496,61,318373,159010,159343,20,141907,69713,72153,41
SAMBRIAL,SIALKOT,TEHSIL,URDU,15937,7958,7979,,3113,1603,1510,,12824,6355,6469,
SAMMUNDRI,FAISALABAD,TEHSIL,BALOCHI,51,23,28,,44,21,23,,7,2,5,
SAMMUNDRI,FAISALABAD,TEHSIL,BALTI,,,,,,,,,,,,
SAMMUNDRI,FAISALABAD,TEHSIL,BRAHVI,,,,,,,,,,,,
SAMMUNDRI,FAISALABAD,TEHSIL,HINDKO,,,,,,,,,,,,
SAMMUNDRI,FAISALABAD,TEHSIL,KALASHA,,,,,,,,,,,,
SAMMUNDRI,FAISALABAD,TEHSIL,KASHMIRI,17,7,10,,11,7,4,,6,,6,
SAMMUNDRI,FAISALABAD,TEHSIL,KOHIOSTANI,55,23,32,,55,23,32,,,,,
SAMMUNDRI,FAISALABAD,TEHSIL,MEWATI,31,17,14,,,,,,31,17,14,
SAMMUNDRI,FAISALABAD,TEHSIL,OTHERS,65,38,27,,24,17,7,,41,21,20,
SAMMUNDRI,FAISALABAD,TEHSIL,PUNJABI,712029,345638,366347,44,532988,258016,274951,21,179041,87622,91396,23
SAMMUNDRI,FAISALABAD,TEHSIL,PUSHTO,3269,1557,1712,,2592,1253,1339,,677,304,373,
SAMMUNDRI,FAISALABAD,TEHSIL,SARAIKI,192,87,105,,159,70,89,,33,17,16,
