name_admin_unit,part_of_district,admin_unit,vars,all_sexes_overall,male_overall,female_overall,tgend_overall,all_sexes_rural,male_rural,female_rural,tgend_rural,all_sexes_urban,male_urban,female_urban,tgend_urban
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,Population >=5,143244,75015,68227,2,105919,55590,50329,,37325,19425,17898,2
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,Population >=10,110303,57232,53069,2,81255,42259,38996,,29048,14973,14073,2
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,Literate >=10,36853,24972,11881,,23671,16375,7296,,13182,8597,4585,
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,Literate %,33.41,43.63,22.39,,29.13,38.75,18.71,,45.38,57.42,32.58,
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,Ever Attended,50236,33367,16869,,31695,21719,9976,,18541,11648,6893,
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,Primary Completed,8396,5375,3021,,5305,3508,1797,,3091,1867,1224,
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Primary,19029,11533,7496,,12733,7956,4777,,6296,3577,2719,
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Middle,4800,3096,1704,,2889,1958,931,,1911,1138,773,
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Matric,1935,1264,671,,1060,774,286,,875,490,385,
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Intermidiate,1339,994,345,,680,529,151,,659,465,194,
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Graduation above,1347,1096,251,,638,549,89,,709,547,162,
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,Never to School (all),93008,41648,51358,2,74224,33871,40353,,18784,7777,11005,2
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,Drop Out (5 - 16),3160,1597,1563,,2363,1219,1144,,797,378,419,
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,Never to School (5-16),33569,16282,17287,,27690,13435,14255,,5879,2847,3032,
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,Out of School Children (5-16),36729,17879,18850,,30053,14654,15399,,6676,3225,3451,
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,Population >=5,141277,73896,67375,6,110407,57688,52716,3,30870,16208,14659,3
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,Population >=10,114830,59959,54865,6,89188,46533,42652,3,25642,13426,12213,3
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,Literate >=10,48014,30616,17396,2,34447,22312,12134,1,13567,8304,5262,1
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,Literate %,41.81,51.06,31.71,33.33,38.62,47.95,28.45,33.33,52.91,61.85,43.09,33.33
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,Ever Attended,61828,38609,23217,2,45171,28593,16577,1,16657,10016,6640,1
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,Primary Completed,11803,6610,5193,,9552,5391,4161,,2251,1219,1032,
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Primary,19015,10812,8203,,15164,8641,6523,,3851,2171,1680,
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Middle,6110,3561,2548,1,4439,2642,1796,1,1671,919,752,
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Matric,2827,1752,1075,,1930,1290,640,,897,462,435,
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Intermidiate,1910,1294,616,,1331,962,369,,579,332,247,
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Graduation above,1762,1249,513,,1136,850,286,,626,399,227,
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,Never to School (all),79449,35287,44158,4,65236,29095,36139,2,14213,6192,8019,2
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,Drop Out (5 - 16),4521,2261,2260,,3495,1753,1742,,1026,508,518,
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,Never to School (5-16),22946,10824,12121,1,19005,8824,10180,1,3941,2000,1941,
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,Out of School Children (5-16),27467,13085,14381,1,22500,10577,11922,1,4967,2508,2459,
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,Population >=5,79269,41058,38209,2,53942,27957,25985,,25327,13101,12224,2
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,Population >=10,61917,31877,30038,2,42049,21622,20427,,19868,10255,9611,2
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,Literate >=10,16383,11536,4846,1,8988,6594,2394,,7395,4942,2452,1
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,Literate %,26.46,36.19,16.13,50,21.38,30.5,11.72,,37.22,48.19,25.51,50
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,Ever Attended,23257,15806,7450,1,12875,9201,3674,,10382,6605,3776,1
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,Primary Completed,4634,3029,1605,,2283,1635,648,,2351,1394,957,
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Primary,9072,5596,3476,,5560,3594,1966,,3512,2002,1510,
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Middle,2274,1522,751,1,1112,790,322,,1162,732,429,1
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Matric,880,555,325,,442,319,123,,438,236,202,
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Intermidiate,580,446,134,,297,242,55,,283,204,79,
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Graduation above,670,575,95,,317,271,46,,353,304,49,
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,Never to School (all),56012,25252,30759,1,41067,18756,22311,,14945,6496,8448,1
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,Drop Out (5 - 16),1575,794,781,,967,507,460,,608,287,321,
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,Never to School (5-16),20269,9675,10593,1,15485,7369,8116,,4784,2306,2477,1
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,Out of School Children (5-16),21844,10469,11374,1,16452,7876,8576,,5392,2593,2798,1
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,Population >=5,183541,95303,88223,15,84161,43893,40265,3,99380,51410,47958,12
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,Population >=10,148565,77031,71519,15,66581,34600,31978,3,81984,42431,39541,12
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,Literate >=10,69918,42271,27640,7,21689,13725,7963,1,48229,28546,19677,6
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,Literate %,47.06,54.88,38.65,46.67,32.58,39.67,24.9,33.33,58.83,67.28,49.76,50
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,Ever Attended,83882,50364,33513,5,26708,16932,9776,,57174,33432,23737,5
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,Primary Completed,15120,8837,6280,3,5816,3596,2220,,9304,5241,4060,3
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Primary,22767,12975,9792,,9109,5455,3654,,13658,7520,6138,
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Middle,7920,4536,3383,1,2223,1325,898,,5697,3211,2485,1
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Matric,3339,1853,1486,,843,558,285,,2496,1295,1201,
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Intermidiate,2625,1575,1050,,633,408,225,,1992,1167,825,
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Graduation above,3439,2121,1318,,687,491,196,,2752,1630,1122,
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,Never to School (all),99659,44939,54710,10,57453,26961,30489,3,42206,17978,24221,7
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,Drop Out (5 - 16),5314,2666,2648,,2443,1272,1171,,2871,1394,1477,
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,Never to School (5-16),31833,15567,16264,2,20716,10246,10468,2,11117,5321,5796,
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,Out of School Children (5-16),37147,18233,18912,2,23159,11518,11639,2,13988,6715,7273,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,Population >=5,106964,55857,51105,2,106964,55857,51105,2,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,Population >=10,83194,43182,40010,2,83194,43182,40010,2,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,Literate >=10,31335,20356,10979,,31335,20356,10979,,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,Literate %,37.66,47.14,27.44,,37.66,47.14,27.44,,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,Ever Attended,37667,24806,12861,,37667,24806,12861,,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,Primary Completed,6827,4128,2699,,6827,4128,2699,,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Primary,14736,8725,6011,,14736,8725,6011,,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Middle,3671,2354,1317,,3671,2354,1317,,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Matric,1394,955,439,,1394,955,439,,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Intermidiate,1126,806,320,,1126,806,320,,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Graduation above,912,729,183,,912,729,183,,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,Never to School (all),69297,31051,38244,2,69297,31051,38244,2,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,Drop Out (5 - 16),2172,1057,1115,,2172,1057,1115,,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,Never to School (5-16),23180,10888,12290,2,23180,10888,12290,2,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,Out of School Children (5-16),25352,11945,13405,2,25352,11945,13405,2,,,,
WARAH,KAMBAR SHAHDAD KOT,TALUKA,Population >=5,209894,109367,100526,1,148568,77632,70935,1,61326,31735,29591,
WARAH,KAMBAR SHAHDAD KOT,TALUKA,Population >=10,168204,87131,81072,1,118274,61373,56900,1,49930,25758,24172,
WARAH,KAMBAR SHAHDAD KOT,TALUKA,Literate >=10,74432,45892,28539,1,50867,31844,19022,1,23565,14048,9517,
WARAH,KAMBAR SHAHDAD KOT,TALUKA,Literate %,44.25,52.67,35.2,100,43.01,51.89,33.43,100,47.2,54.54,39.37,
WARAH,KAMBAR SHAHDAD KOT,TALUKA,Ever Attended,75641,48146,27494,1,50982,33052,17929,1,24659,15094,9565,
WARAH,KAMBAR SHAHDAD KOT,TALUKA,Primary Completed,13889,8581,5308,,9790,6109,3681,,4099,2472,1627,
WARAH,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Primary,26157,15222,10935,,18577,10990,7587,,7580,4232,3348,
WARAH,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Middle,7451,4540,2911,,4618,2896,1722,,2833,1644,1189,
WARAH,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Matric,3111,1795,1316,,1788,1154,634,,1323,641,682,
WARAH,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Intermidiate,1924,1282,642,,1152,804,348,,772,478,294,
WARAH,KAMBAR SHAHDAD KOT,TALUKA,Enrolment Graduation above,1934,1373,561,,1249,935,314,,685,438,247,
WARAH,KAMBAR SHAHDAD KOT,TALUKA,Never to School (all),134253,61221,73032,,97586,44580,53006,,36667,16641,20026,
WARAH,KAMBAR SHAHDAD KOT,TALUKA,Drop Out (5 - 16),5346,2649,2696,1,4019,2023,1995,1,1327,626,701,
WARAH,KAMBAR SHAHDAD KOT,TALUKA,Never to School (5-16),42243,20629,21614,,31531,15304,16227,,10712,5325,5387,
WARAH,KAMBAR SHAHDAD KOT,TALUKA,Out of School Children (5-16),47589,23278,24310,1,35550,17327,18222,1,12039,5951,6088,
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Population >=5,3334074,1763657,1569854,563,,,,,3334074,1763657,1569854,563
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Population >=10,2922005,1548209,1373233,563,,,,,2922005,1548209,1373233,563
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Literate >=10,2441433,1297711,1143494,228,,,,,2441433,1297711,1143494,228
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Literate %,83.55,83.81999999999999,83.27,40.5,,,,,83.55,83.81999999999999,83.27,40.5
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Ever Attended,2703528,1428367,1275016,145,,,,,2703528,1428367,1275016,145
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Primary Completed,163866,87385,76454,27,,,,,163866,87385,76454,27
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Enrolment Primary,419326,218896,200428,2,,,,,419326,218896,200428,2
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Enrolment Middle,193863,98893,94967,3,,,,,193863,98893,94967,3
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Enrolment Matric,103159,52226,50928,5,,,,,103159,52226,50928,5
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Enrolment Intermidiate,91521,48666,42852,3,,,,,91521,48666,42852,3
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Enrolment Graduation above,113242,59767,53469,6,,,,,113242,59767,53469,6
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Never to School (all),630546,335290,294838,418,,,,,630546,335290,294838,418
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Drop Out (5 - 16),104616,56020,48586,10,,,,,104616,56020,48586,10
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Never to School (5-16),118209,68168,50017,24,,,,,118209,68168,50017,24
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Out of School Children (5-16),222825,124188,98603,34,,,,,222825,124188,98603,34
GULBERG,KARACHI CENTRAL,SUB-DIVISION,Population >=5,539562,287981,251520,61,,,,,539562,287981,251520,61
GULBERG,KARACHI CENTRAL,SUB-DIVISION,Population >=10,485104,259649,225394,61,,,,,485104,259649,225394,61
GULBERG,KARACHI CENTRAL,SUB-DIVISION,Literate >=10,436186,232145,204012,29,,,,,436186,232145,204012,29
GULBERG,KARACHI CENTRAL,SUB-DIVISION,Literate %,89.92,89.41,90.51000000000001,47.54,,,,,89.92,89.41,90.51000000000001,47.54
GULBERG,KARACHI CENTRAL,SUB-DIVISION,Ever Attended,470472,248556,221895,21,,,,,470472,248556,221895,21
GULBERG,KARACHI CENTRAL,SUB-DIVISION,Primary Completed,18832,10043,8788,1,,,,,18832,10043,8788,1
GULBERG,KARACHI CENTRAL,SUB-DIVISION,Enrolment Primary,57282,29874,27408,,,,,,57282,29874,27408,
GULBERG,KARACHI CENTRAL,SUB-DIVISION,Enrolment Middle,29136,14986,14150,,,,,,29136,14986,14150,
GULBERG,KARACHI CENTRAL,SUB-DIVISION,Enrolment Matric,16798,8650,8146,2,,,,,16798,8650,8146,2
GULBERG,KARACHI CENTRAL,SUB-DIVISION,Enrolment Intermidiate,17745,9568,8176,1,,,,,17745,9568,8176,1
GULBERG,KARACHI CENTRAL,SUB-DIVISION,Enrolment Graduation above,26268,14007,12261,,,,,,26268,14007,12261,
GULBERG,KARACHI CENTRAL,SUB-DIVISION,Never to School (all),69090,39425,29625,40,,,,,69090,39425,29625,40
GULBERG,KARACHI CENTRAL,SUB-DIVISION,Drop Out (5 - 16),16259,8803,7455,1,,,,,16259,8803,7455,1
GULBERG,KARACHI CENTRAL,SUB-DIVISION,Never to School (5-16),10151,5896,4249,6,,,,,10151,5896,4249,6
GULBERG,KARACHI CENTRAL,SUB-DIVISION,Out of School Children (5-16),26410,14699,11704,7,,,,,26410,14699,11704,7
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,Population >=5,474608,251144,223362,102,,,,,474608,251144,223362,102
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,Population >=10,413979,219539,194338,102,,,,,413979,219539,194338,102
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,Literate >=10,346442,183093,163312,37,,,,,346442,183093,163312,37
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,Literate %,83.69,83.40000000000001,84.04000000000001,36.27,,,,,83.69,83.40000000000001,84.04000000000001,36.27
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,Ever Attended,384791,201652,183109,30,,,,,384791,201652,183109,30
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,Primary Completed,26920,14447,12467,6,,,,,26920,14447,12467,6
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,Enrolment Primary,63670,33103,30567,,,,,,63670,33103,30567,
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,Enrolment Middle,26445,13036,13408,1,,,,,26445,13036,13408,1
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,Enrolment Matric,14308,7000,7308,,,,,,14308,7000,7308,
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,Enrolment Intermidiate,11712,6026,5686,,,,,,11712,6026,5686,
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,Enrolment Graduation above,10671,5376,5295,,,,,,10671,5376,5295,
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,Never to School (all),89817,49492,40253,72,,,,,89817,49492,40253,72
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,Drop Out (5 - 16),15331,8199,7132,,,,,,15331,8199,7132,
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,Never to School (5-16),15511,9300,6210,1,,,,,15511,9300,6210,1
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,Out of School Children (5-16),30842,17499,13342,1,,,,,30842,17499,13342,1
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Population >=5,499016,265311,233629,76,,,,,499016,265311,233629,76
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Population >=10,434914,231193,203645,76,,,,,434914,231193,203645,76
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Literate >=10,368511,198090,170378,43,,,,,368511,198090,170378,43
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Literate %,84.73,85.68000000000001,83.66,56.58,,,,,84.73,85.68000000000001,83.66,56.58
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Ever Attended,410620,220160,190430,30,,,,,410620,220160,190430,30
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Primary Completed,24153,13171,10978,4,,,,,24153,13171,10978,4
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Enrolment Primary,64629,34220,30409,,,,,,64629,34220,30409,
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Enrolment Middle,29832,15632,14199,1,,,,,29832,15632,14199,1
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Enrolment Matric,15506,8046,7459,1,,,,,15506,8046,7459,1
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Enrolment Intermidiate,13941,7542,6399,,,,,,13941,7542,6399,
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Enrolment Graduation above,16517,8553,7961,3,,,,,16517,8553,7961,3
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Never to School (all),88396,45151,43199,46,,,,,88396,45151,43199,46
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Drop Out (5 - 16),18041,9728,8310,3,,,,,18041,9728,8310,3
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Never to School (5-16),17995,10544,7448,3,,,,,17995,10544,7448,3
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Out of School Children (5-16),36036,20272,15758,6,,,,,36036,20272,15758,6
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,Population >=5,1010807,531290,479340,177,,,,,1010807,531290,479340,177
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,Population >=10,873932,460502,413253,177,,,,,873932,460502,413253,177
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,Literate >=10,697540,368027,329438,75,,,,,697540,368027,329438,75
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,Literate %,79.81999999999999,79.92,79.72,42.37,,,,,79.81999999999999,79.92,79.72,42.37
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,Ever Attended,776251,406291,369922,38,,,,,776251,406291,369922,38
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,Primary Completed,64133,33735,30388,10,,,,,64133,33735,30388,10
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,Enrolment Primary,135739,70234,65505,,,,,,135739,70234,65505,
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,Enrolment Middle,61458,30666,30792,,,,,,61458,30666,30792,
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,Enrolment Matric,29854,14666,15187,1,,,,,29854,14666,15187,1
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,Enrolment Intermidiate,23858,12406,11450,2,,,,,23858,12406,11450,2
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,Enrolment Graduation above,22331,11635,10696,,,,,,22331,11635,10696,
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,Never to School (all),234556,124999,109418,139,,,,,234556,124999,109418,139
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,Drop Out (5 - 16),37637,19922,17711,4,,,,,37637,19922,17711,4
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,Never to School (5-16),45497,26111,19379,7,,,,,45497,26111,19379,7
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,Out of School Children (5-16),83134,46033,37090,11,,,,,83134,46033,37090,11
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Population >=5,810081,427931,382003,147,,,,,810081,427931,382003,147
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Population >=10,714076,377326,336603,147,,,,,714076,377326,336603,147
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Literate >=10,592754,316356,276354,44,,,,,592754,316356,276354,44
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Literate %,83.01000000000001,83.84,82.09999999999999,29.93,,,,,83.01000000000001,83.84,82.09999999999999,29.93
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Ever Attended,661394,351708,309660,26,,,,,661394,351708,309660,26
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Primary Completed,29828,15989,13833,6,,,,,29828,15989,13833,6
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Enrolment Primary,98006,51465,46539,2,,,,,98006,51465,46539,2
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Enrolment Middle,46992,24573,22418,1,,,,,46992,24573,22418,1
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Enrolment Matric,26693,13864,12828,1,,,,,26693,13864,12828,1
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Enrolment Intermidiate,24265,13124,11141,,,,,,24265,13124,11141,
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Enrolment Graduation above,37455,20196,17256,3,,,,,37455,20196,17256,3
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Never to School (all),148687,76223,72343,121,,,,,148687,76223,72343,121
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Drop Out (5 - 16),17348,9368,7978,2,,,,,17348,9368,7978,2
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Never to School (5-16),29055,16317,12731,7,,,,,29055,16317,12731,7
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,Out of School Children (5-16),46403,25685,20709,9,,,,,46403,25685,20709,9
KARACHI EAST,KARACHI EAST,DISTRICT,Population >=5,3418286,1820193,1597667,426,,,,,3418286,1820193,1597667,426
KARACHI EAST,KARACHI EAST,DISTRICT,Population >=10,2980142,1590691,1389025,426,,,,,2980142,1590691,1389025,426
KARACHI EAST,KARACHI EAST,DISTRICT,Literate >=10,2386145,1293452,1092466,227,,,,,2386145,1293452,1092466,227
KARACHI EAST,KARACHI EAST,DISTRICT,Literate %,80.06999999999999,81.31,78.65000000000001,53.29,,,,,80.06999999999999,81.31,78.65000000000001,53.29
KARACHI EAST,KARACHI EAST,DISTRICT,Ever Attended,2604611,1401190,1203264,157,,,,,2604611,1401190,1203264,157
KARACHI EAST,KARACHI EAST,DISTRICT,Primary Completed,147378,77418,69941,19,,,,,147378,77418,69941,19
KARACHI EAST,KARACHI EAST,DISTRICT,Enrolment Primary,404581,211663,192915,3,,,,,404581,211663,192915,3
KARACHI EAST,KARACHI EAST,DISTRICT,Enrolment Middle,194366,97152,97210,4,,,,,194366,97152,97210,4
KARACHI EAST,KARACHI EAST,DISTRICT,Enrolment Matric,114716,57838,56874,4,,,,,114716,57838,56874,4
KARACHI EAST,KARACHI EAST,DISTRICT,Enrolment Intermidiate,95126,51926,43196,4,,,,,95126,51926,43196,4
KARACHI EAST,KARACHI EAST,DISTRICT,Enrolment Graduation above,142936,78648,64284,4,,,,,142936,78648,64284,4
KARACHI EAST,KARACHI EAST,DISTRICT,Never to School (all),813675,419003,394403,269,,,,,813675,419003,394403,269
KARACHI EAST,KARACHI EAST,DISTRICT,Drop Out (5 - 16),88664,48325,40323,16,,,,,88664,48325,40323,16
KARACHI EAST,KARACHI EAST,DISTRICT,Never to School (5-16),197375,118052,79309,14,,,,,197375,118052,79309,14
KARACHI EAST,KARACHI EAST,DISTRICT,Out of School Children (5-16),286039,166377,119632,30,,,,,286039,166377,119632,30
FEROZABAD,KARACHI EAST,SUB-DIVISION,Population >=5,994650,536265,458201,184,,,,,994650,536265,458201,184
FEROZABAD,KARACHI EAST,SUB-DIVISION,Population >=10,865593,468798,396611,184,,,,,865593,468798,396611,184
FEROZABAD,KARACHI EAST,SUB-DIVISION,Literate >=10,718580,394000,324497,83,,,,,718580,394000,324497,83
FEROZABAD,KARACHI EAST,SUB-DIVISION,Literate %,83.02,84.04000000000001,81.81999999999999,45.11,,,,,83.02,84.04000000000001,81.81999999999999,45.11
FEROZABAD,KARACHI EAST,SUB-DIVISION,Ever Attended,792274,430457,361745,72,,,,,792274,430457,361745,72
FEROZABAD,KARACHI EAST,SUB-DIVISION,Primary Completed,52706,28020,24679,7,,,,,52706,28020,24679,7
FEROZABAD,KARACHI EAST,SUB-DIVISION,Enrolment Primary,128573,67276,61296,1,,,,,128573,67276,61296,1
FEROZABAD,KARACHI EAST,SUB-DIVISION,Enrolment Middle,61277,30774,30501,2,,,,,61277,30774,30501,2
