name_admin_unit,part_of_district,admin_unit,religion,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
PINDI GHEB,ATTOCK,TEHSIL,SCHEDULED CASTE,5,3,2,,3,1,2,,2,2,,
PINDI GHEB,ATTOCK,TEHSIL,SIKH,14,8,6,,1,,1,,13,8,5,
PIPLAN,MIANWALI,TEHSIL,QADIANI/AHMADI,24,12,12,,24,12,12,,,,,
PIPLAN,MIANWALI,TEHSIL,CHRISTIAN,4840,2466,2373,1,4395,2208,2186,1,445,258,187,
PIPLAN,MIANWALI,TEHSIL,HINDU JATI,22,15,7,,21,15,6,,1,,1,
PIPLAN,MIANWALI,TEHSIL,MUSLIM,470104,227030,243047,27,364300,176039,188250,11,105804,50991,54797,16
PIPLAN,MIANWALI,TEHSIL,OTHERS,42,21,21,,23,10,13,,19,11,8,
PIPLAN,MIANWALI,TEHSIL,PARSI,,,,,,,,,,,,
PIPLAN,MIANWALI,TEHSIL,SCHEDULED CASTE,7,2,5,,7,2,5,,,,,
PIPLAN,MIANWALI,TEHSIL,SIKH,11,4,7,,11,4,7,,,,,
PIRMAHAL,TOBA TEK SINGH,TEHSIL,QADIANI/AHMADI,93,44,49,,48,22,26,,45,22,23,
PIRMAHAL,TOBA TEK SINGH,TEHSIL,CHRISTIAN,6698,3367,3330,1,4615,2322,2292,1,2083,1045,1038,
PIRMAHAL,TOBA TEK SINGH,TEHSIL,HINDU JATI,4,3,1,,3,3,,,1,,1,
PIRMAHAL,TOBA TEK SINGH,TEHSIL,MUSLIM,489820,237909,251851,60,432497,210234,222243,20,57323,27675,29608,40
PIRMAHAL,TOBA TEK SINGH,TEHSIL,OTHERS,7,5,2,,6,4,2,,1,1,,
PIRMAHAL,TOBA TEK SINGH,TEHSIL,PARSI,1,,1,,1,,1,,,,,
PIRMAHAL,TOBA TEK SINGH,TEHSIL,SCHEDULED CASTE,9,3,6,,6,1,5,,3,2,1,
PIRMAHAL,TOBA TEK SINGH,TEHSIL,SIKH,4,3,1,,3,3,,,1,,1,
PUNJAB,,PROVINCE,QADIANI/AHMADI,140512,70563,69941,8,53629,26631,26997,1,86883,43932,42944,7
PUNJAB,,PROVINCE,CHRISTIAN,2458924,1216405,1242198,321,999085,497063,501965,57,1459839,719342,740233,264
PUNJAB,,PROVINCE,HINDU JATI,228559,110880,117671,8,193216,93583,99629,4,35343,17297,18042,4
PUNJAB,,PROVINCE,MUSLIM,124462897,60624171,63825580,13146,74346282,36405184,37937918,3180,50116615,24218987,25887662,9966
PUNJAB,,PROVINCE,OTHERS,15249,6689,8101,459,8352,3791,4559,2,6897,2898,3542,457
PUNJAB,,PROVINCE,PARSI,358,157,199,2,232,104,128,,126,53,71,2
PUNJAB,,PROVINCE,SCHEDULED CASTE,21157,10093,11058,6,18347,8784,9563,,2810,1309,1495,6
PUNJAB,,PROVINCE,SIKH,5649,2667,2975,7,1295,602,691,2,4354,2065,2284,5
QUAIDABAD,KHUSHAB,TEHSIL,QADIANI/AHMADI,251,130,121,,234,124,110,,17,6,11,
QUAIDABAD,KHUSHAB,TEHSIL,CHRISTIAN,5206,2564,2641,1,4734,2331,2402,1,472,233,239,
QUAIDABAD,KHUSHAB,TEHSIL,HINDU JATI,15,8,7,,15,8,7,,,,,
QUAIDABAD,KHUSHAB,TEHSIL,MUSLIM,269356,130759,138590,7,245341,119614,125724,3,24015,11145,12866,4
QUAIDABAD,KHUSHAB,TEHSIL,OTHERS,10,4,6,,9,3,6,,1,1,,
QUAIDABAD,KHUSHAB,TEHSIL,PARSI,,,,,,,,,,,,
QUAIDABAD,KHUSHAB,TEHSIL,SCHEDULED CASTE,10,7,3,,10,7,3,,,,,
QUAIDABAD,KHUSHAB,TEHSIL,SIKH,1,,1,,1,,1,,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,QADIANI/AHMADI,779,376,403,,438,204,234,,341,172,169,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,CHRISTIAN,27057,13684,13372,1,14708,7472,7236,,12349,6212,6136,1
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,HINDU JATI,159175,76294,82878,3,142945,68615,74327,3,16230,7679,8551,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,MUSLIM,5354426,2565670,2788211,545,4044814,1933763,2110858,193,1309612,631907,677353,352
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,OTHERS,2762,1324,1436,2,2597,1246,1351,,165,78,85,2
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,PARSI,175,81,94,,173,80,93,,2,1,1,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,SCHEDULED CASTE,17241,8306,8935,,15885,7650,8235,,1356,656,700,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,SIKH,105,44,61,,74,31,43,,31,13,18,
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,QADIANI/AHMADI,283,135,148,,110,49,61,,173,86,87,
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,CHRISTIAN,11425,5635,5790,,4455,2228,2227,,6970,3407,3563,
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,HINDU JATI,74992,35919,39073,,68000,32604,35396,,6992,3315,3677,
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,MUSLIM,1679037,805624,873255,158,1104209,528432,575748,29,574828,277192,297507,129
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,OTHERS,580,258,321,1,471,210,261,,109,48,60,1
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,PARSI,168,77,91,,167,77,90,,1,,1,
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,SCHEDULED CASTE,10142,4880,5262,,9316,4486,4830,,826,394,432,
RAHIM YAR KHAN,RAHIM YAR KHAN,TEHSIL,SIKH,38,16,22,,21,8,13,,17,8,9,
RAIWIND,LAHORE,TEHSIL,QADIANI/AHMADI,347,163,184,,,,,,347,163,184,
RAIWIND,LAHORE,TEHSIL,CHRISTIAN,56511,26878,29619,14,,,,,56511,26878,29619,14
RAIWIND,LAHORE,TEHSIL,HINDU JATI,176,97,79,,,,,,176,97,79,
RAIWIND,LAHORE,TEHSIL,MUSLIM,1023357,471180,551848,329,,,,,1023357,471180,551848,329
RAIWIND,LAHORE,TEHSIL,OTHERS,152,56,96,,,,,,152,56,96,
RAIWIND,LAHORE,TEHSIL,PARSI,35,15,19,1,,,,,35,15,19,1
RAIWIND,LAHORE,TEHSIL,SCHEDULED CASTE,21,11,9,1,,,,,21,11,9,1
RAIWIND,LAHORE,TEHSIL,SIKH,38,19,19,,,,,,38,19,19,
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,QADIANI/AHMADI,,,,,,,,,,,,
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,CHRISTIAN,90,43,47,,90,43,47,,,,,
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,HINDU JATI,,,,,,,,,,,,
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,MUSLIM,41647,19539,22108,,41647,19539,22108,,,,,
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,OTHERS,4,3,1,,4,3,1,,,,,
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,PARSI,,,,,,,,,,,,
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,SCHEDULED CASTE,,,,,,,,,,,,
RAJANPUR,RAJANPUR,DE-EXCLUDED_AREA,SIKH,,,,,,,,,,,,
RAJANPUR,RAJANPUR,DISTRICT,QADIANI/AHMADI,339,157,182,,200,94,106,,139,63,76,
RAJANPUR,RAJANPUR,DISTRICT,CHRISTIAN,4841,2601,2240,,3069,1652,1417,,1772,949,823,
RAJANPUR,RAJANPUR,DISTRICT,HINDU JATI,1016,544,472,,851,456,395,,165,88,77,
RAJANPUR,RAJANPUR,DISTRICT,MUSLIM,2317597,1138680,1178799,118,1690005,826616,863370,19,627592,312064,315429,99
RAJANPUR,RAJANPUR,DISTRICT,OTHERS,146,72,74,,122,61,61,,24,11,13,
RAJANPUR,RAJANPUR,DISTRICT,PARSI,2,,2,,2,,2,,,,,
RAJANPUR,RAJANPUR,DISTRICT,SCHEDULED CASTE,14,5,9,,13,5,8,,1,,1,
RAJANPUR,RAJANPUR,DISTRICT,SIKH,25,14,11,,19,12,7,,6,2,4,
RAJANPUR,RAJANPUR,TEHSIL,QADIANI/AHMADI,281,137,144,,185,92,93,,96,45,51,
RAJANPUR,RAJANPUR,TEHSIL,CHRISTIAN,1491,793,698,,796,439,357,,695,354,341,
RAJANPUR,RAJANPUR,TEHSIL,HINDU JATI,341,192,149,,215,120,95,,126,72,54,
RAJANPUR,RAJANPUR,TEHSIL,MUSLIM,849564,420530,429002,32,541306,267220,274076,10,308258,153310,154926,22
RAJANPUR,RAJANPUR,TEHSIL,OTHERS,41,20,21,,22,12,10,,19,8,11,
RAJANPUR,RAJANPUR,TEHSIL,PARSI,1,,1,,1,,1,,,,,
RAJANPUR,RAJANPUR,TEHSIL,SCHEDULED CASTE,5,2,3,,5,2,3,,,,,
RAJANPUR,RAJANPUR,TEHSIL,SIKH,5,3,2,,3,2,1,,2,1,1,
RAWALPINDI,RAWALPINDI,DISTRICT,QADIANI/AHMADI,2387,1201,1186,,355,172,183,,2032,1029,1003,
RAWALPINDI,RAWALPINDI,DISTRICT,CHRISTIAN,112822,57166,55621,35,6577,3556,3021,,106245,53610,52600,35
RAWALPINDI,RAWALPINDI,DISTRICT,HINDU JATI,893,483,410,,23,13,10,,870,470,400,
RAWALPINDI,RAWALPINDI,DISTRICT,MUSLIM,5940634,2916700,3022632,1302,1899433,962524,936870,39,4041201,1954176,2085762,1263
RAWALPINDI,RAWALPINDI,DISTRICT,OTHERS,1465,669,790,6,630,328,302,,835,341,488,6
RAWALPINDI,RAWALPINDI,DISTRICT,PARSI,22,11,11,,1,,1,,21,11,10,
RAWALPINDI,RAWALPINDI,DISTRICT,SCHEDULED CASTE,120,48,71,1,25,9,16,,95,39,55,1
RAWALPINDI,RAWALPINDI,DISTRICT,SIKH,197,88,109,,67,32,35,,130,56,74,
RAWALPINDI,RAWALPINDI,TEHSIL,QADIANI/AHMADI,1916,970,946,,265,131,134,,1651,839,812,
RAWALPINDI,RAWALPINDI,TEHSIL,CHRISTIAN,94072,47445,46592,35,1166,621,545,,92906,46824,46047,35
RAWALPINDI,RAWALPINDI,TEHSIL,HINDU JATI,764,413,351,,9,6,3,,755,407,348,
RAWALPINDI,RAWALPINDI,TEHSIL,MUSLIM,3592032,1732254,1858643,1135,384583,193166,191406,11,3207449,1539088,1667237,1124
RAWALPINDI,RAWALPINDI,TEHSIL,OTHERS,759,298,456,5,26,18,8,,733,280,448,5
RAWALPINDI,RAWALPINDI,TEHSIL,PARSI,22,11,11,,1,,1,,21,11,10,
RAWALPINDI,RAWALPINDI,TEHSIL,SCHEDULED CASTE,91,35,55,1,3,,3,,88,35,52,1
RAWALPINDI,RAWALPINDI,TEHSIL,SIKH,119,50,69,,1,,1,,118,50,68,
RENALA KHURD,OKARA,TEHSIL,QADIANI/AHMADI,22,11,11,,20,9,11,,2,2,,
RENALA KHURD,OKARA,TEHSIL,CHRISTIAN,9863,4953,4910,,5575,2828,2747,,4288,2125,2163,
RENALA KHURD,OKARA,TEHSIL,HINDU JATI,24,12,12,,16,6,10,,8,6,2,
RENALA KHURD,OKARA,TEHSIL,MUSLIM,519272,254842,264398,32,423818,207914,215892,12,95454,46928,48506,20
RENALA KHURD,OKARA,TEHSIL,OTHERS,41,9,32,,31,6,25,,10,3,7,
RENALA KHURD,OKARA,TEHSIL,PARSI,,,,,,,,,,,,
RENALA KHURD,OKARA,TEHSIL,SCHEDULED CASTE,18,8,10,,11,5,6,,7,3,4,
RENALA KHURD,OKARA,TEHSIL,SIKH,8,2,6,,7,2,5,,1,,1,
ROJHAN,RAJANPUR,TEHSIL,QADIANI/AHMADI,6,2,4,,6,2,4,,,,,
ROJHAN,RAJANPUR,TEHSIL,CHRISTIAN,523,280,243,,522,280,242,,1,,1,
ROJHAN,RAJANPUR,TEHSIL,HINDU JATI,431,221,210,,431,221,210,,,,,
ROJHAN,RAJANPUR,TEHSIL,MUSLIM,417954,198344,219604,6,402084,190485,211593,6,15870,7859,8011,
ROJHAN,RAJANPUR,TEHSIL,OTHERS,83,44,39,,83,44,39,,,,,
ROJHAN,RAJANPUR,TEHSIL,PARSI,,,,,,,,,,,,
ROJHAN,RAJANPUR,TEHSIL,SCHEDULED CASTE,7,3,4,,7,3,4,,,,,
ROJHAN,RAJANPUR,TEHSIL,SIKH,7,5,2,,7,5,2,,,,,
SADIQABAD,RAHIM YAR KHAN,TEHSIL,QADIANI/AHMADI,293,144,149,,198,97,101,,95,47,48,
SADIQABAD,RAHIM YAR KHAN,TEHSIL,CHRISTIAN,6314,3264,3050,,3464,1801,1663,,2850,1463,1387,
SADIQABAD,RAHIM YAR KHAN,TEHSIL,HINDU JATI,43926,21077,22848,1,36981,17798,19182,1,6945,3279,3666,
SADIQABAD,RAHIM YAR KHAN,TEHSIL,MUSLIM,1325782,635361,690356,65,1012137,482371,529749,17,313645,152990,160607,48
SADIQABAD,RAHIM YAR KHAN,TEHSIL,OTHERS,992,460,532,,972,450,522,,20,10,10,
SADIQABAD,RAHIM YAR KHAN,TEHSIL,PARSI,4,2,2,,3,1,2,,1,1,,
SADIQABAD,RAHIM YAR KHAN,TEHSIL,SCHEDULED CASTE,3859,1826,2033,,3848,1820,2028,,11,6,5,
SADIQABAD,RAHIM YAR KHAN,TEHSIL,SIKH,26,13,13,,22,11,11,,4,2,2,
SAFDARABAD,SHEIKHUPURA,TEHSIL,QADIANI/AHMADI,739,361,378,,591,286,305,,148,75,73,
SAFDARABAD,SHEIKHUPURA,TEHSIL,CHRISTIAN,10160,5113,5047,,7792,3894,3898,,2368,1219,1149,
SAFDARABAD,SHEIKHUPURA,TEHSIL,HINDU JATI,159,77,82,,158,76,82,,1,1,,
SAFDARABAD,SHEIKHUPURA,TEHSIL,MUSLIM,309755,153920,155786,49,223101,110950,112113,38,86654,42970,43673,11
SAFDARABAD,SHEIKHUPURA,TEHSIL,OTHERS,20,6,14,,17,4,13,,3,2,1,
SAFDARABAD,SHEIKHUPURA,TEHSIL,PARSI,,,,,,,,,,,,
SAFDARABAD,SHEIKHUPURA,TEHSIL,SCHEDULED CASTE,2,,2,,1,,1,,1,,1,
SAFDARABAD,SHEIKHUPURA,TEHSIL,SIKH,1,,1,,,,,,1,,1,
SAHIWAL,SAHIWAL,DISTRICT,QADIANI/AHMADI,623,311,312,,526,264,262,,97,47,50,
SAHIWAL,SAHIWAL,DISTRICT,CHRISTIAN,69506,34553,34953,,47342,23324,24018,,22164,11229,10935,
SAHIWAL,SAHIWAL,DISTRICT,HINDU JATI,183,100,83,,94,49,45,,89,51,38,
SAHIWAL,SAHIWAL,DISTRICT,MUSLIM,2807329,1383926,1423251,152,2075742,1023273,1052383,86,731587,360653,370868,66
SAHIWAL,SAHIWAL,DISTRICT,OTHERS,402,64,338,,368,46,322,,34,18,16,
SAHIWAL,SAHIWAL,DISTRICT,PARSI,1,,1,,1,,1,,,,,
SAHIWAL,SAHIWAL,DISTRICT,SCHEDULED CASTE,34,18,16,,28,17,11,,6,1,5,
SAHIWAL,SAHIWAL,DISTRICT,SIKH,44,16,27,1,27,8,18,1,17,8,9,
SAHIWAL,SAHIWAL,TEHSIL,QADIANI/AHMADI,163,83,80,,76,40,36,,87,43,44,
SAHIWAL,SAHIWAL,TEHSIL,CHRISTIAN,45154,22469,22685,,25741,12628,13113,,19413,9841,9572,
SAHIWAL,SAHIWAL,TEHSIL,HINDU JATI,144,79,65,,58,30,28,,86,49,37,
SAHIWAL,SAHIWAL,TEHSIL,MUSLIM,1676271,822939,853246,86,1054102,516278,537788,36,622169,306661,315458,50
SAHIWAL,SAHIWAL,TEHSIL,OTHERS,367,47,320,,335,30,305,,32,17,15,
SAHIWAL,SAHIWAL,TEHSIL,PARSI,,,,,,,,,,,,
SAHIWAL,SAHIWAL,TEHSIL,SCHEDULED CASTE,19,7,12,,15,7,8,,4,,4,
SAHIWAL,SAHIWAL,TEHSIL,SIKH,26,10,15,1,14,5,8,1,12,5,7,
SAHIWAL,SARGODHA,TEHSIL,QADIANI/AHMADI,597,308,289,,596,308,288,,1,,1,
SAHIWAL,SARGODHA,TEHSIL,CHRISTIAN,1238,672,566,,703,386,317,,535,286,249,
SAHIWAL,SARGODHA,TEHSIL,HINDU JATI,11,3,8,,,,,,11,3,8,
SAHIWAL,SARGODHA,TEHSIL,MUSLIM,405609,200593,204963,53,312099,154314,157741,44,93510,46279,47222,9
SAHIWAL,SARGODHA,TEHSIL,OTHERS,15,9,6,,3,2,1,,12,7,5,
SAHIWAL,SARGODHA,TEHSIL,PARSI,,,,,,,,,,,,
SAHIWAL,SARGODHA,TEHSIL,SCHEDULED CASTE,6,2,4,,3,,3,,3,2,1,
SAHIWAL,SARGODHA,TEHSIL,SIKH,10,7,3,,4,3,1,,6,4,2,
SAMBRIAL,SIALKOT,TEHSIL,QADIANI/AHMADI,511,250,261,,429,214,215,,82,36,46,
SAMBRIAL,SIALKOT,TEHSIL,CHRISTIAN,15069,7552,7517,,9409,4693,4716,,5660,2859,2801,
SAMBRIAL,SIALKOT,TEHSIL,HINDU JATI,265,141,124,,33,18,15,,232,123,109,
SAMBRIAL,SIALKOT,TEHSIL,MUSLIM,444411,220769,223582,60,308491,154076,154395,20,135920,66693,69187,40
SAMBRIAL,SIALKOT,TEHSIL,OTHERS,10,5,4,1,3,3,,,7,2,4,1
SAMBRIAL,SIALKOT,TEHSIL,PARSI,,,,,,,,,,,,
SAMBRIAL,SIALKOT,TEHSIL,SCHEDULED CASTE,8,3,5,,4,3,1,,4,,4,
SAMBRIAL,SIALKOT,TEHSIL,SIKH,6,3,3,,4,3,1,,2,,2,
SAMMUNDRI,FAISALABAD,TEHSIL,QADIANI/AHMADI,170,82,88,,133,62,71,,37,20,17,
SAMMUNDRI,FAISALABAD,TEHSIL,CHRISTIAN,32597,15754,16841,2,27557,13273,14282,2,5040,2481,2559,
SAMMUNDRI,FAISALABAD,TEHSIL,HINDU JATI,114,54,60,,108,53,55,,6,1,5,
SAMMUNDRI,FAISALABAD,TEHSIL,MUSLIM,696734,338535,358157,42,515459,249784,265656,19,181275,88751,92501,23
SAMMUNDRI,FAISALABAD,TEHSIL,OTHERS,30,16,14,,21,11,10,,9,5,4,
SAMMUNDRI,FAISALABAD,TEHSIL,PARSI,,,,,,,,,,,,
SAMMUNDRI,FAISALABAD,TEHSIL,SCHEDULED CASTE,17,8,9,,13,8,5,,4,,4,
SAMMUNDRI,FAISALABAD,TEHSIL,SIKH,10,5,5,,10,5,5,,,,,
SANGLA HILL,NANKANA SAHIB,TEHSIL,QADIANI/AHMADI,1127,563,564,,993,501,492,,134,62,72,
SANGLA HILL,NANKANA SAHIB,TEHSIL,CHRISTIAN,12306,6169,6137,,8265,4112,4153,,4041,2057,1984,
SANGLA HILL,NANKANA SAHIB,TEHSIL,HINDU JATI,527,271,256,,460,242,218,,67,29,38,
SANGLA HILL,NANKANA SAHIB,TEHSIL,MUSLIM,255500,127728,127757,15,156508,78102,78404,2,98992,49626,49353,13
SANGLA HILL,NANKANA SAHIB,TEHSIL,OTHERS,473,217,256,,,,,,473,217,256,
SANGLA HILL,NANKANA SAHIB,TEHSIL,PARSI,,,,,,,,,,,,
SANGLA HILL,NANKANA SAHIB,TEHSIL,SCHEDULED CASTE,57,30,27,,56,30,26,,1,,1,
SANGLA HILL,NANKANA SAHIB,TEHSIL,SIKH,3,1,2,,2,,2,,1,1,,
SARAI ALAMGIR,GUJRAT,TEHSIL,QADIANI/AHMADI,29,14,15,,11,6,5,,18,8,10,
SARAI ALAMGIR,GUJRAT,TEHSIL,CHRISTIAN,2304,1234,1070,,758,430,328,,1546,804,742,
SARAI ALAMGIR,GUJRAT,TEHSIL,HINDU JATI,5,2,3,,4,2,2,,1,,1,
SARAI ALAMGIR,GUJRAT,TEHSIL,MUSLIM,295515,147833,147674,8,223285,111469,111812,4,72230,36364,35862,4
SARAI ALAMGIR,GUJRAT,TEHSIL,OTHERS,6,4,2,,3,2,1,,3,2,1,
SARAI ALAMGIR,GUJRAT,TEHSIL,PARSI,,,,,,,,,,,,
SARAI ALAMGIR,GUJRAT,TEHSIL,SCHEDULED CASTE,6,2,4,,4,1,3,,2,1,1,
SARAI ALAMGIR,GUJRAT,TEHSIL,SIKH,6,4,2,,3,2,1,,3,2,1,
SARGODHA,SARGODHA,DISTRICT,QADIANI/AHMADI,4146,2089,2057,,3355,1698,1657,,791,391,400,
SARGODHA,SARGODHA,DISTRICT,CHRISTIAN,80411,40488,39914,9,27754,14040,13714,,52657,26448,26200,9
SARGODHA,SARGODHA,DISTRICT,HINDU JATI,391,193,198,,241,115,126,,150,78,72,
SARGODHA,SARGODHA,DISTRICT,MUSLIM,4241812,2093224,2148218,370,2690868,1328450,1362294,124,1550944,764774,785924,246
SARGODHA,SARGODHA,DISTRICT,OTHERS,323,106,215,2,244,69,175,,79,37,40,2
SARGODHA,SARGODHA,DISTRICT,PARSI,2,1,1,,,,,,2,1,1,
SARGODHA,SARGODHA,DISTRICT,SCHEDULED CASTE,65,26,39,,29,11,18,,36,15,21,
SARGODHA,SARGODHA,DISTRICT,SIKH,113,48,65,,68,26,42,,45,22,23,
SARGODHA,SARGODHA,TEHSIL,QADIANI/AHMADI,1345,668,677,,911,458,453,,434,210,224,
SARGODHA,SARGODHA,TEHSIL,CHRISTIAN,68176,34135,34032,9,19395,9670,9725,,48781,24465,24307,9
SARGODHA,SARGODHA,TEHSIL,HINDU JATI,355,178,177,,218,104,114,,137,74,63,
SARGODHA,SARGODHA,TEHSIL,MUSLIM,1723383,847336,875821,226,722145,354916,367200,29,1001238,492420,508621,197
SARGODHA,SARGODHA,TEHSIL,OTHERS,65,33,30,2,12,8,4,,53,25,26,2
SARGODHA,SARGODHA,TEHSIL,PARSI,2,1,1,,,,,,2,1,1,
SARGODHA,SARGODHA,TEHSIL,SCHEDULED CASTE,34,14,20,,8,3,5,,26,11,15,
SARGODHA,SARGODHA,TEHSIL,SIKH,40,18,22,,4,2,2,,36,16,20,
SHAH KOT,NANKANA SAHIB,TEHSIL,QADIANI/AHMADI,248,125,123,,233,116,117,,15,9,6,
SHAH KOT,NANKANA SAHIB,TEHSIL,CHRISTIAN,16851,8335,8515,1,12738,6316,6422,,4113,2019,2093,1
SHAH KOT,NANKANA SAHIB,TEHSIL,HINDU JATI,39,20,19,,30,16,14,,9,4,5,
SHAH KOT,NANKANA SAHIB,TEHSIL,MUSLIM,282633,140000,142611,22,197167,97652,99511,4,85466,42348,43100,18
SHAH KOT,NANKANA SAHIB,TEHSIL,OTHERS,36,15,21,,2,1,1,,34,14,20,
SHAH KOT,NANKANA SAHIB,TEHSIL,PARSI,1,,1,,1,,1,,,,,
SHAH KOT,NANKANA SAHIB,TEHSIL,SCHEDULED CASTE,5,2,3,,5,2,3,,,,,
SHAH KOT,NANKANA SAHIB,TEHSIL,SIKH,2,1,1,,1,,1,,1,1,,
SHAHPUR,SARGODHA,TEHSIL,QADIANI/AHMADI,16,6,10,,10,3,7,,6,3,3,
SHAHPUR,SARGODHA,TEHSIL,CHRISTIAN,2156,1149,1007,,1480,803,677,,676,346,330,
SHAHPUR,SARGODHA,TEHSIL,HINDU JATI,2,,2,,2,,2,,,,,
SHAHPUR,SARGODHA,TEHSIL,MUSLIM,422556,207435,215113,8,331407,163354,168048,5,91149,44081,47065,3
SHAHPUR,SARGODHA,TEHSIL,OTHERS,10,5,5,,6,5,1,,4,,4,
SHAHPUR,SARGODHA,TEHSIL,PARSI,,,,,,,,,,,,
SHAHPUR,SARGODHA,TEHSIL,SCHEDULED CASTE,3,1,2,,1,1,,,2,,2,
SHAHPUR,SARGODHA,TEHSIL,SIKH,2,1,1,,2,1,1,,,,,
SHAKARGARH,NAROWAL,TEHSIL,QADIANI/AHMADI,99,47,52,,97,46,51,,2,1,1,
SHAKARGARH,NAROWAL,TEHSIL,CHRISTIAN,7587,3843,3744,,6238,3163,3075,,1349,680,669,
SHAKARGARH,NAROWAL,TEHSIL,HINDU JATI,28,14,14,,24,10,14,,4,4,,
SHAKARGARH,NAROWAL,TEHSIL,MUSLIM,761345,371765,389550,30,635972,310207,325747,18,125373,61558,63803,12
SHAKARGARH,NAROWAL,TEHSIL,OTHERS,207,99,108,,197,93,104,,10,6,4,
SHAKARGARH,NAROWAL,TEHSIL,PARSI,,,,,,,,,,,,
SHAKARGARH,NAROWAL,TEHSIL,SCHEDULED CASTE,12,5,7,,8,4,4,,4,1,3,
SHAKARGARH,NAROWAL,TEHSIL,SIKH,61,36,25,,61,36,25,,,,,
SHALIMAR,LAHORE,TEHSIL,QADIANI/AHMADI,1669,808,861,,,,,,1669,808,861,
SHALIMAR,LAHORE,TEHSIL,CHRISTIAN,76236,37010,39215,11,,,,,76236,37010,39215,11
SHALIMAR,LAHORE,TEHSIL,HINDU JATI,226,100,126,,,,,,226,100,126,
SHALIMAR,LAHORE,TEHSIL,MUSLIM,2590876,1228842,1361840,194,,,,,2590876,1228842,1361840,194
SHALIMAR,LAHORE,TEHSIL,OTHERS,160,64,96,,,,,,160,64,96,
SHALIMAR,LAHORE,TEHSIL,PARSI,3,,2,1,,,,,3,,2,1
SHALIMAR,LAHORE,TEHSIL,SCHEDULED CASTE,62,26,36,,,,,,62,26,36,
SHALIMAR,LAHORE,TEHSIL,SIKH,105,43,62,,,,,,105,43,62,
SHARAK PUR,SHEIKHUPURA,TEHSIL,QADIANI/AHMADI,44,22,22,,44,22,22,,,,,
SHARAK PUR,SHEIKHUPURA,TEHSIL,CHRISTIAN,5331,2669,2661,1,4070,2037,2033,,1261,632,628,1
SHARAK PUR,SHEIKHUPURA,TEHSIL,HINDU JATI,10,5,5,,7,3,4,,3,2,1,
SHARAK PUR,SHEIKHUPURA,TEHSIL,MUSLIM,223897,110825,113058,14,177147,87117,90019,11,46750,23708,23039,3
SHARAK PUR,SHEIKHUPURA,TEHSIL,OTHERS,2,,2,,2,,2,,,,,
SHARAK PUR,SHEIKHUPURA,TEHSIL,PARSI,,,,,,,,,,,,
SHARAK PUR,SHEIKHUPURA,TEHSIL,SCHEDULED CASTE,3,1,2,,2,,2,,1,1,,
SHARAK PUR,SHEIKHUPURA,TEHSIL,SIKH,5,1,4,,1,1,,,4,,4,
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,QADIANI/AHMADI,2638,1334,1304,,1308,661,647,,1330,673,657,
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,CHRISTIAN,148784,73191,75587,6,94652,46435,48213,4,54132,26756,27374,2
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,HINDU JATI,768,410,358,,548,290,258,,220,120,100,
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,MUSLIM,3896801,1894301,2001903,597,2401928,1164365,1237213,350,1494873,729936,764690,247
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,OTHERS,242,112,128,2,109,53,55,1,133,59,73,1
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,PARSI,7,1,6,,,,,,7,1,6,
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,SCHEDULED CASTE,52,21,31,,37,12,25,,15,9,6,
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,SIKH,85,42,42,1,43,21,22,,42,21,20,1
SHEIKHUPURA,SHEIKHUPURA,TEHSIL,QADIANI/AHMADI,913,448,465,,340,176,164,,573,272,301,
