name_admin_unit,part_of_district,admin_unit,disab_func_lim,all_sexes_overall,male_overall,female_overall,all_sexes_rural,male_rural,female_rural,all_sexes_urban,male_urban,female_urban
CHARSADDA,CHARSADDA,DISTRICT,Hearing,33628,18803,14825,28076,15665,12411,5552,3138,2414
CHARSADDA,CHARSADDA,DISTRICT,Walking/ Climbing,57739,31774,25965,48306,26540,21766,9433,5234,4199
CHARSADDA,CHARSADDA,DISTRICT,Communication,19942,11142,8800,16433,9181,7252,3509,1961,1548
CHARSADDA,CHARSADDA,DISTRICT,Memorization/ Focus,27266,15314,11952,22626,12639,9987,4640,2675,1965
CHARSADDA,CHARSADDA,DISTRICT,Self care etc,18872,10077,8795,15864,8439,7425,3008,1638,1370
CHARSADDA,CHARSADDA,TEHSIL,Population,909438,473711,435727,755011,393866,361145,154427,79845,74582
CHARSADDA,CHARSADDA,TEHSIL,Disability,24229,12627,11602,19740,10340,9400,4489,2287,2202
CHARSADDA,CHARSADDA,TEHSIL,Functional limitation,81300,44938,36362,65764,36481,29283,15536,8457,7079
CHARSADDA,CHARSADDA,TEHSIL,Seeing,15703,8777,6926,12269,6901,5368,3434,1876,1558
CHARSADDA,CHARSADDA,TEHSIL,Hearing,15974,9009,6965,12957,7327,5630,3017,1682,1335
CHARSADDA,CHARSADDA,TEHSIL,Walking/ Climbing,28153,15594,12559,22887,12747,10140,5266,2847,2419
CHARSADDA,CHARSADDA,TEHSIL,Communication,8798,4911,3887,7163,4030,3133,1635,881,754
CHARSADDA,CHARSADDA,TEHSIL,Memorization/ Focus,12895,7185,5710,10497,5858,4639,2398,1327,1071
CHARSADDA,CHARSADDA,TEHSIL,Self care etc,8143,4335,3808,6660,3540,3120,1483,795,688
SHABQADAR,CHARSADDA,TEHSIL,Population,440166,226521,213645,337837,172925,164912,102329,53596,48733
SHABQADAR,CHARSADDA,TEHSIL,Disability,25179,13447,11732,21407,11329,10078,3772,2118,1654
SHABQADAR,CHARSADDA,TEHSIL,Functional limitation,51198,28040,23158,41323,22391,18932,9875,5649,4226
SHABQADAR,CHARSADDA,TEHSIL,Seeing,8753,4801,3952,6927,3749,3178,1826,1052,774
SHABQADAR,CHARSADDA,TEHSIL,Hearing,9452,5304,4148,7622,4236,3386,1830,1068,762
SHABQADAR,CHARSADDA,TEHSIL,Walking/ Climbing,15846,8696,7150,12843,6955,5888,3003,1741,1262
SHABQADAR,CHARSADDA,TEHSIL,Communication,6792,3771,3021,5268,2896,2372,1524,875,649
SHABQADAR,CHARSADDA,TEHSIL,Memorization/ Focus,8338,4696,3642,6604,3642,2962,1734,1054,680
SHABQADAR,CHARSADDA,TEHSIL,Self care etc,6578,3545,3033,5412,2893,2519,1166,652,514
TANGI,CHARSADDA,TEHSIL,Population,485532,250485,235047,449873,232154,217719,35659,18331,17328
TANGI,CHARSADDA,TEHSIL,Disability,12328,6259,6069,11351,5751,5600,977,508,469
TANGI,CHARSADDA,TEHSIL,Functional limitation,40177,21968,18209,36767,20092,16675,3410,1876,1534
TANGI,CHARSADDA,TEHSIL,Seeing,7317,4088,3229,6717,3753,2964,600,335,265
TANGI,CHARSADDA,TEHSIL,Hearing,8202,4490,3712,7497,4102,3395,705,388,317
TANGI,CHARSADDA,TEHSIL,Walking/ Climbing,13740,7484,6256,12576,6838,5738,1164,646,518
TANGI,CHARSADDA,TEHSIL,Communication,4352,2460,1892,4002,2255,1747,350,205,145
TANGI,CHARSADDA,TEHSIL,Memorization/ Focus,6033,3433,2600,5525,3139,2386,508,294,214
TANGI,CHARSADDA,TEHSIL,Self care etc,4151,2197,1954,3792,2006,1786,359,191,168
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,Population,1822916,956249,866667,1451454,760626,690828,371462,195623,175839
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,Disability,47328,31764,15564,37244,24836,12408,10084,6928,3156
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,Functional limitation,134380,72827,61553,103396,55945,47451,30984,16882,14102
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,Seeing,25955,13685,12270,20139,10572,9567,5816,3113,2703
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,Hearing,27130,13910,13220,20624,10517,10107,6506,3393,3113
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,Walking/ Climbing,46384,25720,20664,35784,19714,16070,10600,6006,4594
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,Communication,16399,9593,6806,12696,7515,5181,3703,2078,1625
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,Memorization/ Focus,21485,11887,9598,16442,9170,7272,5043,2717,2326
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,Self care etc,13756,7588,6168,10443,5715,4728,3313,1873,1440
DARABAN,DERA ISMAIL KHAN,TEHSIL,Population,149447,79172,70275,149447,79172,70275,,,
DARABAN,DERA ISMAIL KHAN,TEHSIL,Disability,3404,2474,930,3404,2474,930,,,
DARABAN,DERA ISMAIL KHAN,TEHSIL,Functional limitation,10236,5724,4512,10236,5724,4512,,,
DARABAN,DERA ISMAIL KHAN,TEHSIL,Seeing,1784,930,854,1784,930,854,,,
DARABAN,DERA ISMAIL KHAN,TEHSIL,Hearing,1918,933,985,1918,933,985,,,
DARABAN,DERA ISMAIL KHAN,TEHSIL,Walking/ Climbing,3201,1763,1438,3201,1763,1438,,,
DARABAN,DERA ISMAIL KHAN,TEHSIL,Communication,1336,935,401,1336,935,401,,,
DARABAN,DERA ISMAIL KHAN,TEHSIL,Memorization/ Focus,1685,1037,648,1685,1037,648,,,
DARABAN,DERA ISMAIL KHAN,TEHSIL,Self care etc,1116,599,517,1116,599,517,,,
DERA ISMAIL KHAN,DERA ISMAIL KHAN,TEHSIL,Population,763195,402114,361081,545740,287124,258616,217455,114990,102465
DERA ISMAIL KHAN,DERA ISMAIL KHAN,TEHSIL,Disability,16592,11927,4665,11046,7841,3205,5546,4086,1460
DERA ISMAIL KHAN,DERA ISMAIL KHAN,TEHSIL,Functional limitation,53952,29817,24135,35480,19533,15947,18472,10284,8188
DERA ISMAIL KHAN,DERA ISMAIL KHAN,TEHSIL,Seeing,10457,5570,4887,7104,3760,3344,3353,1810,1543
DERA ISMAIL KHAN,DERA ISMAIL KHAN,TEHSIL,Hearing,11036,5721,5315,7232,3750,3482,3804,1971,1833
DERA ISMAIL KHAN,DERA ISMAIL KHAN,TEHSIL,Walking/ Climbing,19360,10984,8376,13173,7447,5726,6187,3537,2650
DERA ISMAIL KHAN,DERA ISMAIL KHAN,TEHSIL,Communication,6418,3833,2585,4325,2580,1745,2093,1253,840
DERA ISMAIL KHAN,DERA ISMAIL KHAN,TEHSIL,Memorization/ Focus,8684,4877,3807,5760,3237,2523,2924,1640,1284
DERA ISMAIL KHAN,DERA ISMAIL KHAN,TEHSIL,Self care etc,5395,3084,2311,3358,1904,1454,2037,1180,857
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,Population,82386,43675,38711,82386,43675,38711,,,
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,Disability,3277,2204,1073,3277,2204,1073,,,
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,Functional limitation,6205,3536,2669,6205,3536,2669,,,
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,Seeing,1264,680,584,1264,680,584,,,
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,Hearing,1101,658,443,1101,658,443,,,
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,Walking/ Climbing,1701,901,800,1701,901,800,,,
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,Communication,848,575,273,848,575,273,,,
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,Memorization/ Focus,1006,609,397,1006,609,397,,,
DRAZANDA,DERA ISMAIL KHAN,SUB-DIVISION,Self care etc,739,395,344,739,395,344,,,
KULACHI,DERA ISMAIL KHAN,TEHSIL,Population,102595,54242,48353,78114,41239,36875,24481,13003,11478
KULACHI,DERA ISMAIL KHAN,TEHSIL,Disability,5752,3275,2477,4367,2422,1945,1385,853,532
KULACHI,DERA ISMAIL KHAN,TEHSIL,Functional limitation,10887,5653,5234,8004,4111,3893,2883,1542,1341
KULACHI,DERA ISMAIL KHAN,TEHSIL,Seeing,2034,1084,950,1625,860,765,409,224,185
KULACHI,DERA ISMAIL KHAN,TEHSIL,Hearing,2340,1223,1117,1690,847,843,650,376,274
KULACHI,DERA ISMAIL KHAN,TEHSIL,Walking/ Climbing,3221,1687,1534,2368,1185,1183,853,502,351
KULACHI,DERA ISMAIL KHAN,TEHSIL,Communication,1069,520,549,811,400,411,258,120,138
KULACHI,DERA ISMAIL KHAN,TEHSIL,Memorization/ Focus,1509,812,697,1107,643,464,402,169,233
KULACHI,DERA ISMAIL KHAN,TEHSIL,Self care etc,1336,712,624,907,481,426,429,231,198
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,Population,406467,209841,196626,318771,164054,154717,87696,45787,41909
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,Disability,11093,7169,3924,8832,5740,3092,2261,1429,832
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,Functional limitation,31655,16620,15035,24922,13093,11829,6733,3527,3206
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,Seeing,6179,3211,2968,4802,2487,2315,1377,724,653
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,Hearing,6361,3183,3178,5000,2492,2508,1361,691,670
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,Walking/ Climbing,11466,6218,5248,8978,4835,4143,2488,1383,1105
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,Communication,3955,2217,1738,3060,1754,1306,895,463,432
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,Memorization/ Focus,5117,2724,2393,3952,2118,1834,1165,606,559
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,Self care etc,3150,1634,1516,2542,1304,1238,608,330,278
PAROA,DERA ISMAIL KHAN,TEHSIL,Population,318826,167205,151621,276996,145362,131634,41830,21843,19987
PAROA,DERA ISMAIL KHAN,TEHSIL,Disability,7210,4715,2495,6318,4155,2163,892,560,332
PAROA,DERA ISMAIL KHAN,TEHSIL,Functional limitation,21445,11477,9968,18549,9948,8601,2896,1529,1367
PAROA,DERA ISMAIL KHAN,TEHSIL,Seeing,4237,2210,2027,3560,1855,1705,677,355,322
PAROA,DERA ISMAIL KHAN,TEHSIL,Hearing,4374,2192,2182,3683,1837,1846,691,355,336
PAROA,DERA ISMAIL KHAN,TEHSIL,Walking/ Climbing,7435,4167,3268,6363,3583,2780,1072,584,488
PAROA,DERA ISMAIL KHAN,TEHSIL,Communication,2773,1513,1260,2316,1271,1045,457,242,215
PAROA,DERA ISMAIL KHAN,TEHSIL,Memorization/ Focus,3484,1828,1656,2932,1526,1406,552,302,250
PAROA,DERA ISMAIL KHAN,TEHSIL,Self care etc,2020,1164,856,1781,1032,749,239,132,107
HANGU,HANGU,DISTRICT,Population,525623,258729,266894,442054,216362,225692,83569,42367,41202
HANGU,HANGU,DISTRICT,Disability,20590,10539,10051,18223,9227,8996,2367,1312,1055
HANGU,HANGU,DISTRICT,Functional limitation,52444,25109,27335,44752,21145,23607,7692,3964,3728
HANGU,HANGU,DISTRICT,Seeing,10448,5146,5302,8848,4322,4526,1600,824,776
HANGU,HANGU,DISTRICT,Hearing,10714,5106,5608,9141,4315,4826,1573,791,782
HANGU,HANGU,DISTRICT,Walking/ Climbing,18294,8914,9380,15554,7479,8075,2740,1435,1305
HANGU,HANGU,DISTRICT,Communication,6454,3321,3133,5673,2902,2771,781,419,362
HANGU,HANGU,DISTRICT,Memorization/ Focus,8626,4324,4302,7390,3664,3726,1236,660,576
HANGU,HANGU,DISTRICT,Self care etc,5712,2615,3097,4880,2202,2678,832,413,419
HANGU,HANGU,TEHSIL,Population,280703,138310,142393,237089,116342,120747,43614,21968,21646
HANGU,HANGU,TEHSIL,Disability,8930,4600,4330,7741,3966,3775,1189,634,555
HANGU,HANGU,TEHSIL,Functional limitation,26298,12568,13730,22250,10525,11725,4048,2043,2005
HANGU,HANGU,TEHSIL,Seeing,5470,2699,2771,4643,2288,2355,827,411,416
HANGU,HANGU,TEHSIL,Hearing,5593,2692,2901,4750,2279,2471,843,413,430
HANGU,HANGU,TEHSIL,Walking/ Climbing,9593,4673,4920,8128,3913,4215,1465,760,705
HANGU,HANGU,TEHSIL,Communication,3264,1704,1560,2855,1494,1361,409,210,199
HANGU,HANGU,TEHSIL,Memorization/ Focus,4437,2246,2191,3764,1893,1871,673,353,320
HANGU,HANGU,TEHSIL,Self care etc,2693,1216,1477,2245,999,1246,448,217,231
TALL,HANGU,TEHSIL,Population,244920,120419,124501,204965,100020,104945,39955,20399,19556
TALL,HANGU,TEHSIL,Disability,11660,5939,5721,10482,5261,5221,1178,678,500
TALL,HANGU,TEHSIL,Functional limitation,26146,12541,13605,22502,10620,11882,3644,1921,1723
TALL,HANGU,TEHSIL,Seeing,4978,2447,2531,4205,2034,2171,773,413,360
TALL,HANGU,TEHSIL,Hearing,5121,2414,2707,4391,2036,2355,730,378,352
TALL,HANGU,TEHSIL,Walking/ Climbing,8701,4241,4460,7426,3566,3860,1275,675,600
TALL,HANGU,TEHSIL,Communication,3190,1617,1573,2818,1408,1410,372,209,163
TALL,HANGU,TEHSIL,Memorization/ Focus,4189,2078,2111,3626,1771,1855,563,307,256
TALL,HANGU,TEHSIL,Self care etc,3019,1399,1620,2635,1203,1432,384,196,188
HARIPUR,HARIPUR,DISTRICT,Population,1173056,590757,582299,1025696,516747,508949,147360,74010,73350
HARIPUR,HARIPUR,DISTRICT,Disability,55536,30443,25093,48820,26667,22153,6716,3776,2940
HARIPUR,HARIPUR,DISTRICT,Functional limitation,150394,83153,67241,130918,72296,58622,19476,10857,8619
HARIPUR,HARIPUR,DISTRICT,Seeing,26941,14928,12013,23439,12983,10456,3502,1945,1557
HARIPUR,HARIPUR,DISTRICT,Hearing,29635,16531,13104,25821,14413,11408,3814,2118,1696
HARIPUR,HARIPUR,DISTRICT,Walking/ Climbing,49859,27585,22274,43223,23910,19313,6636,3675,2961
HARIPUR,HARIPUR,DISTRICT,Communication,17496,9816,7680,15271,8544,6727,2225,1272,953
HARIPUR,HARIPUR,DISTRICT,Memorization/ Focus,23769,13370,10399,20734,11661,9073,3035,1709,1326
HARIPUR,HARIPUR,DISTRICT,Self care etc,16891,9203,7688,14696,8001,6695,2195,1202,993
GHAZI,HARIPUR,TEHSIL,Population,151446,75398,76048,151446,75398,76048,,,
GHAZI,HARIPUR,TEHSIL,Disability,8912,4304,4608,8912,4304,4608,,,
GHAZI,HARIPUR,TEHSIL,Functional limitation,20975,10984,9991,20975,10984,9991,,,
GHAZI,HARIPUR,TEHSIL,Seeing,4222,2205,2017,4222,2205,2017,,,
GHAZI,HARIPUR,TEHSIL,Hearing,4253,2286,1967,4253,2286,1967,,,
GHAZI,HARIPUR,TEHSIL,Walking/ Climbing,5818,3099,2719,5818,3099,2719,,,
GHAZI,HARIPUR,TEHSIL,Communication,2739,1393,1346,2739,1393,1346,,,
GHAZI,HARIPUR,TEHSIL,Memorization/ Focus,3441,1824,1617,3441,1824,1617,,,
GHAZI,HARIPUR,TEHSIL,Self care etc,2376,1191,1185,2376,1191,1185,,,
HARIPUR,HARIPUR,TEHSIL,Population,834974,422563,412411,687614,348553,339061,147360,74010,73350
HARIPUR,HARIPUR,TEHSIL,Disability,37271,20991,16280,30555,17215,13340,6716,3776,2940
HARIPUR,HARIPUR,TEHSIL,Functional limitation,105053,58891,46162,85577,48034,37543,19476,10857,8619
HARIPUR,HARIPUR,TEHSIL,Seeing,18482,10403,8079,14980,8458,6522,3502,1945,1557
HARIPUR,HARIPUR,TEHSIL,Hearing,20700,11670,9030,16886,9552,7334,3814,2118,1696
HARIPUR,HARIPUR,TEHSIL,Walking/ Climbing,35697,19939,15758,29061,16264,12797,6636,3675,2961
HARIPUR,HARIPUR,TEHSIL,Communication,11958,6832,5126,9733,5560,4173,2225,1272,953
HARIPUR,HARIPUR,TEHSIL,Memorization/ Focus,16520,9415,7105,13485,7706,5779,3035,1709,1326
HARIPUR,HARIPUR,TEHSIL,Self care etc,11790,6546,5244,9595,5344,4251,2195,1202,993
KHANPUR,HARIPUR,TEHSIL,Population,186636,92796,93840,186636,92796,93840,,,
KHANPUR,HARIPUR,TEHSIL,Disability,9353,5148,4205,9353,5148,4205,,,
KHANPUR,HARIPUR,TEHSIL,Functional limitation,24366,13278,11088,24366,13278,11088,,,
KHANPUR,HARIPUR,TEHSIL,Seeing,4237,2320,1917,4237,2320,1917,,,
KHANPUR,HARIPUR,TEHSIL,Hearing,4682,2575,2107,4682,2575,2107,,,
KHANPUR,HARIPUR,TEHSIL,Walking/ Climbing,8344,4547,3797,8344,4547,3797,,,
KHANPUR,HARIPUR,TEHSIL,Communication,2799,1591,1208,2799,1591,1208,,,
KHANPUR,HARIPUR,TEHSIL,Memorization/ Focus,3808,2131,1677,3808,2131,1677,,,
KHANPUR,HARIPUR,TEHSIL,Self care etc,2725,1466,1259,2725,1466,1259,,,
KARAK,KARAK,DISTRICT,Population,815150,420960,394190,757113,390883,366230,58037,30077,27960
KARAK,KARAK,DISTRICT,Disability,29971,14823,15148,28637,14164,14473,1334,659,675
KARAK,KARAK,DISTRICT,Functional limitation,99934,50154,49780,93535,46840,46695,6399,3314,3085
KARAK,KARAK,DISTRICT,Seeing,19974,10196,9778,18715,9530,9185,1259,666,593
KARAK,KARAK,DISTRICT,Hearing,21611,10895,10716,20152,10133,10019,1459,762,697
KARAK,KARAK,DISTRICT,Walking/ Climbing,32414,16406,16008,30322,15325,14997,2092,1081,1011
KARAK,KARAK,DISTRICT,Communication,11667,6092,5575,10950,5710,5240,717,382,335
KARAK,KARAK,DISTRICT,Memorization/ Focus,16641,8568,8073,15599,8020,7579,1042,548,494
KARAK,KARAK,DISTRICT,Self care etc,10600,5143,5457,9917,4797,5120,683,346,337
BANDA DAUD SHAH,KARAK,TEHSIL,Population,177136,89045,88091,177136,89045,88091,,,
BANDA DAUD SHAH,KARAK,TEHSIL,Disability,9633,4772,4861,9633,4772,4861,,,
BANDA DAUD SHAH,KARAK,TEHSIL,Functional limitation,24893,12183,12710,24893,12183,12710,,,
BANDA DAUD SHAH,KARAK,TEHSIL,Seeing,5094,2501,2593,5094,2501,2593,,,
BANDA DAUD SHAH,KARAK,TEHSIL,Hearing,5329,2591,2738,5329,2591,2738,,,
BANDA DAUD SHAH,KARAK,TEHSIL,Walking/ Climbing,7615,3764,3851,7615,3764,3851,,,
BANDA DAUD SHAH,KARAK,TEHSIL,Communication,3148,1605,1543,3148,1605,1543,,,
BANDA DAUD SHAH,KARAK,TEHSIL,Memorization/ Focus,4180,2134,2046,4180,2134,2046,,,
BANDA DAUD SHAH,KARAK,TEHSIL,Self care etc,2766,1328,1438,2766,1328,1438,,,
KARAK,KARAK,TEHSIL,Population,339889,176208,163681,281852,146131,135721,58037,30077,27960
KARAK,KARAK,TEHSIL,Disability,10698,5292,5406,9364,4633,4731,1334,659,675
KARAK,KARAK,TEHSIL,Functional limitation,39928,20157,19771,33529,16843,16686,6399,3314,3085
KARAK,KARAK,TEHSIL,Seeing,8165,4198,3967,6906,3532,3374,1259,666,593
KARAK,KARAK,TEHSIL,Hearing,8776,4471,4305,7317,3709,3608,1459,762,697
KARAK,KARAK,TEHSIL,Walking/ Climbing,13474,6840,6634,11382,5759,5623,2092,1081,1011
KARAK,KARAK,TEHSIL,Communication,4690,2428,2262,3973,2046,1927,717,382,335
KARAK,KARAK,TEHSIL,Memorization/ Focus,6775,3476,3299,5733,2928,2805,1042,548,494
KARAK,KARAK,TEHSIL,Self care etc,4051,1961,2090,3368,1615,1753,683,346,337
TAKHT-E-NASRATI,KARAK,TEHSIL,Population,298125,155707,142418,298125,155707,142418,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,Disability,9640,4759,4881,9640,4759,4881,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,Functional limitation,35113,17814,17299,35113,17814,17299,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,Seeing,6715,3497,3218,6715,3497,3218,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,Hearing,7506,3833,3673,7506,3833,3673,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,Walking/ Climbing,11325,5802,5523,11325,5802,5523,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,Communication,3829,2059,1770,3829,2059,1770,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,Memorization/ Focus,5686,2958,2728,5686,2958,2728,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,Self care etc,3783,1854,1929,3783,1854,1929,,,
KHYBER,KHYBER,DISTRICT,Population,1145982,598141,547841,1051404,548486,502918,94578,49655,44923
KHYBER,KHYBER,DISTRICT,Disability,18944,11278,7666,17619,10404,7215,1325,874,451
KHYBER,KHYBER,DISTRICT,Functional limitation,53051,27301,25750,48682,24927,23755,4369,2374,1995
KHYBER,KHYBER,DISTRICT,Seeing,11142,5876,5266,10214,5363,4851,928,513,415
KHYBER,KHYBER,DISTRICT,Hearing,11295,5722,5573,10176,5129,5047,1119,593,526
KHYBER,KHYBER,DISTRICT,Walking/ Climbing,19350,10355,8995,17756,9459,8297,1594,896,698
KHYBER,KHYBER,DISTRICT,Communication,7265,4208,3057,6564,3787,2777,701,421,280
KHYBER,KHYBER,DISTRICT,Memorization/ Focus,9339,5127,4212,8474,4632,3842,865,495,370
KHYBER,KHYBER,DISTRICT,Self care etc,4807,2312,2495,4401,2079,2322,406,233,173
BARA,KHYBER,TEHSIL,Population,548084,284163,263921,548084,284163,263921,,,
BARA,KHYBER,TEHSIL,Disability,7970,4553,3417,7970,4553,3417,,,
BARA,KHYBER,TEHSIL,Functional limitation,24565,12235,12330,24565,12235,12330,,,
BARA,KHYBER,TEHSIL,Seeing,5318,2736,2582,5318,2736,2582,,,
BARA,KHYBER,TEHSIL,Hearing,5397,2677,2720,5397,2677,2720,,,
BARA,KHYBER,TEHSIL,Walking/ Climbing,9198,4800,4398,9198,4800,4398,,,
BARA,KHYBER,TEHSIL,Communication,3442,1899,1543,3442,1899,1543,,,
BARA,KHYBER,TEHSIL,Memorization/ Focus,4375,2366,2009,4375,2366,2009,,,
BARA,KHYBER,TEHSIL,Self care etc,2085,931,1154,2085,931,1154,,,
JAMRUD,KHYBER,TEHSIL,Population,243005,128226,114779,186492,98655,87837,56513,29571,26942
JAMRUD,KHYBER,TEHSIL,Disability,4544,3029,1515,3649,2414,1235,895,615,280
JAMRUD,KHYBER,TEHSIL,Functional limitation,11794,6560,5234,9133,5057,4076,2661,1503,1158
JAMRUD,KHYBER,TEHSIL,Seeing,2276,1215,1061,1676,882,794,600,333,267
JAMRUD,KHYBER,TEHSIL,Hearing,2575,1376,1199,1833,980,853,742,396,346
JAMRUD,KHYBER,TEHSIL,Walking/ Climbing,4133,2361,1772,3135,1793,1342,998,568,430
JAMRUD,KHYBER,TEHSIL,Communication,1855,1153,702,1358,849,509,497,304,193
JAMRUD,KHYBER,TEHSIL,Memorization/ Focus,2126,1272,854,1561,937,624,565,335,230
JAMRUD,KHYBER,TEHSIL,Self care etc,1114,654,460,863,498,365,251,156,95
LANDI KOTAL,KHYBER,TEHSIL,Population,312313,163168,149145,274248,143084,131164,38065,20084,17981
LANDI KOTAL,KHYBER,TEHSIL,Disability,4187,2415,1772,3757,2156,1601,430,259,171
LANDI KOTAL,KHYBER,TEHSIL,Functional limitation,13281,6670,6611,11573,5799,5774,1708,871,837
LANDI KOTAL,KHYBER,TEHSIL,Seeing,2839,1508,1331,2511,1328,1183,328,180,148
LANDI KOTAL,KHYBER,TEHSIL,Hearing,2690,1314,1376,2313,1117,1196,377,197,180
LANDI KOTAL,KHYBER,TEHSIL,Walking/ Climbing,5047,2690,2357,4451,2362,2089,596,328,268
LANDI KOTAL,KHYBER,TEHSIL,Communication,1590,939,651,1386,822,564,204,117,87
LANDI KOTAL,KHYBER,TEHSIL,Memorization/ Focus,2322,1200,1122,2022,1040,982,300,160,140
LANDI KOTAL,KHYBER,TEHSIL,Self care etc,1088,453,635,933,376,557,155,77,78
MULLA GORI,KHYBER,TEHSIL,Population,42580,22584,19996,42580,22584,19996,,,
MULLA GORI,KHYBER,TEHSIL,Disability,2243,1281,962,2243,1281,962,,,
MULLA GORI,KHYBER,TEHSIL,Functional limitation,3411,1836,1575,3411,1836,1575,,,
MULLA GORI,KHYBER,TEHSIL,Seeing,709,417,292,709,417,292,,,
MULLA GORI,KHYBER,TEHSIL,Hearing,633,355,278,633,355,278,,,
MULLA GORI,KHYBER,TEHSIL,Walking/ Climbing,972,504,468,972,504,468,,,
MULLA GORI,KHYBER,TEHSIL,Communication,378,217,161,378,217,161,,,
MULLA GORI,KHYBER,TEHSIL,Memorization/ Focus,516,289,227,516,289,227,,,
MULLA GORI,KHYBER,TEHSIL,Self care etc,520,274,246,520,274,246,,,
KOHAT,KOHAT,DISTRICT,Population,1234579,629558,605021,955880,484860,471020,278699,144698,134001
KOHAT,KOHAT,DISTRICT,Disability,55074,28715,26359,43753,22686,21067,11321,6029,5292
KOHAT,KOHAT,DISTRICT,Functional limitation,147238,75670,71568,114063,57927,56136,33175,17743,15432
KOHAT,KOHAT,DISTRICT,Seeing,28031,14569,13462,21841,11262,10579,6190,3307,2883
KOHAT,KOHAT,DISTRICT,Hearing,29363,15119,14244,23024,11721,11303,6339,3398,2941
KOHAT,KOHAT,DISTRICT,Walking/ Climbing,49130,25366,23764,37960,19386,18574,11170,5980,5190
KOHAT,KOHAT,DISTRICT,Communication,17215,9219,7996,13821,7354,6467,3394,1865,1529
KOHAT,KOHAT,DISTRICT,Memorization/ Focus,23445,12370,11075,18434,9666,8768,5011,2704,2307
KOHAT,KOHAT,DISTRICT,Self care etc,16246,8134,8112,12481,6165,6316,3765,1969,1796
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,Population,139839,70667,69172,139839,70667,69172,,,
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,Disability,5523,2953,2570,5523,2953,2570,,,
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,Functional limitation,15654,7991,7663,15654,7991,7663,,,
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,Seeing,3240,1669,1571,3240,1669,1571,,,
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,Hearing,3063,1559,1504,3063,1559,1504,,,
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,Walking/ Climbing,5521,2755,2766,5521,2755,2766,,,
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,Communication,1916,1074,842,1916,1074,842,,,
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,Memorization/ Focus,2591,1422,1169,2591,1422,1169,,,
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,Self care etc,1473,712,761,1473,712,761,,,
GUMBAT,KOHAT,TEHSIL,Population,124530,63028,61502,124530,63028,61502,,,
GUMBAT,KOHAT,TEHSIL,Disability,7573,3928,3645,7573,3928,3645,,,
GUMBAT,KOHAT,TEHSIL,Functional limitation,17617,8927,8690,17617,8927,8690,,,
GUMBAT,KOHAT,TEHSIL,Seeing,3590,1826,1764,3590,1826,1764,,,
GUMBAT,KOHAT,TEHSIL,Hearing,4007,2058,1949,4007,2058,1949,,,
GUMBAT,KOHAT,TEHSIL,Walking/ Climbing,4145,2128,2017,4145,2128,2017,,,
GUMBAT,KOHAT,TEHSIL,Communication,2406,1226,1180,2406,1226,1180,,,
GUMBAT,KOHAT,TEHSIL,Memorization/ Focus,3132,1634,1498,3132,1634,1498,,,
