name_admin_unit,part_of_district,admin_unit,religion,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
ARANJI,KHUZDAR,SUB-TEHSIL,QADIANI/AHMADI,2,1,1,,2,1,1,,,,,
ARANJI,KHUZDAR,SUB-TEHSIL,CHRISTIAN,114,56,58,,114,56,58,,,,,
ARANJI,KHUZDAR,SUB-TEHSIL,HINDU JATI,1,,1,,1,,1,,,,,
ARANJI,KHUZDAR,SUB-TEHSIL,MUSLIM,50401,22409,27989,3,50401,22409,27989,3,,,,
ARANJI,KHUZDAR,SUB-TEHSIL,OTHERS,14,8,6,,14,8,6,,,,,
ARANJI,KHUZDAR,SUB-TEHSIL,PARSI,,,,,,,,,,,,
ARANJI,KHUZDAR,SUB-TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
ARANJI,KHUZDAR,SUB-TEHSIL,SIKH,1,1,,,1,1,,,,,,
ASHWAT,ZHOB,SUB-TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
ASHWAT,ZHOB,SUB-TEHSIL,CHRISTIAN,49,27,22,,49,27,22,,,,,
ASHWAT,ZHOB,SUB-TEHSIL,HINDU JATI,,,,,,,,,,,,
ASHWAT,ZHOB,SUB-TEHSIL,MUSLIM,25045,11533,13512,,25045,11533,13512,,,,,
ASHWAT,ZHOB,SUB-TEHSIL,OTHERS,,,,,,,,,,,,
ASHWAT,ZHOB,SUB-TEHSIL,PARSI,,,,,,,,,,,,
ASHWAT,ZHOB,SUB-TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
ASHWAT,ZHOB,SUB-TEHSIL,SIKH,,,,,,,,,,,,
AWARAN,AWARAN,DISTRICT,QADIANI/AHMADI,4,2,2,,3,1,2,,1,1,,
AWARAN,AWARAN,DISTRICT,CHRISTIAN,551,245,306,,377,171,206,,174,74,100,
AWARAN,AWARAN,DISTRICT,HINDU JATI,12,3,9,,7,3,4,,5,,5,
AWARAN,AWARAN,DISTRICT,MUSLIM,177173,86483,90674,16,130650,63897,66742,11,46523,22586,23932,5
AWARAN,AWARAN,DISTRICT,OTHERS,1197,577,619,1,1072,515,556,1,125,62,63,
AWARAN,AWARAN,DISTRICT,PARSI,,,,,,,,,,,,
AWARAN,AWARAN,DISTRICT,SCHEDULED CASTE,7,2,5,,2,1,1,,5,1,4,
AWARAN,AWARAN,DISTRICT,SIKH,14,6,8,,11,6,5,,3,,3,
AWARAN,AWARAN,SUB-DIVISION,QADIANI/AHMADI,1,1,,,,,,,1,1,,
AWARAN,AWARAN,SUB-DIVISION,CHRISTIAN,122,63,59,,18,11,7,,104,52,52,
AWARAN,AWARAN,SUB-DIVISION,HINDU JATI,5,,5,,1,,1,,4,,4,
AWARAN,AWARAN,SUB-DIVISION,MUSLIM,45522,22457,23061,4,16975,8470,8505,,28547,13987,14556,4
AWARAN,AWARAN,SUB-DIVISION,OTHERS,122,61,61,,,,,,122,61,61,
AWARAN,AWARAN,SUB-DIVISION,PARSI,,,,,,,,,,,,
AWARAN,AWARAN,SUB-DIVISION,SCHEDULED CASTE,1,,1,,,,,,1,,1,
AWARAN,AWARAN,SUB-DIVISION,SIKH,1,,1,,,,,,1,,1,
BABA KOT,NASIRABAD,TEHSIL,QADIANI/AHMADI,1,,1,,1,,1,,,,,
BABA KOT,NASIRABAD,TEHSIL,CHRISTIAN,79,39,40,,79,39,40,,,,,
BABA KOT,NASIRABAD,TEHSIL,HINDU JATI,50,25,25,,50,25,25,,,,,
BABA KOT,NASIRABAD,TEHSIL,MUSLIM,53467,24926,28539,2,53467,24926,28539,2,,,,
BABA KOT,NASIRABAD,TEHSIL,OTHERS,62,31,31,,62,31,31,,,,,
BABA KOT,NASIRABAD,TEHSIL,PARSI,,,,,,,,,,,,
BABA KOT,NASIRABAD,TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
BABA KOT,NASIRABAD,TEHSIL,SIKH,2,1,1,,2,1,1,,,,,
BADINI,KILLA SAIFULLAH,SUB-TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
BADINI,KILLA SAIFULLAH,SUB-TEHSIL,CHRISTIAN,30,7,23,,30,7,23,,,,,
BADINI,KILLA SAIFULLAH,SUB-TEHSIL,HINDU JATI,,,,,,,,,,,,
BADINI,KILLA SAIFULLAH,SUB-TEHSIL,MUSLIM,20598,9105,11493,,20598,9105,11493,,,,,
BADINI,KILLA SAIFULLAH,SUB-TEHSIL,OTHERS,10,8,2,,10,8,2,,,,,
BADINI,KILLA SAIFULLAH,SUB-TEHSIL,PARSI,,,,,,,,,,,,
BADINI,KILLA SAIFULLAH,SUB-TEHSIL,SCHEDULED CASTE,1,1,,,1,1,,,,,,
BADINI,KILLA SAIFULLAH,SUB-TEHSIL,SIKH,1,,1,,1,,1,,,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,CHRISTIAN,85,37,48,,85,37,48,,,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,HINDU JATI,,,,,,,,,,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,MUSLIM,33316,14636,18680,,33316,14636,18680,,,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,OTHERS,9,1,8,,9,1,8,,,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,PARSI,,,,,,,,,,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,SIKH,,,,,,,,,,,,
BALANARI,KACHHI,SUB-TEHSIL,QADIANI/AHMADI,1,,1,,1,,1,,,,,
BALANARI,KACHHI,SUB-TEHSIL,CHRISTIAN,346,116,230,,346,116,230,,,,,
BALANARI,KACHHI,SUB-TEHSIL,HINDU JATI,122,59,63,,122,59,63,,,,,
BALANARI,KACHHI,SUB-TEHSIL,MUSLIM,59649,27623,32024,2,59649,27623,32024,2,,,,
BALANARI,KACHHI,SUB-TEHSIL,OTHERS,36,11,25,,36,11,25,,,,,
BALANARI,KACHHI,SUB-TEHSIL,PARSI,,,,,,,,,,,,
BALANARI,KACHHI,SUB-TEHSIL,SCHEDULED CASTE,2,1,1,,2,1,1,,,,,
BALANARI,KACHHI,SUB-TEHSIL,SIKH,2,1,1,,2,1,1,,,,,
BALNIGORE,KECH,SUB-TEHSIL,QADIANI/AHMADI,2,,2,,2,,2,,,,,
BALNIGORE,KECH,SUB-TEHSIL,CHRISTIAN,122,62,60,,122,62,60,,,,,
BALNIGORE,KECH,SUB-TEHSIL,HINDU JATI,,,,,,,,,,,,
BALNIGORE,KECH,SUB-TEHSIL,MUSLIM,50274,24263,26010,1,50274,24263,26010,1,,,,
BALNIGORE,KECH,SUB-TEHSIL,OTHERS,3,1,2,,3,1,2,,,,,
BALNIGORE,KECH,SUB-TEHSIL,PARSI,2,1,1,,2,1,1,,,,,
BALNIGORE,KECH,SUB-TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
BALNIGORE,KECH,SUB-TEHSIL,SIKH,1,1,,,1,1,,,,,,
BALOCHISTAN,,PROVINCE,QADIANI/AHMADI,557,239,317,1,246,99,146,1,311,140,171,
BALOCHISTAN,,PROVINCE,CHRISTIAN,62731,31329,31392,10,27245,13418,13820,7,35486,17911,17572,3
BALOCHISTAN,,PROVINCE,HINDU JATI,57010,27765,29241,4,15297,7349,7947,1,41713,20416,21294,3
BALOCHISTAN,,PROVINCE,MUSLIM,14429568,6887740,7541094,734,10178151,4850001,5327717,433,4251417,2037739,2213377,301
BALOCHISTAN,,PROVINCE,OTHERS,8810,4053,4749,8,6314,2904,3404,6,2496,1149,1345,2
BALOCHISTAN,,PROVINCE,PARSI,181,89,92,,99,44,55,,82,45,37,
BALOCHISTAN,,PROVINCE,SCHEDULED CASTE,2097,996,1097,4,1481,692,785,4,616,304,312,
BALOCHISTAN,,PROVINCE,SIKH,1057,420,633,4,589,191,395,3,468,229,238,1
BARKHAN,BARKHAN,DISTRICT,QADIANI/AHMADI,4,1,3,,4,1,3,,,,,
BARKHAN,BARKHAN,DISTRICT,CHRISTIAN,462,231,231,,456,226,230,,6,5,1,
BARKHAN,BARKHAN,DISTRICT,HINDU JATI,1,,1,,1,,1,,,,,
BARKHAN,BARKHAN,DISTRICT,MUSLIM,209755,100376,109371,8,195338,93355,101976,7,14417,7021,7395,1
BARKHAN,BARKHAN,DISTRICT,OTHERS,21,5,16,,19,5,14,,2,,2,
BARKHAN,BARKHAN,DISTRICT,PARSI,,,,,,,,,,,,
BARKHAN,BARKHAN,DISTRICT,SCHEDULED CASTE,3,2,1,,3,2,1,,,,,
BARKHAN,BARKHAN,DISTRICT,SIKH,3,2,1,,3,2,1,,,,,
BARKHAN,BARKHAN,TEHSIL,QADIANI/AHMADI,4,1,3,,4,1,3,,,,,
BARKHAN,BARKHAN,TEHSIL,CHRISTIAN,462,231,231,,456,226,230,,6,5,1,
BARKHAN,BARKHAN,TEHSIL,HINDU JATI,1,,1,,1,,1,,,,,
BARKHAN,BARKHAN,TEHSIL,MUSLIM,209755,100376,109371,8,195338,93355,101976,7,14417,7021,7395,1
BARKHAN,BARKHAN,TEHSIL,OTHERS,21,5,16,,19,5,14,,2,,2,
BARKHAN,BARKHAN,TEHSIL,PARSI,,,,,,,,,,,,
BARKHAN,BARKHAN,TEHSIL,SCHEDULED CASTE,3,2,1,,3,2,1,,,,,
BARKHAN,BARKHAN,TEHSIL,SIKH,3,2,1,,3,2,1,,,,,
BARSHORE,PISHIN,TEHSIL,QADIANI/AHMADI,12,5,7,,12,5,7,,,,,
BARSHORE,PISHIN,TEHSIL,CHRISTIAN,460,232,228,,460,232,228,,,,,
BARSHORE,PISHIN,TEHSIL,HINDU JATI,2,1,1,,2,1,1,,,,,
BARSHORE,PISHIN,TEHSIL,MUSLIM,141508,66732,74767,9,141508,66732,74767,9,,,,
BARSHORE,PISHIN,TEHSIL,OTHERS,6,4,2,,6,4,2,,,,,
BARSHORE,PISHIN,TEHSIL,PARSI,,,,,,,,,,,,
BARSHORE,PISHIN,TEHSIL,SCHEDULED CASTE,3,1,2,,3,1,2,,,,,
BARSHORE,PISHIN,TEHSIL,SIKH,3,,3,,3,,3,,,,,
BELA,LASBELA,SUB-DIVISION,QADIANI/AHMADI,2,1,1,,1,,1,,1,1,,
BELA,LASBELA,SUB-DIVISION,CHRISTIAN,210,111,99,,172,95,77,,38,16,22,
BELA,LASBELA,SUB-DIVISION,HINDU JATI,5392,2592,2800,,3271,1571,1700,,2121,1021,1100,
BELA,LASBELA,SUB-DIVISION,MUSLIM,123447,59448,63990,9,96235,46988,49239,8,27212,12460,14751,1
BELA,LASBELA,SUB-DIVISION,OTHERS,194,89,105,,187,86,101,,7,3,4,
BELA,LASBELA,SUB-DIVISION,PARSI,,,,,,,,,,,,
BELA,LASBELA,SUB-DIVISION,SCHEDULED CASTE,16,7,9,,16,7,9,,,,,
BELA,LASBELA,SUB-DIVISION,SIKH,3,3,,,2,2,,,1,1,,
BESIMA,WASHUK,SUB-DIVISION,QADIANI/AHMADI,1,1,,,1,1,,,,,,
BESIMA,WASHUK,SUB-DIVISION,CHRISTIAN,154,72,82,,154,72,82,,,,,
BESIMA,WASHUK,SUB-DIVISION,HINDU JATI,2,,2,,2,,2,,,,,
BESIMA,WASHUK,SUB-DIVISION,MUSLIM,63172,28841,34327,4,63172,28841,34327,4,,,,
BESIMA,WASHUK,SUB-DIVISION,OTHERS,33,13,20,,33,13,20,,,,,
BESIMA,WASHUK,SUB-DIVISION,PARSI,2,1,1,,2,1,1,,,,,
BESIMA,WASHUK,SUB-DIVISION,SCHEDULED CASTE,3,2,1,,3,2,1,,,,,
BESIMA,WASHUK,SUB-DIVISION,SIKH,1,,1,,1,,1,,,,,
BHAG,KACHHI,SUB-DIVISION,QADIANI/AHMADI,,,,,,,,,,,,
BHAG,KACHHI,SUB-DIVISION,CHRISTIAN,178,96,82,,147,77,70,,31,19,12,
BHAG,KACHHI,SUB-DIVISION,HINDU JATI,1159,598,561,,95,46,49,,1064,552,512,
BHAG,KACHHI,SUB-DIVISION,MUSLIM,82343,40533,41807,3,64805,31600,33203,2,17538,8933,8604,1
BHAG,KACHHI,SUB-DIVISION,OTHERS,7,3,4,,6,2,4,,1,1,,
BHAG,KACHHI,SUB-DIVISION,PARSI,,,,,,,,,,,,
BHAG,KACHHI,SUB-DIVISION,SCHEDULED CASTE,,,,,,,,,,,,
BHAG,KACHHI,SUB-DIVISION,SIKH,,,,,,,,,,,,
BORI,LORALAI,SUB-DIVISION,QADIANI/AHMADI,4,1,3,,4,1,3,,,,,
BORI,LORALAI,SUB-DIVISION,CHRISTIAN,983,491,492,,373,181,192,,610,310,300,
BORI,LORALAI,SUB-DIVISION,HINDU JATI,376,180,196,,111,53,58,,265,127,138,
BORI,LORALAI,SUB-DIVISION,MUSLIM,221155,104946,116195,14,164662,77966,86683,13,56493,26980,29512,1
BORI,LORALAI,SUB-DIVISION,OTHERS,54,20,34,,50,19,31,,4,1,3,
BORI,LORALAI,SUB-DIVISION,PARSI,1,1,,,,,,,1,1,,
BORI,LORALAI,SUB-DIVISION,SCHEDULED CASTE,5,4,1,,3,2,1,,2,2,,
BORI,LORALAI,SUB-DIVISION,SIKH,12,7,5,,1,1,,,11,6,5,
BOSTAN,PISHIN,TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
BOSTAN,PISHIN,TEHSIL,CHRISTIAN,206,102,104,,206,102,104,,,,,
BOSTAN,PISHIN,TEHSIL,HINDU JATI,,,,,,,,,,,,
BOSTAN,PISHIN,TEHSIL,MUSLIM,49513,24325,25186,2,49513,24325,25186,2,,,,
BOSTAN,PISHIN,TEHSIL,OTHERS,2,1,1,,2,1,1,,,,,
BOSTAN,PISHIN,TEHSIL,PARSI,,,,,,,,,,,,
BOSTAN,PISHIN,TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
BOSTAN,PISHIN,TEHSIL,SIKH,,,,,,,,,,,,
BULAIDA,KECH,SUB-DIVISION,QADIANI/AHMADI,9,6,3,,4,3,1,,5,3,2,
BULAIDA,KECH,SUB-DIVISION,CHRISTIAN,698,319,379,,203,104,99,,495,215,280,
BULAIDA,KECH,SUB-DIVISION,HINDU JATI,24,9,15,,11,6,5,,13,3,10,
BULAIDA,KECH,SUB-DIVISION,MUSLIM,106955,50035,56866,54,38787,17528,21257,2,68168,32507,35609,52
BULAIDA,KECH,SUB-DIVISION,OTHERS,141,56,85,,86,40,46,,55,16,39,
BULAIDA,KECH,SUB-DIVISION,PARSI,1,,1,,,,,,1,,1,
BULAIDA,KECH,SUB-DIVISION,SCHEDULED CASTE,13,3,10,,,,,,13,3,10,
BULAIDA,KECH,SUB-DIVISION,SIKH,6,1,5,,4,1,3,,2,,2,
CHAGAI,CHAGAI,DISTRICT,QADIANI/AHMADI,3,,3,,2,,2,,1,,1,
CHAGAI,CHAGAI,DISTRICT,CHRISTIAN,922,464,458,,725,366,359,,197,98,99,
CHAGAI,CHAGAI,DISTRICT,HINDU JATI,892,463,429,,52,31,21,,840,432,408,
CHAGAI,CHAGAI,DISTRICT,MUSLIM,266739,128006,138728,5,247840,118803,129032,5,18899,9203,9696,
CHAGAI,CHAGAI,DISTRICT,OTHERS,24,11,13,,24,11,13,,,,,
CHAGAI,CHAGAI,DISTRICT,PARSI,1,1,,,1,1,,,,,,
CHAGAI,CHAGAI,DISTRICT,SCHEDULED CASTE,4,3,1,,4,3,1,,,,,
CHAGAI,CHAGAI,DISTRICT,SIKH,26,16,10,,4,2,2,,22,14,8,
CHAGAI,CHAGAI,TEHSIL,QADIANI/AHMADI,1,,1,,1,,1,,,,,
CHAGAI,CHAGAI,TEHSIL,CHRISTIAN,127,73,54,,127,73,54,,,,,
CHAGAI,CHAGAI,TEHSIL,HINDU JATI,,,,,,,,,,,,
CHAGAI,CHAGAI,TEHSIL,MUSLIM,73185,36252,36930,3,73185,36252,36930,3,,,,
CHAGAI,CHAGAI,TEHSIL,OTHERS,11,4,7,,11,4,7,,,,,
CHAGAI,CHAGAI,TEHSIL,PARSI,,,,,,,,,,,,
CHAGAI,CHAGAI,TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
CHAGAI,CHAGAI,TEHSIL,SIKH,2,2,,,2,2,,,,,,
CHAMAN,CHAMAN,DISTRICT,QADIANI/AHMADI,7,4,3,,7,4,3,,,,,
CHAMAN,CHAMAN,DISTRICT,CHRISTIAN,1245,615,630,,531,249,282,,714,366,348,
CHAMAN,CHAMAN,DISTRICT,HINDU JATI,205,97,108,,5,2,3,,200,95,105,
CHAMAN,CHAMAN,DISTRICT,MUSLIM,464564,204233,260318,13,335355,146092,189251,12,129209,58141,71067,1
CHAMAN,CHAMAN,DISTRICT,OTHERS,171,56,115,,164,51,113,,7,5,2,
CHAMAN,CHAMAN,DISTRICT,PARSI,5,2,3,,1,,1,,4,2,2,
CHAMAN,CHAMAN,DISTRICT,SCHEDULED CASTE,8,1,7,,7,1,6,,1,,1,
CHAMAN,CHAMAN,DISTRICT,SIKH,13,3,10,,9,2,7,,4,1,3,
CHAMAN CITY,CHAMAN,SUB-DIVISION,QADIANI/AHMADI,,,,,,,,,,,,
CHAMAN CITY,CHAMAN,SUB-DIVISION,CHRISTIAN,714,366,348,,,,,,714,366,348,
CHAMAN CITY,CHAMAN,SUB-DIVISION,HINDU JATI,200,95,105,,,,,,200,95,105,
CHAMAN CITY,CHAMAN,SUB-DIVISION,MUSLIM,129209,58141,71067,1,,,,,129209,58141,71067,1
CHAMAN CITY,CHAMAN,SUB-DIVISION,OTHERS,7,5,2,,,,,,7,5,2,
CHAMAN CITY,CHAMAN,SUB-DIVISION,PARSI,4,2,2,,,,,,4,2,2,
CHAMAN CITY,CHAMAN,SUB-DIVISION,SCHEDULED CASTE,1,,1,,,,,,1,,1,
CHAMAN CITY,CHAMAN,SUB-DIVISION,SIKH,4,1,3,,,,,,4,1,3,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,QADIANI/AHMADI,7,4,3,,7,4,3,,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,CHRISTIAN,531,249,282,,531,249,282,,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,HINDU JATI,5,2,3,,5,2,3,,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,MUSLIM,335355,146092,189251,12,335355,146092,189251,12,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,OTHERS,164,51,113,,164,51,113,,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,PARSI,1,,1,,1,,1,,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,SCHEDULED CASTE,7,1,6,,7,1,6,,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,SIKH,9,2,7,,9,2,7,,,,,
CHATTAR,NASIRABAD,SUB-DIVISION,QADIANI/AHMADI,,,,,,,,,,,,
CHATTAR,NASIRABAD,SUB-DIVISION,CHRISTIAN,107,50,57,,107,50,57,,,,,
CHATTAR,NASIRABAD,SUB-DIVISION,HINDU JATI,31,10,21,,31,10,21,,,,,
CHATTAR,NASIRABAD,SUB-DIVISION,MUSLIM,32137,15939,16198,,32137,15939,16198,,,,,
CHATTAR,NASIRABAD,SUB-DIVISION,OTHERS,,,,,,,,,,,,
CHATTAR,NASIRABAD,SUB-DIVISION,PARSI,,,,,,,,,,,,
CHATTAR,NASIRABAD,SUB-DIVISION,SCHEDULED CASTE,,,,,,,,,,,,
CHATTAR,NASIRABAD,SUB-DIVISION,SIKH,1,1,,,1,1,,,,,,
DAK,NUSHKI,SUB-TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
DAK,NUSHKI,SUB-TEHSIL,CHRISTIAN,31,17,14,,31,17,14,,,,,
DAK,NUSHKI,SUB-TEHSIL,HINDU JATI,,,,,,,,,,,,
DAK,NUSHKI,SUB-TEHSIL,MUSLIM,16898,8368,8529,1,16898,8368,8529,1,,,,
DAK,NUSHKI,SUB-TEHSIL,OTHERS,,,,,,,,,,,,
DAK,NUSHKI,SUB-TEHSIL,PARSI,,,,,,,,,,,,
DAK,NUSHKI,SUB-TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
DAK,NUSHKI,SUB-TEHSIL,SIKH,,,,,,,,,,,,
DALBANDIN,CHAGAI,SUB-DIVISION,QADIANI/AHMADI,2,,2,,1,,1,,1,,1,
DALBANDIN,CHAGAI,SUB-DIVISION,CHRISTIAN,394,180,214,,197,82,115,,197,98,99,
DALBANDIN,CHAGAI,SUB-DIVISION,HINDU JATI,842,433,409,,2,1,1,,840,432,408,
DALBANDIN,CHAGAI,SUB-DIVISION,MUSLIM,121489,58496,62992,1,102590,49293,53296,1,18899,9203,9696,
DALBANDIN,CHAGAI,SUB-DIVISION,OTHERS,8,5,3,,8,5,3,,,,,
DALBANDIN,CHAGAI,SUB-DIVISION,PARSI,1,1,,,1,1,,,,,,
DALBANDIN,CHAGAI,SUB-DIVISION,SCHEDULED CASTE,4,3,1,,4,3,1,,,,,
DALBANDIN,CHAGAI,SUB-DIVISION,SIKH,23,14,9,,1,,1,,22,14,8,
DASHT,KECH,SUB-DIVISION,QADIANI/AHMADI,1,,1,,1,,1,,,,,
DASHT,KECH,SUB-DIVISION,CHRISTIAN,160,73,86,1,160,73,86,1,,,,
DASHT,KECH,SUB-DIVISION,HINDU JATI,27,12,15,,27,12,15,,,,,
DASHT,KECH,SUB-DIVISION,MUSLIM,89864,43998,45852,14,89864,43998,45852,14,,,,
DASHT,KECH,SUB-DIVISION,OTHERS,26,10,15,1,26,10,15,1,,,,
DASHT,KECH,SUB-DIVISION,PARSI,,,,,,,,,,,,
DASHT,KECH,SUB-DIVISION,SCHEDULED CASTE,,,,,,,,,,,,
DASHT,KECH,SUB-DIVISION,SIKH,2,,2,,2,,2,,,,,
DASHT,MASTUNG,SUB-DIVISION,QADIANI/AHMADI,,,,,,,,,,,,
DASHT,MASTUNG,SUB-DIVISION,CHRISTIAN,167,82,85,,167,82,85,,,,,
DASHT,MASTUNG,SUB-DIVISION,HINDU JATI,,,,,,,,,,,,
DASHT,MASTUNG,SUB-DIVISION,MUSLIM,67719,30902,36817,,67719,30902,36817,,,,,
DASHT,MASTUNG,SUB-DIVISION,OTHERS,3,2,1,,3,2,1,,,,,
DASHT,MASTUNG,SUB-DIVISION,PARSI,,,,,,,,,,,,
DASHT,MASTUNG,SUB-DIVISION,SCHEDULED CASTE,1,,1,,1,,1,,,,,
DASHT,MASTUNG,SUB-DIVISION,SIKH,,,,,,,,,,,,
DASHT E GORAN,SURAB,SUB-DIVISION,QADIANI/AHMADI,,,,,,,,,,,,
DASHT E GORAN,SURAB,SUB-DIVISION,CHRISTIAN,91,36,55,,91,36,55,,,,,
DASHT E GORAN,SURAB,SUB-DIVISION,HINDU JATI,3,3,,,3,3,,,,,,
DASHT E GORAN,SURAB,SUB-DIVISION,MUSLIM,27400,12505,14889,6,27400,12505,14889,6,,,,
DASHT E GORAN,SURAB,SUB-DIVISION,OTHERS,5,3,2,,5,3,2,,,,,
DASHT E GORAN,SURAB,SUB-DIVISION,PARSI,,,,,,,,,,,,
DASHT E GORAN,SURAB,SUB-DIVISION,SCHEDULED CASTE,2,1,1,,2,1,1,,,,,
DASHT E GORAN,SURAB,SUB-DIVISION,SIKH,2,1,1,,2,1,1,,,,,
DERA BUGTI,DERA BUGTI,DISTRICT,QADIANI/AHMADI,,,,,,,,,,,,
DERA BUGTI,DERA BUGTI,DISTRICT,CHRISTIAN,688,357,331,,442,223,219,,246,134,112,
DERA BUGTI,DERA BUGTI,DISTRICT,HINDU JATI,1095,495,600,,22,6,16,,1073,489,584,
DERA BUGTI,DERA BUGTI,DISTRICT,MUSLIM,353431,159807,193620,4,246320,108923,137394,3,107111,50884,56226,1
DERA BUGTI,DERA BUGTI,DISTRICT,OTHERS,34,8,26,,32,7,25,,2,1,1,
DERA BUGTI,DERA BUGTI,DISTRICT,PARSI,,,,,,,,,,,,
DERA BUGTI,DERA BUGTI,DISTRICT,SCHEDULED CASTE,4,,4,,3,,3,,1,,1,
DERA BUGTI,DERA BUGTI,DISTRICT,SIKH,22,15,7,,8,6,2,,14,9,5,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,QADIANI/AHMADI,,,,,,,,,,,,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,CHRISTIAN,90,42,48,,36,13,23,,54,29,25,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,HINDU JATI,638,286,352,,,,,,638,286,352,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,MUSLIM,50201,23910,26291,,22027,10278,11749,,28174,13632,14542,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,OTHERS,,,,,,,,,,,,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,PARSI,,,,,,,,,,,,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,SCHEDULED CASTE,,,,,,,,,,,,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,SIKH,14,9,5,,,,,,14,9,5,
DERA MURAD JAMALI,NASIRABAD,SUB-DIVISION,QADIANI/AHMADI,4,2,2,,1,,1,,3,2,1,
DERA MURAD JAMALI,NASIRABAD,SUB-DIVISION,CHRISTIAN,767,417,350,,373,207,166,,394,210,184,
DERA MURAD JAMALI,NASIRABAD,SUB-DIVISION,HINDU JATI,1982,987,995,,365,182,183,,1617,805,812,
DERA MURAD JAMALI,NASIRABAD,SUB-DIVISION,MUSLIM,262933,128394,134531,8,158006,75899,82101,6,104927,52495,52430,2
DERA MURAD JAMALI,NASIRABAD,SUB-DIVISION,OTHERS,109,55,53,1,101,51,49,1,8,4,4,
DERA MURAD JAMALI,NASIRABAD,SUB-DIVISION,PARSI,1,1,,,1,1,,,,,,
DERA MURAD JAMALI,NASIRABAD,SUB-DIVISION,SCHEDULED CASTE,21,12,9,,19,11,8,,2,1,1,
DERA MURAD JAMALI,NASIRABAD,SUB-DIVISION,SIKH,5,3,2,,4,2,2,,1,1,,
DHADAR,KACHHI,SUB-DIVISION,QADIANI/AHMADI,,,,,,,,,,,,
DHADAR,KACHHI,SUB-DIVISION,CHRISTIAN,220,114,106,,140,72,68,,80,42,38,
DHADAR,KACHHI,SUB-DIVISION,HINDU JATI,432,225,207,,,,,,432,225,207,
DHADAR,KACHHI,SUB-DIVISION,MUSLIM,49183,23848,25333,2,32419,15375,17042,2,16764,8473,8291,
DHADAR,KACHHI,SUB-DIVISION,OTHERS,,,,,,,,,,,,
DHADAR,KACHHI,SUB-DIVISION,PARSI,,,,,,,,,,,,
DHADAR,KACHHI,SUB-DIVISION,SCHEDULED CASTE,,,,,,,,,,,,
DHADAR,KACHHI,SUB-DIVISION,SIKH,1,,1,,1,,1,,,,,
DOBANDI,KILLA ABDULLAH,SUB-TEHSIL,QADIANI/AHMADI,1,,1,,1,,1,,,,,
DOBANDI,KILLA ABDULLAH,SUB-TEHSIL,CHRISTIAN,235,115,120,,235,115,120,,,,,
DOBANDI,KILLA ABDULLAH,SUB-TEHSIL,HINDU JATI,,,,,,,,,,,,
DOBANDI,KILLA ABDULLAH,SUB-TEHSIL,MUSLIM,69485,33051,36431,3,69485,33051,36431,3,,,,
DOBANDI,KILLA ABDULLAH,SUB-TEHSIL,OTHERS,37,11,26,,37,11,26,,,,,
DOBANDI,KILLA ABDULLAH,SUB-TEHSIL,PARSI,,,,,,,,,,,,
DOBANDI,KILLA ABDULLAH,SUB-TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
DOBANDI,KILLA ABDULLAH,SUB-TEHSIL,SIKH,1,,1,,1,,1,,,,,
