name_admin_unit,part_of_district,admin_unit,disab_func_lim,age_group,overall,rural,urban
HAFIZABAD,HAFIZABAD,DISTRICT,Hearing,41 - 60,14274,9011,5263
HAFIZABAD,HAFIZABAD,DISTRICT,Hearing,5 - 16,2471,1465,1006
HAFIZABAD,HAFIZABAD,DISTRICT,Hearing,5 - 9,1362,838,524
HAFIZABAD,HAFIZABAD,DISTRICT,Hearing,>18,28226,18040,10186
HAFIZABAD,HAFIZABAD,DISTRICT,Hearing,>60,11216,7577,3639
HAFIZABAD,HAFIZABAD,DISTRICT,Memorization/ Focus,0 - 4,859,557,302
HAFIZABAD,HAFIZABAD,DISTRICT,Memorization/ Focus,10 - 12,494,312,182
HAFIZABAD,HAFIZABAD,DISTRICT,Memorization/ Focus,13 - 14,361,209,152
HAFIZABAD,HAFIZABAD,DISTRICT,Memorization/ Focus,15 - 24,1540,893,647
HAFIZABAD,HAFIZABAD,DISTRICT,Memorization/ Focus,15 - 49,6865,4002,2863
HAFIZABAD,HAFIZABAD,DISTRICT,Memorization/ Focus,25 - 40,1881,978,903
HAFIZABAD,HAFIZABAD,DISTRICT,Memorization/ Focus,41 - 60,8903,5819,3084
HAFIZABAD,HAFIZABAD,DISTRICT,Memorization/ Focus,5 - 16,2289,1415,874
HAFIZABAD,HAFIZABAD,DISTRICT,Memorization/ Focus,5 - 9,1075,678,397
HAFIZABAD,HAFIZABAD,DISTRICT,Memorization/ Focus,>18,19406,12490,6916
HAFIZABAD,HAFIZABAD,DISTRICT,Memorization/ Focus,>60,7747,5208,2539
HAFIZABAD,HAFIZABAD,DISTRICT,Population,0 - 4,178061,111224,66837
HAFIZABAD,HAFIZABAD,DISTRICT,Population,10 - 12,94074,58330,35744
HAFIZABAD,HAFIZABAD,DISTRICT,Population,13 - 14,59391,36068,23323
HAFIZABAD,HAFIZABAD,DISTRICT,Population,15 - 24,249517,152074,97443
HAFIZABAD,HAFIZABAD,DISTRICT,Population,15 - 49,656233,398949,257284
HAFIZABAD,HAFIZABAD,DISTRICT,Population,25 - 40,290310,175318,114992
HAFIZABAD,HAFIZABAD,DISTRICT,Population,41 - 60,213476,131915,81561
HAFIZABAD,HAFIZABAD,DISTRICT,Population,5 - 16,362637,224822,137815
HAFIZABAD,HAFIZABAD,DISTRICT,Population,5 - 9,152947,95881,57066
HAFIZABAD,HAFIZABAD,DISTRICT,Population,>18,724792,446325,278467
HAFIZABAD,HAFIZABAD,DISTRICT,Population,>60,81875,54707,27168
HAFIZABAD,HAFIZABAD,DISTRICT,Seeing,0 - 4,872,587,285
HAFIZABAD,HAFIZABAD,DISTRICT,Seeing,10 - 12,468,297,171
HAFIZABAD,HAFIZABAD,DISTRICT,Seeing,13 - 14,400,221,179
HAFIZABAD,HAFIZABAD,DISTRICT,Seeing,15 - 24,1722,1024,698
HAFIZABAD,HAFIZABAD,DISTRICT,Seeing,15 - 49,8650,5214,3436
HAFIZABAD,HAFIZABAD,DISTRICT,Seeing,25 - 40,2388,1399,989
HAFIZABAD,HAFIZABAD,DISTRICT,Seeing,41 - 60,11280,6898,4382
HAFIZABAD,HAFIZABAD,DISTRICT,Seeing,5 - 16,2693,1681,1012
HAFIZABAD,HAFIZABAD,DISTRICT,Seeing,5 - 9,1446,938,508
HAFIZABAD,HAFIZABAD,DISTRICT,Seeing,>18,25219,15804,9415
HAFIZABAD,HAFIZABAD,DISTRICT,Seeing,>60,10513,6891,3622
HAFIZABAD,HAFIZABAD,DISTRICT,Self care etc,0 - 4,629,405,224
HAFIZABAD,HAFIZABAD,DISTRICT,Self care etc,10 - 12,177,111,66
HAFIZABAD,HAFIZABAD,DISTRICT,Self care etc,13 - 14,118,69,49
HAFIZABAD,HAFIZABAD,DISTRICT,Self care etc,15 - 24,463,276,187
HAFIZABAD,HAFIZABAD,DISTRICT,Self care etc,15 - 49,4120,2315,1805
HAFIZABAD,HAFIZABAD,DISTRICT,Self care etc,25 - 40,786,327,459
HAFIZABAD,HAFIZABAD,DISTRICT,Self care etc,41 - 60,7880,4993,2887
HAFIZABAD,HAFIZABAD,DISTRICT,Self care etc,5 - 16,922,594,328
HAFIZABAD,HAFIZABAD,DISTRICT,Self care etc,5 - 9,525,354,171
HAFIZABAD,HAFIZABAD,DISTRICT,Self care etc,>18,15655,10024,5631
HAFIZABAD,HAFIZABAD,DISTRICT,Self care etc,>60,6703,4544,2159
HAFIZABAD,HAFIZABAD,DISTRICT,Walking/ Climbing,0 - 4,1636,1120,516
HAFIZABAD,HAFIZABAD,DISTRICT,Walking/ Climbing,10 - 12,926,643,283
HAFIZABAD,HAFIZABAD,DISTRICT,Walking/ Climbing,13 - 14,735,440,295
HAFIZABAD,HAFIZABAD,DISTRICT,Walking/ Climbing,15 - 24,2987,1876,1111
HAFIZABAD,HAFIZABAD,DISTRICT,Walking/ Climbing,15 - 49,14328,8727,5601
HAFIZABAD,HAFIZABAD,DISTRICT,Walking/ Climbing,25 - 40,4282,2680,1602
HAFIZABAD,HAFIZABAD,DISTRICT,Walking/ Climbing,41 - 60,17907,11007,6900
HAFIZABAD,HAFIZABAD,DISTRICT,Walking/ Climbing,5 - 16,4281,2788,1493
HAFIZABAD,HAFIZABAD,DISTRICT,Walking/ Climbing,5 - 9,2000,1318,682
HAFIZABAD,HAFIZABAD,DISTRICT,Walking/ Climbing,>18,41843,26654,15189
HAFIZABAD,HAFIZABAD,DISTRICT,Walking/ Climbing,>60,17839,11820,6019
HAFIZABAD,HAFIZABAD,TEHSIL,Communication,0 - 4,301,210,91
HAFIZABAD,HAFIZABAD,TEHSIL,Communication,10 - 12,288,134,154
HAFIZABAD,HAFIZABAD,TEHSIL,Communication,13 - 14,229,100,129
HAFIZABAD,HAFIZABAD,TEHSIL,Communication,15 - 24,857,418,439
HAFIZABAD,HAFIZABAD,TEHSIL,Communication,15 - 49,2994,1434,1560
HAFIZABAD,HAFIZABAD,TEHSIL,Communication,25 - 40,913,389,524
HAFIZABAD,HAFIZABAD,TEHSIL,Communication,41 - 60,3058,1637,1421
HAFIZABAD,HAFIZABAD,TEHSIL,Communication,5 - 16,1234,603,631
HAFIZABAD,HAFIZABAD,TEHSIL,Communication,5 - 9,492,254,238
HAFIZABAD,HAFIZABAD,TEHSIL,Communication,>18,7330,3958,3372
HAFIZABAD,HAFIZABAD,TEHSIL,Communication,>60,2889,1708,1181
HAFIZABAD,HAFIZABAD,TEHSIL,Disability,0 - 4,861,775,86
HAFIZABAD,HAFIZABAD,TEHSIL,Disability,10 - 12,842,561,281
HAFIZABAD,HAFIZABAD,TEHSIL,Disability,13 - 14,639,374,265
HAFIZABAD,HAFIZABAD,TEHSIL,Disability,15 - 24,2384,1535,849
HAFIZABAD,HAFIZABAD,TEHSIL,Disability,15 - 49,7024,3774,3250
HAFIZABAD,HAFIZABAD,TEHSIL,Disability,25 - 40,2948,1664,1284
HAFIZABAD,HAFIZABAD,TEHSIL,Disability,41 - 60,4602,1891,2711
HAFIZABAD,HAFIZABAD,TEHSIL,Disability,5 - 16,2984,1957,1027
HAFIZABAD,HAFIZABAD,TEHSIL,Disability,5 - 9,935,669,266
HAFIZABAD,HAFIZABAD,TEHSIL,Disability,>18,18490,10081,8409
HAFIZABAD,HAFIZABAD,TEHSIL,Disability,>60,9633,5685,3948
HAFIZABAD,HAFIZABAD,TEHSIL,Functional limitation,0 - 4,3239,2021,1218
HAFIZABAD,HAFIZABAD,TEHSIL,Functional limitation,10 - 12,1460,830,630
HAFIZABAD,HAFIZABAD,TEHSIL,Functional limitation,13 - 14,1204,623,581
HAFIZABAD,HAFIZABAD,TEHSIL,Functional limitation,15 - 24,4639,2579,2060
HAFIZABAD,HAFIZABAD,TEHSIL,Functional limitation,15 - 49,25836,13473,12363
HAFIZABAD,HAFIZABAD,TEHSIL,Functional limitation,25 - 40,6980,3511,3469
HAFIZABAD,HAFIZABAD,TEHSIL,Functional limitation,41 - 60,35641,18968,16673
HAFIZABAD,HAFIZABAD,TEHSIL,Functional limitation,5 - 16,7292,4148,3144
HAFIZABAD,HAFIZABAD,TEHSIL,Functional limitation,5 - 9,3631,2144,1487
HAFIZABAD,HAFIZABAD,TEHSIL,Functional limitation,>18,77854,43313,34541
HAFIZABAD,HAFIZABAD,TEHSIL,Functional limitation,>60,32437,19298,13139
HAFIZABAD,HAFIZABAD,TEHSIL,Hearing,0 - 4,768,469,299
HAFIZABAD,HAFIZABAD,TEHSIL,Hearing,10 - 12,264,133,131
HAFIZABAD,HAFIZABAD,TEHSIL,Hearing,13 - 14,236,113,123
HAFIZABAD,HAFIZABAD,TEHSIL,Hearing,15 - 24,825,422,403
HAFIZABAD,HAFIZABAD,TEHSIL,Hearing,15 - 49,5243,2726,2517
HAFIZABAD,HAFIZABAD,TEHSIL,Hearing,25 - 40,1236,564,672
HAFIZABAD,HAFIZABAD,TEHSIL,Hearing,41 - 60,8069,4366,3703
HAFIZABAD,HAFIZABAD,TEHSIL,Hearing,5 - 16,1449,765,684
HAFIZABAD,HAFIZABAD,TEHSIL,Hearing,5 - 9,775,426,349
HAFIZABAD,HAFIZABAD,TEHSIL,Hearing,>18,16125,8955,7170
HAFIZABAD,HAFIZABAD,TEHSIL,Hearing,>60,6318,3776,2542
HAFIZABAD,HAFIZABAD,TEHSIL,Memorization/ Focus,0 - 4,558,354,204
HAFIZABAD,HAFIZABAD,TEHSIL,Memorization/ Focus,10 - 12,291,160,131
HAFIZABAD,HAFIZABAD,TEHSIL,Memorization/ Focus,13 - 14,226,120,106
HAFIZABAD,HAFIZABAD,TEHSIL,Memorization/ Focus,15 - 24,964,516,448
HAFIZABAD,HAFIZABAD,TEHSIL,Memorization/ Focus,15 - 49,4073,2020,2053
HAFIZABAD,HAFIZABAD,TEHSIL,Memorization/ Focus,25 - 40,1202,538,664
HAFIZABAD,HAFIZABAD,TEHSIL,Memorization/ Focus,41 - 60,4639,2461,2178
HAFIZABAD,HAFIZABAD,TEHSIL,Memorization/ Focus,5 - 16,1336,747,589
HAFIZABAD,HAFIZABAD,TEHSIL,Memorization/ Focus,5 - 9,592,339,253
HAFIZABAD,HAFIZABAD,TEHSIL,Memorization/ Focus,>18,10759,5855,4904
HAFIZABAD,HAFIZABAD,TEHSIL,Memorization/ Focus,>60,4361,2573,1788
HAFIZABAD,HAFIZABAD,TEHSIL,Population,0 - 4,103760,57226,46534
HAFIZABAD,HAFIZABAD,TEHSIL,Population,10 - 12,53073,29213,23860
HAFIZABAD,HAFIZABAD,TEHSIL,Population,13 - 14,33925,18283,15642
HAFIZABAD,HAFIZABAD,TEHSIL,Population,15 - 24,145536,79304,66232
HAFIZABAD,HAFIZABAD,TEHSIL,Population,15 - 49,382228,207273,174955
HAFIZABAD,HAFIZABAD,TEHSIL,Population,25 - 40,169223,91372,77851
HAFIZABAD,HAFIZABAD,TEHSIL,Population,41 - 60,124228,68085,56143
HAFIZABAD,HAFIZABAD,TEHSIL,Population,5 - 16,203289,111375,91914
HAFIZABAD,HAFIZABAD,TEHSIL,Population,5 - 9,83928,46346,37582
HAFIZABAD,HAFIZABAD,TEHSIL,Population,>18,422150,232191,189959
HAFIZABAD,HAFIZABAD,TEHSIL,Population,>60,47227,28327,18900
HAFIZABAD,HAFIZABAD,TEHSIL,Seeing,0 - 4,540,367,173
HAFIZABAD,HAFIZABAD,TEHSIL,Seeing,10 - 12,264,152,112
HAFIZABAD,HAFIZABAD,TEHSIL,Seeing,13 - 14,262,138,124
HAFIZABAD,HAFIZABAD,TEHSIL,Seeing,15 - 24,1020,570,450
HAFIZABAD,HAFIZABAD,TEHSIL,Seeing,15 - 49,5165,2853,2312
HAFIZABAD,HAFIZABAD,TEHSIL,Seeing,25 - 40,1473,814,659
HAFIZABAD,HAFIZABAD,TEHSIL,Seeing,41 - 60,6612,3558,3054
HAFIZABAD,HAFIZABAD,TEHSIL,Seeing,5 - 16,1561,881,680
HAFIZABAD,HAFIZABAD,TEHSIL,Seeing,5 - 9,817,476,341
HAFIZABAD,HAFIZABAD,TEHSIL,Seeing,>18,14725,8247,6478
HAFIZABAD,HAFIZABAD,TEHSIL,Seeing,>60,6012,3526,2486
HAFIZABAD,HAFIZABAD,TEHSIL,Self care etc,0 - 4,426,263,163
HAFIZABAD,HAFIZABAD,TEHSIL,Self care etc,10 - 12,145,95,50
HAFIZABAD,HAFIZABAD,TEHSIL,Self care etc,13 - 14,89,54,35
HAFIZABAD,HAFIZABAD,TEHSIL,Self care etc,15 - 24,370,223,147
HAFIZABAD,HAFIZABAD,TEHSIL,Self care etc,15 - 49,2534,1202,1332
HAFIZABAD,HAFIZABAD,TEHSIL,Self care etc,25 - 40,595,228,367
HAFIZABAD,HAFIZABAD,TEHSIL,Self care etc,41 - 60,4041,2074,1967
HAFIZABAD,HAFIZABAD,TEHSIL,Self care etc,5 - 16,634,403,231
HAFIZABAD,HAFIZABAD,TEHSIL,Self care etc,5 - 9,317,206,111
HAFIZABAD,HAFIZABAD,TEHSIL,Self care etc,>18,8624,4688,3936
HAFIZABAD,HAFIZABAD,TEHSIL,Self care etc,>60,3767,2261,1506
HAFIZABAD,HAFIZABAD,TEHSIL,Walking/ Climbing,0 - 4,1008,666,342
HAFIZABAD,HAFIZABAD,TEHSIL,Walking/ Climbing,10 - 12,578,377,201
HAFIZABAD,HAFIZABAD,TEHSIL,Walking/ Climbing,13 - 14,468,255,213
HAFIZABAD,HAFIZABAD,TEHSIL,Walking/ Climbing,15 - 24,1867,1127,740
HAFIZABAD,HAFIZABAD,TEHSIL,Walking/ Climbing,15 - 49,8646,4765,3881
HAFIZABAD,HAFIZABAD,TEHSIL,Walking/ Climbing,25 - 40,2696,1568,1128
HAFIZABAD,HAFIZABAD,TEHSIL,Walking/ Climbing,41 - 60,10170,5407,4763
HAFIZABAD,HAFIZABAD,TEHSIL,Walking/ Climbing,5 - 16,2579,1563,1016
HAFIZABAD,HAFIZABAD,TEHSIL,Walking/ Climbing,5 - 9,1147,708,439
HAFIZABAD,HAFIZABAD,TEHSIL,Walking/ Climbing,>18,24373,13835,10538
HAFIZABAD,HAFIZABAD,TEHSIL,Walking/ Climbing,>60,10366,6163,4203
HAROONABAD,BAHAWALNAGAR,TEHSIL,Communication,0 - 4,57,34,23
HAROONABAD,BAHAWALNAGAR,TEHSIL,Communication,10 - 12,221,150,71
HAROONABAD,BAHAWALNAGAR,TEHSIL,Communication,13 - 14,142,97,45
HAROONABAD,BAHAWALNAGAR,TEHSIL,Communication,15 - 24,641,436,205
HAROONABAD,BAHAWALNAGAR,TEHSIL,Communication,15 - 49,1681,1127,554
HAROONABAD,BAHAWALNAGAR,TEHSIL,Communication,25 - 40,463,316,147
HAROONABAD,BAHAWALNAGAR,TEHSIL,Communication,41 - 60,1925,1263,662
HAROONABAD,BAHAWALNAGAR,TEHSIL,Communication,5 - 16,811,546,265
HAROONABAD,BAHAWALNAGAR,TEHSIL,Communication,5 - 9,295,197,98
HAROONABAD,BAHAWALNAGAR,TEHSIL,Communication,>18,5655,3855,1800
HAROONABAD,BAHAWALNAGAR,TEHSIL,Communication,>60,2925,2054,871
HAROONABAD,BAHAWALNAGAR,TEHSIL,Disability,0 - 4,128,81,47
HAROONABAD,BAHAWALNAGAR,TEHSIL,Disability,10 - 12,400,265,135
HAROONABAD,BAHAWALNAGAR,TEHSIL,Disability,13 - 14,263,169,94
HAROONABAD,BAHAWALNAGAR,TEHSIL,Disability,15 - 24,1150,775,375
HAROONABAD,BAHAWALNAGAR,TEHSIL,Disability,15 - 49,3301,2234,1067
HAROONABAD,BAHAWALNAGAR,TEHSIL,Disability,25 - 40,1103,734,369
HAROONABAD,BAHAWALNAGAR,TEHSIL,Disability,41 - 60,4067,2684,1383
HAROONABAD,BAHAWALNAGAR,TEHSIL,Disability,5 - 16,1430,954,476
HAROONABAD,BAHAWALNAGAR,TEHSIL,Disability,5 - 9,498,341,157
HAROONABAD,BAHAWALNAGAR,TEHSIL,Disability,>18,18561,12757,5804
HAROONABAD,BAHAWALNAGAR,TEHSIL,Disability,>60,12775,8935,3840
HAROONABAD,BAHAWALNAGAR,TEHSIL,Functional limitation,0 - 4,194,115,79
HAROONABAD,BAHAWALNAGAR,TEHSIL,Functional limitation,10 - 12,554,349,205
HAROONABAD,BAHAWALNAGAR,TEHSIL,Functional limitation,13 - 14,424,262,162
HAROONABAD,BAHAWALNAGAR,TEHSIL,Functional limitation,15 - 24,1553,998,555
HAROONABAD,BAHAWALNAGAR,TEHSIL,Functional limitation,15 - 49,10079,6588,3491
HAROONABAD,BAHAWALNAGAR,TEHSIL,Functional limitation,25 - 40,1630,1034,596
HAROONABAD,BAHAWALNAGAR,TEHSIL,Functional limitation,41 - 60,21819,14310,7509
HAROONABAD,BAHAWALNAGAR,TEHSIL,Functional limitation,5 - 16,1940,1251,689
HAROONABAD,BAHAWALNAGAR,TEHSIL,Functional limitation,5 - 9,591,408,183
HAROONABAD,BAHAWALNAGAR,TEHSIL,Functional limitation,>18,54123,36641,17482
HAROONABAD,BAHAWALNAGAR,TEHSIL,Functional limitation,>60,29851,20780,9071
HAROONABAD,BAHAWALNAGAR,TEHSIL,Hearing,0 - 4,34,25,9
HAROONABAD,BAHAWALNAGAR,TEHSIL,Hearing,10 - 12,125,82,43
HAROONABAD,BAHAWALNAGAR,TEHSIL,Hearing,13 - 14,74,47,27
HAROONABAD,BAHAWALNAGAR,TEHSIL,Hearing,15 - 24,399,264,135
HAROONABAD,BAHAWALNAGAR,TEHSIL,Hearing,15 - 49,2264,1504,760
HAROONABAD,BAHAWALNAGAR,TEHSIL,Hearing,25 - 40,295,201,94
HAROONABAD,BAHAWALNAGAR,TEHSIL,Hearing,41 - 60,4675,3088,1587
HAROONABAD,BAHAWALNAGAR,TEHSIL,Hearing,5 - 16,459,310,149
HAROONABAD,BAHAWALNAGAR,TEHSIL,Hearing,5 - 9,165,118,47
HAROONABAD,BAHAWALNAGAR,TEHSIL,Hearing,>18,10862,7402,3460
HAROONABAD,BAHAWALNAGAR,TEHSIL,Hearing,>60,5679,3980,1699
HAROONABAD,BAHAWALNAGAR,TEHSIL,Memorization/ Focus,0 - 4,29,17,12
HAROONABAD,BAHAWALNAGAR,TEHSIL,Memorization/ Focus,10 - 12,165,107,58
HAROONABAD,BAHAWALNAGAR,TEHSIL,Memorization/ Focus,13 - 14,123,80,43
HAROONABAD,BAHAWALNAGAR,TEHSIL,Memorization/ Focus,15 - 24,558,377,181
HAROONABAD,BAHAWALNAGAR,TEHSIL,Memorization/ Focus,15 - 49,1969,1312,657
HAROONABAD,BAHAWALNAGAR,TEHSIL,Memorization/ Focus,25 - 40,423,277,146
HAROONABAD,BAHAWALNAGAR,TEHSIL,Memorization/ Focus,41 - 60,3086,2023,1063
HAROONABAD,BAHAWALNAGAR,TEHSIL,Memorization/ Focus,5 - 16,634,417,217
HAROONABAD,BAHAWALNAGAR,TEHSIL,Memorization/ Focus,5 - 9,210,140,70
HAROONABAD,BAHAWALNAGAR,TEHSIL,Memorization/ Focus,>18,8118,5411,2707
HAROONABAD,BAHAWALNAGAR,TEHSIL,Memorization/ Focus,>60,4308,2912,1396
HAROONABAD,BAHAWALNAGAR,TEHSIL,Population,0 - 4,78818,54298,24520
HAROONABAD,BAHAWALNAGAR,TEHSIL,Population,10 - 12,45451,29516,15935
HAROONABAD,BAHAWALNAGAR,TEHSIL,Population,13 - 14,28774,18395,10379
HAROONABAD,BAHAWALNAGAR,TEHSIL,Population,15 - 24,114378,72551,41827
HAROONABAD,BAHAWALNAGAR,TEHSIL,Population,15 - 49,298426,192170,106256
HAROONABAD,BAHAWALNAGAR,TEHSIL,Population,25 - 40,130666,84806,45860
HAROONABAD,BAHAWALNAGAR,TEHSIL,Population,41 - 60,101229,66209,35020
HAROONABAD,BAHAWALNAGAR,TEHSIL,Population,5 - 16,176305,114866,61439
HAROONABAD,BAHAWALNAGAR,TEHSIL,Population,5 - 9,75395,49904,25491
HAROONABAD,BAHAWALNAGAR,TEHSIL,Population,>18,335181,218839,116342
HAROONABAD,BAHAWALNAGAR,TEHSIL,Population,>60,40276,28061,12215
HAROONABAD,BAHAWALNAGAR,TEHSIL,Seeing,0 - 4,37,20,17
HAROONABAD,BAHAWALNAGAR,TEHSIL,Seeing,10 - 12,133,85,48
HAROONABAD,BAHAWALNAGAR,TEHSIL,Seeing,13 - 14,98,59,39
HAROONABAD,BAHAWALNAGAR,TEHSIL,Seeing,15 - 24,400,262,138
HAROONABAD,BAHAWALNAGAR,TEHSIL,Seeing,15 - 49,1968,1271,697
HAROONABAD,BAHAWALNAGAR,TEHSIL,Seeing,25 - 40,358,212,146
HAROONABAD,BAHAWALNAGAR,TEHSIL,Seeing,41 - 60,3633,2372,1261
HAROONABAD,BAHAWALNAGAR,TEHSIL,Seeing,5 - 16,471,308,163
HAROONABAD,BAHAWALNAGAR,TEHSIL,Seeing,5 - 9,143,98,45
HAROONABAD,BAHAWALNAGAR,TEHSIL,Seeing,>18,9446,6362,3084
HAROONABAD,BAHAWALNAGAR,TEHSIL,Seeing,>60,5243,3645,1598
HAROONABAD,BAHAWALNAGAR,TEHSIL,Self care etc,0 - 4,0,0,0
HAROONABAD,BAHAWALNAGAR,TEHSIL,Self care etc,10 - 12,0,0,0
HAROONABAD,BAHAWALNAGAR,TEHSIL,Self care etc,13 - 14,2,1,1
HAROONABAD,BAHAWALNAGAR,TEHSIL,Self care etc,15 - 24,4,2,2
HAROONABAD,BAHAWALNAGAR,TEHSIL,Self care etc,15 - 49,709,465,244
HAROONABAD,BAHAWALNAGAR,TEHSIL,Self care etc,25 - 40,4,2,2
HAROONABAD,BAHAWALNAGAR,TEHSIL,Self care etc,41 - 60,2659,1737,922
HAROONABAD,BAHAWALNAGAR,TEHSIL,Self care etc,5 - 16,5,2,3
HAROONABAD,BAHAWALNAGAR,TEHSIL,Self care etc,5 - 9,0,0,0
HAROONABAD,BAHAWALNAGAR,TEHSIL,Self care etc,>18,6344,4354,1990
HAROONABAD,BAHAWALNAGAR,TEHSIL,Self care etc,>60,3680,2614,1066
HAROONABAD,BAHAWALNAGAR,TEHSIL,Walking/ Climbing,0 - 4,127,78,49
HAROONABAD,BAHAWALNAGAR,TEHSIL,Walking/ Climbing,10 - 12,312,190,122
HAROONABAD,BAHAWALNAGAR,TEHSIL,Walking/ Climbing,13 - 14,229,142,87
HAROONABAD,BAHAWALNAGAR,TEHSIL,Walking/ Climbing,15 - 24,826,531,295
HAROONABAD,BAHAWALNAGAR,TEHSIL,Walking/ Climbing,15 - 49,4152,2704,1448
HAROONABAD,BAHAWALNAGAR,TEHSIL,Walking/ Climbing,25 - 40,1010,642,368
HAROONABAD,BAHAWALNAGAR,TEHSIL,Walking/ Climbing,41 - 60,7027,4645,2382
HAROONABAD,BAHAWALNAGAR,TEHSIL,Walking/ Climbing,5 - 16,1060,683,377
HAROONABAD,BAHAWALNAGAR,TEHSIL,Walking/ Climbing,5 - 9,332,227,105
HAROONABAD,BAHAWALNAGAR,TEHSIL,Walking/ Climbing,>18,18541,12602,5939
HAROONABAD,BAHAWALNAGAR,TEHSIL,Walking/ Climbing,>60,10053,7039,3014
HASAN ABDAL,ATTOCK,TEHSIL,Communication,0 - 4,122,118,4
HASAN ABDAL,ATTOCK,TEHSIL,Communication,10 - 12,127,116,11
HASAN ABDAL,ATTOCK,TEHSIL,Communication,13 - 14,75,65,10
HASAN ABDAL,ATTOCK,TEHSIL,Communication,15 - 24,351,315,36
HASAN ABDAL,ATTOCK,TEHSIL,Communication,15 - 49,1383,1256,127
HASAN ABDAL,ATTOCK,TEHSIL,Communication,25 - 40,544,508,36
HASAN ABDAL,ATTOCK,TEHSIL,Communication,41 - 60,1662,1252,410
HASAN ABDAL,ATTOCK,TEHSIL,Communication,5 - 16,456,407,49
HASAN ABDAL,ATTOCK,TEHSIL,Communication,5 - 9,186,164,22
HASAN ABDAL,ATTOCK,TEHSIL,Communication,>18,3338,2627,711
HASAN ABDAL,ATTOCK,TEHSIL,Communication,>60,910,667,243
HASAN ABDAL,ATTOCK,TEHSIL,Disability,0 - 4,587,579,8
HASAN ABDAL,ATTOCK,TEHSIL,Disability,10 - 12,491,470,21
HASAN ABDAL,ATTOCK,TEHSIL,Disability,13 - 14,328,303,25
HASAN ABDAL,ATTOCK,TEHSIL,Disability,15 - 24,1485,1392,93
HASAN ABDAL,ATTOCK,TEHSIL,Disability,15 - 49,5941,5674,267
HASAN ABDAL,ATTOCK,TEHSIL,Disability,25 - 40,2633,2529,104
HASAN ABDAL,ATTOCK,TEHSIL,Disability,41 - 60,6585,4962,1623
HASAN ABDAL,ATTOCK,TEHSIL,Disability,5 - 16,1807,1712,95
HASAN ABDAL,ATTOCK,TEHSIL,Disability,5 - 9,689,655,34
HASAN ABDAL,ATTOCK,TEHSIL,Disability,>18,13721,10672,3049
HASAN ABDAL,ATTOCK,TEHSIL,Disability,>60,3568,2304,1264
HASAN ABDAL,ATTOCK,TEHSIL,Functional limitation,0 - 4,593,585,8
HASAN ABDAL,ATTOCK,TEHSIL,Functional limitation,10 - 12,560,525,35
HASAN ABDAL,ATTOCK,TEHSIL,Functional limitation,13 - 14,378,340,38
HASAN ABDAL,ATTOCK,TEHSIL,Functional limitation,15 - 24,1678,1532,146
HASAN ABDAL,ATTOCK,TEHSIL,Functional limitation,15 - 49,8561,7558,1003
HASAN ABDAL,ATTOCK,TEHSIL,Functional limitation,25 - 40,2956,2790,166
HASAN ABDAL,ATTOCK,TEHSIL,Functional limitation,41 - 60,13202,9668,3534
HASAN ABDAL,ATTOCK,TEHSIL,Functional limitation,5 - 16,1986,1844,142
HASAN ABDAL,ATTOCK,TEHSIL,Functional limitation,5 - 9,714,673,41
HASAN ABDAL,ATTOCK,TEHSIL,Functional limitation,>18,27106,20505,6601
HASAN ABDAL,ATTOCK,TEHSIL,Functional limitation,>60,9898,7085,2813
HASAN ABDAL,ATTOCK,TEHSIL,Hearing,0 - 4,76,75,1
HASAN ABDAL,ATTOCK,TEHSIL,Hearing,10 - 12,82,73,9
HASAN ABDAL,ATTOCK,TEHSIL,Hearing,13 - 14,73,66,7
HASAN ABDAL,ATTOCK,TEHSIL,Hearing,15 - 24,251,227,24
HASAN ABDAL,ATTOCK,TEHSIL,Hearing,15 - 49,1446,1234,212
HASAN ABDAL,ATTOCK,TEHSIL,Hearing,25 - 40,418,393,25
HASAN ABDAL,ATTOCK,TEHSIL,Hearing,41 - 60,2945,2079,866
HASAN ABDAL,ATTOCK,TEHSIL,Hearing,5 - 16,315,285,30
HASAN ABDAL,ATTOCK,TEHSIL,Hearing,5 - 9,113,102,11
HASAN ABDAL,ATTOCK,TEHSIL,Hearing,>18,5745,4284,1461
HASAN ABDAL,ATTOCK,TEHSIL,Hearing,>60,2226,1671,555
HASAN ABDAL,ATTOCK,TEHSIL,Memorization/ Focus,0 - 4,95,93,2
HASAN ABDAL,ATTOCK,TEHSIL,Memorization/ Focus,10 - 12,121,107,14
HASAN ABDAL,ATTOCK,TEHSIL,Memorization/ Focus,13 - 14,79,65,14
HASAN ABDAL,ATTOCK,TEHSIL,Memorization/ Focus,15 - 24,364,314,50
HASAN ABDAL,ATTOCK,TEHSIL,Memorization/ Focus,15 - 49,1575,1386,189
HASAN ABDAL,ATTOCK,TEHSIL,Memorization/ Focus,25 - 40,566,525,41
HASAN ABDAL,ATTOCK,TEHSIL,Memorization/ Focus,41 - 60,2022,1626,396
HASAN ABDAL,ATTOCK,TEHSIL,Memorization/ Focus,5 - 16,398,342,56
HASAN ABDAL,ATTOCK,TEHSIL,Memorization/ Focus,5 - 9,135,116,19
HASAN ABDAL,ATTOCK,TEHSIL,Memorization/ Focus,>18,4198,3214,984
HASAN ABDAL,ATTOCK,TEHSIL,Memorization/ Focus,>60,1381,868,513
