name_admin_unit,part_of_district,admin_unit,religion,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
AIRPORT,MALIR,SUB-DIVISION,QADIANI/AHMADI,168,83,85,,,,,,168,83,85,
AIRPORT,MALIR,SUB-DIVISION,CHRISTIAN,15951,7746,8203,2,,,,,15951,7746,8203,2
AIRPORT,MALIR,SUB-DIVISION,HINDU JATI,2852,1382,1470,,,,,,2852,1382,1470,
AIRPORT,MALIR,SUB-DIVISION,MUSLIM,230261,111880,118351,30,,,,,230261,111880,118351,30
AIRPORT,MALIR,SUB-DIVISION,OTHERS,21,10,11,,,,,,21,10,11,
AIRPORT,MALIR,SUB-DIVISION,PARSI,1,1,,,,,,,1,1,,
AIRPORT,MALIR,SUB-DIVISION,SCHEDULED CASTE,13,5,8,,,,,,13,5,8,
AIRPORT,MALIR,SUB-DIVISION,SIKH,277,135,142,,,,,,277,135,142,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,QADIANI/AHMADI,4,3,1,,,,,,4,3,1,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,CHRISTIAN,2869,1362,1507,,,,,,2869,1362,1507,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,HINDU JATI,4569,2168,2401,,,,,,4569,2168,2401,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,MUSLIM,229464,105123,124336,5,,,,,229464,105123,124336,5
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,OTHERS,237,118,119,,,,,,237,118,119,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,PARSI,34,14,20,,,,,,34,14,20,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,SCHEDULED CASTE,29,13,16,,,,,,29,13,16,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,SIKH,18,5,13,,,,,,18,5,13,
BADIN,BADIN,DISTRICT,QADIANI/AHMADI,792,332,460,,304,112,192,,488,220,268,
BADIN,BADIN,DISTRICT,CHRISTIAN,5212,2590,2622,,2442,1213,1229,,2770,1377,1393,
BADIN,BADIN,DISTRICT,HINDU JATI,393306,189831,203471,4,312803,150673,162126,4,80503,39158,41345,
BADIN,BADIN,DISTRICT,MUSLIM,1448447,693436,754945,66,1119024,535352,583645,27,329423,158084,171300,39
BADIN,BADIN,DISTRICT,OTHERS,2403,1106,1296,1,2325,1068,1256,1,78,38,40,
BADIN,BADIN,DISTRICT,PARSI,13,5,8,,13,5,8,,,,,
BADIN,BADIN,DISTRICT,SCHEDULED CASTE,95217,45970,49244,3,79636,38387,41246,3,15581,7583,7998,
BADIN,BADIN,DISTRICT,SIKH,27,17,10,,20,13,7,,7,4,3,
BADIN,BADIN,TALUKA,QADIANI/AHMADI,133,60,73,,26,10,16,,107,50,57,
BADIN,BADIN,TALUKA,CHRISTIAN,1492,750,742,,468,229,239,,1024,521,503,
BADIN,BADIN,TALUKA,HINDU JATI,40800,19597,21201,2,31670,15114,16554,2,9130,4483,4647,
BADIN,BADIN,TALUKA,MUSLIM,433987,207515,226456,16,306940,146395,160539,6,127047,61120,65917,10
BADIN,BADIN,TALUKA,OTHERS,766,352,414,,727,330,397,,39,22,17,
BADIN,BADIN,TALUKA,PARSI,,,,,,,,,,,,
BADIN,BADIN,TALUKA,SCHEDULED CASTE,11536,5547,5989,,7323,3513,3810,,4213,2034,2179,
BADIN,BADIN,TALUKA,SIKH,8,4,4,,5,4,1,,3,,3,
BAKRANI,LARKANA,TALUKA,QADIANI/AHMADI,3,1,2,,2,,2,,1,1,,
BAKRANI,LARKANA,TALUKA,CHRISTIAN,312,152,160,,219,107,112,,93,45,48,
BAKRANI,LARKANA,TALUKA,HINDU JATI,998,506,492,,913,462,451,,85,44,41,
BAKRANI,LARKANA,TALUKA,MUSLIM,273883,130518,143363,2,233290,111061,122227,2,40593,19457,21136,
BAKRANI,LARKANA,TALUKA,OTHERS,52,30,22,,52,30,22,,,,,
BAKRANI,LARKANA,TALUKA,PARSI,,,,,,,,,,,,
BAKRANI,LARKANA,TALUKA,SCHEDULED CASTE,15,9,6,,14,8,6,,1,1,,
BAKRANI,LARKANA,TALUKA,SIKH,5,,5,,5,,5,,,,,
BALDIA,KEAMARI,SUB-DIVISION,QADIANI/AHMADI,55,26,29,,,,,,55,26,29,
BALDIA,KEAMARI,SUB-DIVISION,CHRISTIAN,14327,6966,7354,7,,,,,14327,6966,7354,7
BALDIA,KEAMARI,SUB-DIVISION,HINDU JATI,2432,1195,1236,1,,,,,2432,1195,1236,1
BALDIA,KEAMARI,SUB-DIVISION,MUSLIM,931219,441871,489253,95,,,,,931219,441871,489253,95
BALDIA,KEAMARI,SUB-DIVISION,OTHERS,259,114,145,,,,,,259,114,145,
BALDIA,KEAMARI,SUB-DIVISION,PARSI,44,23,21,,,,,,44,23,21,
BALDIA,KEAMARI,SUB-DIVISION,SCHEDULED CASTE,10,3,7,,,,,,10,3,7,
BALDIA,KEAMARI,SUB-DIVISION,SIKH,53,25,28,,,,,,53,25,28,
BHIRIA,NAUSHAHRO FEROZE,TALUKA,QADIANI/AHMADI,10,5,5,,10,5,5,,,,,
BHIRIA,NAUSHAHRO FEROZE,TALUKA,CHRISTIAN,569,285,284,,343,149,194,,226,136,90,
BHIRIA,NAUSHAHRO FEROZE,TALUKA,HINDU JATI,4383,2214,2169,,3446,1725,1721,,937,489,448,
BHIRIA,NAUSHAHRO FEROZE,TALUKA,MUSLIM,324212,159289,164916,7,253527,124212,129309,6,70685,35077,35607,1
BHIRIA,NAUSHAHRO FEROZE,TALUKA,OTHERS,399,194,205,,163,83,80,,236,111,125,
BHIRIA,NAUSHAHRO FEROZE,TALUKA,PARSI,,,,,,,,,,,,
BHIRIA,NAUSHAHRO FEROZE,TALUKA,SCHEDULED CASTE,342,171,171,,266,127,139,,76,44,32,
BHIRIA,NAUSHAHRO FEROZE,TALUKA,SIKH,5,,5,,5,,5,,,,,
BIN QASIM,MALIR,SUB-DIVISION,QADIANI/AHMADI,142,72,70,,142,72,70,,,,,
BIN QASIM,MALIR,SUB-DIVISION,CHRISTIAN,3513,1711,1802,,3513,1711,1802,,,,,
BIN QASIM,MALIR,SUB-DIVISION,HINDU JATI,6083,2820,3261,2,6083,2820,3261,2,,,,
BIN QASIM,MALIR,SUB-DIVISION,MUSLIM,312547,145649,166862,36,312547,145649,166862,36,,,,
BIN QASIM,MALIR,SUB-DIVISION,OTHERS,131,38,93,,131,38,93,,,,,
BIN QASIM,MALIR,SUB-DIVISION,PARSI,2,,2,,2,,2,,,,,
BIN QASIM,MALIR,SUB-DIVISION,SCHEDULED CASTE,466,199,267,,466,199,267,,,,,
BIN QASIM,MALIR,SUB-DIVISION,SIKH,31,7,24,,31,7,24,,,,,
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,QADIANI/AHMADI,25,7,18,,25,7,18,,,,,
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,CHRISTIAN,469,236,233,,299,151,148,,170,85,85,
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,HINDU JATI,32272,15672,16600,,31438,15263,16175,,834,409,425,
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,MUSLIM,210942,101247,109690,5,205511,98635,106872,4,5431,2612,2818,1
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,OTHERS,140,66,74,,127,60,67,,13,6,7,
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,PARSI,,,,,,,,,,,,
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,SCHEDULED CASTE,3178,1552,1626,,3167,1543,1624,,11,9,2,
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,SIKH,1,,1,,1,,1,,,,,
CHACHRO,THARPARKAR,TALUKA,QADIANI/AHMADI,36,12,24,,31,11,20,,5,1,4,
CHACHRO,THARPARKAR,TALUKA,CHRISTIAN,267,151,116,,242,139,103,,25,12,13,
CHACHRO,THARPARKAR,TALUKA,HINDU JATI,44173,20862,23310,1,41710,19633,22076,1,2463,1229,1234,
CHACHRO,THARPARKAR,TALUKA,MUSLIM,239988,113578,126398,12,225155,106668,118475,12,14833,6910,7923,
CHACHRO,THARPARKAR,TALUKA,OTHERS,87,41,46,,83,39,44,,4,2,2,
CHACHRO,THARPARKAR,TALUKA,PARSI,,,,,,,,,,,,
CHACHRO,THARPARKAR,TALUKA,SCHEDULED CASTE,87189,42594,44594,1,79216,38636,40579,1,7973,3958,4015,
CHACHRO,THARPARKAR,TALUKA,SIKH,29,14,15,,23,10,13,,6,4,2,
CHAMBER,TANDO ALLAHYAR,TALUKA,QADIANI/AHMADI,953,496,457,,552,283,269,,401,213,188,
CHAMBER,TANDO ALLAHYAR,TALUKA,CHRISTIAN,142,65,77,,130,58,72,,12,7,5,
CHAMBER,TANDO ALLAHYAR,TALUKA,HINDU JATI,80112,39411,40700,1,70387,34549,35838,,9725,4862,4862,1
CHAMBER,TANDO ALLAHYAR,TALUKA,MUSLIM,143478,70953,72524,1,118547,58515,60032,,24931,12438,12492,1
CHAMBER,TANDO ALLAHYAR,TALUKA,OTHERS,71,36,35,,70,36,34,,1,,1,
CHAMBER,TANDO ALLAHYAR,TALUKA,PARSI,,,,,,,,,,,,
CHAMBER,TANDO ALLAHYAR,TALUKA,SCHEDULED CASTE,8667,4213,4454,,6031,2928,3103,,2636,1285,1351,
CHAMBER,TANDO ALLAHYAR,TALUKA,SIKH,1,,1,,1,,1,,,,,
CIVIL LINES,KARACHI SOUTH,SUB-DIVISION,QADIANI/AHMADI,171,76,95,,,,,,171,76,95,
CIVIL LINES,KARACHI SOUTH,SUB-DIVISION,CHRISTIAN,11681,5674,5999,8,,,,,11681,5674,5999,8
CIVIL LINES,KARACHI SOUTH,SUB-DIVISION,HINDU JATI,26139,12156,13963,20,,,,,26139,12156,13963,20
CIVIL LINES,KARACHI SOUTH,SUB-DIVISION,MUSLIM,440602,196063,244371,168,,,,,440602,196063,244371,168
CIVIL LINES,KARACHI SOUTH,SUB-DIVISION,OTHERS,1585,686,897,2,,,,,1585,686,897,2
CIVIL LINES,KARACHI SOUTH,SUB-DIVISION,PARSI,126,62,64,,,,,,126,62,64,
CIVIL LINES,KARACHI SOUTH,SUB-DIVISION,SCHEDULED CASTE,85,36,49,,,,,,85,36,49,
CIVIL LINES,KARACHI SOUTH,SUB-DIVISION,SIKH,91,47,44,,,,,,91,47,44,
DADU,DADU,DISTRICT,QADIANI/AHMADI,29,15,14,,22,13,9,,7,2,5,
DADU,DADU,DISTRICT,CHRISTIAN,2482,1259,1223,,1860,936,924,,622,323,299,
DADU,DADU,DISTRICT,HINDU JATI,10104,5060,5044,,5106,2525,2581,,4998,2535,2463,
DADU,DADU,DISTRICT,MUSLIM,1728209,851348,876775,86,1295333,636422,658874,37,432876,214926,217901,49
DADU,DADU,DISTRICT,OTHERS,367,186,181,,339,171,168,,28,15,13,
DADU,DADU,DISTRICT,PARSI,1,1,,,1,1,,,,,,
DADU,DADU,DISTRICT,SCHEDULED CASTE,1095,556,539,,609,307,302,,486,249,237,
DADU,DADU,DISTRICT,SIKH,20,9,11,,16,7,9,,4,2,2,
DADU,DADU,TALUKA,QADIANI/AHMADI,6,4,2,,3,2,1,,3,2,1,
DADU,DADU,TALUKA,CHRISTIAN,804,390,414,,426,179,247,,378,211,167,
DADU,DADU,TALUKA,HINDU JATI,4464,2201,2263,,1854,898,956,,2610,1303,1307,
DADU,DADU,TALUKA,MUSLIM,503143,248225,254896,22,305141,150212,154923,6,198002,98013,99973,16
DADU,DADU,TALUKA,OTHERS,51,25,26,,44,22,22,,7,3,4,
DADU,DADU,TALUKA,PARSI,,,,,,,,,,,,
DADU,DADU,TALUKA,SCHEDULED CASTE,130,59,71,,115,51,64,,15,8,7,
DADU,DADU,TALUKA,SIKH,9,3,6,,7,2,5,,2,1,1,
DAHARKI,GHOTKI,TALUKA,QADIANI/AHMADI,6,3,3,,4,2,2,,2,1,1,
DAHARKI,GHOTKI,TALUKA,CHRISTIAN,1047,522,525,,373,195,178,,674,327,347,
DAHARKI,GHOTKI,TALUKA,HINDU JATI,29293,14048,15245,,15743,7363,8380,,13550,6685,6865,
DAHARKI,GHOTKI,TALUKA,MUSLIM,298670,143178,155487,5,224659,107831,116826,2,74011,35347,38661,3
DAHARKI,GHOTKI,TALUKA,OTHERS,346,175,170,1,48,25,22,1,298,150,148,
DAHARKI,GHOTKI,TALUKA,PARSI,,,,,,,,,,,,
DAHARKI,GHOTKI,TALUKA,SCHEDULED CASTE,5687,2734,2953,,4109,1964,2145,,1578,770,808,
DAHARKI,GHOTKI,TALUKA,SIKH,96,46,50,,32,15,17,,64,31,33,
DAHLI,THARPARKAR,TALUKA,QADIANI/AHMADI,5,2,3,,5,2,3,,,,,
DAHLI,THARPARKAR,TALUKA,CHRISTIAN,382,195,187,,375,194,181,,7,1,6,
DAHLI,THARPARKAR,TALUKA,HINDU JATI,13388,6161,7227,,13380,6161,7219,,8,,8,
DAHLI,THARPARKAR,TALUKA,MUSLIM,291674,136235,155439,,283523,132596,150927,,8151,3639,4512,
DAHLI,THARPARKAR,TALUKA,OTHERS,17,6,11,,8,4,4,,9,2,7,
DAHLI,THARPARKAR,TALUKA,PARSI,,,,,,,,,,,,
DAHLI,THARPARKAR,TALUKA,SCHEDULED CASTE,20560,9741,10819,,19064,9060,10004,,1496,681,815,
DAHLI,THARPARKAR,TALUKA,SIKH,8,5,3,,8,5,3,,,,,
DAUR,SHAHEED BENAZIRABAD,TALUKA,QADIANI/AHMADI,268,127,141,,9,2,7,,259,125,134,
DAUR,SHAHEED BENAZIRABAD,TALUKA,CHRISTIAN,1106,577,529,,840,444,396,,266,133,133,
DAUR,SHAHEED BENAZIRABAD,TALUKA,HINDU JATI,18436,9165,9271,,13672,6756,6916,,4764,2409,2355,
DAUR,SHAHEED BENAZIRABAD,TALUKA,MUSLIM,508272,250523,257733,16,403797,199198,204592,7,104475,51325,53141,9
DAUR,SHAHEED BENAZIRABAD,TALUKA,OTHERS,247,122,125,,86,44,42,,161,78,83,
DAUR,SHAHEED BENAZIRABAD,TALUKA,PARSI,,,,,,,,,,,,
DAUR,SHAHEED BENAZIRABAD,TALUKA,SCHEDULED CASTE,4190,2064,2126,,4021,1979,2042,,169,85,84,
DAUR,SHAHEED BENAZIRABAD,TALUKA,SIKH,9,6,3,,6,3,3,,3,3,,
DIGRI,MIRPUR KHAS,TALUKA,QADIANI/AHMADI,70,26,44,,34,10,24,,36,16,20,
DIGRI,MIRPUR KHAS,TALUKA,CHRISTIAN,287,137,150,,66,34,32,,221,103,118,
DIGRI,MIRPUR KHAS,TALUKA,HINDU JATI,74959,35933,39024,2,57220,27438,29780,2,17739,8495,9244,
DIGRI,MIRPUR KHAS,TALUKA,MUSLIM,134639,64323,70307,9,75827,36491,39334,2,58812,27832,30973,7
DIGRI,MIRPUR KHAS,TALUKA,OTHERS,209,108,101,,121,62,59,,88,46,42,
DIGRI,MIRPUR KHAS,TALUKA,PARSI,,,,,,,,,,,,
DIGRI,MIRPUR KHAS,TALUKA,SCHEDULED CASTE,24408,11777,12631,,18343,8896,9447,,6065,2881,3184,
DIGRI,MIRPUR KHAS,TALUKA,SIKH,6,4,2,,5,3,2,,1,1,,
DIPLO,THARPARKAR,TALUKA,QADIANI/AHMADI,8,2,6,,7,2,5,,1,,1,
DIPLO,THARPARKAR,TALUKA,CHRISTIAN,162,85,77,,162,85,77,,,,,
DIPLO,THARPARKAR,TALUKA,HINDU JATI,42122,20216,21906,,39277,18816,20461,,2845,1400,1445,
DIPLO,THARPARKAR,TALUKA,MUSLIM,86635,41597,45036,2,81378,39103,42275,,5257,2494,2761,2
DIPLO,THARPARKAR,TALUKA,OTHERS,6,4,2,,6,4,2,,,,,
DIPLO,THARPARKAR,TALUKA,PARSI,,,,,,,,,,,,
DIPLO,THARPARKAR,TALUKA,SCHEDULED CASTE,34028,16498,17530,,29025,14030,14995,,5003,2468,2535,
DIPLO,THARPARKAR,TALUKA,SIKH,7,4,3,,7,4,3,,,,,
DOKRI,LARKANA,TALUKA,QADIANI/AHMADI,5,1,4,,5,1,4,,,,,
DOKRI,LARKANA,TALUKA,CHRISTIAN,300,153,147,,204,107,97,,96,46,50,
DOKRI,LARKANA,TALUKA,HINDU JATI,3260,1583,1677,,1828,884,944,,1432,699,733,
DOKRI,LARKANA,TALUKA,MUSLIM,253650,122416,131229,5,184308,88899,95408,1,69342,33517,35821,4
DOKRI,LARKANA,TALUKA,OTHERS,15,7,8,,4,2,2,,11,5,6,
DOKRI,LARKANA,TALUKA,PARSI,,,,,,,,,,,,
DOKRI,LARKANA,TALUKA,SCHEDULED CASTE,163,83,80,,163,83,80,,,,,
DOKRI,LARKANA,TALUKA,SIKH,1,,1,,1,,1,,,,,
FAIZ GANJ,KHAIRPUR,TALUKA,QADIANI/AHMADI,172,89,83,,134,72,62,,38,17,21,
FAIZ GANJ,KHAIRPUR,TALUKA,CHRISTIAN,323,165,158,,265,131,134,,58,34,24,
FAIZ GANJ,KHAIRPUR,TALUKA,HINDU JATI,5050,2525,2525,,4004,2001,2003,,1046,524,522,
FAIZ GANJ,KHAIRPUR,TALUKA,MUSLIM,236231,117332,118892,7,189477,94109,95363,5,46754,23223,23529,2
FAIZ GANJ,KHAIRPUR,TALUKA,OTHERS,106,42,64,,106,42,64,,,,,
FAIZ GANJ,KHAIRPUR,TALUKA,PARSI,,,,,,,,,,,,
FAIZ GANJ,KHAIRPUR,TALUKA,SCHEDULED CASTE,1370,668,702,,551,266,285,,819,402,417,
FAIZ GANJ,KHAIRPUR,TALUKA,SIKH,2,,2,,2,,2,,,,,
FEROZABAD,KARACHI EAST,SUB-DIVISION,QADIANI/AHMADI,561,268,293,,,,,,561,268,293,
FEROZABAD,KARACHI EAST,SUB-DIVISION,CHRISTIAN,79728,38169,41546,13,,,,,79728,38169,41546,13
FEROZABAD,KARACHI EAST,SUB-DIVISION,HINDU JATI,14781,6693,8084,4,,,,,14781,6693,8084,4
FEROZABAD,KARACHI EAST,SUB-DIVISION,MUSLIM,1069986,493213,576610,163,,,,,1069986,493213,576610,163
FEROZABAD,KARACHI EAST,SUB-DIVISION,OTHERS,478,191,285,2,,,,,478,191,285,2
FEROZABAD,KARACHI EAST,SUB-DIVISION,PARSI,9,,8,1,,,,,9,,8,1
FEROZABAD,KARACHI EAST,SUB-DIVISION,SCHEDULED CASTE,141,59,81,1,,,,,141,59,81,1
FEROZABAD,KARACHI EAST,SUB-DIVISION,SIKH,110,54,56,,,,,,110,54,56,
GADAP,MALIR,SUB-DIVISION,QADIANI/AHMADI,23,15,8,,23,15,8,,,,,
GADAP,MALIR,SUB-DIVISION,CHRISTIAN,250,117,133,,250,117,133,,,,,
GADAP,MALIR,SUB-DIVISION,HINDU JATI,4523,2180,2343,,4523,2180,2343,,,,,
GADAP,MALIR,SUB-DIVISION,MUSLIM,94312,45128,49181,3,94312,45128,49181,3,,,,
GADAP,MALIR,SUB-DIVISION,OTHERS,72,37,35,,72,37,35,,,,,
GADAP,MALIR,SUB-DIVISION,PARSI,,,,,,,,,,,,
GADAP,MALIR,SUB-DIVISION,SCHEDULED CASTE,1018,464,554,,1018,464,554,,,,,
GADAP,MALIR,SUB-DIVISION,SIKH,2,2,,,2,2,,,,,,
GAMBAT,KHAIRPUR,TALUKA,QADIANI/AHMADI,25,10,15,,22,8,14,,3,2,1,
GAMBAT,KHAIRPUR,TALUKA,CHRISTIAN,621,338,283,,419,223,196,,202,115,87,
GAMBAT,KHAIRPUR,TALUKA,HINDU JATI,4236,2144,2092,,908,453,455,,3328,1691,1637,
GAMBAT,KHAIRPUR,TALUKA,MUSLIM,279529,138149,141351,29,179610,88487,91120,3,99919,49662,50231,26
GAMBAT,KHAIRPUR,TALUKA,OTHERS,59,18,40,1,45,14,31,,14,4,9,1
GAMBAT,KHAIRPUR,TALUKA,PARSI,,,,,,,,,,,,
GAMBAT,KHAIRPUR,TALUKA,SCHEDULED CASTE,1652,823,829,,770,402,368,,882,421,461,
GAMBAT,KHAIRPUR,TALUKA,SIKH,6,,6,,2,,2,,4,,4,
GARDEN,KARACHI SOUTH,SUB-DIVISION,QADIANI/AHMADI,30,13,17,,,,,,30,13,17,
GARDEN,KARACHI SOUTH,SUB-DIVISION,CHRISTIAN,6343,3168,3173,2,,,,,6343,3168,3173,2
GARDEN,KARACHI SOUTH,SUB-DIVISION,HINDU JATI,27847,13250,14595,2,,,,,27847,13250,14595,2
GARDEN,KARACHI SOUTH,SUB-DIVISION,MUSLIM,465493,221583,243876,34,,,,,465493,221583,243876,34
GARDEN,KARACHI SOUTH,SUB-DIVISION,OTHERS,463,234,228,1,,,,,463,234,228,1
GARDEN,KARACHI SOUTH,SUB-DIVISION,PARSI,287,152,135,,,,,,287,152,135,
GARDEN,KARACHI SOUTH,SUB-DIVISION,SCHEDULED CASTE,1954,964,989,1,,,,,1954,964,989,1
GARDEN,KARACHI SOUTH,SUB-DIVISION,SIKH,402,182,219,1,,,,,402,182,219,1
GARHI KHAIRO,JACOBABAD,TALUKA,QADIANI/AHMADI,3,3,,,2,2,,,1,1,,
GARHI KHAIRO,JACOBABAD,TALUKA,CHRISTIAN,386,211,175,,334,187,147,,52,24,28,
GARHI KHAIRO,JACOBABAD,TALUKA,HINDU JATI,1053,557,496,,160,88,72,,893,469,424,
GARHI KHAIRO,JACOBABAD,TALUKA,MUSLIM,191828,95386,96414,28,172775,86067,86705,3,19053,9319,9709,25
GARHI KHAIRO,JACOBABAD,TALUKA,OTHERS,10,3,7,,10,3,7,,,,,
GARHI KHAIRO,JACOBABAD,TALUKA,PARSI,1,1,,,1,1,,,,,,
GARHI KHAIRO,JACOBABAD,TALUKA,SCHEDULED CASTE,12,4,8,,5,1,4,,7,3,4,
GARHI KHAIRO,JACOBABAD,TALUKA,SIKH,4,2,2,,3,1,2,,1,1,,
GARHI YASIN,SHIKARPUR,TALUKA,QADIANI/AHMADI,6,1,5,,6,1,5,,,,,
GARHI YASIN,SHIKARPUR,TALUKA,CHRISTIAN,794,409,385,,705,360,345,,89,49,40,
GARHI YASIN,SHIKARPUR,TALUKA,HINDU JATI,1960,987,973,,789,412,377,,1171,575,596,
GARHI YASIN,SHIKARPUR,TALUKA,MUSLIM,330322,165556,164756,10,294897,147533,147356,8,35425,18023,17400,2
GARHI YASIN,SHIKARPUR,TALUKA,OTHERS,17,10,7,,17,10,7,,,,,
GARHI YASIN,SHIKARPUR,TALUKA,PARSI,,,,,,,,,,,,
GARHI YASIN,SHIKARPUR,TALUKA,SCHEDULED CASTE,136,66,70,,136,66,70,,,,,
GARHI YASIN,SHIKARPUR,TALUKA,SIKH,54,30,24,,54,30,24,,,,,
GHORABARI,THATTA,TALUKA,QADIANI/AHMADI,2,,2,,2,,2,,,,,
GHORABARI,THATTA,TALUKA,CHRISTIAN,341,181,160,,284,147,137,,57,34,23,
GHORABARI,THATTA,TALUKA,HINDU JATI,1712,804,908,,1151,540,611,,561,264,297,
GHORABARI,THATTA,TALUKA,MUSLIM,195987,95409,100576,2,161493,78572,82919,2,34494,16837,17657,
GHORABARI,THATTA,TALUKA,OTHERS,58,29,29,,56,27,29,,2,2,,
GHORABARI,THATTA,TALUKA,PARSI,,,,,,,,,,,,
GHORABARI,THATTA,TALUKA,SCHEDULED CASTE,820,404,416,,789,390,399,,31,14,17,
GHORABARI,THATTA,TALUKA,SIKH,,,,,,,,,,,,
GHOTKI,GHOTKI,DISTRICT,QADIANI/AHMADI,45,16,29,,33,11,22,,12,5,7,
GHOTKI,GHOTKI,DISTRICT,CHRISTIAN,3650,1858,1792,,1985,1034,951,,1665,824,841,
GHOTKI,GHOTKI,DISTRICT,HINDU JATI,94153,45516,48636,1,50698,24147,26550,1,43455,21369,22086,
GHOTKI,GHOTKI,DISTRICT,MUSLIM,1643701,789454,854203,44,1317309,632907,684382,20,326392,156547,169821,24
GHOTKI,GHOTKI,DISTRICT,OTHERS,1481,708,771,2,1018,479,537,2,463,229,234,
GHOTKI,GHOTKI,DISTRICT,PARSI,1,,1,,1,,1,,,,,
GHOTKI,GHOTKI,DISTRICT,SCHEDULED CASTE,17617,8469,9148,,10295,4898,5397,,7322,3571,3751,
GHOTKI,GHOTKI,DISTRICT,SIKH,113,51,62,,49,20,29,,64,31,33,
GHOTKI,GHOTKI,TALUKA,QADIANI/AHMADI,8,3,5,,5,2,3,,3,1,2,
GHOTKI,GHOTKI,TALUKA,CHRISTIAN,1220,630,590,,562,301,261,,658,329,329,
GHOTKI,GHOTKI,TALUKA,HINDU JATI,21183,10314,10869,,8901,4245,4656,,12282,6069,6213,
GHOTKI,GHOTKI,TALUKA,MUSLIM,510540,245219,265306,15,396414,190457,205952,5,114126,54762,59354,10
GHOTKI,GHOTKI,TALUKA,OTHERS,713,331,382,,704,327,377,,9,4,5,
GHOTKI,GHOTKI,TALUKA,PARSI,1,,1,,1,,1,,,,,
GHOTKI,GHOTKI,TALUKA,SCHEDULED CASTE,7271,3527,3744,,3424,1640,1784,,3847,1887,1960,
GHOTKI,GHOTKI,TALUKA,SIKH,3,1,2,,3,1,2,,,,,
GOLARCHI (S.F.RAHU),BADIN,TALUKA,QADIANI/AHMADI,329,138,191,,60,16,44,,269,122,147,
GOLARCHI (S.F.RAHU),BADIN,TALUKA,CHRISTIAN,550,273,277,,449,237,212,,101,36,65,
GOLARCHI (S.F.RAHU),BADIN,TALUKA,HINDU JATI,91514,44326,47188,,71948,34830,37118,,19566,9496,10070,
GOLARCHI (S.F.RAHU),BADIN,TALUKA,MUSLIM,263996,125290,138705,1,227437,107968,119469,,36559,17322,19236,1
GOLARCHI (S.F.RAHU),BADIN,TALUKA,OTHERS,1381,624,756,1,1363,616,746,1,18,8,10,
GOLARCHI (S.F.RAHU),BADIN,TALUKA,PARSI,13,5,8,,13,5,8,,,,,
GOLARCHI (S.F.RAHU),BADIN,TALUKA,SCHEDULED CASTE,17067,8206,8861,,16492,7950,8542,,575,256,319,
GOLARCHI (S.F.RAHU),BADIN,TALUKA,SIKH,4,3,1,,4,3,1,,,,,
GULBERG,KARACHI CENTRAL,SUB-DIVISION,QADIANI/AHMADI,646,315,330,1,,,,,646,315,330,1
GULBERG,KARACHI CENTRAL,SUB-DIVISION,CHRISTIAN,6818,3277,3538,3,,,,,6818,3277,3538,3
GULBERG,KARACHI CENTRAL,SUB-DIVISION,HINDU JATI,1530,426,1097,7,,,,,1530,426,1097,7
GULBERG,KARACHI CENTRAL,SUB-DIVISION,MUSLIM,603806,281253,322505,48,,,,,603806,281253,322505,48
GULBERG,KARACHI CENTRAL,SUB-DIVISION,OTHERS,849,390,457,2,,,,,849,390,457,2
GULBERG,KARACHI CENTRAL,SUB-DIVISION,PARSI,3,,3,,,,,,3,,3,
GULBERG,KARACHI CENTRAL,SUB-DIVISION,SCHEDULED CASTE,31,11,20,,,,,,31,11,20,
GULBERG,KARACHI CENTRAL,SUB-DIVISION,SIKH,41,12,29,,,,,,41,12,29,
GULSHAN-E-IQBAL,KARACHI EAST,SUB-DIVISION,QADIANI/AHMADI,1416,697,719,,,,,,1416,697,719,
GULSHAN-E-IQBAL,KARACHI EAST,SUB-DIVISION,CHRISTIAN,10324,4957,5365,2,,,,,10324,4957,5365,2
GULSHAN-E-IQBAL,KARACHI EAST,SUB-DIVISION,HINDU JATI,8660,3926,4732,2,,,,,8660,3926,4732,2
GULSHAN-E-IQBAL,KARACHI EAST,SUB-DIVISION,MUSLIM,952448,457584,494743,121,,,,,952448,457584,494743,121
