name_admin_unit,part_of_district,admin_unit,vars,all_sexes_overall,male_overall,female_overall,tgend_overall,all_sexes_rural,male_rural,female_rural,tgend_rural,all_sexes_urban,male_urban,female_urban,tgend_urban
KULACHI,DERA ISMAIL KHAN,TEHSIL,Literate %,30.29,40.63,18.57,50,21.81,31.32,11.08,50,54.93,67.47,40.53,
KULACHI,DERA ISMAIL KHAN,TEHSIL,Ever Attended,27309,18965,8343,1,16126,11728,4397,1,11183,7237,3946,
KULACHI,DERA ISMAIL KHAN,TEHSIL,Primary Completed,2956,1956,1000,,1907,1408,499,,1049,548,501,
KULACHI,DERA ISMAIL KHAN,TEHSIL,Enrolment Primary,8093,4892,3201,,5790,3644,2146,,2303,1248,1055,
KULACHI,DERA ISMAIL KHAN,TEHSIL,Enrolment Middle,3134,2191,943,,1949,1457,492,,1185,734,451,
KULACHI,DERA ISMAIL KHAN,TEHSIL,Enrolment Matric,1914,1134,780,,1117,702,415,,797,432,365,
KULACHI,DERA ISMAIL KHAN,TEHSIL,Enrolment Intermidiate,860,606,254,,451,345,106,,409,261,148,
KULACHI,DERA ISMAIL KHAN,TEHSIL,Enrolment Graduation above,736,504,232,,330,251,79,,406,253,153,
KULACHI,DERA ISMAIL KHAN,TEHSIL,Never to School (all),59951,27282,32668,1,49962,23265,26696,1,9989,4017,5972,
KULACHI,DERA ISMAIL KHAN,TEHSIL,Drop Out (5 - 16),1707,990,716,1,1345,825,519,1,362,165,197,
KULACHI,DERA ISMAIL KHAN,TEHSIL,Never to School (5-16),18671,8426,10244,1,16642,7517,9124,1,2029,909,1120,
KULACHI,DERA ISMAIL KHAN,TEHSIL,Out of School Children (5-16),20378,9416,10960,2,17987,8342,9643,2,2391,1074,1317,
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,Population >=5,346073,178839,167226,8,271257,139745,131507,5,74816,39094,35719,3
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,Population >=10,284342,146680,137654,8,222191,114319,107867,5,62151,32361,29787,3
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,Literate >=10,138939,95001,43934,4,103694,72045,31647,2,35245,22956,12287,2
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,Literate %,48.86,64.77,31.92,50,46.67,63.02,29.34,40,56.71,70.94,41.25,66.67
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,Ever Attended,177165,117118,60043,4,134225,89779,44444,2,42940,27339,15599,2
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,Primary Completed,18421,10856,7565,,14118,8315,5803,,4303,2541,1762,
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,Enrolment Primary,51601,28964,22637,,40193,22476,17717,,11408,6488,4920,
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,Enrolment Middle,21094,13002,8092,,16520,10207,6313,,4574,2795,1779,
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,Enrolment Matric,12627,7803,4824,,9519,6093,3426,,3108,1710,1398,
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,Enrolment Intermidiate,7110,4871,2239,,5634,3930,1704,,1476,941,535,
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,Enrolment Graduation above,6010,4244,1765,1,4463,3213,1250,,1547,1031,515,1
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,Never to School (all),168908,61721,107183,4,137032,49966,87063,3,31876,11755,20120,1
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,Drop Out (5 - 16),7780,3955,3825,,6177,3090,3087,,1603,865,738,
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,Never to School (5-16),35973,13803,22170,,29727,11250,18477,,6246,2553,3693,
PAHARPUR,DERA ISMAIL KHAN,TEHSIL,Out of School Children (5-16),43753,17758,25995,,35904,14340,21564,,7849,3418,4431,
PAROA,DERA ISMAIL KHAN,TEHSIL,Population >=5,268595,141631,126963,1,232862,122878,109984,,35733,18753,16979,1
PAROA,DERA ISMAIL KHAN,TEHSIL,Population >=10,215741,114077,101663,1,186459,98666,87793,,29282,15411,13870,1
PAROA,DERA ISMAIL KHAN,TEHSIL,Literate >=10,76713,53179,23534,,63914,44911,19003,,12799,8268,4531,
PAROA,DERA ISMAIL KHAN,TEHSIL,Literate %,35.56,46.62,23.15,,34.28,45.52,21.65,,43.71,53.65,32.67,
PAROA,DERA ISMAIL KHAN,TEHSIL,Ever Attended,100209,67028,33181,,83084,56458,26626,,17125,10570,6555,
PAROA,DERA ISMAIL KHAN,TEHSIL,Primary Completed,12249,7880,4369,,10374,6861,3513,,1875,1019,856,
PAROA,DERA ISMAIL KHAN,TEHSIL,Enrolment Primary,34553,20163,14390,,29316,17383,11933,,5237,2780,2457,
PAROA,DERA ISMAIL KHAN,TEHSIL,Enrolment Middle,11150,7431,3719,,9129,6295,2834,,2021,1136,885,
PAROA,DERA ISMAIL KHAN,TEHSIL,Enrolment Matric,6068,3809,2259,,4782,3138,1644,,1286,671,615,
PAROA,DERA ISMAIL KHAN,TEHSIL,Enrolment Intermidiate,3120,2254,866,,2515,1844,671,,605,410,195,
PAROA,DERA ISMAIL KHAN,TEHSIL,Enrolment Graduation above,5078,3874,1204,,4390,3399,991,,688,475,213,
PAROA,DERA ISMAIL KHAN,TEHSIL,Never to School (all),168386,74603,93782,1,149778,66420,83358,,18608,8183,10424,1
PAROA,DERA ISMAIL KHAN,TEHSIL,Drop Out (5 - 16),6069,3309,2760,,4992,2776,2216,,1077,533,544,
PAROA,DERA ISMAIL KHAN,TEHSIL,Never to School (5-16),49484,21688,27796,,45379,19724,25655,,4105,1964,2141,
PAROA,DERA ISMAIL KHAN,TEHSIL,Out of School Children (5-16),55553,24997,30556,,50371,22500,27871,,5182,2497,2685,
HANGU,HANGU,DISTRICT,Population >=5,451025,220067,230950,8,378808,183606,195198,4,72217,36461,35752,4
HANGU,HANGU,DISTRICT,Population >=10,373119,179091,194020,8,312262,148640,163618,4,60857,30451,30402,4
HANGU,HANGU,DISTRICT,Literate >=10,161002,118273,42728,1,124060,95475,28585,,36942,22798,14143,1
HANGU,HANGU,DISTRICT,Literate %,43.15,66.04000000000001,22.02,12.5,39.73,64.23,17.47,,60.7,74.87,46.52,25
HANGU,HANGU,DISTRICT,Ever Attended,199536,142889,56645,2,156825,116232,40593,,42711,26657,16052,2
HANGU,HANGU,DISTRICT,Primary Completed,18200,12591,5609,,14434,10549,3885,,3766,2042,1724,
HANGU,HANGU,DISTRICT,Enrolment Primary,59103,36324,22779,,48748,30283,18465,,10355,6041,4314,
HANGU,HANGU,DISTRICT,Enrolment Middle,25396,18944,6452,,19896,15740,4156,,5500,3204,2296,
HANGU,HANGU,DISTRICT,Enrolment Matric,13521,10649,2872,,10586,8799,1787,,2935,1850,1085,
HANGU,HANGU,DISTRICT,Enrolment Intermidiate,9284,7590,1694,,7280,6290,990,,2004,1300,704,
HANGU,HANGU,DISTRICT,Enrolment Graduation above,7581,6284,1297,,5813,5113,700,,1768,1171,597,
HANGU,HANGU,DISTRICT,Never to School (all),251489,77178,174305,6,221983,67374,154605,4,29506,9804,19700,2
HANGU,HANGU,DISTRICT,Drop Out (5 - 16),5676,3137,2539,,4546,2573,1973,,1130,564,566,
HANGU,HANGU,DISTRICT,Never to School (5-16),69165,22965,46197,3,63625,20944,42678,3,5540,2021,3519,
HANGU,HANGU,DISTRICT,Out of School Children (5-16),74841,26102,48736,3,68171,23517,44651,3,6670,2585,4085,
HANGU,HANGU,TEHSIL,Population >=5,241931,118184,123745,2,204255,99304,104950,1,37676,18880,18795,1
HANGU,HANGU,TEHSIL,Population >=10,201651,97197,104452,2,169542,81233,88308,1,32109,15964,16144,1
HANGU,HANGU,TEHSIL,Literate >=10,98066,68768,29298,,77509,56395,21114,,20557,12373,8184,
HANGU,HANGU,TEHSIL,Literate %,48.63,70.75,28.05,,45.72,69.42,23.91,,64.02,77.51000000000001,50.69,
HANGU,HANGU,TEHSIL,Ever Attended,118463,81390,37073,,95063,67310,27753,,23400,14080,9320,
HANGU,HANGU,TEHSIL,Primary Completed,10534,6898,3636,,8705,5936,2769,,1829,962,867,
HANGU,HANGU,TEHSIL,Enrolment Primary,32881,19498,13383,,27754,16614,11140,,5127,2884,2243,
HANGU,HANGU,TEHSIL,Enrolment Middle,14368,10160,4208,,11558,8549,3009,,2810,1611,1199,
HANGU,HANGU,TEHSIL,Enrolment Matric,7675,5765,1910,,6211,4877,1334,,1464,888,576,
HANGU,HANGU,TEHSIL,Enrolment Intermidiate,5316,4169,1147,,4234,3500,734,,1082,669,413,
HANGU,HANGU,TEHSIL,Enrolment Graduation above,4679,3783,896,,3573,3058,515,,1106,725,381,
HANGU,HANGU,TEHSIL,Never to School (all),123468,36794,86672,2,109192,31994,77197,1,14276,4800,9475,1
HANGU,HANGU,TEHSIL,Drop Out (5 - 16),3531,1855,1676,,2859,1500,1359,,672,355,317,
HANGU,HANGU,TEHSIL,Never to School (5-16),30993,10291,20701,1,28447,9301,19145,1,2546,990,1556,
HANGU,HANGU,TEHSIL,Out of School Children (5-16),34524,12146,22377,1,31306,10801,20504,1,3218,1345,1873,
TALL,HANGU,TEHSIL,Population >=5,209094,101883,107205,6,174553,84302,90248,3,34541,17581,16957,3
TALL,HANGU,TEHSIL,Population >=10,171468,81894,89568,6,142720,67407,75310,3,28748,14487,14258,3
TALL,HANGU,TEHSIL,Literate >=10,62936,49505,13430,1,46551,39080,7471,,16385,10425,5959,1
TALL,HANGU,TEHSIL,Literate %,36.7,60.45,14.99,16.67,32.62,57.98,9.92,,57,71.95999999999999,41.79,33.33
TALL,HANGU,TEHSIL,Ever Attended,81073,61499,19572,2,61762,48922,12840,,19311,12577,6732,2
TALL,HANGU,TEHSIL,Primary Completed,7666,5693,1973,,5729,4613,1116,,1937,1080,857,
TALL,HANGU,TEHSIL,Enrolment Primary,26222,16826,9396,,20994,13669,7325,,5228,3157,2071,
TALL,HANGU,TEHSIL,Enrolment Middle,11028,8784,2244,,8338,7191,1147,,2690,1593,1097,
TALL,HANGU,TEHSIL,Enrolment Matric,5846,4884,962,,4375,3922,453,,1471,962,509,
TALL,HANGU,TEHSIL,Enrolment Intermidiate,3968,3421,547,,3046,2790,256,,922,631,291,
TALL,HANGU,TEHSIL,Enrolment Graduation above,2902,2501,401,,2240,2055,185,,662,446,216,
TALL,HANGU,TEHSIL,Never to School (all),128021,40384,87633,4,112791,35380,77408,3,15230,5004,10225,1
TALL,HANGU,TEHSIL,Drop Out (5 - 16),2145,1282,863,,1687,1073,614,,458,209,249,
TALL,HANGU,TEHSIL,Never to School (5-16),38172,12674,25496,2,35178,11643,23533,2,2994,1031,1963,
TALL,HANGU,TEHSIL,Out of School Children (5-16),40317,13956,26359,2,36865,12716,24147,2,3452,1240,2212,
HARIPUR,HARIPUR,DISTRICT,Population >=5,1030777,517415,513317,45,898845,451338,447492,15,131932,66077,65825,30
HARIPUR,HARIPUR,DISTRICT,Population >=10,890826,445904,444877,45,774826,387919,386892,15,116000,57985,57985,30
HARIPUR,HARIPUR,DISTRICT,Literate >=10,667053,375155,291867,31,567999,322568,245419,12,99054,52587,46448,19
HARIPUR,HARIPUR,DISTRICT,Literate %,74.88,84.13,65.61,68.89,73.31,83.15000000000001,63.43,80,85.39,90.69,80.09999999999999,63.33
HARIPUR,HARIPUR,DISTRICT,Ever Attended,785123,437772,347322,29,671975,377703,294262,10,113148,60069,53060,19
HARIPUR,HARIPUR,DISTRICT,Primary Completed,90468,42230,48236,2,80725,37795,42928,2,9743,4435,5308,
HARIPUR,HARIPUR,DISTRICT,Enrolment Primary,159098,82695,76403,,140153,72958,67195,,18945,9737,9208,
HARIPUR,HARIPUR,DISTRICT,Enrolment Middle,71268,38511,32757,,62142,33916,28226,,9126,4595,4531,
HARIPUR,HARIPUR,DISTRICT,Enrolment Matric,40553,21979,18573,1,34584,18903,15681,,5969,3076,2892,1
HARIPUR,HARIPUR,DISTRICT,Enrolment Intermidiate,25236,13671,11564,1,20754,11390,9363,1,4482,2281,2201,
HARIPUR,HARIPUR,DISTRICT,Enrolment Graduation above,23218,11096,12120,2,17332,8417,8914,1,5886,2679,3206,1
HARIPUR,HARIPUR,DISTRICT,Never to School (all),245654,79643,165995,16,226870,73635,153230,5,18784,6008,12765,11
HARIPUR,HARIPUR,DISTRICT,Drop Out (5 - 16),20939,9986,10953,,19320,9028,10292,,1619,958,661,
HARIPUR,HARIPUR,DISTRICT,Never to School (5-16),22899,9704,13195,,21522,8947,12575,,1377,757,620,
HARIPUR,HARIPUR,DISTRICT,Out of School Children (5-16),43838,19690,24148,,40842,17975,22867,,2996,1715,1281,
GHAZI,HARIPUR,TEHSIL,Population >=5,133184,65988,67194,2,133184,65988,67194,2,,,,
GHAZI,HARIPUR,TEHSIL,Population >=10,114871,56643,58226,2,114871,56643,58226,2,,,,
GHAZI,HARIPUR,TEHSIL,Literate >=10,80050,46290,33759,1,80050,46290,33759,1,,,,
GHAZI,HARIPUR,TEHSIL,Literate %,69.69,81.72,57.98,50,69.69,81.72,57.98,50,,,,
GHAZI,HARIPUR,TEHSIL,Ever Attended,94474,53987,40486,1,94474,53987,40486,1,,,,
GHAZI,HARIPUR,TEHSIL,Primary Completed,12814,5754,7060,,12814,5754,7060,,,,,
GHAZI,HARIPUR,TEHSIL,Enrolment Primary,20867,10886,9981,,20867,10886,9981,,,,,
GHAZI,HARIPUR,TEHSIL,Enrolment Middle,8581,4925,3656,,8581,4925,3656,,,,,
GHAZI,HARIPUR,TEHSIL,Enrolment Matric,4916,2918,1998,,4916,2918,1998,,,,,
GHAZI,HARIPUR,TEHSIL,Enrolment Intermidiate,2838,1786,1052,,2838,1786,1052,,,,,
GHAZI,HARIPUR,TEHSIL,Enrolment Graduation above,2402,1267,1134,1,2402,1267,1134,1,,,,
GHAZI,HARIPUR,TEHSIL,Never to School (all),38710,12001,26708,1,38710,12001,26708,1,,,,
GHAZI,HARIPUR,TEHSIL,Drop Out (5 - 16),3303,1312,1991,,3303,1312,1991,,,,,
GHAZI,HARIPUR,TEHSIL,Never to School (5-16),3746,1439,2307,,3746,1439,2307,,,,,
GHAZI,HARIPUR,TEHSIL,Out of School Children (5-16),7049,2751,4298,,7049,2751,4298,,,,,
HARIPUR,HARIPUR,TEHSIL,Population >=5,734119,370554,363525,40,602187,304477,297700,10,131932,66077,65825,30
HARIPUR,HARIPUR,TEHSIL,Population >=10,634553,319735,314778,40,518553,261750,256793,10,116000,57985,57985,30
HARIPUR,HARIPUR,TEHSIL,Literate >=10,482711,269833,212851,27,383657,217246,166403,8,99054,52587,46448,19
HARIPUR,HARIPUR,TEHSIL,Literate %,76.06999999999999,84.39,67.62,67.5,73.98999999999999,83,64.8,80,85.39,90.69,80.09999999999999,63.33
HARIPUR,HARIPUR,TEHSIL,Ever Attended,566640,314312,252303,25,453492,254243,199243,6,113148,60069,53060,19
HARIPUR,HARIPUR,TEHSIL,Primary Completed,61310,29042,32267,1,51567,24607,26959,1,9743,4435,5308,
HARIPUR,HARIPUR,TEHSIL,Enrolment Primary,112097,58168,53929,,93152,48431,44721,,18945,9737,9208,
HARIPUR,HARIPUR,TEHSIL,Enrolment Middle,51166,27436,23730,,42040,22841,19199,,9126,4595,4531,
HARIPUR,HARIPUR,TEHSIL,Enrolment Matric,29502,15720,13781,1,23533,12644,10889,,5969,3076,2892,1
HARIPUR,HARIPUR,TEHSIL,Enrolment Intermidiate,19103,10138,8965,,14621,7857,6764,,4482,2281,2201,
HARIPUR,HARIPUR,TEHSIL,Enrolment Graduation above,18663,8858,9804,1,12777,6179,6598,,5886,2679,3206,1
HARIPUR,HARIPUR,TEHSIL,Never to School (all),167479,56242,111222,15,148695,50234,98457,4,18784,6008,12765,11
HARIPUR,HARIPUR,TEHSIL,Drop Out (5 - 16),13936,7027,6909,,12317,6069,6248,,1619,958,661,
HARIPUR,HARIPUR,TEHSIL,Never to School (5-16),16589,7196,9393,,15212,6439,8773,,1377,757,620,
HARIPUR,HARIPUR,TEHSIL,Out of School Children (5-16),30525,14223,16302,,27529,12508,15021,,2996,1715,1281,
KHANPUR,HARIPUR,TEHSIL,Population >=5,163474,80873,82598,3,163474,80873,82598,3,,,,
KHANPUR,HARIPUR,TEHSIL,Population >=10,141402,69526,71873,3,141402,69526,71873,3,,,,
KHANPUR,HARIPUR,TEHSIL,Literate >=10,104292,59032,45257,3,104292,59032,45257,3,,,,
KHANPUR,HARIPUR,TEHSIL,Literate %,73.76000000000001,84.91,62.97,100,73.76000000000001,84.91,62.97,100,,,,
KHANPUR,HARIPUR,TEHSIL,Ever Attended,124009,69473,54533,3,124009,69473,54533,3,,,,
KHANPUR,HARIPUR,TEHSIL,Primary Completed,16344,7434,8909,1,16344,7434,8909,1,,,,
KHANPUR,HARIPUR,TEHSIL,Enrolment Primary,26134,13641,12493,,26134,13641,12493,,,,,
KHANPUR,HARIPUR,TEHSIL,Enrolment Middle,11521,6150,5371,,11521,6150,5371,,,,,
KHANPUR,HARIPUR,TEHSIL,Enrolment Matric,6135,3341,2794,,6135,3341,2794,,,,,
KHANPUR,HARIPUR,TEHSIL,Enrolment Intermidiate,3295,1747,1547,1,3295,1747,1547,1,,,,
KHANPUR,HARIPUR,TEHSIL,Enrolment Graduation above,2153,971,1182,,2153,971,1182,,,,,
KHANPUR,HARIPUR,TEHSIL,Never to School (all),39465,11400,28065,,39465,11400,28065,,,,,
KHANPUR,HARIPUR,TEHSIL,Drop Out (5 - 16),3700,1647,2053,,3700,1647,2053,,,,,
KHANPUR,HARIPUR,TEHSIL,Never to School (5-16),2564,1069,1495,,2564,1069,1495,,,,,
KHANPUR,HARIPUR,TEHSIL,Out of School Children (5-16),6264,2716,3548,,6264,2716,3548,,,,,
KARAK,KARAK,DISTRICT,Population >=5,688551,354610,333930,11,639091,328954,310126,11,49460,25656,23804,
KARAK,KARAK,DISTRICT,Population >=10,573227,294055,279161,11,531567,272533,259023,11,41660,21522,20138,
KARAK,KARAK,DISTRICT,Literate >=10,374674,247364,127304,6,344884,229154,115724,6,29790,18210,11580,
KARAK,KARAK,DISTRICT,Literate %,65.36,84.12,45.6,54.55,64.88,84.08,44.68,54.55,71.51000000000001,84.61,57.5,
KARAK,KARAK,DISTRICT,Ever Attended,451816,293148,158663,5,416253,271446,144802,5,35563,21702,13861,
KARAK,KARAK,DISTRICT,Primary Completed,36134,17701,18433,,33976,16628,17348,,2158,1073,1085,
KARAK,KARAK,DISTRICT,Enrolment Primary,97803,53734,44069,,90003,49494,40509,,7800,4240,3560,
KARAK,KARAK,DISTRICT,Enrolment Middle,47681,28164,19517,,43840,26054,17786,,3841,2110,1731,
KARAK,KARAK,DISTRICT,Enrolment Matric,26251,16699,9552,,24293,15586,8707,,1958,1113,845,
KARAK,KARAK,DISTRICT,Enrolment Intermidiate,17285,11723,5562,,15651,10760,4891,,1634,963,671,
KARAK,KARAK,DISTRICT,Enrolment Graduation above,14849,10138,4709,2,13128,9078,4048,2,1721,1060,661,
KARAK,KARAK,DISTRICT,Never to School (all),236735,61462,175267,6,222838,57508,165324,6,13897,3954,9943,
KARAK,KARAK,DISTRICT,Drop Out (5 - 16),18346,8095,10250,1,17328,7587,9740,1,1018,508,510,
KARAK,KARAK,DISTRICT,Never to School (5-16),50647,18732,31913,2,48553,17906,30645,2,2094,826,1268,
KARAK,KARAK,DISTRICT,Out of School Children (5-16),68993,26827,42163,3,65881,25493,40385,3,3112,1334,1778,
BANDA DAUD SHAH,KARAK,TEHSIL,Population >=5,151577,75687,75889,1,151577,75687,75889,1,,,,
BANDA DAUD SHAH,KARAK,TEHSIL,Population >=10,126306,62700,63605,1,126306,62700,63605,1,,,,
BANDA DAUD SHAH,KARAK,TEHSIL,Literate >=10,68139,47994,20144,1,68139,47994,20144,1,,,,
BANDA DAUD SHAH,KARAK,TEHSIL,Literate %,53.95,76.55,31.67,100,53.95,76.55,31.67,100,,,,
BANDA DAUD SHAH,KARAK,TEHSIL,Ever Attended,82163,56717,25445,1,82163,56717,25445,1,,,,
BANDA DAUD SHAH,KARAK,TEHSIL,Primary Completed,8452,4631,3821,,8452,4631,3821,,,,,
BANDA DAUD SHAH,KARAK,TEHSIL,Enrolment Primary,18989,10842,8147,,18989,10842,8147,,,,,
BANDA DAUD SHAH,KARAK,TEHSIL,Enrolment Middle,8886,5822,3064,,8886,5822,3064,,,,,
BANDA DAUD SHAH,KARAK,TEHSIL,Enrolment Matric,4934,3398,1536,,4934,3398,1536,,,,,
BANDA DAUD SHAH,KARAK,TEHSIL,Enrolment Intermidiate,2710,1993,717,,2710,1993,717,,,,,
BANDA DAUD SHAH,KARAK,TEHSIL,Enrolment Graduation above,1822,1315,507,,1822,1315,507,,,,,
BANDA DAUD SHAH,KARAK,TEHSIL,Never to School (all),69414,18970,50444,,69414,18970,50444,,,,,
BANDA DAUD SHAH,KARAK,TEHSIL,Drop Out (5 - 16),4202,1900,2302,,4202,1900,2302,,,,,
BANDA DAUD SHAH,KARAK,TEHSIL,Never to School (5-16),16955,5722,11233,,16955,5722,11233,,,,,
BANDA DAUD SHAH,KARAK,TEHSIL,Out of School Children (5-16),21157,7622,13535,,21157,7622,13535,,,,,
KARAK,KARAK,TEHSIL,Population >=5,287202,148576,138620,6,237742,122920,114816,6,49460,25656,23804,
KARAK,KARAK,TEHSIL,Population >=10,240212,123851,116355,6,198552,102329,96217,6,41660,21522,20138,
KARAK,KARAK,TEHSIL,Literate >=10,162764,106276,56485,3,132974,88066,44905,3,29790,18210,11580,
KARAK,KARAK,TEHSIL,Literate %,67.76000000000001,85.81,48.55,50,66.97,86.06,46.67,50,71.51000000000001,84.61,57.5,
KARAK,KARAK,TEHSIL,Ever Attended,195776,125107,70667,2,160213,103405,56806,2,35563,21702,13861,
KARAK,KARAK,TEHSIL,Primary Completed,15279,7266,8013,,13121,6193,6928,,2158,1073,1085,
KARAK,KARAK,TEHSIL,Enrolment Primary,43310,23389,19921,,35510,19149,16361,,7800,4240,3560,
KARAK,KARAK,TEHSIL,Enrolment Middle,21025,12053,8972,,17184,9943,7241,,3841,2110,1731,
KARAK,KARAK,TEHSIL,Enrolment Matric,11419,7106,4313,,9461,5993,3468,,1958,1113,845,
KARAK,KARAK,TEHSIL,Enrolment Intermidiate,7761,5149,2612,,6127,4186,1941,,1634,963,671,
KARAK,KARAK,TEHSIL,Enrolment Graduation above,6773,4478,2294,1,5052,3418,1633,1,1721,1060,661,
KARAK,KARAK,TEHSIL,Never to School (all),91426,23469,67953,4,77529,19515,58010,4,13897,3954,9943,
KARAK,KARAK,TEHSIL,Drop Out (5 - 16),6484,2717,3766,1,5466,2209,3256,1,1018,508,510,
KARAK,KARAK,TEHSIL,Never to School (5-16),16714,6614,10098,2,14620,5788,8830,2,2094,826,1268,
KARAK,KARAK,TEHSIL,Out of School Children (5-16),23198,9331,13864,3,20086,7997,12086,3,3112,1334,1778,
TAKHT-E-NASRATI,KARAK,TEHSIL,Population >=5,249772,130347,119421,4,249772,130347,119421,4,,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,Population >=10,206709,107504,99201,4,206709,107504,99201,4,,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,Literate >=10,143771,93094,50675,2,143771,93094,50675,2,,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,Literate %,69.55,86.59999999999999,51.08,50,69.55,86.59999999999999,51.08,50,,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,Ever Attended,173877,111324,62551,2,173877,111324,62551,2,,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,Primary Completed,12403,5804,6599,,12403,5804,6599,,,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,Enrolment Primary,35504,19503,16001,,35504,19503,16001,,,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,Enrolment Middle,17770,10289,7481,,17770,10289,7481,,,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,Enrolment Matric,9898,6195,3703,,9898,6195,3703,,,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,Enrolment Intermidiate,6814,4581,2233,,6814,4581,2233,,,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,Enrolment Graduation above,6254,4345,1908,1,6254,4345,1908,1,,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,Never to School (all),75895,19023,56870,2,75895,19023,56870,2,,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,Drop Out (5 - 16),7660,3478,4182,,7660,3478,4182,,,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,Never to School (5-16),16978,6396,10582,,16978,6396,10582,,,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,Out of School Children (5-16),24638,9874,14764,,24638,9874,14764,,,,,
KHYBER,KHYBER,DISTRICT,Population >=5,949708,495942,453756,10,869518,453739,415769,10,80190,42203,37987,
KHYBER,KHYBER,DISTRICT,Population >=10,750674,390583,360081,10,685598,356409,329179,10,65076,34174,30902,
KHYBER,KHYBER,DISTRICT,Literate >=10,288669,226863,61802,4,249340,200461,48875,4,39329,26402,12927,
KHYBER,KHYBER,DISTRICT,Literate %,38.45,58.08,17.16,40,36.37,56.24,14.85,40,60.44,77.26000000000001,41.83,
KHYBER,KHYBER,DISTRICT,Ever Attended,377913,288816,89095,2,334238,258812,75424,2,43675,30004,13671,
KHYBER,KHYBER,DISTRICT,Primary Completed,35499,26161,9338,,31104,23679,7425,,4395,2482,1913,
KHYBER,KHYBER,DISTRICT,Enrolment Primary,128758,84013,44744,1,116028,76555,39472,1,12730,7458,5272,
KHYBER,KHYBER,DISTRICT,Enrolment Middle,46590,36528,10062,,41448,33126,8322,,5142,3402,1740,
KHYBER,KHYBER,DISTRICT,Enrolment Matric,21893,18751,3142,,19448,16925,2523,,2445,1826,619,
KHYBER,KHYBER,DISTRICT,Enrolment Intermidiate,14701,12910,1791,,12816,11467,1349,,1885,1443,442,
KHYBER,KHYBER,DISTRICT,Enrolment Graduation above,10829,9708,1121,,9238,8413,825,,1591,1295,296,
KHYBER,KHYBER,DISTRICT,Never to School (all),571795,207126,364661,8,535280,194927,340345,8,36515,12199,24316,
KHYBER,KHYBER,DISTRICT,Drop Out (5 - 16),14294,7768,6526,,12754,7144,5610,,1540,624,916,
KHYBER,KHYBER,DISTRICT,Never to School (5-16),199216,72981,126230,5,188727,69146,119576,5,10489,3835,6654,
KHYBER,KHYBER,DISTRICT,Out of School Children (5-16),213510,80749,132756,5,201481,76290,125186,5,12029,4459,7570,
BARA,KHYBER,TEHSIL,Population >=5,457988,237043,220939,6,457988,237043,220939,6,,,,
BARA,KHYBER,TEHSIL,Population >=10,361179,185988,175185,6,361179,185988,175185,6,,,,
BARA,KHYBER,TEHSIL,Literate >=10,125394,98812,26579,3,125394,98812,26579,3,,,,
BARA,KHYBER,TEHSIL,Literate %,34.72,53.13,15.17,50,34.72,53.13,15.17,50,,,,
BARA,KHYBER,TEHSIL,Ever Attended,164930,125414,39515,1,164930,125414,39515,1,,,,
BARA,KHYBER,TEHSIL,Primary Completed,15404,11786,3618,,15404,11786,3618,,,,,
BARA,KHYBER,TEHSIL,Enrolment Primary,57824,38313,19511,,57824,38313,19511,,,,,
BARA,KHYBER,TEHSIL,Enrolment Middle,21341,16827,4514,,21341,16827,4514,,,,,
BARA,KHYBER,TEHSIL,Enrolment Matric,9858,8408,1450,,9858,8408,1450,,,,,
BARA,KHYBER,TEHSIL,Enrolment Intermidiate,6732,5961,771,,6732,5961,771,,,,,
BARA,KHYBER,TEHSIL,Enrolment Graduation above,5190,4698,492,,5190,4698,492,,,,,
BARA,KHYBER,TEHSIL,Never to School (all),293058,111629,181424,5,293058,111629,181424,5,,,,
BARA,KHYBER,TEHSIL,Drop Out (5 - 16),6118,3714,2404,,6118,3714,2404,,,,,
