name_admin_unit,part_of_district,admin_unit,language,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
SAEED MUHAMMAD KANRANI,SOHBATPUR,TEHSIL,BALOCHI,17065,8587,8477,1,17065,8587,8477,1,,,,
SAEED MUHAMMAD KANRANI,SOHBATPUR,TEHSIL,BALTI,,,,,,,,,,,,
SAEED MUHAMMAD KANRANI,SOHBATPUR,TEHSIL,BRAHVI,621,337,284,,621,337,284,,,,,
SAEED MUHAMMAD KANRANI,SOHBATPUR,TEHSIL,HINDKO,1,1,,,1,1,,,,,,
SAEED MUHAMMAD KANRANI,SOHBATPUR,TEHSIL,KALASHA,,,,,,,,,,,,
SAEED MUHAMMAD KANRANI,SOHBATPUR,TEHSIL,KASHMIRI,7,4,3,,7,4,3,,,,,
SAEED MUHAMMAD KANRANI,SOHBATPUR,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
SAEED MUHAMMAD KANRANI,SOHBATPUR,TEHSIL,MEWATI,,,,,,,,,,,,
SAEED MUHAMMAD KANRANI,SOHBATPUR,TEHSIL,OTHERS,1,1,,,1,1,,,,,,
SAEED MUHAMMAD KANRANI,SOHBATPUR,TEHSIL,PUNJABI,1,1,,,1,1,,,,,,
SAEED MUHAMMAD KANRANI,SOHBATPUR,TEHSIL,PUSHTO,,,,,,,,,,,,
SAEED MUHAMMAD KANRANI,SOHBATPUR,TEHSIL,SARAIKI,48,21,27,,48,21,27,,,,,
SAEED MUHAMMAD KANRANI,SOHBATPUR,TEHSIL,SHINA,,,,,,,,,,,,
SAEED MUHAMMAD KANRANI,SOHBATPUR,TEHSIL,SINDHI,421,220,201,,421,220,201,,,,,
SAEED MUHAMMAD KANRANI,SOHBATPUR,TEHSIL,TOTAL,18175,9176,8998,1,18175,9176,8998,1,,,,
SAEED MUHAMMAD KANRANI,SOHBATPUR,TEHSIL,URDU,10,4,6,,10,4,6,,,,,
SAMBAZA,ZHOB,SUB-TEHSIL,BALOCHI,26,10,16,,26,10,16,,,,,
SAMBAZA,ZHOB,SUB-TEHSIL,BALTI,,,,,,,,,,,,
SAMBAZA,ZHOB,SUB-TEHSIL,BRAHVI,,,,,,,,,,,,
SAMBAZA,ZHOB,SUB-TEHSIL,HINDKO,1,,1,,1,,1,,,,,
SAMBAZA,ZHOB,SUB-TEHSIL,KALASHA,,,,,,,,,,,,
SAMBAZA,ZHOB,SUB-TEHSIL,KASHMIRI,1,,1,,1,,1,,,,,
SAMBAZA,ZHOB,SUB-TEHSIL,KOHIOSTANI,,,,,,,,,,,,
SAMBAZA,ZHOB,SUB-TEHSIL,MEWATI,,,,,,,,,,,,
SAMBAZA,ZHOB,SUB-TEHSIL,OTHERS,2,2,,,2,2,,,,,,
SAMBAZA,ZHOB,SUB-TEHSIL,PUNJABI,14,7,7,,14,7,7,,,,,
SAMBAZA,ZHOB,SUB-TEHSIL,PUSHTO,25081,9910,15169,2,25081,9910,15169,2,,,,
SAMBAZA,ZHOB,SUB-TEHSIL,SARAIKI,3,1,2,,3,1,2,,,,,
SAMBAZA,ZHOB,SUB-TEHSIL,SHINA,,,,,,,,,,,,
SAMBAZA,ZHOB,SUB-TEHSIL,SINDHI,8,4,4,,8,4,4,,,,,
SAMBAZA,ZHOB,SUB-TEHSIL,TOTAL,25150,9941,15207,2,25150,9941,15207,2,,,,
SAMBAZA,ZHOB,SUB-TEHSIL,URDU,14,7,7,,14,7,7,,,,,
SANGAN,SIBI,SUB-TEHSIL,BALOCHI,1763,962,801,,1763,962,801,,,,,
SANGAN,SIBI,SUB-TEHSIL,BALTI,,,,,,,,,,,,
SANGAN,SIBI,SUB-TEHSIL,BRAHVI,580,285,295,,580,285,295,,,,,
SANGAN,SIBI,SUB-TEHSIL,HINDKO,,,,,,,,,,,,
SANGAN,SIBI,SUB-TEHSIL,KALASHA,,,,,,,,,,,,
SANGAN,SIBI,SUB-TEHSIL,KASHMIRI,,,,,,,,,,,,
SANGAN,SIBI,SUB-TEHSIL,KOHIOSTANI,,,,,,,,,,,,
SANGAN,SIBI,SUB-TEHSIL,MEWATI,,,,,,,,,,,,
SANGAN,SIBI,SUB-TEHSIL,OTHERS,,,,,,,,,,,,
SANGAN,SIBI,SUB-TEHSIL,PUNJABI,,,,,,,,,,,,
SANGAN,SIBI,SUB-TEHSIL,PUSHTO,3084,1478,1606,,3084,1478,1606,,,,,
SANGAN,SIBI,SUB-TEHSIL,SARAIKI,,,,,,,,,,,,
SANGAN,SIBI,SUB-TEHSIL,SHINA,,,,,,,,,,,,
SANGAN,SIBI,SUB-TEHSIL,SINDHI,1,1,,,1,1,,,,,,
SANGAN,SIBI,SUB-TEHSIL,TOTAL,5431,2727,2704,,5431,2727,2704,,,,,
SANGAN,SIBI,SUB-TEHSIL,URDU,3,1,2,,3,1,2,,,,,
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,BALOCHI,12513,5882,6631,,12513,5882,6631,,,,,
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,BALTI,,,,,,,,,,,,
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,BRAHVI,,,,,,,,,,,,
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,HINDKO,,,,,,,,,,,,
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,KALASHA,,,,,,,,,,,,
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,KASHMIRI,2,1,1,,2,1,1,,,,,
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,KOHIOSTANI,,,,,,,,,,,,
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,MEWATI,,,,,,,,,,,,
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,OTHERS,,,,,,,,,,,,
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,PUNJABI,1,1,,,1,1,,,,,,
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,PUSHTO,3,2,1,,3,2,1,,,,,
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,SARAIKI,,,,,,,,,,,,
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,SHINA,,,,,,,,,,,,
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,SINDHI,,,,,,,,,,,,
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,TOTAL,12523,5888,6635,,12523,5888,6635,,,,,
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,URDU,4,2,2,,4,2,2,,,,,
SANNI,KACHHI,SUB-DIVISION,BALOCHI,127209,58377,68818,14,127209,58377,68818,14,,,,
SANNI,KACHHI,SUB-DIVISION,BALTI,,,,,,,,,,,,
SANNI,KACHHI,SUB-DIVISION,BRAHVI,286,149,137,,286,149,137,,,,,
SANNI,KACHHI,SUB-DIVISION,HINDKO,2,1,1,,2,1,1,,,,,
SANNI,KACHHI,SUB-DIVISION,KALASHA,,,,,,,,,,,,
SANNI,KACHHI,SUB-DIVISION,KASHMIRI,146,70,76,,146,70,76,,,,,
SANNI,KACHHI,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
SANNI,KACHHI,SUB-DIVISION,MEWATI,,,,,,,,,,,,
SANNI,KACHHI,SUB-DIVISION,OTHERS,10,8,2,,10,8,2,,,,,
SANNI,KACHHI,SUB-DIVISION,PUNJABI,48,22,25,1,48,22,25,1,,,,
SANNI,KACHHI,SUB-DIVISION,PUSHTO,104,41,63,,104,41,63,,,,,
SANNI,KACHHI,SUB-DIVISION,SARAIKI,2956,1377,1578,1,2956,1377,1578,1,,,,
SANNI,KACHHI,SUB-DIVISION,SHINA,1,1,,,1,1,,,,,,
SANNI,KACHHI,SUB-DIVISION,SINDHI,19939,9273,10662,4,19939,9273,10662,4,,,,
SANNI,KACHHI,SUB-DIVISION,TOTAL,150821,69362,81439,20,150821,69362,81439,20,,,,
SANNI,KACHHI,SUB-DIVISION,URDU,120,43,77,,120,43,77,,,,,
SAR KHARAN,KHARAN,SUB-DIVISION,BALOCHI,85036,39619,45412,5,85036,39619,45412,5,,,,
SAR KHARAN,KHARAN,SUB-DIVISION,BALTI,,,,,,,,,,,,
SAR KHARAN,KHARAN,SUB-DIVISION,BRAHVI,700,344,356,,700,344,356,,,,,
SAR KHARAN,KHARAN,SUB-DIVISION,HINDKO,,,,,,,,,,,,
SAR KHARAN,KHARAN,SUB-DIVISION,KALASHA,,,,,,,,,,,,
SAR KHARAN,KHARAN,SUB-DIVISION,KASHMIRI,79,44,35,,79,44,35,,,,,
SAR KHARAN,KHARAN,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
SAR KHARAN,KHARAN,SUB-DIVISION,MEWATI,,,,,,,,,,,,
SAR KHARAN,KHARAN,SUB-DIVISION,OTHERS,14,3,11,,14,3,11,,,,,
SAR KHARAN,KHARAN,SUB-DIVISION,PUNJABI,14,2,12,,14,2,12,,,,,
SAR KHARAN,KHARAN,SUB-DIVISION,PUSHTO,100,48,52,,100,48,52,,,,,
SAR KHARAN,KHARAN,SUB-DIVISION,SARAIKI,8,1,7,,8,1,7,,,,,
SAR KHARAN,KHARAN,SUB-DIVISION,SHINA,,,,,,,,,,,,
SAR KHARAN,KHARAN,SUB-DIVISION,SINDHI,43,22,21,,43,22,21,,,,,
SAR KHARAN,KHARAN,SUB-DIVISION,TOTAL,86015,40091,45919,5,86015,40091,45919,5,,,,
SAR KHARAN,KHARAN,SUB-DIVISION,URDU,21,8,13,,21,8,13,,,,,
SARANAN,PISHIN,TEHSIL,BALOCHI,92,49,43,,52,24,28,,40,25,15,
SARANAN,PISHIN,TEHSIL,BALTI,,,,,,,,,,,,
SARANAN,PISHIN,TEHSIL,BRAHVI,4526,2260,2266,,4526,2260,2266,,,,,
SARANAN,PISHIN,TEHSIL,HINDKO,6,2,4,,6,2,4,,,,,
SARANAN,PISHIN,TEHSIL,KALASHA,,,,,,,,,,,,
SARANAN,PISHIN,TEHSIL,KASHMIRI,1,1,,,,,,,1,1,,
SARANAN,PISHIN,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
SARANAN,PISHIN,TEHSIL,MEWATI,,,,,,,,,,,,
SARANAN,PISHIN,TEHSIL,OTHERS,28,15,13,,,,,,28,15,13,
SARANAN,PISHIN,TEHSIL,PUNJABI,4,3,1,,,,,,4,3,1,
SARANAN,PISHIN,TEHSIL,PUSHTO,60474,29993,30480,1,14048,6959,7089,,46426,23034,23391,1
SARANAN,PISHIN,TEHSIL,SARAIKI,,,,,,,,,,,,
SARANAN,PISHIN,TEHSIL,SHINA,1,1,,,1,1,,,,,,
SARANAN,PISHIN,TEHSIL,SINDHI,4,2,2,,1,1,,,3,1,2,
SARANAN,PISHIN,TEHSIL,TOTAL,65157,32336,32820,1,18645,9253,9392,,46512,23083,23428,1
SARANAN,PISHIN,TEHSIL,URDU,21,10,11,,11,6,5,,10,4,6,
SARIAB,QUETTA,SUB-DIVISION,BALOCHI,63202,29856,33343,3,59839,28169,31667,3,3363,1687,1676,
SARIAB,QUETTA,SUB-DIVISION,BALTI,15,3,12,,15,3,12,,,,,
SARIAB,QUETTA,SUB-DIVISION,BRAHVI,189084,92240,96843,1,187027,91243,95783,1,2057,997,1060,
SARIAB,QUETTA,SUB-DIVISION,HINDKO,493,232,261,,167,78,89,,326,154,172,
SARIAB,QUETTA,SUB-DIVISION,KALASHA,5,2,3,,5,2,3,,,,,
SARIAB,QUETTA,SUB-DIVISION,KASHMIRI,160,53,106,1,156,52,103,1,4,1,3,
SARIAB,QUETTA,SUB-DIVISION,KOHIOSTANI,50,28,22,,50,28,22,,,,,
SARIAB,QUETTA,SUB-DIVISION,MEWATI,3,1,2,,3,1,2,,,,,
SARIAB,QUETTA,SUB-DIVISION,OTHERS,15863,7952,7911,,13950,7002,6948,,1913,950,963,
SARIAB,QUETTA,SUB-DIVISION,PUNJABI,967,474,493,,581,281,300,,386,193,193,
SARIAB,QUETTA,SUB-DIVISION,PUSHTO,275038,132894,142132,12,217886,105094,112780,12,57152,27800,29352,
SARIAB,QUETTA,SUB-DIVISION,SARAIKI,5952,2847,3105,,5863,2811,3052,,89,36,53,
SARIAB,QUETTA,SUB-DIVISION,SHINA,149,70,79,,149,70,79,,,,,
SARIAB,QUETTA,SUB-DIVISION,SINDHI,8402,3945,4457,,8157,3833,4324,,245,112,133,
SARIAB,QUETTA,SUB-DIVISION,TOTAL,561265,271503,289744,18,495433,239434,255981,18,65832,32069,33763,
SARIAB,QUETTA,SUB-DIVISION,URDU,1882,906,975,1,1585,767,817,1,297,139,158,
SAROONA,KHUZDAR,SUB-TEHSIL,BALOCHI,5331,2452,2878,1,5331,2452,2878,1,,,,
SAROONA,KHUZDAR,SUB-TEHSIL,BALTI,,,,,,,,,,,,
SAROONA,KHUZDAR,SUB-TEHSIL,BRAHVI,30939,13768,17170,1,30939,13768,17170,1,,,,
SAROONA,KHUZDAR,SUB-TEHSIL,HINDKO,56,29,27,,56,29,27,,,,,
SAROONA,KHUZDAR,SUB-TEHSIL,KALASHA,,,,,,,,,,,,
SAROONA,KHUZDAR,SUB-TEHSIL,KASHMIRI,3,1,2,,3,1,2,,,,,
SAROONA,KHUZDAR,SUB-TEHSIL,KOHIOSTANI,,,,,,,,,,,,
SAROONA,KHUZDAR,SUB-TEHSIL,MEWATI,,,,,,,,,,,,
SAROONA,KHUZDAR,SUB-TEHSIL,OTHERS,19,9,10,,19,9,10,,,,,
SAROONA,KHUZDAR,SUB-TEHSIL,PUNJABI,,,,,,,,,,,,
SAROONA,KHUZDAR,SUB-TEHSIL,PUSHTO,1,1,,,1,1,,,,,,
SAROONA,KHUZDAR,SUB-TEHSIL,SARAIKI,,,,,,,,,,,,
SAROONA,KHUZDAR,SUB-TEHSIL,SHINA,8,2,6,,8,2,6,,,,,
SAROONA,KHUZDAR,SUB-TEHSIL,SINDHI,16,5,11,,16,5,11,,,,,
SAROONA,KHUZDAR,SUB-TEHSIL,TOTAL,36380,16272,20106,2,36380,16272,20106,2,,,,
SAROONA,KHUZDAR,SUB-TEHSIL,URDU,7,5,2,,7,5,2,,,,,
SHAHEED MEHARABAD ZEHRI,SURAB,SUB-DIVISION,BALOCHI,176,81,95,,176,81,95,,,,,
SHAHEED MEHARABAD ZEHRI,SURAB,SUB-DIVISION,BALTI,,,,,,,,,,,,
SHAHEED MEHARABAD ZEHRI,SURAB,SUB-DIVISION,BRAHVI,65918,32466,33450,2,65918,32466,33450,2,,,,
SHAHEED MEHARABAD ZEHRI,SURAB,SUB-DIVISION,HINDKO,31,12,19,,31,12,19,,,,,
SHAHEED MEHARABAD ZEHRI,SURAB,SUB-DIVISION,KALASHA,,,,,,,,,,,,
SHAHEED MEHARABAD ZEHRI,SURAB,SUB-DIVISION,KASHMIRI,2,1,1,,2,1,1,,,,,
SHAHEED MEHARABAD ZEHRI,SURAB,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
SHAHEED MEHARABAD ZEHRI,SURAB,SUB-DIVISION,MEWATI,,,,,,,,,,,,
SHAHEED MEHARABAD ZEHRI,SURAB,SUB-DIVISION,OTHERS,22,9,12,1,22,9,12,1,,,,
SHAHEED MEHARABAD ZEHRI,SURAB,SUB-DIVISION,PUNJABI,1,,1,,1,,1,,,,,
SHAHEED MEHARABAD ZEHRI,SURAB,SUB-DIVISION,PUSHTO,188,91,97,,188,91,97,,,,,
SHAHEED MEHARABAD ZEHRI,SURAB,SUB-DIVISION,SARAIKI,8,4,3,1,8,4,3,1,,,,
SHAHEED MEHARABAD ZEHRI,SURAB,SUB-DIVISION,SHINA,13,10,2,1,13,10,2,1,,,,
SHAHEED MEHARABAD ZEHRI,SURAB,SUB-DIVISION,SINDHI,42,16,26,,42,16,26,,,,,
SHAHEED MEHARABAD ZEHRI,SURAB,SUB-DIVISION,TOTAL,66435,32704,33725,6,66435,32704,33725,6,,,,
SHAHEED MEHARABAD ZEHRI,SURAB,SUB-DIVISION,URDU,34,14,19,1,34,14,19,1,,,,
SHAHOO GARHI,WASHUK,SUB-TEHSIL,BALOCHI,49480,22618,26861,1,49480,22618,26861,1,,,,
SHAHOO GARHI,WASHUK,SUB-TEHSIL,BALTI,,,,,,,,,,,,
SHAHOO GARHI,WASHUK,SUB-TEHSIL,BRAHVI,9370,4439,4931,,9370,4439,4931,,,,,
SHAHOO GARHI,WASHUK,SUB-TEHSIL,HINDKO,8,5,3,,8,5,3,,,,,
SHAHOO GARHI,WASHUK,SUB-TEHSIL,KALASHA,,,,,,,,,,,,
SHAHOO GARHI,WASHUK,SUB-TEHSIL,KASHMIRI,31,9,22,,31,9,22,,,,,
SHAHOO GARHI,WASHUK,SUB-TEHSIL,KOHIOSTANI,,,,,,,,,,,,
SHAHOO GARHI,WASHUK,SUB-TEHSIL,MEWATI,,,,,,,,,,,,
SHAHOO GARHI,WASHUK,SUB-TEHSIL,OTHERS,1,,1,,1,,1,,,,,
SHAHOO GARHI,WASHUK,SUB-TEHSIL,PUNJABI,26,10,16,,26,10,16,,,,,
SHAHOO GARHI,WASHUK,SUB-TEHSIL,PUSHTO,11,3,8,,11,3,8,,,,,
SHAHOO GARHI,WASHUK,SUB-TEHSIL,SARAIKI,24,9,15,,24,9,15,,,,,
SHAHOO GARHI,WASHUK,SUB-TEHSIL,SHINA,,,,,,,,,,,,
SHAHOO GARHI,WASHUK,SUB-TEHSIL,SINDHI,73,37,36,,73,37,36,,,,,
SHAHOO GARHI,WASHUK,SUB-TEHSIL,TOTAL,59061,27145,31915,1,59061,27145,31915,1,,,,
SHAHOO GARHI,WASHUK,SUB-TEHSIL,URDU,37,15,22,,37,15,22,,,,,
SHAHRIG,HARNAI,TEHSIL,BALOCHI,961,434,527,,211,104,107,,750,330,420,
SHAHRIG,HARNAI,TEHSIL,BALTI,,,,,,,,,,,,
SHAHRIG,HARNAI,TEHSIL,BRAHVI,9,5,4,,,,,,9,5,4,
SHAHRIG,HARNAI,TEHSIL,HINDKO,,,,,,,,,,,,
SHAHRIG,HARNAI,TEHSIL,KALASHA,,,,,,,,,,,,
SHAHRIG,HARNAI,TEHSIL,KASHMIRI,4,,4,,,,,,4,,4,
SHAHRIG,HARNAI,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
SHAHRIG,HARNAI,TEHSIL,MEWATI,,,,,,,,,,,,
SHAHRIG,HARNAI,TEHSIL,OTHERS,38,13,25,,33,13,20,,5,,5,
SHAHRIG,HARNAI,TEHSIL,PUNJABI,125,52,73,,,,,,125,52,73,
SHAHRIG,HARNAI,TEHSIL,PUSHTO,27269,11245,16024,,9604,4273,5331,,17665,6972,10693,
SHAHRIG,HARNAI,TEHSIL,SARAIKI,405,173,232,,,,,,405,173,232,
SHAHRIG,HARNAI,TEHSIL,SHINA,,,,,,,,,,,,
SHAHRIG,HARNAI,TEHSIL,SINDHI,140,56,84,,1,,1,,139,56,83,
SHAHRIG,HARNAI,TEHSIL,TOTAL,29005,11995,17010,,9849,4390,5459,,19156,7605,11551,
SHAHRIG,HARNAI,TEHSIL,URDU,54,17,37,,,,,,54,17,37,
SHERANI,SHERANI,DISTRICT,BALOCHI,149,76,73,,149,76,73,,,,,
SHERANI,SHERANI,DISTRICT,BALTI,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,BRAHVI,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,HINDKO,1,,1,,1,,1,,,,,
SHERANI,SHERANI,DISTRICT,KALASHA,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,KASHMIRI,2,,2,,2,,2,,,,,
SHERANI,SHERANI,DISTRICT,KOHIOSTANI,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,MEWATI,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,OTHERS,4,3,1,,4,3,1,,,,,
SHERANI,SHERANI,DISTRICT,PUNJABI,8,5,3,,8,5,3,,,,,
SHERANI,SHERANI,DISTRICT,PUSHTO,191431,86206,105219,6,191431,86206,105219,6,,,,
SHERANI,SHERANI,DISTRICT,SARAIKI,5,1,4,,5,1,4,,,,,
SHERANI,SHERANI,DISTRICT,SHINA,,,,,,,,,,,,
SHERANI,SHERANI,DISTRICT,SINDHI,24,10,14,,24,10,14,,,,,
SHERANI,SHERANI,DISTRICT,TOTAL,191673,86329,105338,6,191673,86329,105338,6,,,,
SHERANI,SHERANI,DISTRICT,URDU,49,28,21,,49,28,21,,,,,
SHERANI,SHERANI,SUB-DIVISION,BALOCHI,149,76,73,,149,76,73,,,,,
SHERANI,SHERANI,SUB-DIVISION,BALTI,,,,,,,,,,,,
SHERANI,SHERANI,SUB-DIVISION,BRAHVI,,,,,,,,,,,,
SHERANI,SHERANI,SUB-DIVISION,HINDKO,1,,1,,1,,1,,,,,
SHERANI,SHERANI,SUB-DIVISION,KALASHA,,,,,,,,,,,,
SHERANI,SHERANI,SUB-DIVISION,KASHMIRI,2,,2,,2,,2,,,,,
SHERANI,SHERANI,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
SHERANI,SHERANI,SUB-DIVISION,MEWATI,,,,,,,,,,,,
SHERANI,SHERANI,SUB-DIVISION,OTHERS,4,3,1,,4,3,1,,,,,
SHERANI,SHERANI,SUB-DIVISION,PUNJABI,8,5,3,,8,5,3,,,,,
SHERANI,SHERANI,SUB-DIVISION,PUSHTO,191431,86206,105219,6,191431,86206,105219,6,,,,
SHERANI,SHERANI,SUB-DIVISION,SARAIKI,5,1,4,,5,1,4,,,,,
SHERANI,SHERANI,SUB-DIVISION,SHINA,,,,,,,,,,,,
SHERANI,SHERANI,SUB-DIVISION,SINDHI,24,10,14,,24,10,14,,,,,
SHERANI,SHERANI,SUB-DIVISION,TOTAL,191673,86329,105338,6,191673,86329,105338,6,,,,
SHERANI,SHERANI,SUB-DIVISION,URDU,49,28,21,,49,28,21,,,,,
SHINKI,KILLA SAIFULLAH,SUB-TEHSIL,BALOCHI,197,99,98,,197,99,98,,,,,
SHINKI,KILLA SAIFULLAH,SUB-TEHSIL,BALTI,,,,,,,,,,,,
SHINKI,KILLA SAIFULLAH,SUB-TEHSIL,BRAHVI,,,,,,,,,,,,
SHINKI,KILLA SAIFULLAH,SUB-TEHSIL,HINDKO,,,,,,,,,,,,
SHINKI,KILLA SAIFULLAH,SUB-TEHSIL,KALASHA,,,,,,,,,,,,
SHINKI,KILLA SAIFULLAH,SUB-TEHSIL,KASHMIRI,,,,,,,,,,,,
SHINKI,KILLA SAIFULLAH,SUB-TEHSIL,KOHIOSTANI,,,,,,,,,,,,
SHINKI,KILLA SAIFULLAH,SUB-TEHSIL,MEWATI,,,,,,,,,,,,
SHINKI,KILLA SAIFULLAH,SUB-TEHSIL,OTHERS,40,20,20,,40,20,20,,,,,
SHINKI,KILLA SAIFULLAH,SUB-TEHSIL,PUNJABI,5,2,3,,5,2,3,,,,,
SHINKI,KILLA SAIFULLAH,SUB-TEHSIL,PUSHTO,58994,28621,30373,,58994,28621,30373,,,,,
SHINKI,KILLA SAIFULLAH,SUB-TEHSIL,SARAIKI,,,,,,,,,,,,
SHINKI,KILLA SAIFULLAH,SUB-TEHSIL,SHINA,,,,,,,,,,,,
SHINKI,KILLA SAIFULLAH,SUB-TEHSIL,SINDHI,9,4,5,,9,4,5,,,,,
SHINKI,KILLA SAIFULLAH,SUB-TEHSIL,TOTAL,59258,28752,30506,,59258,28752,30506,,,,,
SHINKI,KILLA SAIFULLAH,SUB-TEHSIL,URDU,13,6,7,,13,6,7,,,,,
SIBI,SIBI,DISTRICT,BALOCHI,98971,47425,51545,1,71058,33855,37202,1,27913,13570,14343,
SIBI,SIBI,DISTRICT,BALTI,,,,,,,,,,,,
SIBI,SIBI,DISTRICT,BRAHVI,6517,3211,3306,,4624,2283,2341,,1893,928,965,
SIBI,SIBI,DISTRICT,HINDKO,25,15,10,,2,2,,,23,13,10,
SIBI,SIBI,DISTRICT,KALASHA,,,,,,,,,,,,
SIBI,SIBI,DISTRICT,KASHMIRI,97,46,51,,69,36,33,,28,10,18,
SIBI,SIBI,DISTRICT,KOHIOSTANI,,,,,,,,,,,,
SIBI,SIBI,DISTRICT,MEWATI,,,,,,,,,,,,
SIBI,SIBI,DISTRICT,OTHERS,151,65,86,,77,38,39,,74,27,47,
SIBI,SIBI,DISTRICT,PUNJABI,2786,1452,1334,,175,96,79,,2611,1356,1255,
SIBI,SIBI,DISTRICT,PUSHTO,30036,14748,15286,2,25444,12456,12986,2,4592,2292,2300,
SIBI,SIBI,DISTRICT,SARAIKI,29938,14707,15229,2,19541,9505,10034,2,10397,5202,5195,
SIBI,SIBI,DISTRICT,SHINA,5,2,3,,5,2,3,,,,,
SIBI,SIBI,DISTRICT,SINDHI,52684,25979,26705,,33638,16522,17116,,19046,9457,9589,
SIBI,SIBI,DISTRICT,TOTAL,224148,109110,115033,5,154848,74904,79939,5,69300,34206,35094,
SIBI,SIBI,DISTRICT,URDU,2938,1460,1478,,215,109,106,,2723,1351,1372,
SIBI,SIBI,SUB-DIVISION,BALOCHI,62319,29595,32723,1,34406,16025,18380,1,27913,13570,14343,
SIBI,SIBI,SUB-DIVISION,BALTI,,,,,,,,,,,,
SIBI,SIBI,SUB-DIVISION,BRAHVI,5304,2607,2697,,3411,1679,1732,,1893,928,965,
SIBI,SIBI,SUB-DIVISION,HINDKO,23,13,10,,,,,,23,13,10,
SIBI,SIBI,SUB-DIVISION,KALASHA,,,,,,,,,,,,
SIBI,SIBI,SUB-DIVISION,KASHMIRI,51,22,29,,23,12,11,,28,10,18,
SIBI,SIBI,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
SIBI,SIBI,SUB-DIVISION,MEWATI,,,,,,,,,,,,
SIBI,SIBI,SUB-DIVISION,OTHERS,146,63,83,,72,36,36,,74,27,47,
SIBI,SIBI,SUB-DIVISION,PUNJABI,2775,1447,1328,,164,91,73,,2611,1356,1255,
SIBI,SIBI,SUB-DIVISION,PUSHTO,26906,13250,13654,2,22314,10958,11354,2,4592,2292,2300,
SIBI,SIBI,SUB-DIVISION,SARAIKI,15854,7777,8077,,5457,2575,2882,,10397,5202,5195,
SIBI,SIBI,SUB-DIVISION,SHINA,5,2,3,,5,2,3,,,,,
SIBI,SIBI,SUB-DIVISION,SINDHI,38679,19043,19636,,19633,9586,10047,,19046,9457,9589,
SIBI,SIBI,SUB-DIVISION,TOTAL,154970,75263,79704,3,85670,41057,44610,3,69300,34206,35094,
SIBI,SIBI,SUB-DIVISION,URDU,2908,1444,1464,,185,93,92,,2723,1351,1372,
SINJAWI,ZIARAT,SUB-DIVISION,BALOCHI,741,386,355,,435,240,195,,306,146,160,
SINJAWI,ZIARAT,SUB-DIVISION,BALTI,,,,,,,,,,,,
SINJAWI,ZIARAT,SUB-DIVISION,BRAHVI,5,2,3,,,,,,5,2,3,
SINJAWI,ZIARAT,SUB-DIVISION,HINDKO,2,,2,,2,,2,,,,,
SINJAWI,ZIARAT,SUB-DIVISION,KALASHA,,,,,,,,,,,,
SINJAWI,ZIARAT,SUB-DIVISION,KASHMIRI,10,4,6,,1,,1,,9,4,5,
SINJAWI,ZIARAT,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
SINJAWI,ZIARAT,SUB-DIVISION,MEWATI,,,,,,,,,,,,
SINJAWI,ZIARAT,SUB-DIVISION,OTHERS,115,48,67,,27,11,16,,88,37,51,
SINJAWI,ZIARAT,SUB-DIVISION,PUNJABI,245,107,138,,5,2,3,,240,105,135,
SINJAWI,ZIARAT,SUB-DIVISION,PUSHTO,108806,52244,56557,5,64571,30810,33757,4,44235,21434,22800,1
SINJAWI,ZIARAT,SUB-DIVISION,SARAIKI,550,271,279,,1,,1,,549,271,278,
SINJAWI,ZIARAT,SUB-DIVISION,SHINA,,,,,,,,,,,,
