name_admin_unit,part_of_district,admin_unit,disab_func_lim,all_sexes_overall,male_overall,female_overall,all_sexes_rural,male_rural,female_rural,all_sexes_urban,male_urban,female_urban
GWADAR,GWADAR,DISTRICT,Population,302831,159657,143174,146125,76486,69639,156706,83171,73535
GWADAR,GWADAR,DISTRICT,Disability,9301,3820,5481,5184,2216,2968,4117,1604,2513
GWADAR,GWADAR,DISTRICT,Functional limitation,27065,13654,13411,13097,6513,6584,13968,7141,6827
GWADAR,GWADAR,DISTRICT,Seeing,5129,2677,2452,2645,1357,1288,2484,1320,1164
GWADAR,GWADAR,DISTRICT,Hearing,5540,2954,2586,2689,1397,1292,2851,1557,1294
GWADAR,GWADAR,DISTRICT,Walking/ Climbing,8714,4296,4418,4331,2099,2232,4383,2197,2186
GWADAR,GWADAR,DISTRICT,Communication,2668,1347,1321,1348,685,663,1320,662,658
GWADAR,GWADAR,DISTRICT,Memorization/ Focus,3876,2002,1874,1928,977,951,1948,1025,923
GWADAR,GWADAR,DISTRICT,Self care etc,3190,1551,1639,1564,757,807,1626,794,832
GWADAR,GWADAR,SUB-DIVISION,Population,147673,78294,69379,76821,40708,36113,70852,37586,33266
GWADAR,GWADAR,SUB-DIVISION,Disability,4419,1777,2642,2869,1202,1667,1550,575,975
GWADAR,GWADAR,SUB-DIVISION,Functional limitation,12905,6548,6357,6759,3329,3430,6146,3219,2927
GWADAR,GWADAR,SUB-DIVISION,Seeing,2308,1239,1069,1218,638,580,1090,601,489
GWADAR,GWADAR,SUB-DIVISION,Hearing,2458,1346,1112,1206,640,566,1252,706,546
GWADAR,GWADAR,SUB-DIVISION,Walking/ Climbing,4311,2153,2158,2322,1135,1187,1989,1018,971
GWADAR,GWADAR,SUB-DIVISION,Communication,1199,594,605,641,316,325,558,278,280
GWADAR,GWADAR,SUB-DIVISION,Memorization/ Focus,1781,926,855,942,470,472,839,456,383
GWADAR,GWADAR,SUB-DIVISION,Self care etc,1540,751,789,826,388,438,714,363,351
JIWANI,GWADAR,TEHSIL,Population,35004,18517,16487,9672,4595,5077,25332,13922,11410
JIWANI,GWADAR,TEHSIL,Disability,798,291,507,268,110,158,530,181,349
JIWANI,GWADAR,TEHSIL,Functional limitation,2810,1424,1386,809,400,409,2001,1024,977
JIWANI,GWADAR,TEHSIL,Seeing,474,253,221,126,66,60,348,187,161
JIWANI,GWADAR,TEHSIL,Hearing,529,286,243,139,71,68,390,215,175
JIWANI,GWADAR,TEHSIL,Walking/ Climbing,869,430,439,244,117,127,625,313,312
JIWANI,GWADAR,TEHSIL,Communication,295,135,160,121,58,63,174,77,97
JIWANI,GWADAR,TEHSIL,Memorization/ Focus,415,207,208,142,70,72,273,137,136
JIWANI,GWADAR,TEHSIL,Self care etc,323,160,163,83,41,42,240,119,121
ORMARA,GWADAR,TEHSIL,Population,25503,13255,12248,8475,4402,4073,17028,8853,8175
ORMARA,GWADAR,TEHSIL,Disability,1806,871,935,716,353,363,1090,518,572
ORMARA,GWADAR,TEHSIL,Functional limitation,3673,1886,1787,1404,720,684,2269,1166,1103
ORMARA,GWADAR,TEHSIL,Seeing,740,382,358,339,173,166,401,209,192
ORMARA,GWADAR,TEHSIL,Hearing,835,445,390,369,189,180,466,256,210
ORMARA,GWADAR,TEHSIL,Walking/ Climbing,946,479,467,328,165,163,618,314,304
ORMARA,GWADAR,TEHSIL,Communication,468,242,226,210,106,104,258,136,122
ORMARA,GWADAR,TEHSIL,Memorization/ Focus,572,289,283,241,122,119,331,167,164
ORMARA,GWADAR,TEHSIL,Self care etc,446,220,226,176,94,82,270,126,144
PASNI,GWADAR,SUB-DIVISION,Population,74128,38417,35711,30634,15607,15027,43494,22810,20684
PASNI,GWADAR,SUB-DIVISION,Disability,1716,600,1116,769,270,499,947,330,617
PASNI,GWADAR,SUB-DIVISION,Functional limitation,6231,3033,3198,2679,1301,1378,3552,1732,1820
PASNI,GWADAR,SUB-DIVISION,Seeing,1328,662,666,683,339,344,645,323,322
PASNI,GWADAR,SUB-DIVISION,Hearing,1369,695,674,626,315,311,743,380,363
PASNI,GWADAR,SUB-DIVISION,Walking/ Climbing,2128,1009,1119,977,457,520,1151,552,599
PASNI,GWADAR,SUB-DIVISION,Communication,594,308,286,264,137,127,330,171,159
PASNI,GWADAR,SUB-DIVISION,Memorization/ Focus,914,473,441,409,208,201,505,265,240
PASNI,GWADAR,SUB-DIVISION,Self care etc,669,305,364,267,119,148,402,186,216
SUNTSER,GWADAR,SUB-TEHSIL,Population,20523,11174,9349,20523,11174,9349,,,
SUNTSER,GWADAR,SUB-TEHSIL,Disability,562,281,281,562,281,281,,,
SUNTSER,GWADAR,SUB-TEHSIL,Functional limitation,1446,763,683,1446,763,683,,,
SUNTSER,GWADAR,SUB-TEHSIL,Seeing,279,141,138,279,141,138,,,
SUNTSER,GWADAR,SUB-TEHSIL,Hearing,349,182,167,349,182,167,,,
SUNTSER,GWADAR,SUB-TEHSIL,Walking/ Climbing,460,225,235,460,225,235,,,
SUNTSER,GWADAR,SUB-TEHSIL,Communication,112,68,44,112,68,44,,,
SUNTSER,GWADAR,SUB-TEHSIL,Memorization/ Focus,194,107,87,194,107,87,,,
SUNTSER,GWADAR,SUB-TEHSIL,Self care etc,212,115,97,212,115,97,,,
HARNAI,HARNAI,DISTRICT,Population,127571,67366,60205,94138,48657,45481,33433,18709,14724
HARNAI,HARNAI,DISTRICT,Disability,3165,1758,1407,2629,1429,1200,536,329,207
HARNAI,HARNAI,DISTRICT,Functional limitation,10248,5834,4414,7805,4384,3421,2443,1450,993
HARNAI,HARNAI,DISTRICT,Seeing,1978,1129,849,1486,835,651,492,294,198
HARNAI,HARNAI,DISTRICT,Hearing,2115,1214,901,1576,888,688,539,326,213
HARNAI,HARNAI,DISTRICT,Walking/ Climbing,3374,1900,1474,2516,1400,1116,858,500,358
HARNAI,HARNAI,DISTRICT,Communication,1047,597,450,783,430,353,264,167,97
HARNAI,HARNAI,DISTRICT,Memorization/ Focus,1508,863,645,1143,645,498,365,218,147
HARNAI,HARNAI,DISTRICT,Self care etc,1132,639,493,881,488,393,251,151,100
HARNAI,HARNAI,SUB-DIVISION,Population,82001,40998,41003,67724,33840,33884,14277,7158,7119
HARNAI,HARNAI,SUB-DIVISION,Disability,1341,760,581,1040,577,463,301,183,118
HARNAI,HARNAI,SUB-DIVISION,Functional limitation,5962,3332,2630,4651,2593,2058,1311,739,572
HARNAI,HARNAI,SUB-DIVISION,Seeing,1175,661,514,898,497,401,277,164,113
HARNAI,HARNAI,SUB-DIVISION,Hearing,1248,709,539,956,535,421,292,174,118
HARNAI,HARNAI,SUB-DIVISION,Walking/ Climbing,2046,1128,918,1587,871,716,459,257,202
HARNAI,HARNAI,SUB-DIVISION,Communication,565,317,248,410,219,191,155,98,57
HARNAI,HARNAI,SUB-DIVISION,Memorization/ Focus,871,499,372,660,375,285,211,124,87
HARNAI,HARNAI,SUB-DIVISION,Self care etc,614,343,271,482,269,213,132,74,58
KHOAST,HARNAI,SUB-DIVISION,Population,16565,9358,7207,16565,9358,7207,,,
KHOAST,HARNAI,SUB-DIVISION,Disability,1274,683,591,1274,683,591,,,
KHOAST,HARNAI,SUB-DIVISION,Functional limitation,2244,1275,969,2244,1275,969,,,
KHOAST,HARNAI,SUB-DIVISION,Seeing,404,233,171,404,233,171,,,
KHOAST,HARNAI,SUB-DIVISION,Hearing,420,240,180,420,240,180,,,
KHOAST,HARNAI,SUB-DIVISION,Walking/ Climbing,644,368,276,644,368,276,,,
KHOAST,HARNAI,SUB-DIVISION,Communication,247,141,106,247,141,106,,,
KHOAST,HARNAI,SUB-DIVISION,Memorization/ Focus,339,192,147,339,192,147,,,
KHOAST,HARNAI,SUB-DIVISION,Self care etc,307,167,140,307,167,140,,,
SHAHRIG,HARNAI,TEHSIL,Population,29005,17010,11995,9849,5459,4390,19156,11551,7605
SHAHRIG,HARNAI,TEHSIL,Disability,550,315,235,315,169,146,235,146,89
SHAHRIG,HARNAI,TEHSIL,Functional limitation,2042,1227,815,910,516,394,1132,711,421
SHAHRIG,HARNAI,TEHSIL,Seeing,399,235,164,184,105,79,215,130,85
SHAHRIG,HARNAI,TEHSIL,Hearing,447,265,182,200,113,87,247,152,95
SHAHRIG,HARNAI,TEHSIL,Walking/ Climbing,684,404,280,285,161,124,399,243,156
SHAHRIG,HARNAI,TEHSIL,Communication,235,139,96,126,70,56,109,69,40
SHAHRIG,HARNAI,TEHSIL,Memorization/ Focus,298,172,126,144,78,66,154,94,60
SHAHRIG,HARNAI,TEHSIL,Self care etc,211,129,82,92,52,40,119,77,42
JAFFARABAD,JAFFARABAD,DISTRICT,Population,594558,301381,293177,431165,218422,212743,163393,82959,80434
JAFFARABAD,JAFFARABAD,DISTRICT,Disability,10884,5632,5252,9091,4694,4397,1793,938,855
JAFFARABAD,JAFFARABAD,DISTRICT,Functional limitation,26715,13148,13567,20487,10153,10334,6228,2995,3233
JAFFARABAD,JAFFARABAD,DISTRICT,Seeing,4967,2439,2528,3732,1832,1900,1235,607,628
JAFFARABAD,JAFFARABAD,DISTRICT,Hearing,5024,2459,2565,3778,1862,1916,1246,597,649
JAFFARABAD,JAFFARABAD,DISTRICT,Walking/ Climbing,9542,4819,4723,7087,3594,3493,2455,1225,1230
JAFFARABAD,JAFFARABAD,DISTRICT,Communication,3009,1556,1453,2335,1209,1126,674,347,327
JAFFARABAD,JAFFARABAD,DISTRICT,Memorization/ Focus,3902,1961,1941,2977,1507,1470,925,454,471
JAFFARABAD,JAFFARABAD,DISTRICT,Self care etc,2856,1374,1482,2277,1108,1169,579,266,313
GANDAKHA,JAFFARABAD,TEHSIL,Population,81190,40638,40552,81190,40638,40552,,,
GANDAKHA,JAFFARABAD,TEHSIL,Disability,3023,1542,1481,3023,1542,1481,,,
GANDAKHA,JAFFARABAD,TEHSIL,Functional limitation,5000,2488,2512,5000,2488,2512,,,
GANDAKHA,JAFFARABAD,TEHSIL,Seeing,969,477,492,969,477,492,,,
GANDAKHA,JAFFARABAD,TEHSIL,Hearing,1000,490,510,1000,490,510,,,
GANDAKHA,JAFFARABAD,TEHSIL,Walking/ Climbing,1355,677,678,1355,677,678,,,
GANDAKHA,JAFFARABAD,TEHSIL,Communication,684,357,327,684,357,327,,,
GANDAKHA,JAFFARABAD,TEHSIL,Memorization/ Focus,796,431,365,796,431,365,,,
GANDAKHA,JAFFARABAD,TEHSIL,Self care etc,650,306,344,650,306,344,,,
JHAT PAT,JAFFARABAD,SUB-DIVISION,Population,302498,154414,148084,203737,103668,100069,98761,50746,48015
JHAT PAT,JAFFARABAD,SUB-DIVISION,Disability,5438,2850,2588,4301,2241,2060,1137,609,528
JHAT PAT,JAFFARABAD,SUB-DIVISION,Functional limitation,13617,6769,6848,9759,4882,4877,3858,1887,1971
JHAT PAT,JAFFARABAD,SUB-DIVISION,Seeing,2497,1229,1268,1747,853,894,750,376,374
JHAT PAT,JAFFARABAD,SUB-DIVISION,Hearing,2430,1197,1233,1670,820,850,760,377,383
JHAT PAT,JAFFARABAD,SUB-DIVISION,Walking/ Climbing,5131,2607,2524,3666,1870,1796,1465,737,728
JHAT PAT,JAFFARABAD,SUB-DIVISION,Communication,1387,726,661,978,510,468,409,216,193
JHAT PAT,JAFFARABAD,SUB-DIVISION,Memorization/ Focus,1894,958,936,1325,672,653,569,286,283
JHAT PAT,JAFFARABAD,SUB-DIVISION,Self care etc,1455,714,741,1075,536,539,380,178,202
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,Population,210870,106329,104541,146238,74116,72122,64632,32213,32419
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,Disability,2423,1240,1183,1767,911,856,656,329,327
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,Functional limitation,8098,3891,4207,5728,2783,2945,2370,1108,1262
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,Seeing,1501,733,768,1016,502,514,485,231,254
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,Hearing,1594,772,822,1108,552,556,486,220,266
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,Walking/ Climbing,3056,1535,1521,2066,1047,1019,990,488,502
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,Communication,938,473,465,673,342,331,265,131,134
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,Memorization/ Focus,1212,572,640,856,404,452,356,168,188
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,Self care etc,751,354,397,552,266,286,199,88,111
JHAL MAGSI,JHAL MAGSI,DISTRICT,Population,203368,103435,99933,179238,91923,87315,24130,11512,12618
JHAL MAGSI,JHAL MAGSI,DISTRICT,Disability,4834,2324,2510,4225,1999,2226,609,325,284
JHAL MAGSI,JHAL MAGSI,DISTRICT,Functional limitation,10126,5046,5080,8679,4297,4382,1447,749,698
JHAL MAGSI,JHAL MAGSI,DISTRICT,Seeing,1888,985,903,1648,853,795,240,132,108
JHAL MAGSI,JHAL MAGSI,DISTRICT,Hearing,1815,936,879,1545,786,759,270,150,120
JHAL MAGSI,JHAL MAGSI,DISTRICT,Walking/ Climbing,3717,1858,1859,3231,1612,1619,486,246,240
JHAL MAGSI,JHAL MAGSI,DISTRICT,Communication,1200,634,566,1008,508,500,192,126,66
JHAL MAGSI,JHAL MAGSI,DISTRICT,Memorization/ Focus,1479,738,741,1256,629,627,223,109,114
JHAL MAGSI,JHAL MAGSI,DISTRICT,Self care etc,1144,542,602,981,468,513,163,74,89
GANDAWA,JHAL MAGSI,TEHSIL,Population,71230,35270,35960,47100,23758,23342,24130,11512,12618
GANDAWA,JHAL MAGSI,TEHSIL,Disability,1605,817,788,996,492,504,609,325,284
GANDAWA,JHAL MAGSI,TEHSIL,Functional limitation,3764,1928,1836,2317,1179,1138,1447,749,698
GANDAWA,JHAL MAGSI,TEHSIL,Seeing,654,355,299,414,223,191,240,132,108
GANDAWA,JHAL MAGSI,TEHSIL,Hearing,630,321,309,360,171,189,270,150,120
GANDAWA,JHAL MAGSI,TEHSIL,Walking/ Climbing,1357,682,675,871,436,435,486,246,240
GANDAWA,JHAL MAGSI,TEHSIL,Communication,471,273,198,279,147,132,192,126,66
GANDAWA,JHAL MAGSI,TEHSIL,Memorization/ Focus,512,265,247,289,156,133,223,109,114
GANDAWA,JHAL MAGSI,TEHSIL,Self care etc,398,194,204,235,120,115,163,74,89
JHAL MAGSI,JHAL MAGSI,TEHSIL,Population,116528,60368,56160,116528,60368,56160,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,Disability,2362,1096,1266,2362,1096,1266,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,Functional limitation,5152,2512,2640,5152,2512,2640,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,Seeing,964,498,466,964,498,466,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,Hearing,935,488,447,935,488,447,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,Walking/ Climbing,2098,1040,1058,2098,1040,1058,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,Communication,574,286,288,574,286,288,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,Memorization/ Focus,777,372,405,777,372,405,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,Self care etc,572,257,315,572,257,315,,,
MIRPUR,JHAL MAGSI,SUB-TEHSIL,Population,15610,7797,7813,15610,7797,7813,,,
MIRPUR,JHAL MAGSI,SUB-TEHSIL,Disability,867,411,456,867,411,456,,,
MIRPUR,JHAL MAGSI,SUB-TEHSIL,Functional limitation,1210,606,604,1210,606,604,,,
MIRPUR,JHAL MAGSI,SUB-TEHSIL,Seeing,270,132,138,270,132,138,,,
MIRPUR,JHAL MAGSI,SUB-TEHSIL,Hearing,250,127,123,250,127,123,,,
MIRPUR,JHAL MAGSI,SUB-TEHSIL,Walking/ Climbing,262,136,126,262,136,126,,,
MIRPUR,JHAL MAGSI,SUB-TEHSIL,Communication,155,75,80,155,75,80,,,
MIRPUR,JHAL MAGSI,SUB-TEHSIL,Memorization/ Focus,190,101,89,190,101,89,,,
MIRPUR,JHAL MAGSI,SUB-TEHSIL,Self care etc,174,91,83,174,91,83,,,
KACHHI,KACHHI,DISTRICT,Population,442674,233618,209056,362222,192363,169859,80452,41255,39197
KACHHI,KACHHI,DISTRICT,Disability,9639,5181,4458,8416,4501,3915,1223,680,543
KACHHI,KACHHI,DISTRICT,Functional limitation,21315,11547,9768,17914,9670,8244,3401,1877,1524
KACHHI,KACHHI,DISTRICT,Seeing,3922,2150,1772,3264,1777,1487,658,373,285
KACHHI,KACHHI,DISTRICT,Hearing,3920,2153,1767,3312,1808,1504,608,345,263
KACHHI,KACHHI,DISTRICT,Walking/ Climbing,7403,4041,3362,6111,3331,2780,1292,710,582
KACHHI,KACHHI,DISTRICT,Communication,2177,1192,985,1826,1005,821,351,187,164
KACHHI,KACHHI,DISTRICT,Memorization/ Focus,3002,1655,1347,2524,1376,1148,478,279,199
KACHHI,KACHHI,DISTRICT,Self care etc,2588,1394,1194,2223,1187,1036,365,207,158
BALANARI,KACHHI,SUB-TEHSIL,Population,60158,32347,27811,60158,32347,27811,,,
BALANARI,KACHHI,SUB-TEHSIL,Disability,1147,660,487,1147,660,487,,,
BALANARI,KACHHI,SUB-TEHSIL,Functional limitation,2723,1567,1156,2723,1567,1156,,,
BALANARI,KACHHI,SUB-TEHSIL,Seeing,528,300,228,528,300,228,,,
BALANARI,KACHHI,SUB-TEHSIL,Hearing,568,320,248,568,320,248,,,
BALANARI,KACHHI,SUB-TEHSIL,Walking/ Climbing,1074,613,461,1074,613,461,,,
BALANARI,KACHHI,SUB-TEHSIL,Communication,277,167,110,277,167,110,,,
BALANARI,KACHHI,SUB-TEHSIL,Memorization/ Focus,422,255,167,422,255,167,,,
BALANARI,KACHHI,SUB-TEHSIL,Self care etc,340,187,153,340,187,153,,,
BHAG,KACHHI,SUB-DIVISION,Population,83687,42457,41230,65053,33328,31725,18634,9129,9505
BHAG,KACHHI,SUB-DIVISION,Disability,1455,802,653,1058,593,465,397,209,188
BHAG,KACHHI,SUB-DIVISION,Functional limitation,3740,2087,1653,2651,1501,1150,1089,586,503
BHAG,KACHHI,SUB-DIVISION,Seeing,817,471,346,607,355,252,210,116,94
BHAG,KACHHI,SUB-DIVISION,Hearing,695,404,291,506,297,209,189,107,82
BHAG,KACHHI,SUB-DIVISION,Walking/ Climbing,1478,838,640,1050,611,439,428,227,201
BHAG,KACHHI,SUB-DIVISION,Communication,364,196,168,258,142,116,106,54,52
BHAG,KACHHI,SUB-DIVISION,Memorization/ Focus,500,279,221,353,198,155,147,81,66
BHAG,KACHHI,SUB-DIVISION,Self care etc,346,191,155,229,128,101,117,63,54
DHADAR,KACHHI,SUB-DIVISION,Population,49836,25649,24187,32560,17113,15447,17276,8536,8740
DHADAR,KACHHI,SUB-DIVISION,Disability,1635,891,744,1130,619,511,505,272,233
DHADAR,KACHHI,SUB-DIVISION,Functional limitation,3387,1885,1502,2180,1246,934,1207,639,568
DHADAR,KACHHI,SUB-DIVISION,Seeing,575,340,235,338,200,138,237,140,97
DHADAR,KACHHI,SUB-DIVISION,Hearing,605,340,265,374,216,158,231,124,107
DHADAR,KACHHI,SUB-DIVISION,Walking/ Climbing,1177,653,524,742,421,321,435,232,203
DHADAR,KACHHI,SUB-DIVISION,Communication,449,244,205,276,157,119,173,87,86
DHADAR,KACHHI,SUB-DIVISION,Memorization/ Focus,509,294,215,314,182,132,195,112,83
DHADAR,KACHHI,SUB-DIVISION,Self care etc,403,234,169,273,165,108,130,69,61
KHATTAN,KACHHI,SUB-TEHSIL,Population,22900,11789,11111,22900,11789,11111,,,
KHATTAN,KACHHI,SUB-TEHSIL,Disability,1376,740,636,1376,740,636,,,
KHATTAN,KACHHI,SUB-TEHSIL,Functional limitation,1851,1012,839,1851,1012,839,,,
KHATTAN,KACHHI,SUB-TEHSIL,Seeing,312,163,149,312,163,149,,,
KHATTAN,KACHHI,SUB-TEHSIL,Hearing,373,214,159,373,214,159,,,
KHATTAN,KACHHI,SUB-TEHSIL,Walking/ Climbing,345,189,156,345,189,156,,,
KHATTAN,KACHHI,SUB-TEHSIL,Communication,233,138,95,233,138,95,,,
KHATTAN,KACHHI,SUB-TEHSIL,Memorization/ Focus,314,167,147,314,167,147,,,
KHATTAN,KACHHI,SUB-TEHSIL,Self care etc,313,161,152,313,161,152,,,
MACH,KACHHI,SUB-DIVISION,Population,75272,39917,35355,30730,16327,14403,44542,23590,20952
MACH,KACHHI,SUB-DIVISION,Disability,923,556,367,602,357,245,321,199,122
MACH,KACHHI,SUB-DIVISION,Functional limitation,2656,1541,1115,1551,889,662,1105,652,453
MACH,KACHHI,SUB-DIVISION,Seeing,513,288,225,302,171,131,211,117,94
MACH,KACHHI,SUB-DIVISION,Hearing,494,291,203,306,177,129,188,114,74
MACH,KACHHI,SUB-DIVISION,Walking/ Climbing,1005,593,412,576,342,234,429,251,178
MACH,KACHHI,SUB-DIVISION,Communication,221,134,87,149,88,61,72,46,26
MACH,KACHHI,SUB-DIVISION,Memorization/ Focus,337,203,134,201,117,84,136,86,50
MACH,KACHHI,SUB-DIVISION,Self care etc,291,172,119,173,97,76,118,75,43
SANNI,KACHHI,SUB-DIVISION,Population,150821,81459,69362,150821,81459,69362,,,
SANNI,KACHHI,SUB-DIVISION,Disability,3103,1532,1571,3103,1532,1571,,,
SANNI,KACHHI,SUB-DIVISION,Functional limitation,6958,3455,3503,6958,3455,3503,,,
SANNI,KACHHI,SUB-DIVISION,Seeing,1177,588,589,1177,588,589,,,
SANNI,KACHHI,SUB-DIVISION,Hearing,1185,584,601,1185,584,601,,,
SANNI,KACHHI,SUB-DIVISION,Walking/ Climbing,2324,1155,1169,2324,1155,1169,,,
SANNI,KACHHI,SUB-DIVISION,Communication,633,313,320,633,313,320,,,
SANNI,KACHHI,SUB-DIVISION,Memorization/ Focus,920,457,463,920,457,463,,,
SANNI,KACHHI,SUB-DIVISION,Self care etc,895,449,446,895,449,446,,,
KALAT,KALAT,DISTRICT,Population,271560,138618,132942,227120,115652,111468,44440,22966,21474
KALAT,KALAT,DISTRICT,Disability,5796,2864,2932,5127,2558,2569,669,306,363
KALAT,KALAT,DISTRICT,Functional limitation,17735,8875,8860,14592,7346,7246,3143,1529,1614
KALAT,KALAT,DISTRICT,Seeing,3379,1723,1656,2829,1451,1378,550,272,278
KALAT,KALAT,DISTRICT,Hearing,3503,1767,1736,2856,1446,1410,647,321,326
KALAT,KALAT,DISTRICT,Walking/ Climbing,5876,2992,2884,4866,2484,2382,1010,508,502
KALAT,KALAT,DISTRICT,Communication,1688,876,812,1395,737,658,293,139,154
KALAT,KALAT,DISTRICT,Memorization/ Focus,2456,1245,1211,2012,1031,981,444,214,230
KALAT,KALAT,DISTRICT,Self care etc,1967,942,1025,1620,780,840,347,162,185
GAZG,KALAT,SUB-TEHSIL,Population,8286,4508,3778,8286,4508,3778,,,
GAZG,KALAT,SUB-TEHSIL,Disability,671,347,324,671,347,324,,,
GAZG,KALAT,SUB-TEHSIL,Functional limitation,896,467,429,896,467,429,,,
GAZG,KALAT,SUB-TEHSIL,Seeing,243,123,120,243,123,120,,,
GAZG,KALAT,SUB-TEHSIL,Hearing,213,112,101,213,112,101,,,
GAZG,KALAT,SUB-TEHSIL,Walking/ Climbing,157,87,70,157,87,70,,,
GAZG,KALAT,SUB-TEHSIL,Communication,94,47,47,94,47,47,,,
GAZG,KALAT,SUB-TEHSIL,Memorization/ Focus,114,56,58,114,56,58,,,
GAZG,KALAT,SUB-TEHSIL,Self care etc,121,69,52,121,69,52,,,
JOHAN,KALAT,SUB-TEHSIL,Population,15731,8010,7721,15731,8010,7721,,,
JOHAN,KALAT,SUB-TEHSIL,Disability,768,423,345,768,423,345,,,
JOHAN,KALAT,SUB-TEHSIL,Functional limitation,1274,682,592,1274,682,592,,,
JOHAN,KALAT,SUB-TEHSIL,Seeing,216,125,91,216,125,91,,,
JOHAN,KALAT,SUB-TEHSIL,Hearing,256,129,127,256,129,127,,,
JOHAN,KALAT,SUB-TEHSIL,Walking/ Climbing,348,177,171,348,177,171,,,
JOHAN,KALAT,SUB-TEHSIL,Communication,181,126,55,181,126,55,,,
JOHAN,KALAT,SUB-TEHSIL,Memorization/ Focus,219,143,76,219,143,76,,,
JOHAN,KALAT,SUB-TEHSIL,Self care etc,199,85,114,199,85,114,,,
KALAT,KALAT,SUB-DIVISION,Population,167405,85529,81876,122965,62563,60402,44440,22966,21474
KALAT,KALAT,SUB-DIVISION,Disability,3406,1627,1779,2737,1321,1416,669,306,363
KALAT,KALAT,SUB-DIVISION,Functional limitation,10951,5409,5542,7808,3880,3928,3143,1529,1614
KALAT,KALAT,SUB-DIVISION,Seeing,2098,1065,1033,1548,793,755,550,272,278
KALAT,KALAT,SUB-DIVISION,Hearing,2130,1058,1072,1483,737,746,647,321,326
KALAT,KALAT,SUB-DIVISION,Walking/ Climbing,3875,1959,1916,2865,1451,1414,1010,508,502
KALAT,KALAT,SUB-DIVISION,Communication,988,504,484,695,365,330,293,139,154
KALAT,KALAT,SUB-DIVISION,Memorization/ Focus,1481,736,745,1037,522,515,444,214,230
KALAT,KALAT,SUB-DIVISION,Self care etc,1151,533,618,804,371,433,347,162,185
MANGOCHAR,KALAT,SUB-DIVISION,Population,80138,40571,39567,80138,40571,39567,,,
MANGOCHAR,KALAT,SUB-DIVISION,Disability,951,467,484,951,467,484,,,
MANGOCHAR,KALAT,SUB-DIVISION,Functional limitation,4614,2317,2297,4614,2317,2297,,,
MANGOCHAR,KALAT,SUB-DIVISION,Seeing,822,410,412,822,410,412,,,
MANGOCHAR,KALAT,SUB-DIVISION,Hearing,904,468,436,904,468,436,,,
MANGOCHAR,KALAT,SUB-DIVISION,Walking/ Climbing,1496,769,727,1496,769,727,,,
MANGOCHAR,KALAT,SUB-DIVISION,Communication,425,199,226,425,199,226,,,
MANGOCHAR,KALAT,SUB-DIVISION,Memorization/ Focus,642,310,332,642,310,332,,,
MANGOCHAR,KALAT,SUB-DIVISION,Self care etc,496,255,241,496,255,241,,,
KECH,KECH,DISTRICT,Population,1060814,555286,505528,674168,349797,324371,386646,205489,181157
KECH,KECH,DISTRICT,Disability,21401,10808,10593,14145,7027,7118,7256,3781,3475
KECH,KECH,DISTRICT,Functional limitation,73350,36921,36429,47804,23506,24298,25546,13415,12131
KECH,KECH,DISTRICT,Seeing,14750,7674,7076,10029,5141,4888,4721,2533,2188
KECH,KECH,DISTRICT,Hearing,15561,7948,7613,10375,5204,5171,5186,2744,2442
KECH,KECH,DISTRICT,Walking/ Climbing,22922,11650,11272,14768,7363,7405,8154,4287,3867
KECH,KECH,DISTRICT,Communication,7079,3674,3405,4694,2391,2303,2385,1283,1102
KECH,KECH,DISTRICT,Memorization/ Focus,10281,5232,5049,6752,3376,3376,3529,1856,1673
KECH,KECH,DISTRICT,Self care etc,8400,4127,4273,5390,2548,2842,3010,1579,1431
BALNIGORE,KECH,SUB-TEHSIL,Population,50404,26076,24328,50404,26076,24328,,,
BALNIGORE,KECH,SUB-TEHSIL,Disability,3311,1750,1561,3311,1750,1561,,,
BALNIGORE,KECH,SUB-TEHSIL,Functional limitation,5852,3006,2846,5852,3006,2846,,,
BALNIGORE,KECH,SUB-TEHSIL,Seeing,1247,645,602,1247,645,602,,,
BALNIGORE,KECH,SUB-TEHSIL,Hearing,1361,735,626,1361,735,626,,,
BALNIGORE,KECH,SUB-TEHSIL,Walking/ Climbing,1263,638,625,1263,638,625,,,
BALNIGORE,KECH,SUB-TEHSIL,Communication,790,360,430,790,360,430,,,
BALNIGORE,KECH,SUB-TEHSIL,Memorization/ Focus,993,538,455,993,538,455,,,
