name_admin_unit,part_of_district,admin_unit,disab_func_lim,age_group,overall,rural,urban
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Functional limitation,>60,2839,2839,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Hearing,0 - 4,30,30,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Hearing,10 - 12,33,33,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Hearing,13 - 14,14,14,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Hearing,15 - 24,93,93,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Hearing,15 - 49,338,338,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Hearing,25 - 40,103,103,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Hearing,41 - 60,569,569,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Hearing,5 - 16,108,108,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Hearing,5 - 9,45,45,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Hearing,>18,1261,1261,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Hearing,>60,529,529,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Memorization/ Focus,0 - 4,22,22,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Memorization/ Focus,10 - 12,26,26,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Memorization/ Focus,13 - 14,12,12,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Memorization/ Focus,15 - 24,93,93,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Memorization/ Focus,15 - 49,292,292,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Memorization/ Focus,25 - 40,92,92,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Memorization/ Focus,41 - 60,436,436,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Memorization/ Focus,5 - 16,79,79,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Memorization/ Focus,5 - 9,24,24,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Memorization/ Focus,>18,1017,1017,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Memorization/ Focus,>60,432,432,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Population,0 - 4,46497,46497,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Population,10 - 12,17303,17303,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Population,13 - 14,9242,9242,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Population,15 - 24,31618,31618,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Population,15 - 49,61209,61209,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Population,25 - 40,22252,22252,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Population,41 - 60,12349,12349,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Population,5 - 16,69690,69690,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Population,5 - 9,34361,34361,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Population,>18,52696,52696,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Population,>60,3435,3435,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Seeing,0 - 4,65,65,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Seeing,10 - 12,59,59,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Seeing,13 - 14,21,21,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Seeing,15 - 24,151,151,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Seeing,15 - 49,526,526,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Seeing,25 - 40,197,197,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Seeing,41 - 60,573,573,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Seeing,5 - 16,173,173,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Seeing,5 - 9,71,71,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Seeing,>18,1387,1387,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Seeing,>60,516,516,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Self care etc,0 - 4,2,2,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Self care etc,10 - 12,2,2,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Self care etc,13 - 14,5,5,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Self care etc,15 - 24,15,15,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Self care etc,15 - 49,112,112,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Self care etc,25 - 40,19,19,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Self care etc,41 - 60,379,379,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Self care etc,5 - 16,9,9,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Self care etc,5 - 9,1,1,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Self care etc,>18,769,769,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Self care etc,>60,358,358,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Walking/ Climbing,0 - 4,80,80,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Walking/ Climbing,10 - 12,71,71,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Walking/ Climbing,13 - 14,31,31,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Walking/ Climbing,15 - 24,219,219,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Walking/ Climbing,15 - 49,970,970,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Walking/ Climbing,25 - 40,299,299,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Walking/ Climbing,41 - 60,1362,1362,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Walking/ Climbing,5 - 16,220,220,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Walking/ Climbing,5 - 9,85,85,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Walking/ Climbing,>18,2785,2785,0
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Walking/ Climbing,>60,963,963,0
BANNU,BANNU,DISTRICT,Communication,0 - 4,432,422,10
BANNU,BANNU,DISTRICT,Communication,10 - 12,579,565,14
BANNU,BANNU,DISTRICT,Communication,13 - 14,339,331,8
BANNU,BANNU,DISTRICT,Communication,15 - 24,1663,1603,60
BANNU,BANNU,DISTRICT,Communication,15 - 49,6429,6192,237
BANNU,BANNU,DISTRICT,Communication,25 - 40,2598,2509,89
BANNU,BANNU,DISTRICT,Communication,41 - 60,6279,6077,202
BANNU,BANNU,DISTRICT,Communication,5 - 16,2092,2028,64
BANNU,BANNU,DISTRICT,Communication,5 - 9,804,775,29
BANNU,BANNU,DISTRICT,Communication,>18,14124,13656,468
BANNU,BANNU,DISTRICT,Communication,>60,4220,4078,142
BANNU,BANNU,DISTRICT,Disability,0 - 4,1101,1087,14
BANNU,BANNU,DISTRICT,Disability,10 - 12,1234,1194,40
BANNU,BANNU,DISTRICT,Disability,13 - 14,717,702,15
BANNU,BANNU,DISTRICT,Disability,15 - 24,3316,3229,87
BANNU,BANNU,DISTRICT,Disability,15 - 49,14569,14207,362
BANNU,BANNU,DISTRICT,Disability,25 - 40,5958,5825,133
BANNU,BANNU,DISTRICT,Disability,41 - 60,18567,18114,453
BANNU,BANNU,DISTRICT,Disability,5 - 16,4597,4474,123
BANNU,BANNU,DISTRICT,Disability,5 - 9,1875,1829,46
BANNU,BANNU,DISTRICT,Disability,>18,44177,42999,1178
BANNU,BANNU,DISTRICT,Disability,>60,17743,17197,546
BANNU,BANNU,DISTRICT,Functional limitation,0 - 4,3161,3127,34
BANNU,BANNU,DISTRICT,Functional limitation,10 - 12,3783,3663,120
BANNU,BANNU,DISTRICT,Functional limitation,13 - 14,2156,2088,68
BANNU,BANNU,DISTRICT,Functional limitation,15 - 24,12875,12404,471
BANNU,BANNU,DISTRICT,Functional limitation,15 - 49,62950,60469,2481
BANNU,BANNU,DISTRICT,Functional limitation,25 - 40,24848,23958,890
BANNU,BANNU,DISTRICT,Functional limitation,41 - 60,66117,63574,2543
BANNU,BANNU,DISTRICT,Functional limitation,5 - 16,12140,11799,341
BANNU,BANNU,DISTRICT,Functional limitation,5 - 9,4129,4050,79
BANNU,BANNU,DISTRICT,Functional limitation,>18,146644,141292,5352
BANNU,BANNU,DISTRICT,Functional limitation,>60,46288,44712,1576
BANNU,BANNU,DISTRICT,Hearing,0 - 4,624,621,3
BANNU,BANNU,DISTRICT,Hearing,10 - 12,856,829,27
BANNU,BANNU,DISTRICT,Hearing,13 - 14,479,464,15
BANNU,BANNU,DISTRICT,Hearing,15 - 24,2901,2794,107
BANNU,BANNU,DISTRICT,Hearing,15 - 49,13253,12706,547
BANNU,BANNU,DISTRICT,Hearing,25 - 40,5198,5000,198
BANNU,BANNU,DISTRICT,Hearing,41 - 60,13273,12749,524
BANNU,BANNU,DISTRICT,Hearing,5 - 16,2662,2584,78
BANNU,BANNU,DISTRICT,Hearing,5 - 9,861,849,12
BANNU,BANNU,DISTRICT,Hearing,>18,29507,28376,1131
BANNU,BANNU,DISTRICT,Hearing,>60,8896,8559,337
BANNU,BANNU,DISTRICT,Memorization/ Focus,0 - 4,569,562,7
BANNU,BANNU,DISTRICT,Memorization/ Focus,10 - 12,825,795,30
BANNU,BANNU,DISTRICT,Memorization/ Focus,13 - 14,449,436,13
BANNU,BANNU,DISTRICT,Memorization/ Focus,15 - 24,2428,2332,96
BANNU,BANNU,DISTRICT,Memorization/ Focus,15 - 49,9779,9391,388
BANNU,BANNU,DISTRICT,Memorization/ Focus,25 - 40,3854,3716,138
BANNU,BANNU,DISTRICT,Memorization/ Focus,41 - 60,9252,8885,367
BANNU,BANNU,DISTRICT,Memorization/ Focus,5 - 16,2678,2592,86
BANNU,BANNU,DISTRICT,Memorization/ Focus,5 - 9,945,922,23
BANNU,BANNU,DISTRICT,Memorization/ Focus,>18,21035,20243,792
BANNU,BANNU,DISTRICT,Memorization/ Focus,>60,6339,6112,227
BANNU,BANNU,DISTRICT,Population,0 - 4,227460,221801,5659
BANNU,BANNU,DISTRICT,Population,10 - 12,110075,106461,3614
BANNU,BANNU,DISTRICT,Population,13 - 14,61136,58648,2488
BANNU,BANNU,DISTRICT,Population,15 - 24,250363,239818,10545
BANNU,BANNU,DISTRICT,Population,15 - 49,604751,579624,25127
BANNU,BANNU,DISTRICT,Population,25 - 40,268993,258344,10649
BANNU,BANNU,DISTRICT,Population,41 - 60,161291,154320,6971
BANNU,BANNU,DISTRICT,Population,5 - 16,447509,432968,14541
BANNU,BANNU,DISTRICT,Population,5 - 9,217847,211741,6106
BANNU,BANNU,DISTRICT,Population,>18,623583,598196,25387
BANNU,BANNU,DISTRICT,Population,>60,57509,55445,2064
BANNU,BANNU,DISTRICT,Seeing,0 - 4,671,667,4
BANNU,BANNU,DISTRICT,Seeing,10 - 12,768,740,28
BANNU,BANNU,DISTRICT,Seeing,13 - 14,401,388,13
BANNU,BANNU,DISTRICT,Seeing,15 - 24,2518,2428,90
BANNU,BANNU,DISTRICT,Seeing,15 - 49,11674,11204,470
BANNU,BANNU,DISTRICT,Seeing,25 - 40,4629,4452,177
BANNU,BANNU,DISTRICT,Seeing,41 - 60,11140,10686,454
BANNU,BANNU,DISTRICT,Seeing,5 - 16,2569,2498,71
BANNU,BANNU,DISTRICT,Seeing,5 - 9,991,974,17
BANNU,BANNU,DISTRICT,Seeing,>18,26825,25784,1041
BANNU,BANNU,DISTRICT,Seeing,>60,9248,8904,344
BANNU,BANNU,DISTRICT,Self care etc,0 - 4,226,226,0
BANNU,BANNU,DISTRICT,Self care etc,10 - 12,305,298,7
BANNU,BANNU,DISTRICT,Self care etc,13 - 14,190,184,6
BANNU,BANNU,DISTRICT,Self care etc,15 - 24,1231,1184,47
BANNU,BANNU,DISTRICT,Self care etc,15 - 49,6610,6362,248
BANNU,BANNU,DISTRICT,Self care etc,25 - 40,2506,2428,78
BANNU,BANNU,DISTRICT,Self care etc,41 - 60,8335,8044,291
BANNU,BANNU,DISTRICT,Self care etc,5 - 16,911,892,19
BANNU,BANNU,DISTRICT,Self care etc,5 - 9,250,250,0
BANNU,BANNU,DISTRICT,Self care etc,>18,16816,16253,563
BANNU,BANNU,DISTRICT,Self care etc,>60,5032,4876,156
BANNU,BANNU,DISTRICT,Walking/ Climbing,0 - 4,1282,1258,24
BANNU,BANNU,DISTRICT,Walking/ Climbing,10 - 12,1282,1237,45
BANNU,BANNU,DISTRICT,Walking/ Climbing,13 - 14,713,687,26
BANNU,BANNU,DISTRICT,Walking/ Climbing,15 - 24,4129,3988,141
BANNU,BANNU,DISTRICT,Walking/ Climbing,15 - 49,19933,19152,781
BANNU,BANNU,DISTRICT,Walking/ Climbing,25 - 40,8004,7726,278
BANNU,BANNU,DISTRICT,Walking/ Climbing,41 - 60,19995,19153,842
BANNU,BANNU,DISTRICT,Walking/ Climbing,5 - 16,4495,4371,124
BANNU,BANNU,DISTRICT,Walking/ Climbing,5 - 9,1747,1712,35
BANNU,BANNU,DISTRICT,Walking/ Climbing,>18,46988,45178,1810
BANNU,BANNU,DISTRICT,Walking/ Climbing,>60,16092,15505,587
BANNU,BANNU,TEHSIL,Communication,0 - 4,225,215,10
BANNU,BANNU,TEHSIL,Communication,10 - 12,269,255,14
BANNU,BANNU,TEHSIL,Communication,13 - 14,176,168,8
BANNU,BANNU,TEHSIL,Communication,15 - 24,818,758,60
BANNU,BANNU,TEHSIL,Communication,15 - 49,3007,2770,237
BANNU,BANNU,TEHSIL,Communication,25 - 40,1225,1136,89
BANNU,BANNU,TEHSIL,Communication,41 - 60,2847,2645,202
BANNU,BANNU,TEHSIL,Communication,5 - 16,1055,991,64
BANNU,BANNU,TEHSIL,Communication,5 - 9,430,401,29
BANNU,BANNU,TEHSIL,Communication,>18,6532,6064,468
BANNU,BANNU,TEHSIL,Communication,>60,1978,1836,142
BANNU,BANNU,TEHSIL,Disability,0 - 4,618,604,14
BANNU,BANNU,TEHSIL,Disability,10 - 12,629,589,40
BANNU,BANNU,TEHSIL,Disability,13 - 14,391,376,15
BANNU,BANNU,TEHSIL,Disability,15 - 24,1626,1539,87
BANNU,BANNU,TEHSIL,Disability,15 - 49,6562,6200,362
BANNU,BANNU,TEHSIL,Disability,25 - 40,2637,2504,133
BANNU,BANNU,TEHSIL,Disability,41 - 60,8441,7988,453
BANNU,BANNU,TEHSIL,Disability,5 - 16,2391,2268,123
BANNU,BANNU,TEHSIL,Disability,5 - 9,985,939,46
BANNU,BANNU,TEHSIL,Disability,>18,20704,19526,1178
BANNU,BANNU,TEHSIL,Disability,>60,8720,8174,546
BANNU,BANNU,TEHSIL,Functional limitation,0 - 4,1533,1499,34
BANNU,BANNU,TEHSIL,Functional limitation,10 - 12,1852,1732,120
BANNU,BANNU,TEHSIL,Functional limitation,13 - 14,1086,1018,68
BANNU,BANNU,TEHSIL,Functional limitation,15 - 24,6283,5812,471
BANNU,BANNU,TEHSIL,Functional limitation,15 - 49,30727,28246,2481
BANNU,BANNU,TEHSIL,Functional limitation,25 - 40,12125,11235,890
BANNU,BANNU,TEHSIL,Functional limitation,41 - 60,32103,29560,2543
BANNU,BANNU,TEHSIL,Functional limitation,5 - 16,5966,5625,341
BANNU,BANNU,TEHSIL,Functional limitation,5 - 9,1998,1919,79
BANNU,BANNU,TEHSIL,Functional limitation,>18,70802,65450,5352
BANNU,BANNU,TEHSIL,Functional limitation,>60,22050,20474,1576
BANNU,BANNU,TEHSIL,Hearing,0 - 4,282,279,3
BANNU,BANNU,TEHSIL,Hearing,10 - 12,400,373,27
BANNU,BANNU,TEHSIL,Hearing,13 - 14,251,236,15
BANNU,BANNU,TEHSIL,Hearing,15 - 24,1407,1300,107
BANNU,BANNU,TEHSIL,Hearing,15 - 49,6342,5795,547
BANNU,BANNU,TEHSIL,Hearing,25 - 40,2494,2296,198
BANNU,BANNU,TEHSIL,Hearing,41 - 60,6246,5722,524
BANNU,BANNU,TEHSIL,Hearing,5 - 16,1277,1199,78
BANNU,BANNU,TEHSIL,Hearing,5 - 9,388,376,12
BANNU,BANNU,TEHSIL,Hearing,>18,13982,12851,1131
BANNU,BANNU,TEHSIL,Hearing,>60,4224,3887,337
BANNU,BANNU,TEHSIL,Memorization/ Focus,0 - 4,290,283,7
BANNU,BANNU,TEHSIL,Memorization/ Focus,10 - 12,417,387,30
BANNU,BANNU,TEHSIL,Memorization/ Focus,13 - 14,239,226,13
BANNU,BANNU,TEHSIL,Memorization/ Focus,15 - 24,1263,1167,96
BANNU,BANNU,TEHSIL,Memorization/ Focus,15 - 49,4835,4447,388
BANNU,BANNU,TEHSIL,Memorization/ Focus,25 - 40,1891,1753,138
BANNU,BANNU,TEHSIL,Memorization/ Focus,41 - 60,4404,4037,367
BANNU,BANNU,TEHSIL,Memorization/ Focus,5 - 16,1409,1323,86
BANNU,BANNU,TEHSIL,Memorization/ Focus,5 - 9,510,487,23
BANNU,BANNU,TEHSIL,Memorization/ Focus,>18,10123,9331,792
BANNU,BANNU,TEHSIL,Memorization/ Focus,>60,3019,2792,227
BANNU,BANNU,TEHSIL,Population,0 - 4,104673,99014,5659
BANNU,BANNU,TEHSIL,Population,10 - 12,51038,47424,3614
BANNU,BANNU,TEHSIL,Population,13 - 14,29088,26600,2488
BANNU,BANNU,TEHSIL,Population,15 - 24,119703,109158,10545
BANNU,BANNU,TEHSIL,Population,15 - 49,293214,268087,25127
BANNU,BANNU,TEHSIL,Population,25 - 40,131133,120484,10649
BANNU,BANNU,TEHSIL,Population,41 - 60,79581,72610,6971
BANNU,BANNU,TEHSIL,Population,5 - 16,208629,194088,14541
BANNU,BANNU,TEHSIL,Population,5 - 9,100637,94531,6106
BANNU,BANNU,TEHSIL,Population,>18,302596,277209,25387
BANNU,BANNU,TEHSIL,Population,>60,26982,24918,2064
BANNU,BANNU,TEHSIL,Seeing,0 - 4,323,319,4
BANNU,BANNU,TEHSIL,Seeing,10 - 12,363,335,28
BANNU,BANNU,TEHSIL,Seeing,13 - 14,198,185,13
BANNU,BANNU,TEHSIL,Seeing,15 - 24,1183,1093,90
BANNU,BANNU,TEHSIL,Seeing,15 - 49,5653,5183,470
BANNU,BANNU,TEHSIL,Seeing,25 - 40,2266,2089,177
BANNU,BANNU,TEHSIL,Seeing,41 - 60,5496,5042,454
BANNU,BANNU,TEHSIL,Seeing,5 - 16,1246,1175,71
BANNU,BANNU,TEHSIL,Seeing,5 - 9,490,473,17
BANNU,BANNU,TEHSIL,Seeing,>18,13157,12116,1041
BANNU,BANNU,TEHSIL,Seeing,>60,4559,4215,344
BANNU,BANNU,TEHSIL,Self care etc,0 - 4,106,106,0
BANNU,BANNU,TEHSIL,Self care etc,10 - 12,154,147,7
BANNU,BANNU,TEHSIL,Self care etc,13 - 14,90,84,6
BANNU,BANNU,TEHSIL,Self care etc,15 - 24,593,546,47
BANNU,BANNU,TEHSIL,Self care etc,15 - 49,3132,2884,248
BANNU,BANNU,TEHSIL,Self care etc,25 - 40,1134,1056,78
BANNU,BANNU,TEHSIL,Self care etc,41 - 60,3971,3680,291
BANNU,BANNU,TEHSIL,Self care etc,5 - 16,429,410,19
BANNU,BANNU,TEHSIL,Self care etc,5 - 9,95,95,0
BANNU,BANNU,TEHSIL,Self care etc,>18,7909,7346,563
BANNU,BANNU,TEHSIL,Self care etc,>60,2359,2203,156
BANNU,BANNU,TEHSIL,Walking/ Climbing,0 - 4,662,638,24
BANNU,BANNU,TEHSIL,Walking/ Climbing,10 - 12,632,587,45
BANNU,BANNU,TEHSIL,Walking/ Climbing,13 - 14,364,338,26
BANNU,BANNU,TEHSIL,Walking/ Climbing,15 - 24,2021,1880,141
BANNU,BANNU,TEHSIL,Walking/ Climbing,15 - 49,10144,9363,781
BANNU,BANNU,TEHSIL,Walking/ Climbing,25 - 40,4115,3837,278
BANNU,BANNU,TEHSIL,Walking/ Climbing,41 - 60,10332,9490,842
BANNU,BANNU,TEHSIL,Walking/ Climbing,5 - 16,2202,2078,124
BANNU,BANNU,TEHSIL,Walking/ Climbing,5 - 9,857,822,35
BANNU,BANNU,TEHSIL,Walking/ Climbing,>18,23882,22072,1810
BANNU,BANNU,TEHSIL,Walking/ Climbing,>60,8020,7433,587
BAR CHAMER KAND,BAJAUR,TEHSIL,Communication,0 - 4,9,9,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Communication,10 - 12,7,7,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Communication,13 - 14,2,2,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Communication,15 - 24,6,6,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Communication,15 - 49,8,8,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Communication,25 - 40,1,1,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Communication,41 - 60,1,1,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Communication,5 - 16,23,23,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Communication,5 - 9,12,12,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Communication,>18,8,8,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Communication,>60,4,4,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Disability,0 - 4,70,70,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Disability,10 - 12,66,66,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Disability,13 - 14,27,27,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Disability,15 - 24,159,159,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Disability,15 - 49,510,510,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Disability,25 - 40,205,205,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Disability,41 - 60,237,237,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Disability,5 - 16,204,204,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Disability,5 - 9,69,69,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Disability,>18,576,576,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Disability,>60,53,53,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Functional limitation,0 - 4,72,72,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Functional limitation,10 - 12,67,67,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Functional limitation,13 - 14,27,27,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Functional limitation,15 - 24,160,160,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Functional limitation,15 - 49,524,524,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Functional limitation,25 - 40,206,206,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Functional limitation,41 - 60,273,273,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Functional limitation,5 - 16,210,210,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Functional limitation,5 - 9,74,74,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Functional limitation,>18,656,656,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Functional limitation,>60,96,96,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Hearing,0 - 4,4,4,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Hearing,10 - 12,16,16,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Hearing,13 - 14,5,5,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Hearing,15 - 24,40,40,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Hearing,15 - 49,97,97,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Hearing,25 - 40,55,55,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Hearing,41 - 60,8,8,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Hearing,5 - 16,44,44,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Hearing,5 - 9,6,6,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Hearing,>18,98,98,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Hearing,>60,21,21,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Memorization/ Focus,0 - 4,14,14,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Memorization/ Focus,10 - 12,7,7,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Memorization/ Focus,13 - 14,3,3,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Memorization/ Focus,15 - 24,9,9,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Memorization/ Focus,15 - 49,11,11,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Memorization/ Focus,25 - 40,2,2,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Memorization/ Focus,41 - 60,3,3,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Memorization/ Focus,5 - 16,27,27,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Memorization/ Focus,5 - 9,15,15,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Memorization/ Focus,>18,19,19,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Memorization/ Focus,>60,10,10,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Population,0 - 4,655,655,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Population,10 - 12,328,328,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Population,13 - 14,151,151,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Population,15 - 24,594,594,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Population,15 - 49,1497,1497,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Population,25 - 40,644,644,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Population,41 - 60,438,438,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Population,5 - 16,1249,1249,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Population,5 - 9,601,601,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Population,>18,1548,1548,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Population,>60,163,163,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Seeing,0 - 4,5,5,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Seeing,10 - 12,23,23,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Seeing,13 - 14,8,8,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Seeing,15 - 24,37,37,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Seeing,15 - 49,224,224,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Seeing,25 - 40,38,38,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Seeing,41 - 60,241,241,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Seeing,5 - 16,49,49,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Seeing,5 - 9,7,7,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Seeing,>18,354,354,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Seeing,>60,63,63,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Self care etc,0 - 4,18,18,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Self care etc,10 - 12,5,5,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Self care etc,13 - 14,2,2,0
BAR CHAMER KAND,BAJAUR,TEHSIL,Self care etc,15 - 24,7,7,0
