name_admin_unit,part_of_district,admin_unit,vars,all_sexes_overall,male_overall,female_overall,tgend_overall,all_sexes_rural,male_rural,female_rural,tgend_rural,all_sexes_urban,male_urban,female_urban,tgend_urban
HARNAI,HARNAI,SUB-DIVISION,Literate %,36.28,46.56,25.76,25,30.39,39.91,20.64,,60.76,74.29000000000001,46.99,100
HARNAI,HARNAI,SUB-DIVISION,Ever Attended,16892,11388,5503,1,10039,7297,2742,,6853,4091,2761,1
HARNAI,HARNAI,SUB-DIVISION,Primary Completed,1718,1130,588,,1035,747,288,,683,383,300,
HARNAI,HARNAI,SUB-DIVISION,Enrolment Primary,5110,3122,1988,,3361,2223,1138,,1749,899,850,
HARNAI,HARNAI,SUB-DIVISION,Enrolment Middle,1625,979,646,,836,576,260,,789,403,386,
HARNAI,HARNAI,SUB-DIVISION,Enrolment Matric,948,629,319,,556,392,164,,392,237,155,
HARNAI,HARNAI,SUB-DIVISION,Enrolment Intermidiate,663,482,181,,380,298,82,,283,184,99,
HARNAI,HARNAI,SUB-DIVISION,Enrolment Graduation above,548,402,145,1,294,238,56,,254,164,89,1
HARNAI,HARNAI,SUB-DIVISION,Never to School (all),45093,19702,25388,3,40953,18291,22659,3,4140,1411,2729,
HARNAI,HARNAI,SUB-DIVISION,Drop Out (5 - 16),1008,602,406,,711,451,260,,297,151,146,
HARNAI,HARNAI,SUB-DIVISION,Never to School (5-16),21521,9757,11763,1,20649,9402,11246,1,872,355,517,
HARNAI,HARNAI,SUB-DIVISION,Out of School Children (5-16),22529,10359,12169,1,21360,9853,11506,1,1169,506,663,
KHOAST,HARNAI,SUB-DIVISION,Population >=5,12684,7143,5541,,12684,7143,5541,,,,,
KHOAST,HARNAI,SUB-DIVISION,Population >=10,10055,5670,4385,,10055,5670,4385,,,,,
KHOAST,HARNAI,SUB-DIVISION,Literate >=10,4057,2688,1369,,4057,2688,1369,,,,,
KHOAST,HARNAI,SUB-DIVISION,Literate %,40.35,47.41,31.22,,40.35,47.41,31.22,,,,,
KHOAST,HARNAI,SUB-DIVISION,Ever Attended,3512,2485,1027,,3512,2485,1027,,,,,
KHOAST,HARNAI,SUB-DIVISION,Primary Completed,425,253,172,,425,253,172,,,,,
KHOAST,HARNAI,SUB-DIVISION,Enrolment Primary,1205,765,440,,1205,765,440,,,,,
KHOAST,HARNAI,SUB-DIVISION,Enrolment Middle,381,267,114,,381,267,114,,,,,
KHOAST,HARNAI,SUB-DIVISION,Enrolment Matric,168,123,45,,168,123,45,,,,,
KHOAST,HARNAI,SUB-DIVISION,Enrolment Intermidiate,132,95,37,,132,95,37,,,,,
KHOAST,HARNAI,SUB-DIVISION,Enrolment Graduation above,123,91,32,,123,91,32,,,,,
KHOAST,HARNAI,SUB-DIVISION,Never to School (all),9172,4658,4514,,9172,4658,4514,,,,,
KHOAST,HARNAI,SUB-DIVISION,Drop Out (5 - 16),174,79,95,,174,79,95,,,,,
KHOAST,HARNAI,SUB-DIVISION,Never to School (5-16),3389,1735,1654,,3389,1735,1654,,,,,
KHOAST,HARNAI,SUB-DIVISION,Out of School Children (5-16),3563,1814,1749,,3563,1814,1749,,,,,
SHAHRIG,HARNAI,TEHSIL,Population >=5,21421,12306,9115,,7709,4276,3433,,13712,8030,5682,
SHAHRIG,HARNAI,TEHSIL,Population >=10,15667,8888,6779,,5863,3222,2641,,9804,5666,4138,
SHAHRIG,HARNAI,TEHSIL,Literate >=10,7852,4990,2862,,2755,1960,795,,5097,3030,2067,
SHAHRIG,HARNAI,TEHSIL,Literate %,50.12,56.14,42.22,,46.99,60.83,30.1,,51.99,53.48,49.95,
SHAHRIG,HARNAI,TEHSIL,Ever Attended,7283,4694,2589,,2951,2144,807,,4332,2550,1782,
SHAHRIG,HARNAI,TEHSIL,Primary Completed,665,342,323,,217,150,67,,448,192,256,
SHAHRIG,HARNAI,TEHSIL,Enrolment Primary,2941,1707,1234,,1219,758,461,,1722,949,773,
SHAHRIG,HARNAI,TEHSIL,Enrolment Middle,999,473,526,,371,251,120,,628,222,406,
SHAHRIG,HARNAI,TEHSIL,Enrolment Matric,319,243,76,,166,129,37,,153,114,39,
SHAHRIG,HARNAI,TEHSIL,Enrolment Intermidiate,203,143,60,,124,93,31,,79,50,29,
SHAHRIG,HARNAI,TEHSIL,Enrolment Graduation above,167,131,36,,91,70,21,,76,61,15,
SHAHRIG,HARNAI,TEHSIL,Never to School (all),14138,7612,6526,,4758,2132,2626,,9380,5480,3900,
SHAHRIG,HARNAI,TEHSIL,Drop Out (5 - 16),360,203,157,,64,39,25,,296,164,132,
SHAHRIG,HARNAI,TEHSIL,Never to School (5-16),5813,3553,2260,,1681,846,835,,4132,2707,1425,
SHAHRIG,HARNAI,TEHSIL,Out of School Children (5-16),6173,3756,2417,,1745,885,860,,4428,2871,1557,
JAFFARABAD,JAFFARABAD,DISTRICT,Population >=5,475921,241350,234560,11,343169,174231,168935,3,132752,67119,65625,8
JAFFARABAD,JAFFARABAD,DISTRICT,Population >=10,369647,187414,182222,11,262414,133083,129328,3,107233,54331,52894,8
JAFFARABAD,JAFFARABAD,DISTRICT,Literate >=10,131318,83262,48053,3,77874,50713,27160,1,53444,32549,20893,2
JAFFARABAD,JAFFARABAD,DISTRICT,Literate %,35.53,44.43,26.37,27.27,29.68,38.11,21,33.33,49.84,59.91,39.5,25
JAFFARABAD,JAFFARABAD,DISTRICT,Ever Attended,148852,95363,53486,3,86248,58310,27937,1,62604,37053,25549,2
JAFFARABAD,JAFFARABAD,DISTRICT,Primary Completed,16997,9823,7174,,10580,6337,4243,,6417,3486,2931,
JAFFARABAD,JAFFARABAD,DISTRICT,Enrolment Primary,51726,29715,22011,,34110,21006,13104,,17616,8709,8907,
JAFFARABAD,JAFFARABAD,DISTRICT,Enrolment Middle,16325,9891,6434,,9042,5895,3147,,7283,3996,3287,
JAFFARABAD,JAFFARABAD,DISTRICT,Enrolment Matric,7823,4956,2866,1,4088,2916,1172,,3735,2040,1694,1
JAFFARABAD,JAFFARABAD,DISTRICT,Enrolment Intermidiate,6115,4003,2112,,2871,2073,798,,3244,1930,1314,
JAFFARABAD,JAFFARABAD,DISTRICT,Enrolment Graduation above,4715,3161,1554,,2212,1665,547,,2503,1496,1007,
JAFFARABAD,JAFFARABAD,DISTRICT,Never to School (all),327069,145987,181074,8,256921,115921,140998,2,70148,30066,40076,6
JAFFARABAD,JAFFARABAD,DISTRICT,Drop Out (5 - 16),7486,3844,3641,1,4829,2506,2322,1,2657,1338,1319,
JAFFARABAD,JAFFARABAD,DISTRICT,Never to School (5-16),130399,60564,69835,,106500,48839,57661,,23899,11725,12174,
JAFFARABAD,JAFFARABAD,DISTRICT,Out of School Children (5-16),137885,64408,73476,1,111329,51345,59983,1,26556,13063,13493,
GANDAKHA,JAFFARABAD,TEHSIL,Population >=5,66293,33226,33067,,66293,33226,33067,,,,,
GANDAKHA,JAFFARABAD,TEHSIL,Population >=10,51532,25881,25651,,51532,25881,25651,,,,,
GANDAKHA,JAFFARABAD,TEHSIL,Literate >=10,12670,8752,3918,,12670,8752,3918,,,,,
GANDAKHA,JAFFARABAD,TEHSIL,Literate %,24.59,33.82,15.27,,24.59,33.82,15.27,,,,,
GANDAKHA,JAFFARABAD,TEHSIL,Ever Attended,17197,11553,5644,,17197,11553,5644,,,,,
GANDAKHA,JAFFARABAD,TEHSIL,Primary Completed,2119,1292,827,,2119,1292,827,,,,,
GANDAKHA,JAFFARABAD,TEHSIL,Enrolment Primary,6367,3817,2550,,6367,3817,2550,,,,,
GANDAKHA,JAFFARABAD,TEHSIL,Enrolment Middle,1655,1046,609,,1655,1046,609,,,,,
GANDAKHA,JAFFARABAD,TEHSIL,Enrolment Matric,743,514,229,,743,514,229,,,,,
GANDAKHA,JAFFARABAD,TEHSIL,Enrolment Intermidiate,595,429,166,,595,429,166,,,,,
GANDAKHA,JAFFARABAD,TEHSIL,Enrolment Graduation above,474,334,140,,474,334,140,,,,,
GANDAKHA,JAFFARABAD,TEHSIL,Never to School (all),49096,21673,27423,,49096,21673,27423,,,,,
GANDAKHA,JAFFARABAD,TEHSIL,Drop Out (5 - 16),807,441,366,,807,441,366,,,,,
GANDAKHA,JAFFARABAD,TEHSIL,Never to School (5-16),19148,8495,10653,,19148,8495,10653,,,,,
GANDAKHA,JAFFARABAD,TEHSIL,Out of School Children (5-16),19955,8936,11019,,19955,8936,11019,,,,,
JHAT PAT,JAFFARABAD,SUB-DIVISION,Population >=5,243397,124452,118940,5,162612,83086,79523,3,80785,41366,39417,2
JHAT PAT,JAFFARABAD,SUB-DIVISION,Population >=10,188833,96501,92327,5,124126,63363,60760,3,64707,33138,31567,2
JHAT PAT,JAFFARABAD,SUB-DIVISION,Literate >=10,69300,44629,24670,1,40906,26601,14304,1,28394,18028,10366,
JHAT PAT,JAFFARABAD,SUB-DIVISION,Literate %,36.7,46.25,26.72,20,32.96,41.98,23.54,33.33,43.88,54.4,32.84,
JHAT PAT,JAFFARABAD,SUB-DIVISION,Ever Attended,76076,49521,26554,1,42236,28984,13251,1,33840,20537,13303,
JHAT PAT,JAFFARABAD,SUB-DIVISION,Primary Completed,8503,4924,3579,,5137,3058,2079,,3366,1866,1500,
JHAT PAT,JAFFARABAD,SUB-DIVISION,Enrolment Primary,26190,15158,11032,,16456,10359,6097,,9734,4799,4935,
JHAT PAT,JAFFARABAD,SUB-DIVISION,Enrolment Middle,8777,5470,3307,,4573,3052,1521,,4204,2418,1786,
JHAT PAT,JAFFARABAD,SUB-DIVISION,Enrolment Matric,4282,2747,1535,,2064,1512,552,,2218,1235,983,
JHAT PAT,JAFFARABAD,SUB-DIVISION,Enrolment Intermidiate,3270,2207,1063,,1380,1025,355,,1890,1182,708,
JHAT PAT,JAFFARABAD,SUB-DIVISION,Enrolment Graduation above,2233,1540,693,,953,747,206,,1280,793,487,
JHAT PAT,JAFFARABAD,SUB-DIVISION,Never to School (all),167321,74931,92386,4,120376,54102,66272,2,46945,20829,26114,2
JHAT PAT,JAFFARABAD,SUB-DIVISION,Drop Out (5 - 16),3930,2050,1879,1,2531,1333,1197,1,1399,717,682,
JHAT PAT,JAFFARABAD,SUB-DIVISION,Never to School (5-16),67704,31880,35824,,50361,23015,27346,,17343,8865,8478,
JHAT PAT,JAFFARABAD,SUB-DIVISION,Out of School Children (5-16),71634,33930,37703,1,52892,24348,28543,1,18742,9582,9160,
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,Population >=5,166231,83672,82553,6,114264,57919,56345,,51967,25753,26208,6
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,Population >=10,129282,65032,64244,6,86756,43839,42917,,42526,21193,21327,6
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,Literate >=10,49348,29881,19465,2,24298,15360,8938,,25050,14521,10527,2
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,Literate %,38.17,45.95,30.3,33.33,28.01,35.04,20.83,,58.91,68.52,49.36,33.33
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,Ever Attended,55579,34289,21288,2,26815,17773,9042,,28764,16516,12246,2
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,Primary Completed,6375,3607,2768,,3324,1987,1337,,3051,1620,1431,
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,Enrolment Primary,19169,10740,8429,,11287,6830,4457,,7882,3910,3972,
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,Enrolment Middle,5893,3375,2518,,2814,1797,1017,,3079,1578,1501,
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,Enrolment Matric,2798,1695,1102,1,1281,890,391,,1517,805,711,1
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,Enrolment Intermidiate,2250,1367,883,,896,619,277,,1354,748,606,
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,Enrolment Graduation above,2008,1287,721,,785,584,201,,1223,703,520,
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,Never to School (all),110652,49383,61265,4,87449,40146,47303,,23203,9237,13962,4
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,Drop Out (5 - 16),2749,1353,1396,,1491,732,759,,1258,621,637,
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,Never to School (5-16),43547,20189,23358,,36991,17329,19662,,6556,2860,3696,
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,Out of School Children (5-16),46296,21542,24754,,38482,18061,20421,,7814,3481,4333,
JHAL MAGSI,JHAL MAGSI,DISTRICT,Population >=5,167326,85176,82137,13,147037,75512,71514,11,20289,9664,10623,2
JHAL MAGSI,JHAL MAGSI,DISTRICT,Population >=10,129692,66052,63627,13,113107,58157,54939,11,16585,7895,8688,2
JHAL MAGSI,JHAL MAGSI,DISTRICT,Literate >=10,39087,25028,14056,3,30711,20185,10523,3,8376,4843,3533,
JHAL MAGSI,JHAL MAGSI,DISTRICT,Literate %,30.14,37.89,22.09,23.08,27.15,34.71,19.15,27.27,50.5,61.34,40.67,
JHAL MAGSI,JHAL MAGSI,DISTRICT,Ever Attended,45271,29781,15490,,37080,25218,11862,,8191,4563,3628,
JHAL MAGSI,JHAL MAGSI,DISTRICT,Primary Completed,4257,2667,1590,,3601,2304,1297,,656,363,293,
JHAL MAGSI,JHAL MAGSI,DISTRICT,Enrolment Primary,18833,11412,7421,,16336,10340,5996,,2497,1072,1425,
JHAL MAGSI,JHAL MAGSI,DISTRICT,Enrolment Middle,4554,2970,1584,,3737,2542,1195,,817,428,389,
JHAL MAGSI,JHAL MAGSI,DISTRICT,Enrolment Matric,2264,1522,742,,1862,1339,523,,402,183,219,
JHAL MAGSI,JHAL MAGSI,DISTRICT,Enrolment Intermidiate,1250,825,425,,995,700,295,,255,125,130,
JHAL MAGSI,JHAL MAGSI,DISTRICT,Enrolment Graduation above,889,600,289,,672,476,196,,217,124,93,
JHAL MAGSI,JHAL MAGSI,DISTRICT,Never to School (all),122055,55395,66647,13,109957,50294,59652,11,12098,5101,6995,2
JHAL MAGSI,JHAL MAGSI,DISTRICT,Drop Out (5 - 16),2264,1191,1073,,1898,1003,895,,366,188,178,
JHAL MAGSI,JHAL MAGSI,DISTRICT,Never to School (5-16),48144,21785,26357,2,44484,20078,24404,2,3660,1707,1953,
JHAL MAGSI,JHAL MAGSI,DISTRICT,Out of School Children (5-16),50408,22976,27430,2,46382,21081,25299,2,4026,1895,2131,
GANDAWA,JHAL MAGSI,TEHSIL,Population >=5,59561,29536,30023,2,39272,19872,19400,,20289,9664,10623,2
GANDAWA,JHAL MAGSI,TEHSIL,Population >=10,47232,23447,23783,2,30647,15552,15095,,16585,7895,8688,2
GANDAWA,JHAL MAGSI,TEHSIL,Literate >=10,17167,11105,6062,,8791,6262,2529,,8376,4843,3533,
GANDAWA,JHAL MAGSI,TEHSIL,Literate %,36.35,47.36,25.49,,28.68,40.26,16.75,,50.5,61.34,40.67,
GANDAWA,JHAL MAGSI,TEHSIL,Ever Attended,18814,12257,6557,,10623,7694,2929,,8191,4563,3628,
GANDAWA,JHAL MAGSI,TEHSIL,Primary Completed,1646,1029,617,,990,666,324,,656,363,293,
GANDAWA,JHAL MAGSI,TEHSIL,Enrolment Primary,6921,3895,3026,,4424,2823,1601,,2497,1072,1425,
GANDAWA,JHAL MAGSI,TEHSIL,Enrolment Middle,1751,1117,634,,934,689,245,,817,428,389,
GANDAWA,JHAL MAGSI,TEHSIL,Enrolment Matric,843,524,319,,441,341,100,,402,183,219,
GANDAWA,JHAL MAGSI,TEHSIL,Enrolment Intermidiate,464,282,182,,209,157,52,,255,125,130,
GANDAWA,JHAL MAGSI,TEHSIL,Enrolment Graduation above,338,221,117,,121,97,24,,217,124,93,
GANDAWA,JHAL MAGSI,TEHSIL,Never to School (all),40747,17279,23466,2,28649,12178,16471,,12098,5101,6995,2
GANDAWA,JHAL MAGSI,TEHSIL,Drop Out (5 - 16),863,444,419,,497,256,241,,366,188,178,
GANDAWA,JHAL MAGSI,TEHSIL,Never to School (5-16),14850,6368,8482,,11190,4661,6529,,3660,1707,1953,
GANDAWA,JHAL MAGSI,TEHSIL,Out of School Children (5-16),15713,6812,8901,,11687,4917,6770,,4026,1895,2131,
JHAL MAGSI,JHAL MAGSI,TEHSIL,Population >=5,94869,49249,45609,11,94869,49249,45609,11,,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,Population >=10,72548,37707,34830,11,72548,37707,34830,11,,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,Literate >=10,19456,12304,7149,3,19456,12304,7149,3,,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,Literate %,26.82,32.63,20.53,27.27,26.82,32.63,20.53,27.27,,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,Ever Attended,23451,15426,8025,,23451,15426,8025,,,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,Primary Completed,2161,1327,834,,2161,1327,834,,,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,Enrolment Primary,10563,6636,3927,,10563,6636,3927,,,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,Enrolment Middle,2561,1687,874,,2561,1687,874,,,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,Enrolment Matric,1342,935,407,,1342,935,407,,,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,Enrolment Intermidiate,716,491,225,,716,491,225,,,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,Enrolment Graduation above,496,339,157,,496,339,157,,,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,Never to School (all),71418,33823,37584,11,71418,33823,37584,11,,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,Drop Out (5 - 16),1156,617,539,,1156,617,539,,,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,Never to School (5-16),29424,13805,15617,2,29424,13805,15617,2,,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,Out of School Children (5-16),30580,14422,16156,2,30580,14422,16156,2,,,,
MIRPUR,JHAL MAGSI,SUB-TEHSIL,Population >=5,12896,6391,6505,,12896,6391,6505,,,,,
MIRPUR,JHAL MAGSI,SUB-TEHSIL,Population >=10,9912,4898,5014,,9912,4898,5014,,,,,
MIRPUR,JHAL MAGSI,SUB-TEHSIL,Literate >=10,2464,1619,845,,2464,1619,845,,,,,
MIRPUR,JHAL MAGSI,SUB-TEHSIL,Literate %,24.86,33.05,16.85,,24.86,33.05,16.85,,,,,
MIRPUR,JHAL MAGSI,SUB-TEHSIL,Ever Attended,3006,2098,908,,3006,2098,908,,,,,
MIRPUR,JHAL MAGSI,SUB-TEHSIL,Primary Completed,450,311,139,,450,311,139,,,,,
MIRPUR,JHAL MAGSI,SUB-TEHSIL,Enrolment Primary,1349,881,468,,1349,881,468,,,,,
MIRPUR,JHAL MAGSI,SUB-TEHSIL,Enrolment Middle,242,166,76,,242,166,76,,,,,
MIRPUR,JHAL MAGSI,SUB-TEHSIL,Enrolment Matric,79,63,16,,79,63,16,,,,,
MIRPUR,JHAL MAGSI,SUB-TEHSIL,Enrolment Intermidiate,70,52,18,,70,52,18,,,,,
MIRPUR,JHAL MAGSI,SUB-TEHSIL,Enrolment Graduation above,55,40,15,,55,40,15,,,,,
MIRPUR,JHAL MAGSI,SUB-TEHSIL,Never to School (all),9890,4293,5597,,9890,4293,5597,,,,,
MIRPUR,JHAL MAGSI,SUB-TEHSIL,Drop Out (5 - 16),245,130,115,,245,130,115,,,,,
MIRPUR,JHAL MAGSI,SUB-TEHSIL,Never to School (5-16),3870,1612,2258,,3870,1612,2258,,,,,
MIRPUR,JHAL MAGSI,SUB-TEHSIL,Out of School Children (5-16),4115,1742,2373,,4115,1742,2373,,,,,
KACHHI,KACHHI,DISTRICT,Population >=5,358827,189038,169755,34,293838,155569,138242,27,64989,33469,31513,7
KACHHI,KACHHI,DISTRICT,Population >=10,277258,145421,131803,34,226162,119000,107135,27,51096,26421,24668,7
KACHHI,KACHHI,DISTRICT,Literate >=10,83731,53036,30692,3,57024,37282,19741,1,26707,15754,10951,2
KACHHI,KACHHI,DISTRICT,Literate %,30.2,36.47,23.29,8.82,25.21,31.33,18.43,3.7,52.27,59.63,44.39,28.57
KACHHI,KACHHI,DISTRICT,Ever Attended,88361,57770,30591,,58284,40083,18201,,30077,17687,12390,
KACHHI,KACHHI,DISTRICT,Primary Completed,9642,5795,3847,,7222,4608,2614,,2420,1187,1233,
KACHHI,KACHHI,DISTRICT,Enrolment Primary,30485,19004,11481,,21374,14248,7126,,9111,4756,4355,
KACHHI,KACHHI,DISTRICT,Enrolment Middle,8758,5229,3529,,6019,3844,2175,,2739,1385,1354,
KACHHI,KACHHI,DISTRICT,Enrolment Matric,3506,2340,1166,,2156,1565,591,,1350,775,575,
KACHHI,KACHHI,DISTRICT,Enrolment Intermidiate,2437,1563,874,,1349,925,424,,1088,638,450,
KACHHI,KACHHI,DISTRICT,Enrolment Graduation above,1740,1168,572,,852,634,218,,888,534,354,
KACHHI,KACHHI,DISTRICT,Never to School (all),270466,131268,139164,34,235554,115486,120041,27,34912,15782,19123,7
KACHHI,KACHHI,DISTRICT,Drop Out (5 - 16),7293,4034,3259,,5261,2993,2268,,2032,1041,991,
KACHHI,KACHHI,DISTRICT,Never to School (5-16),133062,68804,64243,15,116213,60224,55979,10,16849,8580,8264,5
KACHHI,KACHHI,DISTRICT,Out of School Children (5-16),140355,72838,67502,15,121474,63217,58247,10,18881,9621,9255,5
BALANARI,KACHHI,SUB-TEHSIL,Population >=5,47574,25303,22269,2,47574,25303,22269,2,,,,
BALANARI,KACHHI,SUB-TEHSIL,Population >=10,37810,20046,17762,2,37810,20046,17762,2,,,,
BALANARI,KACHHI,SUB-TEHSIL,Literate >=10,12180,8032,4148,,12180,8032,4148,,,,,
BALANARI,KACHHI,SUB-TEHSIL,Literate %,32.21,40.07,23.35,,32.21,40.07,23.35,,,,,
BALANARI,KACHHI,SUB-TEHSIL,Ever Attended,11144,7672,3472,,11144,7672,3472,,,,,
BALANARI,KACHHI,SUB-TEHSIL,Primary Completed,1314,857,457,,1314,857,457,,,,,
BALANARI,KACHHI,SUB-TEHSIL,Enrolment Primary,3755,2364,1391,,3755,2364,1391,,,,,
BALANARI,KACHHI,SUB-TEHSIL,Enrolment Middle,1084,677,407,,1084,677,407,,,,,
BALANARI,KACHHI,SUB-TEHSIL,Enrolment Matric,442,305,137,,442,305,137,,,,,
BALANARI,KACHHI,SUB-TEHSIL,Enrolment Intermidiate,328,219,109,,328,219,109,,,,,
BALANARI,KACHHI,SUB-TEHSIL,Enrolment Graduation above,186,127,59,,186,127,59,,,,,
BALANARI,KACHHI,SUB-TEHSIL,Never to School (all),36430,17631,18797,2,36430,17631,18797,2,,,,
BALANARI,KACHHI,SUB-TEHSIL,Drop Out (5 - 16),576,303,273,,576,303,273,,,,,
BALANARI,KACHHI,SUB-TEHSIL,Never to School (5-16),14560,7246,7314,,14560,7246,7314,,,,,
BALANARI,KACHHI,SUB-TEHSIL,Out of School Children (5-16),15136,7549,7587,,15136,7549,7587,,,,,
BHAG,KACHHI,SUB-DIVISION,Population >=5,68491,34726,33762,3,52740,26989,25749,2,15751,7737,8013,1
BHAG,KACHHI,SUB-DIVISION,Population >=10,54707,27713,26991,3,41700,21265,20433,2,13007,6448,6558,1
BHAG,KACHHI,SUB-DIVISION,Literate >=10,19279,12579,6699,1,11847,7948,3899,,7432,4631,2800,1
BHAG,KACHHI,SUB-DIVISION,Literate %,35.24,45.39,24.82,33.33,28.41,37.38,19.08,,57.14,71.81999999999999,42.7,100
BHAG,KACHHI,SUB-DIVISION,Ever Attended,23164,14879,8285,,13904,9362,4542,,9260,5517,3743,
BHAG,KACHHI,SUB-DIVISION,Primary Completed,2420,1428,992,,1596,1056,540,,824,372,452,
BHAG,KACHHI,SUB-DIVISION,Enrolment Primary,7093,4078,3015,,4813,2941,1872,,2280,1137,1143,
BHAG,KACHHI,SUB-DIVISION,Enrolment Middle,2285,1325,960,,1374,874,500,,911,451,460,
BHAG,KACHHI,SUB-DIVISION,Enrolment Matric,1067,668,399,,594,387,207,,473,281,192,
BHAG,KACHHI,SUB-DIVISION,Enrolment Intermidiate,795,498,297,,453,298,155,,342,200,142,
BHAG,KACHHI,SUB-DIVISION,Enrolment Graduation above,731,532,199,,324,257,67,,407,275,132,
BHAG,KACHHI,SUB-DIVISION,Never to School (all),45327,19847,25477,3,38836,17627,21207,2,6491,2220,4270,1
BHAG,KACHHI,SUB-DIVISION,Drop Out (5 - 16),1483,726,757,,932,471,461,,551,255,296,
BHAG,KACHHI,SUB-DIVISION,Never to School (5-16),16566,7661,8905,,14876,6985,7891,,1690,676,1014,
BHAG,KACHHI,SUB-DIVISION,Out of School Children (5-16),18049,8387,9662,,15808,7456,8352,,2241,931,1310,
DHADAR,KACHHI,SUB-DIVISION,Population >=5,40892,21113,19777,2,26321,13908,12411,2,14571,7205,7366,
DHADAR,KACHHI,SUB-DIVISION,Population >=10,33382,17394,15986,2,21457,11478,9977,2,11925,5916,6009,
DHADAR,KACHHI,SUB-DIVISION,Literate >=10,15054,9378,5676,,7895,4963,2932,,7159,4415,2744,
DHADAR,KACHHI,SUB-DIVISION,Literate %,45.1,53.92,35.51,,36.79,43.24,29.39,,60.03,74.63,45.66,
DHADAR,KACHHI,SUB-DIVISION,Ever Attended,17395,10794,6601,,8415,5432,2983,,8980,5362,3618,
DHADAR,KACHHI,SUB-DIVISION,Primary Completed,2041,1100,941,,1194,667,527,,847,433,414,
DHADAR,KACHHI,SUB-DIVISION,Enrolment Primary,5088,2798,2290,,2661,1540,1121,,2427,1258,1169,
DHADAR,KACHHI,SUB-DIVISION,Enrolment Middle,1659,911,748,,709,403,306,,950,508,442,
DHADAR,KACHHI,SUB-DIVISION,Enrolment Matric,737,436,301,,298,216,82,,439,220,219,
DHADAR,KACHHI,SUB-DIVISION,Enrolment Intermidiate,581,365,216,,173,129,44,,408,236,172,
DHADAR,KACHHI,SUB-DIVISION,Enrolment Graduation above,450,259,191,,114,82,32,,336,177,159,
DHADAR,KACHHI,SUB-DIVISION,Never to School (all),23497,10319,13176,2,17906,8476,9428,2,5591,1843,3748,
DHADAR,KACHHI,SUB-DIVISION,Drop Out (5 - 16),815,404,411,,599,302,297,,216,102,114,
DHADAR,KACHHI,SUB-DIVISION,Never to School (5-16),7037,3079,3958,,5570,2486,3084,,1467,593,874,
DHADAR,KACHHI,SUB-DIVISION,Out of School Children (5-16),7852,3483,4369,,6169,2788,3381,,1683,695,988,
KHATTAN,KACHHI,SUB-TEHSIL,Population >=5,17867,9300,8567,,17867,9300,8567,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,Population >=10,13046,6787,6259,,13046,6787,6259,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,Literate >=10,5461,3160,2301,,5461,3160,2301,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,Literate %,41.86,46.56,36.76,,41.86,46.56,36.76,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,Ever Attended,5856,3492,2364,,5856,3492,2364,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,Primary Completed,571,261,310,,571,261,310,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,Enrolment Primary,2055,1219,836,,2055,1219,836,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,Enrolment Middle,561,309,252,,561,309,252,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,Enrolment Matric,179,114,65,,179,114,65,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,Enrolment Intermidiate,105,53,52,,105,53,52,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,Enrolment Graduation above,47,32,15,,47,32,15,,,,,
