name_admin_unit,part_of_district,admin_unit,disab_func_lim,age_group,overall,rural,urban
BESIMA,WASHUK,SUB-DIVISION,Disability,15 - 49,194,194,0
BESIMA,WASHUK,SUB-DIVISION,Disability,25 - 40,58,58,0
BESIMA,WASHUK,SUB-DIVISION,Disability,41 - 60,283,283,0
BESIMA,WASHUK,SUB-DIVISION,Disability,5 - 16,41,41,0
BESIMA,WASHUK,SUB-DIVISION,Disability,5 - 9,18,18,0
BESIMA,WASHUK,SUB-DIVISION,Disability,>18,756,756,0
BESIMA,WASHUK,SUB-DIVISION,Disability,>60,390,390,0
BESIMA,WASHUK,SUB-DIVISION,Functional limitation,0 - 4,92,92,0
BESIMA,WASHUK,SUB-DIVISION,Functional limitation,10 - 12,99,99,0
BESIMA,WASHUK,SUB-DIVISION,Functional limitation,13 - 14,74,74,0
BESIMA,WASHUK,SUB-DIVISION,Functional limitation,15 - 24,491,491,0
BESIMA,WASHUK,SUB-DIVISION,Functional limitation,15 - 49,2063,2063,0
BESIMA,WASHUK,SUB-DIVISION,Functional limitation,25 - 40,795,795,0
BESIMA,WASHUK,SUB-DIVISION,Functional limitation,41 - 60,1732,1732,0
BESIMA,WASHUK,SUB-DIVISION,Functional limitation,5 - 16,369,369,0
BESIMA,WASHUK,SUB-DIVISION,Functional limitation,5 - 9,98,98,0
BESIMA,WASHUK,SUB-DIVISION,Functional limitation,>18,3989,3989,0
BESIMA,WASHUK,SUB-DIVISION,Functional limitation,>60,1142,1142,0
BESIMA,WASHUK,SUB-DIVISION,Hearing,0 - 4,20,20,0
BESIMA,WASHUK,SUB-DIVISION,Hearing,10 - 12,25,25,0
BESIMA,WASHUK,SUB-DIVISION,Hearing,13 - 14,18,18,0
BESIMA,WASHUK,SUB-DIVISION,Hearing,15 - 24,112,112,0
BESIMA,WASHUK,SUB-DIVISION,Hearing,15 - 49,466,466,0
BESIMA,WASHUK,SUB-DIVISION,Hearing,25 - 40,185,185,0
BESIMA,WASHUK,SUB-DIVISION,Hearing,41 - 60,353,353,0
BESIMA,WASHUK,SUB-DIVISION,Hearing,5 - 16,88,88,0
BESIMA,WASHUK,SUB-DIVISION,Hearing,5 - 9,18,18,0
BESIMA,WASHUK,SUB-DIVISION,Hearing,>18,837,837,0
BESIMA,WASHUK,SUB-DIVISION,Hearing,>60,227,227,0
BESIMA,WASHUK,SUB-DIVISION,Memorization/ Focus,0 - 4,13,13,0
BESIMA,WASHUK,SUB-DIVISION,Memorization/ Focus,10 - 12,12,12,0
BESIMA,WASHUK,SUB-DIVISION,Memorization/ Focus,13 - 14,8,8,0
BESIMA,WASHUK,SUB-DIVISION,Memorization/ Focus,15 - 24,72,72,0
BESIMA,WASHUK,SUB-DIVISION,Memorization/ Focus,15 - 49,269,269,0
BESIMA,WASHUK,SUB-DIVISION,Memorization/ Focus,25 - 40,97,97,0
BESIMA,WASHUK,SUB-DIVISION,Memorization/ Focus,41 - 60,234,234,0
BESIMA,WASHUK,SUB-DIVISION,Memorization/ Focus,5 - 16,42,42,0
BESIMA,WASHUK,SUB-DIVISION,Memorization/ Focus,5 - 9,13,13,0
BESIMA,WASHUK,SUB-DIVISION,Memorization/ Focus,>18,550,550,0
BESIMA,WASHUK,SUB-DIVISION,Memorization/ Focus,>60,165,165,0
BESIMA,WASHUK,SUB-DIVISION,Population,0 - 4,15090,15090,0
BESIMA,WASHUK,SUB-DIVISION,Population,10 - 12,5369,5369,0
BESIMA,WASHUK,SUB-DIVISION,Population,13 - 14,2852,2852,0
BESIMA,WASHUK,SUB-DIVISION,Population,15 - 24,13291,13291,0
BESIMA,WASHUK,SUB-DIVISION,Population,15 - 49,25586,25586,0
BESIMA,WASHUK,SUB-DIVISION,Population,25 - 40,9625,9625,0
BESIMA,WASHUK,SUB-DIVISION,Population,41 - 60,4767,4767,0
BESIMA,WASHUK,SUB-DIVISION,Population,5 - 16,22630,22630,0
BESIMA,WASHUK,SUB-DIVISION,Population,5 - 9,10938,10938,0
BESIMA,WASHUK,SUB-DIVISION,Population,>18,21713,21713,0
BESIMA,WASHUK,SUB-DIVISION,Population,>60,1436,1436,0
BESIMA,WASHUK,SUB-DIVISION,Seeing,0 - 4,24,24,0
BESIMA,WASHUK,SUB-DIVISION,Seeing,10 - 12,19,19,0
BESIMA,WASHUK,SUB-DIVISION,Seeing,13 - 14,16,16,0
BESIMA,WASHUK,SUB-DIVISION,Seeing,15 - 24,86,86,0
BESIMA,WASHUK,SUB-DIVISION,Seeing,15 - 49,385,385,0
BESIMA,WASHUK,SUB-DIVISION,Seeing,25 - 40,159,159,0
BESIMA,WASHUK,SUB-DIVISION,Seeing,41 - 60,286,286,0
BESIMA,WASHUK,SUB-DIVISION,Seeing,5 - 16,77,77,0
BESIMA,WASHUK,SUB-DIVISION,Seeing,5 - 9,21,21,0
BESIMA,WASHUK,SUB-DIVISION,Seeing,>18,712,712,0
BESIMA,WASHUK,SUB-DIVISION,Seeing,>60,218,218,0
BESIMA,WASHUK,SUB-DIVISION,Self care etc,0 - 4,7,7,0
BESIMA,WASHUK,SUB-DIVISION,Self care etc,10 - 12,7,7,0
BESIMA,WASHUK,SUB-DIVISION,Self care etc,13 - 14,7,7,0
BESIMA,WASHUK,SUB-DIVISION,Self care etc,15 - 24,53,53,0
BESIMA,WASHUK,SUB-DIVISION,Self care etc,15 - 49,224,224,0
BESIMA,WASHUK,SUB-DIVISION,Self care etc,25 - 40,84,84,0
BESIMA,WASHUK,SUB-DIVISION,Self care etc,41 - 60,223,223,0
BESIMA,WASHUK,SUB-DIVISION,Self care etc,5 - 16,33,33,0
BESIMA,WASHUK,SUB-DIVISION,Self care etc,5 - 9,8,8,0
BESIMA,WASHUK,SUB-DIVISION,Self care etc,>18,485,485,0
BESIMA,WASHUK,SUB-DIVISION,Self care etc,>60,144,144,0
BESIMA,WASHUK,SUB-DIVISION,Walking/ Climbing,0 - 4,30,30,0
BESIMA,WASHUK,SUB-DIVISION,Walking/ Climbing,10 - 12,30,30,0
BESIMA,WASHUK,SUB-DIVISION,Walking/ Climbing,13 - 14,25,25,0
BESIMA,WASHUK,SUB-DIVISION,Walking/ Climbing,15 - 24,158,158,0
BESIMA,WASHUK,SUB-DIVISION,Walking/ Climbing,15 - 49,643,643,0
BESIMA,WASHUK,SUB-DIVISION,Walking/ Climbing,25 - 40,247,247,0
BESIMA,WASHUK,SUB-DIVISION,Walking/ Climbing,41 - 60,508,508,0
BESIMA,WASHUK,SUB-DIVISION,Walking/ Climbing,5 - 16,130,130,0
BESIMA,WASHUK,SUB-DIVISION,Walking/ Climbing,5 - 9,45,45,0
BESIMA,WASHUK,SUB-DIVISION,Walking/ Climbing,>18,1212,1212,0
BESIMA,WASHUK,SUB-DIVISION,Walking/ Climbing,>60,354,354,0
BHAG,KACHHI,SUB-DIVISION,Communication,0 - 4,4,3,1
BHAG,KACHHI,SUB-DIVISION,Communication,10 - 12,7,5,2
BHAG,KACHHI,SUB-DIVISION,Communication,13 - 14,8,5,3
BHAG,KACHHI,SUB-DIVISION,Communication,15 - 24,23,17,6
BHAG,KACHHI,SUB-DIVISION,Communication,15 - 49,57,45,12
BHAG,KACHHI,SUB-DIVISION,Communication,25 - 40,22,20,2
BHAG,KACHHI,SUB-DIVISION,Communication,41 - 60,96,60,36
BHAG,KACHHI,SUB-DIVISION,Communication,5 - 16,37,19,18
BHAG,KACHHI,SUB-DIVISION,Communication,5 - 9,16,6,10
BHAG,KACHHI,SUB-DIVISION,Communication,>18,314,228,86
BHAG,KACHHI,SUB-DIVISION,Communication,>60,188,142,46
BHAG,KACHHI,SUB-DIVISION,Disability,0 - 4,32,30,2
BHAG,KACHHI,SUB-DIVISION,Disability,10 - 12,25,23,2
BHAG,KACHHI,SUB-DIVISION,Disability,13 - 14,20,17,3
BHAG,KACHHI,SUB-DIVISION,Disability,15 - 24,70,55,15
BHAG,KACHHI,SUB-DIVISION,Disability,15 - 49,304,221,83
BHAG,KACHHI,SUB-DIVISION,Disability,25 - 40,118,90,28
BHAG,KACHHI,SUB-DIVISION,Disability,41 - 60,472,316,156
BHAG,KACHHI,SUB-DIVISION,Disability,5 - 16,124,103,21
BHAG,KACHHI,SUB-DIVISION,Disability,5 - 9,61,49,12
BHAG,KACHHI,SUB-DIVISION,Disability,>18,1282,913,369
BHAG,KACHHI,SUB-DIVISION,Disability,>60,657,478,179
BHAG,KACHHI,SUB-DIVISION,Functional limitation,0 - 4,57,53,4
BHAG,KACHHI,SUB-DIVISION,Functional limitation,10 - 12,29,25,4
BHAG,KACHHI,SUB-DIVISION,Functional limitation,13 - 14,27,21,6
BHAG,KACHHI,SUB-DIVISION,Functional limitation,15 - 24,105,78,27
BHAG,KACHHI,SUB-DIVISION,Functional limitation,15 - 49,620,399,221
BHAG,KACHHI,SUB-DIVISION,Functional limitation,25 - 40,207,139,68
BHAG,KACHHI,SUB-DIVISION,Functional limitation,41 - 60,1414,938,476
BHAG,KACHHI,SUB-DIVISION,Functional limitation,5 - 16,166,131,35
BHAG,KACHHI,SUB-DIVISION,Functional limitation,5 - 9,89,68,21
BHAG,KACHHI,SUB-DIVISION,Functional limitation,>18,3497,2454,1043
BHAG,KACHHI,SUB-DIVISION,Functional limitation,>60,1812,1329,483
BHAG,KACHHI,SUB-DIVISION,Hearing,0 - 4,12,12,0
BHAG,KACHHI,SUB-DIVISION,Hearing,10 - 12,8,6,2
BHAG,KACHHI,SUB-DIVISION,Hearing,13 - 14,7,6,1
BHAG,KACHHI,SUB-DIVISION,Hearing,15 - 24,18,13,5
BHAG,KACHHI,SUB-DIVISION,Hearing,15 - 49,89,63,26
BHAG,KACHHI,SUB-DIVISION,Hearing,25 - 40,28,25,3
BHAG,KACHHI,SUB-DIVISION,Hearing,41 - 60,236,157,79
BHAG,KACHHI,SUB-DIVISION,Hearing,5 - 16,46,34,12
BHAG,KACHHI,SUB-DIVISION,Hearing,5 - 9,27,20,7
BHAG,KACHHI,SUB-DIVISION,Hearing,>18,632,457,175
BHAG,KACHHI,SUB-DIVISION,Hearing,>60,359,267,92
BHAG,KACHHI,SUB-DIVISION,Memorization/ Focus,0 - 4,5,5,0
BHAG,KACHHI,SUB-DIVISION,Memorization/ Focus,10 - 12,4,3,1
BHAG,KACHHI,SUB-DIVISION,Memorization/ Focus,13 - 14,6,4,2
BHAG,KACHHI,SUB-DIVISION,Memorization/ Focus,15 - 24,20,11,9
BHAG,KACHHI,SUB-DIVISION,Memorization/ Focus,15 - 49,80,51,29
BHAG,KACHHI,SUB-DIVISION,Memorization/ Focus,25 - 40,28,23,5
BHAG,KACHHI,SUB-DIVISION,Memorization/ Focus,41 - 60,167,109,58
BHAG,KACHHI,SUB-DIVISION,Memorization/ Focus,5 - 16,26,13,13
BHAG,KACHHI,SUB-DIVISION,Memorization/ Focus,5 - 9,10,2,8
BHAG,KACHHI,SUB-DIVISION,Memorization/ Focus,>18,465,332,133
BHAG,KACHHI,SUB-DIVISION,Memorization/ Focus,>60,260,196,64
BHAG,KACHHI,SUB-DIVISION,Population,0 - 4,15196,12313,2883
BHAG,KACHHI,SUB-DIVISION,Population,10 - 12,7112,5644,1468
BHAG,KACHHI,SUB-DIVISION,Population,13 - 14,3795,2911,884
BHAG,KACHHI,SUB-DIVISION,Population,15 - 24,15624,11958,3666
BHAG,KACHHI,SUB-DIVISION,Population,15 - 49,36187,27391,8796
BHAG,KACHHI,SUB-DIVISION,Population,25 - 40,14832,11207,3625
BHAG,KACHHI,SUB-DIVISION,Population,41 - 60,10323,7691,2632
BHAG,KACHHI,SUB-DIVISION,Population,5 - 16,28520,22542,5978
BHAG,KACHHI,SUB-DIVISION,Population,5 - 9,13784,11040,2744
BHAG,KACHHI,SUB-DIVISION,Population,>18,36403,27429,8974
BHAG,KACHHI,SUB-DIVISION,Population,>60,3021,2289,732
BHAG,KACHHI,SUB-DIVISION,Seeing,0 - 4,21,20,1
BHAG,KACHHI,SUB-DIVISION,Seeing,10 - 12,6,6,0
BHAG,KACHHI,SUB-DIVISION,Seeing,13 - 14,7,5,2
BHAG,KACHHI,SUB-DIVISION,Seeing,15 - 24,29,23,6
BHAG,KACHHI,SUB-DIVISION,Seeing,15 - 49,173,128,45
BHAG,KACHHI,SUB-DIVISION,Seeing,25 - 40,74,56,18
BHAG,KACHHI,SUB-DIVISION,Seeing,41 - 60,274,194,80
BHAG,KACHHI,SUB-DIVISION,Seeing,5 - 16,55,45,10
BHAG,KACHHI,SUB-DIVISION,Seeing,5 - 9,34,28,6
BHAG,KACHHI,SUB-DIVISION,Seeing,>18,737,539,198
BHAG,KACHHI,SUB-DIVISION,Seeing,>60,372,275,97
BHAG,KACHHI,SUB-DIVISION,Self care etc,0 - 4,1,1,0
BHAG,KACHHI,SUB-DIVISION,Self care etc,10 - 12,0,0,0
BHAG,KACHHI,SUB-DIVISION,Self care etc,13 - 14,0,0,0
BHAG,KACHHI,SUB-DIVISION,Self care etc,15 - 24,0,0,0
BHAG,KACHHI,SUB-DIVISION,Self care etc,15 - 49,26,13,13
BHAG,KACHHI,SUB-DIVISION,Self care etc,25 - 40,3,3,0
BHAG,KACHHI,SUB-DIVISION,Self care etc,41 - 60,149,90,59
BHAG,KACHHI,SUB-DIVISION,Self care etc,5 - 16,2,2,0
BHAG,KACHHI,SUB-DIVISION,Self care etc,5 - 9,2,2,0
BHAG,KACHHI,SUB-DIVISION,Self care etc,>18,343,226,117
BHAG,KACHHI,SUB-DIVISION,Self care etc,>60,191,133,58
BHAG,KACHHI,SUB-DIVISION,Walking/ Climbing,0 - 4,16,13,3
BHAG,KACHHI,SUB-DIVISION,Walking/ Climbing,10 - 12,17,14,3
BHAG,KACHHI,SUB-DIVISION,Walking/ Climbing,13 - 14,15,12,3
BHAG,KACHHI,SUB-DIVISION,Walking/ Climbing,15 - 24,70,50,20
BHAG,KACHHI,SUB-DIVISION,Walking/ Climbing,15 - 49,339,215,124
BHAG,KACHHI,SUB-DIVISION,Walking/ Climbing,25 - 40,116,67,49
BHAG,KACHHI,SUB-DIVISION,Walking/ Climbing,41 - 60,579,409,170
BHAG,KACHHI,SUB-DIVISION,Walking/ Climbing,5 - 16,84,60,24
BHAG,KACHHI,SUB-DIVISION,Walking/ Climbing,5 - 9,34,20,14
BHAG,KACHHI,SUB-DIVISION,Walking/ Climbing,>18,1365,969,396
BHAG,KACHHI,SUB-DIVISION,Walking/ Climbing,>60,631,465,166
BORI,LORALAI,SUB-DIVISION,Communication,0 - 4,21,17,4
BORI,LORALAI,SUB-DIVISION,Communication,10 - 12,27,15,12
BORI,LORALAI,SUB-DIVISION,Communication,13 - 14,10,8,2
BORI,LORALAI,SUB-DIVISION,Communication,15 - 24,107,81,26
BORI,LORALAI,SUB-DIVISION,Communication,15 - 49,384,293,91
BORI,LORALAI,SUB-DIVISION,Communication,25 - 40,125,97,28
BORI,LORALAI,SUB-DIVISION,Communication,41 - 60,490,362,128
BORI,LORALAI,SUB-DIVISION,Communication,5 - 16,103,70,33
BORI,LORALAI,SUB-DIVISION,Communication,5 - 9,44,29,15
BORI,LORALAI,SUB-DIVISION,Communication,>18,1150,863,287
BORI,LORALAI,SUB-DIVISION,Communication,>60,479,361,118
BORI,LORALAI,SUB-DIVISION,Disability,0 - 4,52,40,12
BORI,LORALAI,SUB-DIVISION,Disability,10 - 12,59,41,18
BORI,LORALAI,SUB-DIVISION,Disability,13 - 14,28,22,6
BORI,LORALAI,SUB-DIVISION,Disability,15 - 24,191,134,57
BORI,LORALAI,SUB-DIVISION,Disability,15 - 49,720,523,197
BORI,LORALAI,SUB-DIVISION,Disability,25 - 40,272,201,71
BORI,LORALAI,SUB-DIVISION,Disability,41 - 60,722,523,199
BORI,LORALAI,SUB-DIVISION,Disability,5 - 16,217,150,67
BORI,LORALAI,SUB-DIVISION,Disability,5 - 9,96,64,32
BORI,LORALAI,SUB-DIVISION,Disability,>18,2361,1747,614
BORI,LORALAI,SUB-DIVISION,Disability,>60,1255,943,312
BORI,LORALAI,SUB-DIVISION,Functional limitation,0 - 4,149,124,25
BORI,LORALAI,SUB-DIVISION,Functional limitation,10 - 12,144,104,40
BORI,LORALAI,SUB-DIVISION,Functional limitation,13 - 14,85,67,18
BORI,LORALAI,SUB-DIVISION,Functional limitation,15 - 24,842,628,214
BORI,LORALAI,SUB-DIVISION,Functional limitation,15 - 49,4639,3356,1283
BORI,LORALAI,SUB-DIVISION,Functional limitation,25 - 40,1607,1171,436
BORI,LORALAI,SUB-DIVISION,Functional limitation,41 - 60,6422,4605,1817
BORI,LORALAI,SUB-DIVISION,Functional limitation,5 - 16,500,381,119
BORI,LORALAI,SUB-DIVISION,Functional limitation,5 - 9,165,125,40
BORI,LORALAI,SUB-DIVISION,Functional limitation,>18,13838,10091,3747
BORI,LORALAI,SUB-DIVISION,Functional limitation,>60,5153,3831,1322
BORI,LORALAI,SUB-DIVISION,Hearing,0 - 4,28,24,4
BORI,LORALAI,SUB-DIVISION,Hearing,10 - 12,30,21,9
BORI,LORALAI,SUB-DIVISION,Hearing,13 - 14,14,11,3
BORI,LORALAI,SUB-DIVISION,Hearing,15 - 24,170,127,43
BORI,LORALAI,SUB-DIVISION,Hearing,15 - 49,994,723,271
BORI,LORALAI,SUB-DIVISION,Hearing,25 - 40,347,260,87
BORI,LORALAI,SUB-DIVISION,Hearing,41 - 60,1412,1022,390
BORI,LORALAI,SUB-DIVISION,Hearing,5 - 16,112,84,28
BORI,LORALAI,SUB-DIVISION,Hearing,5 - 9,42,31,11
BORI,LORALAI,SUB-DIVISION,Hearing,>18,2932,2161,771
BORI,LORALAI,SUB-DIVISION,Hearing,>60,1050,786,264
BORI,LORALAI,SUB-DIVISION,Memorization/ Focus,0 - 4,25,17,8
BORI,LORALAI,SUB-DIVISION,Memorization/ Focus,10 - 12,41,25,16
BORI,LORALAI,SUB-DIVISION,Memorization/ Focus,13 - 14,11,8,3
BORI,LORALAI,SUB-DIVISION,Memorization/ Focus,15 - 24,147,99,48
BORI,LORALAI,SUB-DIVISION,Memorization/ Focus,15 - 49,714,510,204
BORI,LORALAI,SUB-DIVISION,Memorization/ Focus,25 - 40,275,199,76
BORI,LORALAI,SUB-DIVISION,Memorization/ Focus,41 - 60,867,618,249
BORI,LORALAI,SUB-DIVISION,Memorization/ Focus,5 - 16,111,76,35
BORI,LORALAI,SUB-DIVISION,Memorization/ Focus,5 - 9,34,25,9
BORI,LORALAI,SUB-DIVISION,Memorization/ Focus,>18,1935,1401,534
BORI,LORALAI,SUB-DIVISION,Memorization/ Focus,>60,698,521,177
BORI,LORALAI,SUB-DIVISION,Population,0 - 4,44516,33713,10803
BORI,LORALAI,SUB-DIVISION,Population,10 - 12,19065,14549,4516
BORI,LORALAI,SUB-DIVISION,Population,13 - 14,11371,8414,2957
BORI,LORALAI,SUB-DIVISION,Population,15 - 24,43324,31429,11895
BORI,LORALAI,SUB-DIVISION,Population,15 - 49,92725,66979,25746
BORI,LORALAI,SUB-DIVISION,Population,25 - 40,37027,26698,10329
BORI,LORALAI,SUB-DIVISION,Population,41 - 60,22407,16056,6351
BORI,LORALAI,SUB-DIVISION,Population,5 - 16,79026,60141,18885
BORI,LORALAI,SUB-DIVISION,Population,5 - 9,37713,29043,8670
BORI,LORALAI,SUB-DIVISION,Population,>18,89811,64591,25220
BORI,LORALAI,SUB-DIVISION,Population,>60,7167,5302,1865
BORI,LORALAI,SUB-DIVISION,Seeing,0 - 4,35,29,6
BORI,LORALAI,SUB-DIVISION,Seeing,10 - 12,38,27,11
BORI,LORALAI,SUB-DIVISION,Seeing,13 - 14,18,14,4
BORI,LORALAI,SUB-DIVISION,Seeing,15 - 24,208,155,53
BORI,LORALAI,SUB-DIVISION,Seeing,15 - 49,994,703,291
BORI,LORALAI,SUB-DIVISION,Seeing,25 - 40,373,258,115
BORI,LORALAI,SUB-DIVISION,Seeing,41 - 60,1143,810,333
BORI,LORALAI,SUB-DIVISION,Seeing,5 - 16,136,102,34
BORI,LORALAI,SUB-DIVISION,Seeing,5 - 9,51,37,14
BORI,LORALAI,SUB-DIVISION,Seeing,>18,2641,1887,754
BORI,LORALAI,SUB-DIVISION,Seeing,>60,972,707,265
BORI,LORALAI,SUB-DIVISION,Self care etc,0 - 4,4,3,1
BORI,LORALAI,SUB-DIVISION,Self care etc,10 - 12,3,2,1
BORI,LORALAI,SUB-DIVISION,Self care etc,13 - 14,2,1,1
BORI,LORALAI,SUB-DIVISION,Self care etc,15 - 24,54,42,12
BORI,LORALAI,SUB-DIVISION,Self care etc,15 - 49,391,289,102
BORI,LORALAI,SUB-DIVISION,Self care etc,25 - 40,119,93,26
BORI,LORALAI,SUB-DIVISION,Self care etc,41 - 60,691,499,192
BORI,LORALAI,SUB-DIVISION,Self care etc,5 - 16,13,11,2
BORI,LORALAI,SUB-DIVISION,Self care etc,5 - 9,4,4,0
BORI,LORALAI,SUB-DIVISION,Self care etc,>18,1430,1047,383
BORI,LORALAI,SUB-DIVISION,Self care etc,>60,572,418,154
BORI,LORALAI,SUB-DIVISION,Walking/ Climbing,0 - 4,69,59,10
BORI,LORALAI,SUB-DIVISION,Walking/ Climbing,10 - 12,68,43,25
BORI,LORALAI,SUB-DIVISION,Walking/ Climbing,13 - 14,42,31,11
BORI,LORALAI,SUB-DIVISION,Walking/ Climbing,15 - 24,374,262,112
BORI,LORALAI,SUB-DIVISION,Walking/ Climbing,15 - 49,1693,1203,490
BORI,LORALAI,SUB-DIVISION,Walking/ Climbing,25 - 40,598,429,169
BORI,LORALAI,SUB-DIVISION,Walking/ Climbing,41 - 60,2015,1429,586
BORI,LORALAI,SUB-DIVISION,Walking/ Climbing,5 - 16,251,176,75
BORI,LORALAI,SUB-DIVISION,Walking/ Climbing,5 - 9,86,62,24
BORI,LORALAI,SUB-DIVISION,Walking/ Climbing,>18,4541,3281,1260
BORI,LORALAI,SUB-DIVISION,Walking/ Climbing,>60,1646,1226,420
BOSTAN,PISHIN,TEHSIL,Communication,0 - 4,2,2,0
BOSTAN,PISHIN,TEHSIL,Communication,10 - 12,3,3,0
BOSTAN,PISHIN,TEHSIL,Communication,13 - 14,4,4,0
BOSTAN,PISHIN,TEHSIL,Communication,15 - 24,16,16,0
BOSTAN,PISHIN,TEHSIL,Communication,15 - 49,71,71,0
BOSTAN,PISHIN,TEHSIL,Communication,25 - 40,32,32,0
BOSTAN,PISHIN,TEHSIL,Communication,41 - 60,277,277,0
BOSTAN,PISHIN,TEHSIL,Communication,5 - 16,20,20,0
BOSTAN,PISHIN,TEHSIL,Communication,5 - 9,10,10,0
BOSTAN,PISHIN,TEHSIL,Communication,>18,408,408,0
BOSTAN,PISHIN,TEHSIL,Communication,>60,91,91,0
BOSTAN,PISHIN,TEHSIL,Disability,0 - 4,4,4,0
BOSTAN,PISHIN,TEHSIL,Disability,10 - 12,4,4,0
BOSTAN,PISHIN,TEHSIL,Disability,13 - 14,5,5,0
BOSTAN,PISHIN,TEHSIL,Disability,15 - 24,25,25,0
BOSTAN,PISHIN,TEHSIL,Disability,15 - 49,112,112,0
BOSTAN,PISHIN,TEHSIL,Disability,25 - 40,44,44,0
BOSTAN,PISHIN,TEHSIL,Disability,41 - 60,853,853,0
BOSTAN,PISHIN,TEHSIL,Disability,5 - 16,25,25,0
BOSTAN,PISHIN,TEHSIL,Disability,5 - 9,13,13,0
BOSTAN,PISHIN,TEHSIL,Disability,>18,1397,1397,0
BOSTAN,PISHIN,TEHSIL,Disability,>60,485,485,0
BOSTAN,PISHIN,TEHSIL,Functional limitation,0 - 4,9,9,0
BOSTAN,PISHIN,TEHSIL,Functional limitation,10 - 12,21,21,0
BOSTAN,PISHIN,TEHSIL,Functional limitation,13 - 14,16,16,0
BOSTAN,PISHIN,TEHSIL,Functional limitation,15 - 24,199,199,0
BOSTAN,PISHIN,TEHSIL,Functional limitation,15 - 49,1007,1007,0
BOSTAN,PISHIN,TEHSIL,Functional limitation,25 - 40,374,374,0
BOSTAN,PISHIN,TEHSIL,Functional limitation,41 - 60,1977,1977,0
BOSTAN,PISHIN,TEHSIL,Functional limitation,5 - 16,83,83,0
BOSTAN,PISHIN,TEHSIL,Functional limitation,5 - 9,24,24,0
BOSTAN,PISHIN,TEHSIL,Functional limitation,>18,3835,3835,0
BOSTAN,PISHIN,TEHSIL,Functional limitation,>60,1318,1318,0
BOSTAN,PISHIN,TEHSIL,Hearing,0 - 4,1,1,0
BOSTAN,PISHIN,TEHSIL,Hearing,10 - 12,5,5,0
BOSTAN,PISHIN,TEHSIL,Hearing,13 - 14,4,4,0
BOSTAN,PISHIN,TEHSIL,Hearing,15 - 24,38,38,0
BOSTAN,PISHIN,TEHSIL,Hearing,15 - 49,222,222,0
BOSTAN,PISHIN,TEHSIL,Hearing,25 - 40,83,83,0
BOSTAN,PISHIN,TEHSIL,Hearing,41 - 60,295,295,0
BOSTAN,PISHIN,TEHSIL,Hearing,5 - 16,18,18,0
BOSTAN,PISHIN,TEHSIL,Hearing,5 - 9,7,7,0
BOSTAN,PISHIN,TEHSIL,Hearing,>18,706,706,0
BOSTAN,PISHIN,TEHSIL,Hearing,>60,295,295,0
BOSTAN,PISHIN,TEHSIL,Memorization/ Focus,0 - 4,2,2,0
BOSTAN,PISHIN,TEHSIL,Memorization/ Focus,10 - 12,5,5,0
BOSTAN,PISHIN,TEHSIL,Memorization/ Focus,13 - 14,3,3,0
BOSTAN,PISHIN,TEHSIL,Memorization/ Focus,15 - 24,37,37,0
BOSTAN,PISHIN,TEHSIL,Memorization/ Focus,15 - 49,152,152,0
BOSTAN,PISHIN,TEHSIL,Memorization/ Focus,25 - 40,56,56,0
BOSTAN,PISHIN,TEHSIL,Memorization/ Focus,41 - 60,369,369,0
BOSTAN,PISHIN,TEHSIL,Memorization/ Focus,5 - 16,23,23,0
BOSTAN,PISHIN,TEHSIL,Memorization/ Focus,5 - 9,10,10,0
BOSTAN,PISHIN,TEHSIL,Memorization/ Focus,>18,636,636,0
BOSTAN,PISHIN,TEHSIL,Memorization/ Focus,>60,183,183,0
BOSTAN,PISHIN,TEHSIL,Population,0 - 4,8639,8639,0
BOSTAN,PISHIN,TEHSIL,Population,10 - 12,3884,3884,0
BOSTAN,PISHIN,TEHSIL,Population,13 - 14,2545,2545,0
BOSTAN,PISHIN,TEHSIL,Population,15 - 24,10895,10895,0
BOSTAN,PISHIN,TEHSIL,Population,15 - 49,22901,22901,0
BOSTAN,PISHIN,TEHSIL,Population,25 - 40,9163,9163,0
BOSTAN,PISHIN,TEHSIL,Population,41 - 60,4934,4934,0
BOSTAN,PISHIN,TEHSIL,Population,5 - 16,16782,16782,0
BOSTAN,PISHIN,TEHSIL,Population,5 - 9,8005,8005,0
BOSTAN,PISHIN,TEHSIL,Population,>18,22014,22014,0
BOSTAN,PISHIN,TEHSIL,Population,>60,1656,1656,0
BOSTAN,PISHIN,TEHSIL,Seeing,0 - 4,2,2,0
BOSTAN,PISHIN,TEHSIL,Seeing,10 - 12,4,4,0
BOSTAN,PISHIN,TEHSIL,Seeing,13 - 14,3,3,0
BOSTAN,PISHIN,TEHSIL,Seeing,15 - 24,45,45,0
BOSTAN,PISHIN,TEHSIL,Seeing,15 - 49,215,215,0
BOSTAN,PISHIN,TEHSIL,Seeing,25 - 40,93,93,0
BOSTAN,PISHIN,TEHSIL,Seeing,41 - 60,233,233,0
BOSTAN,PISHIN,TEHSIL,Seeing,5 - 16,20,20,0
BOSTAN,PISHIN,TEHSIL,Seeing,5 - 9,10,10,0
BOSTAN,PISHIN,TEHSIL,Seeing,>18,603,603,0
BOSTAN,PISHIN,TEHSIL,Seeing,>60,240,240,0
BOSTAN,PISHIN,TEHSIL,Self care etc,0 - 4,0,0,0
BOSTAN,PISHIN,TEHSIL,Self care etc,10 - 12,2,2,0
